date,WTI_adj_close,WTI_cashflow,WTI_cml_units,WTI_cml_cost,WTI_gain_loss,WTI_avg_price,WTI_mktvalue,HZNP_adj_close,HZNP_cashflow,HZNP_cml_units,HZNP_cml_cost,HZNP_gain_loss,HZNP_avg_price,HZNP_mktvalue,EC_adj_close,EC_cashflow,EC_cml_units,EC_cml_cost,EC_gain_loss,EC_avg_price,EC_mktvalue,SMFG_adj_close,SMFG_cashflow,SMFG_cml_units,SMFG_cml_cost,SMFG_gain_loss,SMFG_avg_price,SMFG_mktvalue,WETF_adj_close,WETF_cashflow,WETF_cml_units,WETF_cml_cost,WETF_gain_loss,WETF_avg_price,WETF_mktvalue,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,ASPS_adj_close,ASPS_cashflow,ASPS_cml_units,ASPS_cml_cost,ASPS_gain_loss,ASPS_avg_price,ASPS_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,DYSL_adj_close,DYSL_cashflow,DYSL_cml_units,DYSL_cml_cost,DYSL_gain_loss,DYSL_avg_price,DYSL_mktvalue,ITCB_adj_close,ITCB_cashflow,ITCB_cml_units,ITCB_cml_cost,ITCB_gain_loss,ITCB_avg_price,ITCB_mktvalue,LXFR_adj_close,LXFR_cashflow,LXFR_cml_units,LXFR_cml_cost,LXFR_gain_loss,LXFR_avg_price,LXFR_mktvalue,ARGO_adj_close,ARGO_cashflow,ARGO_cml_units,ARGO_cml_cost,ARGO_gain_loss,ARGO_avg_price,ARGO_mktvalue,MUFG_adj_close,MUFG_cashflow,MUFG_cml_units,MUFG_cml_cost,MUFG_gain_loss,MUFG_avg_price,MUFG_mktvalue,TAK_adj_close,TAK_cashflow,TAK_cml_units,TAK_cml_cost,TAK_gain_loss,TAK_avg_price,TAK_mktvalue,COOP_adj_close,COOP_cashflow,COOP_cml_units,COOP_cml_cost,COOP_gain_loss,COOP_avg_price,COOP_mktvalue,GLBD_adj_close,GLBD_cashflow,GLBD_cml_units,GLBD_cml_cost,GLBD_gain_loss,GLBD_avg_price,GLBD_mktvalue,KDOZF_adj_close,KDOZF_cashflow,KDOZF_cml_units,KDOZF_cml_cost,KDOZF_gain_loss,KDOZF_avg_price,KDOZF_mktvalue,MMNT_adj_close,MMNT_cashflow,MMNT_cml_units,MMNT_cml_cost,MMNT_gain_loss,MMNT_avg_price,MMNT_mktvalue,SCND_adj_close,SCND_cashflow,SCND_cml_units,SCND_cml_cost,SCND_gain_loss,SCND_avg_price,SCND_mktvalue
2020-01-16,5.3,-5000.0,922.509,5000.0,0.0,5.42,4889.299,38.29,-5000.0,137.438,5000.0,0.0,36.38,5262.507,18.539,-5000.0,271.029,5000.0,0.0,18.448,5024.619,7.22,-5000.0,669.344,5000.0,0.0,7.47,4832.664,4.011,0.0,0.0,0.0,0.0,,0.0,41.12,-5000.0,122.339,5000.0,0.0,40.87,5030.585,52.172,-5000.0,94.118,5000.0,0.0,53.125,4910.358,19.42,0.0,0.0,0.0,0.0,,0.0,8.038,-5000.0,613.534,5000.0,0.0,8.15,4931.817,1.02,-10000.0,4545.454,5000.0,0.0,1.1,4636.363,6.906,0.0,0.0,0.0,0.0,,0.0,16.894,-5000.0,289.601,5000.0,0.0,17.265,4892.592,65.976,0.0,0.0,0.0,0.0,,0.0,5.28,-5000.0,917.431,5000.0,0.0,5.45,4844.037,20.06,-5000.0,251.004,5000.0,0.0,19.92,5035.14,13.38,-5000.0,409.165,5000.0,0.0,12.22,5474.632,0.35,-10000.0,14285.715,5000.0,-3970.35,0.35,5000.0,0.21,0.0,0.0,0.0,0.0,,0.0,0.52,0.0,0.0,0.0,0.0,,0.0,9.15,-5000.0,649.351,5000.0,0.0,7.7,5941.558
2020-01-17,5.17,-5000.0,922.509,5000.0,0.0,5.42,4769.373,38.4,-5000.0,137.438,5000.0,0.0,36.38,5277.625,18.503,-5000.0,271.029,5000.0,0.0,18.448,5014.771,7.22,-5000.0,669.344,5000.0,0.0,7.47,4832.664,4.115,0.0,0.0,0.0,0.0,,0.0,41.02,-5000.0,122.339,5000.0,0.0,40.87,5018.351,52.875,-5000.0,94.118,5000.0,0.0,53.125,4976.458,19.42,0.0,0.0,0.0,0.0,,0.0,8.038,-5000.0,613.534,5000.0,0.0,8.15,4931.817,1.02,-10000.0,4545.454,5000.0,0.0,1.1,4636.363,6.862,0.0,0.0,0.0,0.0,,0.0,16.837,-5000.0,289.601,5000.0,0.0,17.265,4876.108,66.441,0.0,0.0,0.0,0.0,,0.0,5.33,-5000.0,917.431,5000.0,0.0,5.45,4889.908,20.01,-5000.0,251.004,5000.0,0.0,19.92,5022.59,13.63,-5000.0,409.165,5000.0,0.0,12.22,5576.923,0.45,-10000.0,14285.715,5000.0,-3970.35,0.35,6428.571,0.22,0.0,0.0,0.0,0.0,,0.0,0.52,0.0,0.0,0.0,0.0,,0.0,9.15,-5000.0,649.351,5000.0,0.0,7.7,5941.558
2020-01-21,4.93,-5000.0,922.509,5000.0,0.0,5.42,4547.97,38.25,-5000.0,137.438,5000.0,0.0,36.38,5257.009,18.212,-5000.0,271.029,5000.0,0.0,18.448,4935.992,7.18,-5000.0,669.344,5000.0,0.0,7.47,4805.89,4.011,0.0,0.0,0.0,0.0,,0.0,40.13,-5000.0,122.339,5000.0,0.0,40.87,4909.469,52.153,-5000.0,94.118,5000.0,0.0,53.125,4908.548,19.41,0.0,0.0,0.0,0.0,,0.0,7.964,-5000.0,613.534,5000.0,0.0,8.15,4886.362,1.03,-10000.0,4545.454,5000.0,0.0,1.1,4681.818,6.818,0.0,0.0,0.0,0.0,,0.0,16.695,-5000.0,289.601,5000.0,0.0,17.265,4834.902,65.91,0.0,0.0,0.0,0.0,,0.0,5.28,-5000.0,917.431,5000.0,0.0,5.45,4844.037,20.1,-5000.0,251.004,5000.0,0.0,19.92,5045.181,13.75,-5000.0,409.165,5000.0,0.0,12.22,5626.023,0.5,-10000.0,14285.715,5000.0,-3970.35,0.35,7142.857,0.22,0.0,0.0,0.0,0.0,,0.0,0.52,0.0,0.0,0.0,0.0,,0.0,9.26,-5000.0,649.351,5000.0,0.0,7.7,6012.987
2020-01-22,4.79,-5000.0,922.509,5000.0,0.0,5.42,4418.819,38.56,-5000.0,137.438,5000.0,0.0,36.38,5299.615,18.139,-5000.0,271.029,5000.0,0.0,18.448,4916.298,7.18,-5000.0,669.344,5000.0,0.0,7.47,4805.89,3.868,0.0,0.0,0.0,0.0,,0.0,40.58,-5000.0,122.339,5000.0,0.0,40.87,4964.522,52.557,-5000.0,94.118,5000.0,0.0,53.125,4946.577,19.24,0.0,0.0,0.0,0.0,,0.0,8.085,-5000.0,613.534,5000.0,0.0,8.15,4960.225,1.02,-10000.0,4545.454,5000.0,0.0,1.1,4636.363,6.712,0.0,0.0,0.0,0.0,,0.0,16.41,-5000.0,289.601,5000.0,0.0,17.265,4752.489,66.118,0.0,0.0,0.0,0.0,,0.0,5.29,-5000.0,917.431,5000.0,0.0,5.45,4853.211,19.92,-5000.0,251.004,5000.0,0.0,19.92,5000.0,13.32,-5000.0,409.165,5000.0,0.0,12.22,5450.082,0.51,-10000.0,14285.715,5000.0,-3970.35,0.35,7285.714,0.16,0.0,0.0,0.0,0.0,,0.0,0.52,0.0,0.0,0.0,0.0,,0.0,9.5,-5000.0,649.351,5000.0,0.0,7.7,6168.831
2020-01-23,4.66,-5000.0,922.509,5000.0,0.0,5.42,4298.893,37.11,-5000.0,137.438,5000.0,0.0,36.38,5100.33,17.821,-5000.0,271.029,5000.0,0.0,18.448,4830.133,7.16,-5000.0,669.344,5000.0,0.0,7.47,4792.503,3.735,0.0,0.0,0.0,0.0,,0.0,39.74,-5000.0,122.339,5000.0,0.0,40.87,4861.757,52.067,-5000.0,94.118,5000.0,0.0,53.125,4900.398,19.43,0.0,0.0,0.0,0.0,,0.0,8.029,-5000.0,613.534,5000.0,0.0,8.15,4926.135,1.0,-10000.0,4545.454,5000.0,0.0,1.1,4545.454,6.563,0.0,0.0,0.0,0.0,,0.0,16.515,-5000.0,289.601,5000.0,0.0,17.265,4782.707,65.133,0.0,0.0,0.0,0.0,,0.0,5.26,-5000.0,917.431,5000.0,0.0,5.45,4825.688,20.02,-5000.0,251.004,5000.0,0.0,19.92,5025.1,13.12,-5000.0,409.165,5000.0,0.0,12.22,5368.249,0.51,-10000.0,14285.715,5000.0,-3970.35,0.35,7285.714,0.19,0.0,0.0,0.0,0.0,,0.0,0.52,0.0,0.0,0.0,0.0,,0.0,9.5,-5000.0,649.351,5000.0,0.0,7.7,6168.831
2020-01-24,4.48,-5000.0,922.509,5000.0,0.0,5.42,4132.841,36.06,-5000.0,137.438,5000.0,0.0,36.38,4956.02,17.712,-5000.0,271.029,5000.0,0.0,18.448,4800.591,7.08,-5000.0,669.344,5000.0,0.0,7.47,4738.956,3.63,0.0,0.0,0.0,0.0,,0.0,39.74,-5000.0,122.339,5000.0,0.0,40.87,4861.757,51.98,-5000.0,94.118,5000.0,0.0,53.125,4892.249,19.4,0.0,0.0,0.0,0.0,,0.0,7.918,-5000.0,613.534,5000.0,0.0,8.15,4857.953,1.02,-10000.0,4545.454,5000.0,0.0,1.1,4636.363,6.66,0.0,0.0,0.0,0.0,,0.0,16.192,-5000.0,289.601,5000.0,0.0,17.265,4689.306,63.313,-5000.0,78.972,5000.0,0.0,63.313,5000.0,5.19,-5000.0,917.431,5000.0,0.0,5.45,4761.468,19.83,-5000.0,251.004,5000.0,0.0,19.92,4977.41,12.86,-5000.0,409.165,5000.0,0.0,12.22,5261.866,0.51,-10000.0,14285.715,5000.0,-3970.35,0.35,7285.714,0.19,0.0,0.0,0.0,0.0,,0.0,0.52,0.0,0.0,0.0,0.0,,0.0,9.65,-5000.0,649.351,5000.0,0.0,7.7,6266.234
2020-01-27,4.41,-5000.0,922.509,5000.0,0.0,5.42,4068.265,36.03,-5000.0,137.438,5000.0,0.0,36.38,4951.896,17.04,-5000.0,271.029,5000.0,0.0,18.448,4618.415,7.05,-5000.0,669.344,5000.0,0.0,7.47,4718.876,3.63,0.0,0.0,0.0,0.0,,0.0,38.99,-5000.0,122.339,5000.0,0.0,40.87,4770.003,50.652,-5000.0,94.118,5000.0,0.0,53.125,4767.295,19.11,0.0,0.0,0.0,0.0,,0.0,7.705,-5000.0,613.534,5000.0,0.0,8.15,4727.271,1.02,-10000.0,4545.454,5000.0,0.0,1.1,4636.363,6.413,0.0,0.0,0.0,0.0,,0.0,16.221,-5000.0,289.601,5000.0,0.0,17.265,4697.547,62.366,-5000.0,78.972,5000.0,0.0,63.313,4925.161,5.16,-5000.0,917.431,5000.0,0.0,5.45,4733.945,19.73,-5000.0,251.004,5000.0,0.0,19.92,4952.309,12.84,-5000.0,409.165,5000.0,0.0,12.22,5253.682,0.51,-10000.0,14285.715,5000.0,-3970.35,0.35,7285.714,0.19,0.0,0.0,0.0,0.0,,0.0,0.52,0.0,0.0,0.0,0.0,,0.0,9.65,-5000.0,649.351,5000.0,0.0,7.7,6266.234
2020-01-28,4.51,-5000.0,922.509,5000.0,0.0,5.42,4160.517,36.36,-5000.0,137.438,5000.0,0.0,36.38,4997.251,17.113,-5000.0,271.029,5000.0,0.0,18.448,4638.11,7.09,-5000.0,669.344,5000.0,0.0,7.47,4745.649,3.64,0.0,0.0,0.0,0.0,,0.0,38.48,-5000.0,122.339,5000.0,0.0,40.87,4707.61,51.393,-5000.0,94.118,5000.0,0.0,53.125,4837.015,18.89,0.0,0.0,0.0,0.0,,0.0,7.825,-5000.0,613.534,5000.0,0.0,8.15,4801.134,1.02,-10000.0,4545.454,5000.0,0.0,1.1,4636.363,6.616,0.0,0.0,0.0,0.0,,0.0,16.183,-5000.0,289.601,5000.0,0.0,17.265,4686.559,62.915,-5000.0,78.972,5000.0,0.0,63.313,4968.568,5.21,-5000.0,917.431,5000.0,0.0,5.45,4779.817,19.78,-5000.0,251.004,5000.0,0.0,19.92,4964.86,12.79,-5000.0,409.165,5000.0,0.0,12.22,5233.224,0.511,-10000.0,14285.715,5000.0,-3970.35,0.35,7300.0,0.19,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,9.5,-5000.0,649.351,5000.0,0.0,7.7,6168.831
2020-01-29,4.32,-5000.0,922.509,5000.0,0.0,5.42,3985.24,35.87,-5000.0,137.438,5000.0,0.0,36.38,4929.906,17.013,-5000.0,271.029,5000.0,0.0,18.448,4611.029,7.11,-5000.0,669.344,5000.0,0.0,7.47,4759.036,3.764,0.0,0.0,0.0,0.0,,0.0,37.68,-5000.0,122.339,5000.0,0.0,40.87,4609.738,51.374,-5000.0,94.118,5000.0,0.0,53.125,4835.205,18.14,0.0,0.0,0.0,0.0,,0.0,7.825,-5000.0,613.534,5000.0,0.0,8.15,4801.134,1.02,-10000.0,4545.454,5000.0,0.0,1.1,4636.363,6.475,0.0,0.0,0.0,0.0,,0.0,16.164,-5000.0,289.601,5000.0,0.0,17.265,4681.064,62.195,-5000.0,78.972,5000.0,0.0,63.313,4911.69,5.19,-5000.0,917.431,5000.0,0.0,5.45,4761.468,19.62,-5000.0,251.004,5000.0,0.0,19.92,4924.699,12.57,-5000.0,409.165,5000.0,0.0,12.22,5143.208,0.511,-10000.0,14285.715,5000.0,-3970.35,0.35,7300.0,0.19,0.0,0.0,0.0,0.0,,0.0,0.52,0.0,0.0,0.0,0.0,,0.0,10.84,-5000.0,649.351,5000.0,0.0,7.7,7038.961
2020-01-30,4.3,-5000.0,922.509,5000.0,0.0,5.42,3966.79,35.0,-5000.0,137.438,5000.0,0.0,36.38,4810.335,16.995,-5000.0,271.029,5000.0,0.0,18.448,4606.105,7.18,-5000.0,669.344,5000.0,0.0,7.47,4805.89,3.954,0.0,0.0,0.0,0.0,,0.0,37.45,-5000.0,122.339,5000.0,0.0,40.87,4581.6,51.287,-5000.0,94.118,5000.0,0.0,53.125,4827.055,17.21,0.0,0.0,0.0,0.0,,0.0,7.872,-5000.0,613.534,5000.0,0.0,8.15,4829.644,1.02,-10000.0,4545.454,5000.0,0.0,1.1,4636.363,6.607,0.0,0.0,0.0,0.0,,0.0,16.031,-5000.0,289.601,5000.0,0.0,17.265,4642.605,62.887,-5000.0,78.972,5000.0,0.0,63.313,4966.322,5.23,-5000.0,917.431,5000.0,0.0,5.45,4798.165,19.61,-5000.0,251.004,5000.0,0.0,19.92,4922.189,12.84,-5000.0,409.165,5000.0,0.0,12.22,5253.682,0.511,-10000.0,14285.715,5000.0,-3970.35,0.35,7300.0,0.19,0.0,0.0,0.0,0.0,,0.0,0.52,0.0,0.0,0.0,0.0,,0.0,10.84,-5000.0,649.351,5000.0,0.0,7.7,7038.961
2020-01-31,4.14,-5000.0,922.509,5000.0,0.0,5.42,3819.188,34.49,-5000.0,137.438,5000.0,0.0,36.38,4740.242,16.804,-5000.0,271.029,5000.0,0.0,18.448,4554.407,7.02,-5000.0,669.344,5000.0,0.0,7.47,4698.795,4.001,0.0,0.0,0.0,0.0,,0.0,36.53,-5000.0,122.339,5000.0,0.0,40.87,4469.048,50.479,-5000.0,94.118,5000.0,0.0,53.125,4750.996,18.6,0.0,0.0,0.0,0.0,,0.0,7.853,-5000.0,613.534,5000.0,0.0,8.15,4818.241,1.02,-10000.0,4545.454,5000.0,0.0,1.1,4636.363,6.343,0.0,0.0,0.0,0.0,,0.0,15.13,-5000.0,289.601,5000.0,0.0,17.265,4381.63,62.167,-5000.0,78.972,5000.0,0.0,63.313,4909.445,5.14,-5000.0,917.431,5000.0,0.0,5.45,4715.596,19.23,-5000.0,251.004,5000.0,0.0,19.92,4826.807,12.38,-5000.0,409.165,5000.0,0.0,12.22,5065.466,0.52,-10000.0,14285.715,5000.0,-3970.35,0.35,7428.571,0.19,0.0,0.0,0.0,0.0,,0.0,0.41,0.0,0.0,0.0,0.0,,0.0,10.0,-5000.0,649.351,5000.0,0.0,7.7,6493.507
2020-02-03,4.04,-5000.0,922.509,5000.0,0.0,5.42,3726.937,34.23,-5000.0,137.438,5000.0,0.0,36.38,4704.508,16.813,-5000.0,271.029,5000.0,0.0,18.448,4556.869,7.11,-5000.0,669.344,5000.0,0.0,7.47,4759.036,3.935,0.0,0.0,0.0,0.0,,0.0,36.92,-5000.0,122.339,5000.0,0.0,40.87,4516.76,50.989,-5000.0,94.118,5000.0,0.0,53.125,4798.986,19.4,0.0,0.0,0.0,0.0,,0.0,7.872,-5000.0,613.534,5000.0,0.0,8.15,4829.644,1.02,-10000.0,4545.454,5000.0,0.0,1.1,4636.363,6.22,0.0,0.0,0.0,0.0,,0.0,15.187,-5000.0,289.601,5000.0,0.0,17.265,4398.113,62.413,-5000.0,78.972,5000.0,0.0,63.313,4928.904,5.17,-5000.0,917.431,5000.0,0.0,5.45,4743.12,19.36,-5000.0,251.004,5000.0,0.0,19.92,4859.438,12.68,-5000.0,409.165,5000.0,0.0,12.22,5188.216,0.52,-10000.0,14285.715,5000.0,-3970.35,0.35,7428.571,0.19,0.0,0.0,0.0,0.0,,0.0,0.41,0.0,0.0,0.0,0.0,,0.0,9.25,-5000.0,649.351,5000.0,0.0,7.7,6006.494
2020-02-04,4.1,-5000.0,922.509,5000.0,0.0,5.42,3782.288,34.72,-5000.0,137.438,5000.0,0.0,36.38,4771.853,17.131,-5000.0,271.029,5000.0,0.0,18.448,4643.033,7.21,-5000.0,669.344,5000.0,0.0,7.47,4825.971,4.077,0.0,0.0,0.0,0.0,,0.0,36.95,-5000.0,122.339,5000.0,0.0,40.87,4520.431,52.538,-5000.0,94.118,5000.0,0.0,53.125,4944.766,18.88,0.0,0.0,0.0,0.0,,0.0,8.002,-5000.0,613.534,5000.0,0.0,8.15,4909.473,0.9,-10000.0,4545.454,5000.0,0.0,1.1,4090.909,6.264,0.0,0.0,0.0,0.0,,0.0,15.358,-5000.0,289.601,5000.0,0.0,17.265,4447.561,61.873,-5000.0,78.972,5000.0,0.0,63.313,4886.245,5.16,-5000.0,917.431,5000.0,0.0,5.45,4733.945,19.98,-5000.0,251.004,5000.0,0.0,19.92,5015.06,12.75,-5000.0,409.165,5000.0,0.0,12.22,5216.857,0.52,-10000.0,14285.715,5000.0,-3970.35,0.35,7428.571,0.19,0.0,0.0,0.0,0.0,,0.0,0.49,0.0,0.0,0.0,0.0,,0.0,10.0,-5000.0,649.351,5000.0,0.0,7.7,6493.507
2020-02-05,4.27,-5000.0,922.509,5000.0,0.0,5.42,3939.114,35.57,-5000.0,137.438,5000.0,0.0,36.38,4888.675,17.222,-5000.0,271.029,5000.0,0.0,18.448,4667.651,7.22,-5000.0,669.344,5000.0,0.0,7.47,4832.664,4.239,0.0,0.0,0.0,0.0,,0.0,37.65,-5000.0,122.339,5000.0,0.0,40.87,4606.068,52.846,-5000.0,94.118,5000.0,0.0,53.125,4973.742,19.38,0.0,0.0,0.0,0.0,,0.0,8.067,-5000.0,613.534,5000.0,0.0,8.15,4949.388,1.02,-10000.0,4545.454,5000.0,0.0,1.1,4636.363,6.686,0.0,0.0,0.0,0.0,,0.0,16.041,-5000.0,289.601,5000.0,0.0,17.265,4645.352,63.55,-5000.0,78.972,5000.0,0.0,63.313,5018.71,5.23,-5000.0,917.431,5000.0,0.0,5.45,4798.165,19.97,-5000.0,251.004,5000.0,0.0,19.92,5012.55,12.99,-5000.0,409.165,5000.0,0.0,12.22,5315.057,0.796,-10000.0,14285.715,5000.0,-3970.35,0.35,11371.429,0.19,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,10.0,-5000.0,649.351,5000.0,0.0,7.7,6493.507
2020-02-06,4.13,-5000.0,922.509,5000.0,0.0,5.42,3809.963,35.29,-5000.0,137.438,5000.0,0.0,36.38,4850.192,17.104,-5000.0,271.029,5000.0,0.0,18.448,4635.647,7.23,-5000.0,669.344,5000.0,0.0,7.47,4839.358,4.201,0.0,0.0,0.0,0.0,,0.0,37.55,-5000.0,122.339,5000.0,0.0,40.87,4593.834,53.385,-5000.0,94.118,5000.0,0.0,53.125,5024.448,19.38,0.0,0.0,0.0,0.0,,0.0,8.048,-5000.0,613.534,5000.0,0.0,8.15,4937.985,1.02,-10000.0,4545.454,5000.0,0.0,1.1,4636.363,6.554,0.0,0.0,0.0,0.0,,0.0,15.917,-5000.0,289.601,5000.0,0.0,17.265,4609.64,64.166,-5000.0,78.972,5000.0,0.0,63.313,5067.354,5.28,-5000.0,917.431,5000.0,0.0,5.45,4844.037,20.31,-5000.0,251.004,5000.0,0.0,19.92,5097.891,13.18,-5000.0,409.165,5000.0,0.0,12.22,5392.799,1.0,-10000.0,14285.715,5000.0,-3970.35,0.35,14285.715,0.19,0.0,0.0,0.0,0.0,,0.0,0.4,0.0,0.0,0.0,0.0,,0.0,10.0,-5000.0,649.351,5000.0,0.0,7.7,6493.507
2020-02-07,4.06,-5000.0,922.509,5000.0,0.0,5.42,3745.387,35.34,-5000.0,137.438,5000.0,0.0,36.38,4857.064,17.022,-5000.0,271.029,5000.0,0.0,18.448,4613.491,7.19,-5000.0,669.344,5000.0,0.0,7.47,4812.584,4.096,0.0,0.0,0.0,0.0,,0.0,37.03,-5000.0,122.339,5000.0,0.0,40.87,4530.218,53.298,-5000.0,94.118,5000.0,0.0,53.125,5016.298,19.44,0.0,0.0,0.0,0.0,,0.0,7.946,-5000.0,613.534,5000.0,0.0,8.15,4875.261,1.02,-10000.0,4545.454,5000.0,0.0,1.1,4636.363,6.475,0.0,0.0,0.0,0.0,,0.0,15.358,-5000.0,289.601,5000.0,0.0,17.265,4447.561,63.778,-5000.0,78.972,5000.0,0.0,63.313,5036.672,5.25,-5000.0,917.431,5000.0,0.0,5.45,4816.514,20.22,-5000.0,251.004,5000.0,0.0,19.92,5075.301,13.78,-5000.0,409.165,5000.0,0.0,12.22,5638.298,0.595,-10000.0,14285.715,5000.0,-3970.35,0.35,8500.001,0.19,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,10.0,-5000.0,649.351,5000.0,0.0,7.7,6493.507
2020-02-10,3.98,-5000.0,922.509,5000.0,0.0,5.42,3671.587,36.17,-5000.0,137.438,5000.0,0.0,36.38,4971.138,16.949,-5000.0,271.029,5000.0,0.0,18.448,4593.796,7.2,-5000.0,669.344,5000.0,0.0,7.47,4819.277,4.172,0.0,0.0,0.0,0.0,,0.0,36.46,-5000.0,122.339,5000.0,0.0,40.87,4460.484,52.971,-5000.0,94.118,5000.0,0.0,53.125,4985.512,19.55,0.0,0.0,0.0,0.0,,0.0,7.89,-5000.0,613.534,5000.0,0.0,8.15,4841.049,1.02,-10000.0,4545.454,5000.0,0.0,1.1,4636.363,6.316,0.0,0.0,0.0,0.0,,0.0,15.225,-5000.0,289.601,5000.0,0.0,17.265,4409.101,63.522,-5000.0,78.972,5000.0,0.0,63.313,5016.465,5.24,-5000.0,917.431,5000.0,0.0,5.45,4807.339,19.93,-5000.0,251.004,5000.0,0.0,19.92,5002.51,14.11,-5000.0,409.165,5000.0,0.0,12.22,5773.322,0.595,-10000.0,14285.715,5000.0,-3970.35,0.35,8500.001,0.18,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,10.0,-5000.0,649.351,5000.0,0.0,7.7,6493.507
2020-02-11,3.93,-5000.0,922.509,5000.0,0.0,5.42,3625.461,36.3,-5000.0,137.438,5000.0,0.0,36.38,4989.005,17.449,-5000.0,271.029,5000.0,0.0,18.448,4729.197,7.23,-5000.0,669.344,5000.0,0.0,7.47,4839.358,4.23,0.0,0.0,0.0,0.0,,0.0,36.46,-5000.0,122.339,5000.0,0.0,40.87,4460.484,52.49,-5000.0,94.118,5000.0,0.0,53.125,4940.239,19.58,0.0,0.0,0.0,0.0,,0.0,7.946,-5000.0,613.534,5000.0,0.0,8.15,4875.261,1.02,-10000.0,4545.454,5000.0,0.0,1.1,4636.363,6.484,0.0,0.0,0.0,0.0,,0.0,15.803,-5000.0,289.601,5000.0,0.0,17.265,4576.675,63.171,-5000.0,78.972,5000.0,0.0,63.313,4988.774,5.26,-5000.0,917.431,5000.0,0.0,5.45,4825.688,20.06,-5000.0,251.004,5000.0,0.0,19.92,5035.14,14.15,-5000.0,409.165,5000.0,0.0,12.22,5789.689,0.595,-10000.0,14285.715,5000.0,-3970.35,0.35,8500.001,0.18,0.0,0.0,0.0,0.0,,0.0,0.49,0.0,0.0,0.0,0.0,,0.0,9.75,-5000.0,649.351,5000.0,0.0,7.7,6331.169
2020-02-12,3.84,-5000.0,922.509,5000.0,0.0,5.42,3542.435,36.4,-5000.0,137.438,5000.0,0.0,36.38,5002.749,18.076,-5000.0,271.029,5000.0,0.0,18.448,4899.065,7.18,-5000.0,669.344,5000.0,0.0,7.47,4805.89,4.804,0.0,0.0,0.0,0.0,,0.0,36.95,-5000.0,122.339,5000.0,0.0,40.87,4520.431,52.875,-5000.0,94.118,5000.0,0.0,53.125,4976.458,19.6,0.0,0.0,0.0,0.0,,0.0,8.021,-5000.0,613.534,5000.0,0.0,8.15,4920.878,0.92,-10000.0,4545.454,5000.0,0.0,1.1,4181.818,6.281,0.0,0.0,0.0,0.0,,0.0,16.145,-5000.0,289.601,5000.0,0.0,17.265,4675.57,62.982,-5000.0,78.972,5000.0,0.0,63.313,4973.807,5.2,-5000.0,917.431,5000.0,0.0,5.45,4770.642,20.09,-5000.0,251.004,5000.0,0.0,19.92,5042.671,14.1,-5000.0,409.165,5000.0,0.0,12.22,5769.231,0.595,-10000.0,14285.715,5000.0,-3970.35,0.35,8500.001,0.18,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,10.25,-5000.0,649.351,5000.0,0.0,7.7,6655.844
2020-02-13,3.76,-5000.0,922.509,5000.0,0.0,5.42,3468.635,35.84,-5000.0,137.438,5000.0,0.0,36.38,4925.783,17.994,-5000.0,271.029,5000.0,0.0,18.448,4876.908,7.06,-5000.0,669.344,5000.0,0.0,7.47,4725.569,4.928,0.0,0.0,0.0,0.0,,0.0,36.42,-5000.0,122.339,5000.0,0.0,40.87,4455.591,52.865,-5000.0,94.118,5000.0,0.0,53.125,4975.553,19.62,0.0,0.0,0.0,0.0,,0.0,8.076,-5000.0,613.534,5000.0,0.0,8.15,4955.09,1.02,-10000.0,4545.454,5000.0,0.0,1.1,4636.363,6.158,0.0,0.0,0.0,0.0,,0.0,16.192,-5000.0,289.601,5000.0,0.0,17.265,4689.306,60.783,-5000.0,78.972,5000.0,0.0,63.313,4800.18,5.18,-5000.0,917.431,5000.0,0.0,5.45,4752.294,19.66,-5000.0,251.004,5000.0,0.0,19.92,4934.739,14.13,-5000.0,409.165,5000.0,0.0,12.22,5781.506,0.595,-10000.0,14285.715,5000.0,-3970.35,0.35,8500.001,0.18,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,10.25,-5000.0,649.351,5000.0,0.0,7.7,6655.844
