date,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,FRHC_adj_close,FRHC_cashflow,FRHC_cml_units,FRHC_cml_cost,FRHC_gain_loss,FRHC_avg_price,FRHC_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue
2019-03-04,34.954,-4990.56,131.579,4990.56,0.0,37.928,4599.243,2.63,-4999.54,2500.0,4999.54,0.0,2.0,6575.0,7.979,-4998.737,1250.0,4998.737,0.0,3.999,9973.589,8.8,-4997.3,625.0,4997.3,0.0,7.996,5500.0,9.0,-4998.0,833.333,4998.0,0.0,5.998,7500.0
2019-03-05,35.01,-4990.56,131.579,4990.56,0.0,37.928,4606.518,2.79,-4999.54,2500.0,4999.54,0.0,2.0,6975.0,8.22,-4998.737,1250.0,4998.737,0.0,3.999,10275.166,8.75,-4997.3,625.0,4997.3,0.0,7.996,5468.75,9.0,-4998.0,833.333,4998.0,0.0,5.998,7500.0
2019-03-06,34.705,-4990.56,131.579,4990.56,0.0,37.928,4566.504,2.84,-4999.54,2500.0,4999.54,0.0,2.0,7100.0,7.97,-4998.737,1250.0,4998.737,0.0,3.999,9962.819,8.67,-4997.3,625.0,4997.3,0.0,7.996,5418.75,9.0,-4998.0,833.333,4998.0,0.0,5.998,7500.0
2019-03-07,34.521,-4990.56,131.579,4990.56,0.0,37.928,4542.253,2.89,-4999.54,2500.0,4999.54,0.0,2.0,7225.0,8.651,-4998.737,1250.0,4998.737,0.0,3.999,10813.696,8.6,-4997.3,625.0,4997.3,0.0,7.996,5375.0,9.0,-4998.0,833.333,4998.0,0.0,5.998,7500.0
2019-03-08,34.07,-4990.56,131.579,4990.56,0.0,37.928,4482.838,2.87,-4999.54,2500.0,4999.54,0.0,2.0,7175.0,9.271,-4998.737,1250.0,4998.737,0.0,3.999,11589.181,8.45,-4997.3,625.0,4997.3,0.0,7.996,5281.25,9.0,-4998.0,833.333,4998.0,0.0,5.998,7500.0
2019-03-11,34.798,-4990.56,131.579,4990.56,0.0,37.928,4578.63,2.89,-4999.54,2500.0,4999.54,0.0,2.0,7225.0,8.66,-4998.737,1250.0,4998.737,0.0,3.999,10824.468,8.82,-4997.3,625.0,4997.3,0.0,7.996,5512.5,9.0,-4998.0,833.333,4998.0,0.0,5.998,7500.0
2019-03-12,34.761,-4990.56,131.579,4990.56,0.0,37.928,4573.78,2.95,-4999.54,2500.0,4999.54,0.0,2.0,7375.0,8.599,-4998.737,1250.0,4998.737,0.0,3.999,10749.073,8.9,-4997.3,625.0,4997.3,0.0,7.996,5562.5,9.0,-4998.0,833.333,4998.0,0.0,5.998,7500.0
2019-03-13,34.576,-4990.56,131.579,4990.56,0.0,37.928,4549.528,3.04,-4999.54,2500.0,4999.54,0.0,2.0,7600.0,8.28,-4998.737,1250.0,4998.737,0.0,3.999,10350.56,8.95,-4997.3,625.0,4997.3,0.0,7.996,5593.75,9.0,-4998.0,833.333,4998.0,0.0,5.998,7500.0
2019-03-14,34.687,-4990.56,131.579,4990.56,0.0,37.928,4564.079,3.06,-4999.54,2500.0,4999.54,0.0,2.0,7650.0,7.832,-4998.737,1250.0,4998.737,0.0,3.999,9790.488,8.8,-4997.3,625.0,4997.3,0.0,7.996,5500.0,8.2,-4998.0,833.333,4998.0,0.0,5.998,6833.333
2019-03-15,35.756,-4990.56,131.579,4990.56,0.0,37.928,4704.736,2.9,-4999.54,2500.0,4999.54,0.0,2.0,7250.0,7.901,-4998.737,1250.0,4998.737,0.0,3.999,9876.654,8.83,-4997.3,625.0,4997.3,0.0,7.996,5518.75,8.95,-4998.0,833.333,4998.0,0.0,5.998,7458.333
2019-03-18,35.756,-4990.56,131.579,4990.56,0.0,37.928,4704.736,3.02,-4999.54,2500.0,4999.54,0.0,2.0,7550.0,8.479,-4998.737,1250.0,4998.737,0.0,3.999,10598.285,8.85,-4997.3,625.0,4997.3,0.0,7.996,5531.25,8.95,-4998.0,833.333,4998.0,0.0,5.998,7458.333
2019-03-19,35.258,-4990.56,131.579,4990.56,0.0,37.928,4639.258,3.11,-4999.54,2500.0,4999.54,0.0,2.0,7775.0,9.133,-4998.737,1250.0,4998.737,0.0,3.999,11416.851,8.6,-4997.3,625.0,4997.3,0.0,7.996,5375.0,8.1,-4998.0,833.333,4998.0,0.0,5.998,6750.0
2019-03-20,34.954,-4990.56,131.579,4990.56,0.0,37.928,4599.243,3.21,-4999.54,2500.0,4999.54,0.0,2.0,8025.0,9.478,-4998.737,1250.0,4998.737,0.0,3.999,11847.676,8.65,-4997.3,625.0,4997.3,0.0,7.996,5406.25,8.8,-4998.0,833.333,4998.0,0.0,5.998,7333.333
2019-03-21,34.825,-4990.56,131.579,4990.56,0.0,37.928,4582.268,3.16,-4999.54,2500.0,4999.54,0.0,2.0,7900.0,10.012,-4998.737,1250.0,4998.737,0.0,3.999,12515.454,8.78,-4997.3,625.0,4997.3,0.0,7.996,5487.5,8.8,-4998.0,833.333,4998.0,0.0,5.998,7333.333
2019-03-22,33.489,-4990.56,131.579,4990.56,0.0,37.928,4406.446,3.04,-4999.54,2500.0,4999.54,0.0,2.0,7600.0,9.426,-4998.737,1250.0,4998.737,0.0,3.999,11783.051,8.5,-4997.3,625.0,4997.3,0.0,7.996,5312.5,8.88,-4998.0,833.333,4998.0,0.0,5.998,7400.0
2019-03-25,33.544,-4990.56,131.579,4990.56,0.0,37.928,4413.722,3.02,-4999.54,2500.0,4999.54,0.0,2.0,7550.0,9.065,-4998.737,1250.0,4998.737,0.0,3.999,11330.687,8.67,-4997.3,625.0,4997.3,0.0,7.996,5418.75,8.9,-4998.0,833.333,4998.0,0.0,5.998,7416.666
2019-03-26,33.526,-4990.56,131.579,4990.56,0.0,37.928,4411.297,3.06,-4999.54,2500.0,4999.54,0.0,2.0,7650.0,9.392,-4998.737,1250.0,4998.737,0.0,3.999,11739.969,8.74,-4997.3,625.0,4997.3,0.0,7.996,5462.5,8.9,-4998.0,833.333,4998.0,0.0,5.998,7416.666
2019-03-27,33.581,-4990.56,131.579,4990.56,0.0,37.928,4418.572,2.99,-4999.54,2500.0,4999.54,0.0,2.0,7475.0,9.616,-4998.737,1250.0,4998.737,0.0,3.999,12020.005,8.64,-4997.3,625.0,4997.3,0.0,7.996,5400.0,8.9,-4998.0,833.333,4998.0,0.0,5.998,7416.666
2019-03-28,33.314,-4990.56,131.579,4990.56,0.0,37.928,4383.407,3.2,-4999.54,2500.0,4999.54,0.0,2.0,8000.0,9.289,-4998.737,1250.0,4998.737,0.0,3.999,11610.723,8.64,-4997.3,625.0,4997.3,0.0,7.996,5400.0,8.9,-4998.0,833.333,4998.0,0.0,5.998,7416.666
2019-03-29,34.153,-4990.56,131.579,4990.56,0.0,37.928,4493.751,3.54,-4999.54,2500.0,4999.54,0.0,2.0,8850.0,9.495,-4998.737,1250.0,4998.737,0.0,3.999,11869.217,8.67,-4997.3,625.0,4997.3,0.0,7.996,5418.75,8.9,-4998.0,833.333,4998.0,0.0,5.998,7416.666
2019-04-01,36.014,-4990.56,131.579,4990.56,0.0,37.928,4738.688,4.06,-4999.54,2500.0,4999.54,0.0,2.0,10150.0,9.711,-4998.737,1250.0,4998.737,0.0,3.999,12138.484,8.8,-4997.3,625.0,4997.3,0.0,7.996,5500.0,8.95,-4998.0,833.333,4998.0,0.0,5.998,7458.333
2019-04-02,36.143,-4990.56,131.579,4990.56,0.0,37.928,4755.664,4.35,-4999.54,2500.0,4999.54,0.0,2.0,10875.0,9.383,-4998.737,1250.0,4998.737,0.0,3.999,11729.2,8.4,-4997.3,625.0,4997.3,0.0,7.996,5250.0,7.9,-4998.0,833.333,4998.0,0.0,5.998,6583.333
2019-04-03,36.512,-4990.56,131.579,4990.56,0.0,37.928,4804.166,4.62,-4999.54,2500.0,4999.54,0.0,2.0,11550.0,9.444,-4998.737,1250.0,4998.737,0.0,3.999,11804.594,8.09,-4997.3,625.0,4997.3,0.0,7.996,5056.25,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2019-04-04,36.862,-4990.56,131.579,4990.56,0.0,37.928,4850.244,4.53,-4999.54,2500.0,4999.54,0.0,2.0,11325.001,8.866,-4998.737,1250.0,4998.737,0.0,3.999,11082.963,7.9,-4997.3,625.0,4997.3,0.0,7.996,4937.5,8.1,-4998.0,833.333,4998.0,0.0,5.998,6750.0
2019-04-05,36.807,-4990.56,131.579,4990.56,0.0,37.928,4842.968,5.5,-4999.54,2500.0,4999.54,0.0,2.0,13750.0,8.634,-4998.737,1250.0,4998.737,0.0,3.999,10792.156,8.1,-4997.3,625.0,4997.3,0.0,7.996,5062.5,8.16,-4998.0,833.333,4998.0,0.0,5.998,6800.0
2019-04-08,36.438,-4990.56,131.579,4990.56,0.0,37.928,4794.466,6.15,-4999.54,2500.0,4999.54,0.0,2.0,15375.0,8.427,-4998.737,1250.0,4998.737,0.0,3.999,10533.661,8.1,-4997.3,625.0,4997.3,0.0,7.996,5062.5,8.3,-4998.0,833.333,4998.0,0.0,5.998,6916.667
2019-04-09,36.3,-4990.56,131.579,4990.56,0.0,37.928,4776.277,6.27,-4999.54,2500.0,4999.54,0.0,2.0,15675.0,8.143,-4998.737,1250.0,4998.737,0.0,3.999,10178.231,8.13,-4997.3,625.0,4997.3,0.0,7.996,5081.25,8.08,-4998.0,833.333,4998.0,0.0,5.998,6733.333
2019-04-10,36.604,-4990.56,131.579,4990.56,0.0,37.928,4816.292,5.88,-4999.54,2500.0,4999.54,0.0,2.0,14700.0,8.255,-4998.737,1250.0,4998.737,0.0,3.999,10318.248,8.0,-4997.3,625.0,4997.3,0.0,7.996,5000.0,7.9,-4998.0,833.333,4998.0,0.0,5.998,6583.333
2019-04-11,36.595,-4990.56,131.579,4990.56,0.0,37.928,4815.079,5.65,-4999.54,2500.0,4999.54,0.0,2.0,14125.0,8.151,-4998.737,1250.0,4998.737,0.0,3.999,10189.002,8.2,-4997.3,625.0,4997.3,0.0,7.996,5125.0,8.7,-4998.0,833.333,4998.0,0.0,5.998,7250.0
2019-04-12,37.157,-4990.56,131.579,4990.56,0.0,37.928,4889.046,5.74,-4999.54,2500.0,4999.54,0.0,2.0,14349.999,7.867,-4998.737,1250.0,4998.737,0.0,3.999,9833.571,8.19,-4997.3,625.0,4997.3,0.0,7.996,5118.75,8.5,-4998.0,833.333,4998.0,0.0,5.998,7083.333
2019-04-15,37.313,-4990.56,131.579,4990.56,0.0,37.928,4909.659,5.35,-4999.54,2500.0,4999.54,0.0,2.0,13375.0,7.746,-4998.737,1250.0,4998.737,0.0,3.999,9682.782,8.2,-4997.3,625.0,4997.3,0.0,7.996,5125.0,8.65,-4998.0,833.333,4998.0,0.0,5.998,7208.333
2019-04-16,37.691,-4990.56,131.579,4990.56,0.0,37.928,4959.374,5.95,-4999.54,2500.0,4999.54,0.0,2.0,14875.0,7.591,-4998.737,1250.0,4998.737,0.0,3.999,9488.912,8.44,-4997.3,625.0,4997.3,0.0,7.996,5275.0,8.55,-4998.0,833.333,4998.0,0.0,5.998,7125.0
2019-04-17,37.682,-4990.56,131.579,4990.56,0.0,37.928,4958.161,5.78,-4999.54,2500.0,4999.54,0.0,2.0,14450.001,7.462,-4998.737,1250.0,4998.737,0.0,3.999,9327.352,8.63,-4997.3,625.0,4997.3,0.0,7.996,5393.75,8.5,-4998.0,833.333,4998.0,0.0,5.998,7083.333
2019-04-18,37.387,-4990.56,131.579,4990.56,0.0,37.928,4919.359,5.95,-4999.54,2500.0,4999.54,0.0,2.0,14875.0,7.496,-4998.737,1250.0,4998.737,0.0,3.999,9370.434,8.84,-4997.3,625.0,4997.3,0.0,7.996,5525.0,8.7,-4998.0,833.333,4998.0,0.0,5.998,7250.0
2019-04-22,36.714,-4990.56,131.579,4990.56,0.0,37.928,4830.842,6.15,-4999.54,2500.0,4999.54,0.0,2.0,15375.0,7.858,-4998.737,1250.0,4998.737,0.0,3.999,9822.8,8.8,-4997.3,625.0,4997.3,0.0,7.996,5500.0,8.62,-4998.0,833.333,4998.0,0.0,5.998,7183.333
2019-04-23,37.295,-4990.56,131.579,4990.56,0.0,37.928,4907.234,6.6,-4999.54,2500.0,4999.54,0.0,2.0,16500.0,8.108,-4998.737,1250.0,4998.737,0.0,3.999,10135.148,8.9,-4997.3,625.0,4997.3,0.0,7.996,5562.5,9.1,-4998.0,833.333,4998.0,0.0,5.998,7583.334
2019-04-24,35.645,-4990.56,131.579,4990.56,0.0,37.928,4690.185,6.7,-4999.54,2500.0,4999.54,0.0,2.0,16750.0,7.919,-4998.737,1250.0,4998.737,0.0,3.999,9898.194,9.0,-4997.3,625.0,4997.3,0.0,7.996,5625.0,9.29,-4998.0,833.333,4998.0,0.0,5.998,7741.667
2019-04-25,35.95,-4990.56,131.579,4990.56,0.0,37.928,4730.2,6.96,-4999.54,2500.0,4999.54,0.0,2.0,17400.0,8.186,-4998.737,1250.0,4998.737,0.0,3.999,10232.084,8.9,-4997.3,625.0,4997.3,0.0,7.996,5562.5,9.26,-4998.0,833.333,4998.0,0.0,5.998,7716.667
2019-04-26,36.244,-4990.56,131.579,4990.56,0.0,37.928,4769.002,6.68,-4999.54,2500.0,4999.54,0.0,2.0,16700.0,8.186,-4998.737,1250.0,4998.737,0.0,3.999,10232.084,9.1,-4997.3,625.0,4997.3,0.0,7.996,5687.5,9.29,-4998.0,833.333,4998.0,0.0,5.998,7741.667
2019-04-29,37.065,-4990.56,131.579,4990.56,0.0,37.928,4876.92,6.8,-4999.54,2500.0,4999.54,0.0,2.0,17000.0,8.125,-4998.737,1250.0,4998.737,0.0,3.999,10156.69,8.99,-4997.3,625.0,4997.3,0.0,7.996,5618.75,9.3,-4998.0,833.333,4998.0,0.0,5.998,7750.0
2019-04-30,36.429,-4990.56,131.579,4990.56,0.0,37.928,4793.253,6.38,-4999.54,2500.0,4999.54,0.0,2.0,15950.0,7.677,-4998.737,1250.0,4998.737,0.0,3.999,9596.617,8.86,-4997.3,625.0,4997.3,0.0,7.996,5537.5,9.28,-4998.0,833.333,4998.0,0.0,5.998,7733.333
2019-05-01,36.189,-4990.56,131.579,4990.56,0.0,37.928,4761.726,6.71,-4999.54,2500.0,4999.54,0.0,2.0,16775.0,7.539,-4998.737,1250.0,4998.737,0.0,3.999,9424.288,9.14,-4997.3,625.0,4997.3,0.0,7.996,5712.5,9.29,-4998.0,833.333,4998.0,0.0,5.998,7741.667
2019-05-02,36.816,-4990.56,131.579,4990.56,0.0,37.928,4844.181,6.63,-4999.54,2500.0,4999.54,0.0,2.0,16575.0,7.936,-4998.737,1250.0,4998.737,0.0,3.999,9919.736,9.19,-4997.3,625.0,4997.3,0.0,7.996,5743.75,9.29,-4998.0,833.333,4998.0,0.0,5.998,7741.667
2019-05-03,36.917,-4990.56,131.579,4990.56,0.0,37.928,4857.519,6.71,-4999.54,2500.0,4999.54,0.0,2.0,16775.0,7.927,-4998.737,1250.0,4998.737,0.0,3.999,9908.965,9.39,-4997.3,625.0,4997.3,0.0,7.996,5868.75,9.32,-4998.0,833.333,4998.0,0.0,5.998,7766.666
2019-05-06,36.65,-4990.56,131.579,4990.56,0.0,37.928,4822.355,6.86,-4999.54,2500.0,4999.54,0.0,2.0,17150.0,7.919,-4998.737,1250.0,4998.737,0.0,3.999,9898.194,9.39,-4997.3,625.0,4997.3,0.0,7.996,5868.75,9.33,-4998.0,833.333,4998.0,0.0,5.998,7775.0
2019-05-07,36.226,-4990.56,131.579,4990.56,0.0,37.928,4766.577,7.15,-4999.54,2500.0,4999.54,0.0,2.0,17875.0,7.884,-4998.737,1250.0,4998.737,0.0,3.999,9855.112,9.26,-4997.3,625.0,4997.3,0.0,7.996,5787.5,9.5,-4998.0,833.333,4998.0,0.0,5.998,7916.667
2019-05-08,36.484,-4990.56,131.579,4990.56,0.0,37.928,4800.528,7.93,-4999.54,2500.0,4999.54,0.0,2.0,19825.0,8.186,-4998.737,1250.0,4998.737,0.0,3.999,10232.084,9.23,-4997.3,625.0,4997.3,0.0,7.996,5768.75,9.48,-4998.0,833.333,4998.0,0.0,5.998,7900.0
2019-05-09,36.217,-4990.56,131.579,4990.56,0.0,37.928,4765.364,7.93,-4999.54,2500.0,4999.54,0.0,2.0,19825.0,8.039,-4998.737,1250.0,4998.737,0.0,3.999,10048.983,9.5,-4997.3,625.0,4997.3,0.0,7.996,5937.5,9.43,-4998.0,833.333,4998.0,0.0,5.998,7858.334
2019-05-10,36.429,-4990.56,131.579,4990.56,0.0,37.928,4793.253,8.09,-4999.54,2500.0,4999.54,0.0,2.0,20225.0,8.453,-4998.737,1250.0,4998.737,0.0,3.999,10565.974,9.55,-4997.3,625.0,4997.3,0.0,7.996,5968.75,9.41,-4998.0,833.333,4998.0,0.0,5.998,7841.667
2019-05-13,35.323,-4990.56,131.579,4990.56,0.0,37.928,4647.746,7.61,-4999.54,2500.0,4999.54,0.0,2.0,19025.0,8.082,-4998.737,1250.0,4998.737,0.0,3.999,10102.836,9.27,-4997.3,625.0,4997.3,0.0,7.996,5793.75,9.34,-4998.0,833.333,4998.0,0.0,5.998,7783.333
2019-05-14,35.636,-4990.56,131.579,4990.56,0.0,37.928,4688.973,7.49,-4999.54,2500.0,4999.54,0.0,2.0,18724.999,7.97,-4998.737,1250.0,4998.737,0.0,3.999,9962.819,9.53,-4997.3,625.0,4997.3,0.0,7.996,5956.25,9.35,-4998.0,833.333,4998.0,0.0,5.998,7791.667
2019-05-15,35.48,-4990.56,131.579,4990.56,0.0,37.928,4668.359,7.31,-4999.54,2500.0,4999.54,0.0,2.0,18275.0,8.1,-4998.737,1250.0,4998.737,0.0,3.999,10124.377,9.55,-4997.3,625.0,4997.3,0.0,7.996,5968.75,9.3,-4998.0,833.333,4998.0,0.0,5.998,7750.0
2019-05-16,35.885,-4990.56,131.579,4990.56,0.0,37.928,4721.712,5.94,-4999.54,2500.0,4999.54,0.0,2.0,14850.0,7.962,-4998.737,1250.0,4998.737,0.0,3.999,9952.047,9.58,-4997.3,625.0,4997.3,0.0,7.996,5987.5,9.33,-4998.0,833.333,4998.0,0.0,5.998,7775.0
2019-05-17,35.507,-4990.56,131.579,4990.56,0.0,37.928,4671.997,5.46,-4999.54,2500.0,4999.54,0.0,2.0,13650.0,7.824,-4998.737,1250.0,4998.737,0.0,3.999,9779.718,9.6,-4997.3,625.0,4997.3,0.0,7.996,6000.0,9.3,-4998.0,833.333,4998.0,0.0,5.998,7750.0
2019-05-20,35.664,-4990.56,131.579,4990.56,0.0,37.928,4692.61,5.25,-4999.54,2500.0,4999.54,0.0,2.0,13125.0,7.712,-4998.737,1250.0,4998.737,0.0,3.999,9639.699,9.51,-4997.3,625.0,4997.3,0.0,7.996,5943.75,9.3,-4998.0,833.333,4998.0,0.0,5.998,7750.0
2019-05-21,36.042,-4990.56,131.579,4990.56,0.0,37.928,4742.326,5.02,-4999.54,2500.0,4999.54,0.0,2.0,12550.0,7.919,-4998.737,1250.0,4998.737,0.0,3.999,9898.194,9.6,-4997.3,625.0,4997.3,0.0,7.996,6000.0,9.3,-4998.0,833.333,4998.0,0.0,5.998,7750.0
2019-05-22,35.581,-4990.56,131.579,4990.56,0.0,37.928,4681.698,4.9,-4999.54,2500.0,4999.54,0.0,2.0,12250.0,7.807,-4998.737,1250.0,4998.737,0.0,3.999,9758.177,9.58,-4997.3,625.0,4997.3,0.0,7.996,5987.5,9.32,-4998.0,833.333,4998.0,0.0,5.998,7766.666
2019-05-23,35.304,-4990.56,131.579,4990.56,0.0,37.928,4645.321,4.59,-4999.54,2500.0,4999.54,0.0,2.0,11475.0,7.686,-4998.737,1250.0,4998.737,0.0,3.999,9607.388,9.45,-4997.3,625.0,4997.3,0.0,7.996,5906.25,9.3,-4998.0,833.333,4998.0,0.0,5.998,7750.0
2019-05-24,35.701,-4990.56,131.579,4990.56,0.0,37.928,4697.461,4.74,-4999.54,2500.0,4999.54,0.0,2.0,11849.999,7.763,-4998.737,1250.0,4998.737,0.0,3.999,9704.324,9.48,-4997.3,625.0,4997.3,0.0,7.996,5925.0,9.1,-4998.0,833.333,4998.0,0.0,5.998,7583.334
2019-05-28,35.47,-4990.56,131.579,4990.56,0.0,37.928,4667.147,4.49,-4999.54,2500.0,4999.54,0.0,2.0,11224.999,7.807,-4998.737,1250.0,4998.737,0.0,3.999,9758.177,9.48,-4997.3,625.0,4997.3,0.0,7.996,5925.0,9.2,-4998.0,833.333,4998.0,0.0,5.998,7666.667
2019-05-29,34.991,-4990.56,131.579,4990.56,0.0,37.928,4604.094,4.5,-4999.54,2500.0,4999.54,0.0,2.0,11250.0,7.557,-4998.737,1250.0,4998.737,0.0,3.999,9445.829,9.37,-4997.3,625.0,4997.3,0.0,7.996,5856.25,9.25,-4998.0,833.333,4998.0,0.0,5.998,7708.333
2019-05-30,34.503,-4990.56,131.579,4990.56,0.0,37.928,4539.828,4.35,-4999.54,2500.0,4999.54,0.0,2.0,10875.0,7.824,-4998.737,1250.0,4998.737,0.0,3.999,9779.718,9.37,-4997.3,625.0,4997.3,0.0,7.996,5856.25,9.25,-4998.0,833.333,4998.0,0.0,5.998,7708.333
2019-05-31,34.023,-4990.56,131.579,4990.56,0.0,37.928,4476.775,4.02,-4999.54,2500.0,4999.54,0.0,2.0,10050.0,6.204,-4998.737,1250.0,4998.737,0.0,3.999,7754.842,9.27,-4997.3,625.0,4997.3,0.0,7.996,5793.75,9.1,-4998.0,833.333,4998.0,0.0,5.998,7583.334
2019-06-03,34.687,-4990.56,131.579,4990.56,0.0,37.928,4564.079,3.77,-4999.54,2500.0,4999.54,0.0,2.0,9425.0,6.497,-4998.737,1250.0,4998.737,0.0,3.999,8121.043,9.281,-4997.3,625.0,4997.3,0.0,7.996,5800.625,9.5,-4998.0,833.333,4998.0,0.0,5.998,7916.667
2019-06-04,35.599,-4990.56,131.579,4990.56,0.0,37.928,4684.123,4.76,-4999.54,2500.0,4999.54,0.0,2.0,11900.001,6.135,-4998.737,1250.0,4998.737,0.0,3.999,7668.678,9.47,-4997.3,625.0,4997.3,0.0,7.996,5918.75,9.4,-4998.0,833.333,4998.0,0.0,5.998,7833.333
2019-06-05,34.853,-4990.56,131.579,4990.56,0.0,37.928,4585.905,4.42,-4999.54,2500.0,4999.54,0.0,2.0,11050.0,6.126,-4998.737,1250.0,4998.737,0.0,3.999,7657.907,9.35,-4997.3,625.0,4997.3,0.0,7.996,5843.75,0.94,-4998.0,833.333,4998.0,0.0,5.998,783.333
2019-06-06,34.844,-4990.56,131.579,4990.56,0.0,37.928,4584.692,4.5,-4999.54,2500.0,4999.54,0.0,2.0,11250.0,6.583,-4998.737,1250.0,4998.737,0.0,3.999,8228.749,9.39,-4997.3,625.0,4997.3,0.0,7.996,5868.75,9.8,-4998.0,833.333,4998.0,0.0,5.998,8166.667
2019-06-07,34.825,-4990.56,131.579,4990.56,0.0,37.928,4582.268,4.69,-4999.54,2500.0,4999.54,0.0,2.0,11725.0,6.721,-4998.737,1250.0,4998.737,0.0,3.999,8401.079,9.8,-4997.3,625.0,4997.3,0.0,7.996,6125.0,9.85,-4998.0,833.333,4998.0,0.0,5.998,8208.334
2019-06-10,34.752,-4990.56,131.579,4990.56,0.0,37.928,4572.567,5.72,-4999.54,2500.0,4999.54,0.0,2.0,14299.999,6.195,-4998.737,1250.0,4998.737,0.0,3.999,7744.072,9.72,-4997.3,625.0,4997.3,0.0,7.996,6075.0,9.85,-4998.0,833.333,4998.0,0.0,5.998,8208.334
2019-06-11,35.019,-4990.56,131.579,4990.56,0.0,37.928,4607.731,5.31,-4999.54,2500.0,4999.54,0.0,2.0,13275.0,6.118,-4998.737,1250.0,4998.737,0.0,3.999,7647.136,9.73,-4997.3,625.0,4997.3,0.0,7.996,6081.25,9.85,-4998.0,833.333,4998.0,0.0,5.998,8208.334
2019-06-12,35.056,-4990.56,131.579,4990.56,0.0,37.928,4612.582,5.0,-4999.54,2500.0,4999.54,0.0,2.0,12500.0,6.144,-4998.737,1250.0,4998.737,0.0,3.999,7679.448,9.72,-4997.3,625.0,4997.3,0.0,7.996,6075.0,9.9,-4998.0,833.333,4998.0,0.0,5.998,8250.0
2019-06-13,34.724,-4990.56,131.579,4990.56,0.0,37.928,4568.93,5.99,-4999.54,2500.0,4999.54,0.0,2.0,14974.999,6.023,-4998.737,1250.0,4998.737,0.0,3.999,7528.659,9.85,-4997.3,625.0,4997.3,0.0,7.996,6156.25,9.95,-4998.0,833.333,4998.0,0.0,5.998,8291.667
2019-06-14,34.272,-4990.56,131.579,4990.56,0.0,37.928,4509.513,5.82,-4999.54,2500.0,4999.54,0.0,2.0,14550.0,6.161,-4998.737,1250.0,4998.737,0.0,3.999,7700.989,9.76,-4997.3,625.0,4997.3,0.0,7.996,6100.0,9.91,-4998.0,833.333,4998.0,0.0,5.998,8258.333
2019-06-17,34.355,-4990.56,131.579,4990.56,0.0,37.928,4520.427,6.12,-4999.54,2500.0,4999.54,0.0,2.0,15300.0,6.273,-4998.737,1250.0,4998.737,0.0,3.999,7841.008,10.021,-4997.3,625.0,4997.3,0.0,7.996,6263.125,10.0,-4998.0,833.333,4998.0,0.0,5.998,8333.333
2019-06-18,35.332,-4990.56,131.579,4990.56,0.0,37.928,4648.959,6.44,-4999.54,2500.0,4999.54,0.0,2.0,16100.0,6.6,-4998.737,1250.0,4998.737,0.0,3.999,8250.291,10.7,-4997.3,625.0,4997.3,0.0,7.996,6687.5,10.0,-4998.0,833.333,4998.0,0.0,5.998,8333.333
2019-06-19,35.728,-4990.56,131.579,4990.56,0.0,37.928,4701.098,6.58,-4999.54,2500.0,4999.54,0.0,2.0,16450.0,6.376,-4998.737,1250.0,4998.737,0.0,3.999,7970.255,10.6,-4997.3,625.0,4997.3,0.0,7.996,6625.0,10.0,-4998.0,833.333,4998.0,0.0,5.998,8333.333
2019-06-20,36.079,-4990.56,131.579,4990.56,0.0,37.928,4747.176,7.54,-4999.54,2500.0,4999.54,0.0,2.0,18850.0,6.325,-4998.737,1250.0,4998.737,0.0,3.999,7905.631,10.75,-4997.3,625.0,4997.3,0.0,7.996,6718.75,10.0,-4998.0,833.333,4998.0,0.0,5.998,8333.333
2019-06-21,35.572,-4990.56,131.579,4990.56,0.0,37.928,4680.485,8.03,-4999.54,2500.0,4999.54,0.0,2.0,20074.999,6.497,-4998.737,1250.0,4998.737,0.0,3.999,8121.043,10.74,-4997.3,625.0,4997.3,0.0,7.996,6712.5,9.95,-4998.0,833.333,4998.0,0.0,5.998,8291.667
2019-06-24,35.645,-4990.56,131.579,4990.56,0.0,37.928,4690.185,8.67,-4999.54,2500.0,4999.54,0.0,2.0,21675.0,6.333,-4998.737,1250.0,4998.737,0.0,3.999,7916.402,10.69,-4997.3,625.0,4997.3,0.0,7.996,6681.25,10.0,-4998.0,833.333,4998.0,0.0,5.998,8333.333
2019-06-25,35.544,-4990.56,131.579,4990.56,0.0,37.928,4676.847,7.19,-4999.54,2500.0,4999.54,0.0,2.0,17975.0,6.462,-4998.737,1250.0,4998.737,0.0,3.999,8077.961,10.64,-4997.3,625.0,4997.3,0.0,7.996,6650.0,10.05,-4998.0,833.333,4998.0,0.0,5.998,8375.0
