date,IBN_adj_close,IBN_cashflow,IBN_cml_units,IBN_cml_cost,IBN_gain_loss,IBN_avg_price,IBN_mktvalue,VICI_adj_close,VICI_cashflow,VICI_cml_units,VICI_cml_cost,VICI_gain_loss,VICI_avg_price,VICI_mktvalue,SUN_adj_close,SUN_cashflow,SUN_cml_units,SUN_cml_cost,SUN_gain_loss,SUN_avg_price,SUN_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,CLMT_adj_close,CLMT_cashflow,CLMT_cml_units,CLMT_cml_cost,CLMT_gain_loss,CLMT_avg_price,CLMT_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,BTZ_adj_close,BTZ_cashflow,BTZ_cml_units,BTZ_cml_cost,BTZ_gain_loss,BTZ_avg_price,BTZ_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,FRHC_adj_close,FRHC_cashflow,FRHC_cml_units,FRHC_cml_cost,FRHC_gain_loss,FRHC_avg_price,FRHC_mktvalue,FMCC_adj_close,FMCC_cashflow,FMCC_cml_units,FMCC_cml_cost,FMCC_gain_loss,FMCC_avg_price,FMCC_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue,FNMA_adj_close,FNMA_cashflow,FNMA_cml_units,FNMA_cml_cost,FNMA_gain_loss,FNMA_avg_price,FNMA_mktvalue
2019-01-15,10.403,-4994.313,500.0,4994.313,0.0,9.989,5201.663,17.779,-4997.067,312.5,4997.067,0.0,15.991,5556.024,21.128,-4997.024,263.158,4997.024,0.0,18.989,5559.895,40.317,-4977.852,142.857,4977.852,0.0,34.845,5759.555,3.52,-4999.02,2500.0,4999.02,0.0,2.0,8800.0,5.857,-4998.036,1000.0,4998.036,0.0,4.998,5856.771,9.624,-4993.819,555.556,4993.819,0.0,8.989,5346.929,2.96,-4999.54,2500.0,4999.54,0.0,2.0,7400.0,4.662,-4998.737,1250.0,4998.737,0.0,3.999,5826.902,9.12,-4997.3,625.0,4997.3,0.0,7.996,5700.0,1.86,-4998.96,5000.0,4998.96,0.0,1.0,9300.0,8.1,-4998.0,833.333,4998.0,0.0,5.998,6750.0,1.87,-4998.96,5000.0,4998.96,0.0,1.0,9350.0
2019-01-16,10.513,-4994.313,500.0,4994.313,0.0,9.989,5256.365,18.03,-4997.067,312.5,4997.067,0.0,15.991,5634.317,21.142,-4997.024,263.158,4997.024,0.0,18.989,5563.734,40.558,-4977.852,142.857,4977.852,0.0,34.845,5793.972,3.31,-4999.02,2500.0,4999.02,0.0,2.0,8275.0,5.9,-4998.036,1000.0,4998.036,0.0,4.998,5899.771,9.641,-4993.819,555.556,4993.819,0.0,8.989,5356.07,2.95,-4999.54,2500.0,4999.54,0.0,2.0,7375.0,4.903,-4998.737,1250.0,4998.737,0.0,3.999,6128.48,9.18,-4997.3,625.0,4997.3,0.0,7.996,5737.5,1.83,-4998.96,5000.0,4998.96,0.0,1.0,9150.0,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667,1.84,-4998.96,5000.0,4998.96,0.0,1.0,9200.0
2019-01-17,10.483,-4994.313,500.0,4994.313,0.0,9.989,5241.447,18.133,-4997.067,312.5,4997.067,0.0,15.991,5666.714,21.193,-4997.024,263.158,4997.024,0.0,18.989,5577.168,40.271,-4977.852,142.857,4977.852,0.0,34.845,5752.937,3.25,-4999.02,2500.0,4999.02,0.0,2.0,8125.0,5.831,-4998.036,1000.0,4998.036,0.0,4.998,5830.972,9.6,-4993.819,555.556,4993.819,0.0,8.989,5333.218,2.92,-4999.54,2500.0,4999.54,0.0,2.0,7300.0,5.11,-4998.737,1250.0,4998.737,0.0,3.999,6386.974,9.3,-4997.3,625.0,4997.3,0.0,7.996,5812.5,1.81,-4998.96,5000.0,4998.96,0.0,1.0,9050.0,7.75,-4998.0,833.333,4998.0,0.0,5.998,6458.333,1.8,-4998.96,5000.0,4998.96,0.0,1.0,9000.0
2019-01-18,10.403,-4994.313,500.0,4994.313,0.0,9.989,5201.663,18.237,-4997.067,312.5,4997.067,0.0,15.991,5699.109,21.244,-4997.024,263.158,4997.024,0.0,18.989,5590.602,40.752,-4977.852,142.857,4977.852,0.0,34.845,5821.771,3.18,-4999.02,2500.0,4999.02,0.0,2.0,7950.0,5.797,-4998.036,1000.0,4998.036,0.0,4.998,5796.569,9.592,-4993.819,555.556,4993.819,0.0,8.989,5328.648,2.72,-4999.54,2500.0,4999.54,0.0,2.0,6800.0,5.256,-4998.737,1250.0,4998.737,0.0,3.999,6570.075,9.46,-4997.3,625.0,4997.3,0.0,7.996,5912.5,2.38,-4998.96,5000.0,4998.96,0.0,1.0,11900.001,7.71,-4998.0,833.333,4998.0,0.0,5.998,6425.0,2.41,-4998.96,5000.0,4998.96,0.0,1.0,12050.0
2019-01-22,10.274,-4994.313,500.0,4994.313,0.0,9.989,5137.015,18.108,-4997.067,312.5,4997.067,0.0,15.991,5658.614,21.303,-4997.024,263.158,4997.024,0.0,18.989,5605.955,40.511,-4977.852,142.857,4977.852,0.0,34.845,5787.354,3.03,-4999.02,2500.0,4999.02,0.0,2.0,7575.0,5.668,-4998.036,1000.0,4998.036,0.0,4.998,5667.566,9.616,-4993.819,555.556,4993.819,0.0,8.989,5342.359,2.67,-4999.54,2500.0,4999.54,0.0,2.0,6675.0,4.998,-4998.737,1250.0,4998.737,0.0,3.999,6246.957,9.18,-4997.3,625.0,4997.3,0.0,7.996,5737.5,2.51,-4998.96,5000.0,4998.96,0.0,1.0,12550.0,7.7,-4998.0,833.333,4998.0,0.0,5.998,6416.667,2.57,-4998.96,5000.0,4998.96,0.0,1.0,12850.0
2019-01-23,10.254,-4994.313,500.0,4994.313,0.0,9.989,5127.07,18.159,-4997.067,312.5,4997.067,0.0,15.991,5674.813,21.558,-4997.024,263.158,4997.024,0.0,18.989,5673.127,40.317,-4977.852,142.857,4977.852,0.0,34.845,5759.555,2.97,-4999.02,2500.0,4999.02,0.0,2.0,7425.0,5.633,-4998.036,1000.0,4998.036,0.0,4.998,5633.163,9.616,-4993.819,555.556,4993.819,0.0,8.989,5342.359,2.75,-4999.54,2500.0,4999.54,0.0,2.0,6875.0,5.084,-4998.737,1250.0,4998.737,0.0,3.999,6354.663,8.85,-4997.3,625.0,4997.3,0.0,7.996,5531.25,2.37,-4998.96,5000.0,4998.96,0.0,1.0,11849.999,7.9,-4998.0,833.333,4998.0,0.0,5.998,6583.333,2.47,-4998.96,5000.0,4998.96,0.0,1.0,12350.0
2019-01-24,10.234,-4994.313,500.0,4994.313,0.0,9.989,5117.124,18.254,-4997.067,312.5,4997.067,0.0,15.991,5704.509,21.857,-4997.024,263.158,4997.024,0.0,18.989,5751.815,40.447,-4977.852,142.857,4977.852,0.0,34.845,5778.088,2.79,-4999.02,2500.0,4999.02,0.0,2.0,6975.0,5.762,-4998.036,1000.0,4998.036,0.0,4.998,5762.169,9.649,-4993.819,555.556,4993.819,0.0,8.989,5360.639,2.7,-4999.54,2500.0,4999.54,0.0,2.0,6750.0,5.247,-4998.737,1250.0,4998.737,0.0,3.999,6559.305,8.54,-4997.3,625.0,4997.3,0.0,7.996,5337.5,2.83,-4998.96,5000.0,4998.96,0.0,1.0,14150.0,8.4,-4998.0,833.333,4998.0,0.0,5.998,7000.0,2.97,-4998.96,5000.0,4998.96,0.0,1.0,14850.0
2019-01-25,9.896,-4994.313,500.0,4994.313,0.0,9.989,4948.045,18.531,-4997.067,312.5,4997.067,0.0,15.991,5790.901,22.236,-4997.024,263.158,4997.024,0.0,18.989,5851.612,40.382,-4977.852,142.857,4977.852,0.0,34.845,5768.822,3.17,-4999.02,2500.0,4999.02,0.0,2.0,7925.0,5.883,-4998.036,1000.0,4998.036,0.0,4.998,5882.57,9.674,-4993.819,555.556,4993.819,0.0,8.989,5374.348,2.75,-4999.54,2500.0,4999.54,0.0,2.0,6875.0,5.23,-4998.737,1250.0,4998.737,0.0,3.999,6537.763,8.0,-4997.3,625.0,4997.3,0.0,7.996,5000.0,2.87,-4998.96,5000.0,4998.96,0.0,1.0,14349.999,7.8,-4998.0,833.333,4998.0,0.0,5.998,6500.0,2.98,-4998.96,5000.0,4998.96,0.0,1.0,14900.0
2019-01-28,9.498,-4994.313,500.0,4994.313,0.0,9.989,4749.128,18.54,-4997.067,312.5,4997.067,0.0,15.991,5793.6,21.995,-4997.024,263.158,4997.024,0.0,18.989,5788.28,40.169,-4977.852,142.857,4977.852,0.0,34.845,5738.375,3.1,-4999.02,2500.0,4999.02,0.0,2.0,7750.0,5.857,-4998.036,1000.0,4998.036,0.0,4.998,5856.771,9.674,-4993.819,555.556,4993.819,0.0,8.989,5374.348,2.75,-4999.54,2500.0,4999.54,0.0,2.0,6875.0,5.161,-4998.737,1250.0,4998.737,0.0,3.999,6451.598,8.1,-4997.3,625.0,4997.3,0.0,7.996,5062.5,2.86,-4998.96,5000.0,4998.96,0.0,1.0,14299.999,8.5,-4998.0,833.333,4998.0,0.0,5.998,7083.333,2.99,-4998.96,5000.0,4998.96,0.0,1.0,14950.0
2019-01-29,9.647,-4994.313,500.0,4994.313,0.0,9.989,4823.722,18.583,-4997.067,312.5,4997.067,0.0,15.991,5807.099,22.01,-4997.024,263.158,4997.024,0.0,18.989,5792.118,40.243,-4977.852,142.857,4977.852,0.0,34.845,5748.965,3.2,-4999.02,2500.0,4999.02,0.0,2.0,8000.0,5.874,-4998.036,1000.0,4998.036,0.0,4.998,5873.971,9.657,-4993.819,555.556,4993.819,0.0,8.989,5365.21,2.74,-4999.54,2500.0,4999.54,0.0,2.0,6850.0,5.394,-4998.737,1250.0,4998.737,0.0,3.999,6742.405,8.08,-4997.3,625.0,4997.3,0.0,7.996,5050.0,2.23,-4998.96,5000.0,4998.96,0.0,1.0,11150.0,8.5,-4998.0,833.333,4998.0,0.0,5.998,7083.333,2.3,-4998.96,5000.0,4998.96,0.0,1.0,11500.0
2019-01-30,10.533,-4994.313,500.0,4994.313,0.0,9.989,5266.311,18.479,-4997.067,312.5,4997.067,0.0,15.991,5774.702,22.353,-4997.024,263.158,4997.024,0.0,18.989,5882.32,40.391,-4977.852,142.857,4977.852,0.0,34.845,5770.145,3.28,-4999.02,2500.0,4999.02,0.0,2.0,8200.0,5.897,-4998.036,1000.0,4998.036,0.0,4.998,5897.284,9.731,-4993.819,555.556,4993.819,0.0,8.989,5406.339,2.85,-4999.54,2500.0,4999.54,0.0,2.0,7125.0,5.558,-4998.737,1250.0,4998.737,0.0,3.999,6947.046,8.43,-4997.3,625.0,4997.3,0.0,7.996,5268.75,2.25,-4998.96,5000.0,4998.96,0.0,1.0,11250.0,8.5,-4998.0,833.333,4998.0,0.0,5.998,7083.333,2.35,-4998.96,5000.0,4998.96,0.0,1.0,11750.0
2019-01-31,10.155,-4994.313,500.0,4994.313,0.0,9.989,5077.341,18.6,-4997.067,312.5,4997.067,0.0,15.991,5812.5,22.338,-4997.024,263.158,4997.024,0.0,18.989,5878.481,41.327,-4977.852,142.857,4977.852,0.0,34.845,5903.842,3.21,-4999.02,2500.0,4999.02,0.0,2.0,8025.0,5.984,-4998.036,1000.0,4998.036,0.0,4.998,5983.628,9.871,-4993.819,555.556,4993.819,0.0,8.989,5484.03,2.92,-4999.54,2500.0,4999.54,0.0,2.0,7300.0,5.687,-4998.737,1250.0,4998.737,0.0,3.999,7108.606,8.57,-4997.3,625.0,4997.3,0.0,7.996,5356.25,2.46,-4998.96,5000.0,4998.96,0.0,1.0,12300.0,8.5,-4998.0,833.333,4998.0,0.0,5.998,7083.333,2.54,-4998.96,5000.0,4998.96,0.0,1.0,12700.0
2019-02-01,9.826,-4994.313,500.0,4994.313,0.0,9.989,4913.234,18.695,-4997.067,312.5,4997.067,0.0,15.991,5842.196,22.564,-4997.024,263.158,4997.024,0.0,18.989,5937.977,41.698,-4977.852,142.857,4977.852,0.0,34.845,5956.791,3.12,-4999.02,2500.0,4999.02,0.0,2.0,7800.0,5.94,-4998.036,1000.0,4998.036,0.0,4.998,5940.455,9.863,-4993.819,555.556,4993.819,0.0,8.989,5479.46,2.88,-4999.54,2500.0,4999.54,0.0,2.0,7200.0,5.764,-4998.737,1250.0,4998.737,0.0,3.999,7205.541,8.57,-4997.3,625.0,4997.3,0.0,7.996,5356.25,2.54,-4998.96,5000.0,4998.96,0.0,1.0,12700.0,8.5,-4998.0,833.333,4998.0,0.0,5.998,7083.333,2.63,-4998.96,5000.0,4998.96,0.0,1.0,13150.001
2019-02-04,9.846,-4994.313,500.0,4994.313,0.0,9.989,4923.18,18.591,-4997.067,312.5,4997.067,0.0,15.991,5809.8,22.681,-4997.024,263.158,4997.024,0.0,18.989,5968.683,43.087,-4977.852,142.857,4977.852,0.0,34.845,6155.351,3.16,-4999.02,2500.0,4999.02,0.0,2.0,7900.0,6.13,-4998.036,1000.0,4998.036,0.0,4.998,6130.413,9.814,-4993.819,555.556,4993.819,0.0,8.989,5452.038,2.86,-4999.54,2500.0,4999.54,0.0,2.0,7150.0,6.238,-4998.737,1250.0,4998.737,0.0,3.999,7797.925,8.66,-4997.3,625.0,4997.3,0.0,7.996,5412.5,2.44,-4998.96,5000.0,4998.96,0.0,1.0,12200.0,8.5,-4998.0,833.333,4998.0,0.0,5.998,7083.333,2.52,-4998.96,5000.0,4998.96,0.0,1.0,12600.0
2019-02-05,9.777,-4994.313,500.0,4994.313,0.0,9.989,4888.37,18.591,-4997.067,312.5,4997.067,0.0,15.991,5809.8,22.633,-4997.024,263.158,4997.024,0.0,18.989,5956.066,43.384,-4977.852,142.857,4977.852,0.0,34.845,6197.709,3.44,-4999.02,2500.0,4999.02,0.0,2.0,8600.0,6.191,-4998.036,1000.0,4998.036,0.0,4.998,6190.854,9.83,-4993.819,555.556,4993.819,0.0,8.989,5461.178,2.87,-4999.54,2500.0,4999.54,0.0,2.0,7175.0,7.255,-4998.737,1250.0,4998.737,0.0,3.999,9068.857,8.69,-4997.3,625.0,4997.3,0.0,7.996,5431.25,2.3,-4998.96,5000.0,4998.96,0.0,1.0,11500.0,8.6,-4998.0,833.333,4998.0,0.0,5.998,7166.667,2.39,-4998.96,5000.0,4998.96,0.0,1.0,11950.001
2019-02-06,9.946,-4994.313,500.0,4994.313,0.0,9.989,4972.909,18.54,-4997.067,312.5,4997.067,0.0,15.991,5793.6,22.004,-4997.024,263.158,4997.024,0.0,18.989,5790.454,43.338,-4977.852,142.857,4977.852,0.0,34.845,6191.092,3.23,-4999.02,2500.0,4999.02,0.0,2.0,8075.0,6.156,-4998.036,1000.0,4998.036,0.0,4.998,6156.316,9.855,-4993.819,555.556,4993.819,0.0,8.989,5474.888,2.92,-4999.54,2500.0,4999.54,0.0,2.0,7300.0,8.487,-4998.737,1250.0,4998.737,0.0,3.999,10609.056,8.57,-4997.3,625.0,4997.3,0.0,7.996,5356.25,2.33,-4998.96,5000.0,4998.96,0.0,1.0,11650.0,8.6,-4998.0,833.333,4998.0,0.0,5.998,7166.667,2.39,-4998.96,5000.0,4998.96,0.0,1.0,11950.001
2019-02-07,9.886,-4994.313,500.0,4994.313,0.0,9.989,4943.072,18.54,-4997.067,312.5,4997.067,0.0,15.991,5793.6,21.764,-4997.024,263.158,4997.024,0.0,18.989,5727.365,42.995,-4977.852,142.857,4977.852,0.0,34.845,6142.114,3.28,-4999.02,2500.0,4999.02,0.0,2.0,8200.0,6.122,-4998.036,1000.0,4998.036,0.0,4.998,6121.779,9.855,-4993.819,555.556,4993.819,0.0,8.989,5474.888,2.84,-4999.54,2500.0,4999.54,0.0,2.0,7100.0,7.807,-4998.737,1250.0,4998.737,0.0,3.999,9758.177,8.5,-4997.3,625.0,4997.3,0.0,7.996,5312.5,2.28,-4998.96,5000.0,4998.96,0.0,1.0,11400.0,8.6,-4998.0,833.333,4998.0,0.0,5.998,7166.667,2.37,-4998.96,5000.0,4998.96,0.0,1.0,11849.999
2019-02-08,9.737,-4994.313,500.0,4994.313,0.0,9.989,4868.478,18.738,-4997.067,312.5,4997.067,0.0,15.991,5855.694,21.771,-4997.024,263.158,4997.024,0.0,18.989,5729.336,42.772,-4977.852,142.857,4977.852,0.0,34.845,6110.343,3.21,-4999.02,2500.0,4999.02,0.0,2.0,8025.0,6.096,-4998.036,1000.0,4998.036,0.0,4.998,6095.876,9.838,-4993.819,555.556,4993.819,0.0,8.989,5465.749,2.82,-4999.54,2500.0,4999.54,0.0,2.0,7050.0,7.29,-4998.737,1250.0,4998.737,0.0,3.999,9111.94,8.56,-4997.3,625.0,4997.3,0.0,7.996,5350.0,2.33,-4998.96,5000.0,4998.96,0.0,1.0,11650.0,8.6,-4998.0,833.333,4998.0,0.0,5.998,7166.667,2.43,-4998.96,5000.0,4998.96,0.0,1.0,12150.0
2019-02-11,9.628,-4994.313,500.0,4994.313,0.0,9.989,4813.776,18.755,-4997.067,312.5,4997.067,0.0,15.991,5861.093,22.056,-4997.024,263.158,4997.024,0.0,18.989,5804.255,42.216,-4977.852,142.857,4977.852,0.0,34.845,6030.92,3.14,-4999.02,2500.0,4999.02,0.0,2.0,7850.0,6.096,-4998.036,1000.0,4998.036,0.0,4.998,6095.876,9.888,-4993.819,555.556,4993.819,0.0,8.989,5493.17,2.86,-4999.54,2500.0,4999.54,0.0,2.0,7150.0,7.453,-4998.737,1250.0,4998.737,0.0,3.999,9316.581,8.48,-4997.3,625.0,4997.3,0.0,7.996,5300.0,2.32,-4998.96,5000.0,4998.96,0.0,1.0,11600.0,8.5,-4998.0,833.333,4998.0,0.0,5.998,7083.333,2.42,-4998.96,5000.0,4998.96,0.0,1.0,12100.0
2019-02-12,9.618,-4994.313,500.0,4994.313,0.0,9.989,4808.804,18.626,-4997.067,312.5,4997.067,0.0,15.991,5820.597,22.543,-4997.024,263.158,4997.024,0.0,18.989,5932.406,42.059,-4977.852,142.857,4977.852,0.0,34.845,6008.417,3.1,-4999.02,2500.0,4999.02,0.0,2.0,7750.0,6.165,-4998.036,1000.0,4998.036,0.0,4.998,6164.949,9.896,-4993.819,555.556,4993.819,0.0,8.989,5497.74,2.82,-4999.54,2500.0,4999.54,0.0,2.0,7050.0,7.238,-4998.737,1250.0,4998.737,0.0,3.999,9047.316,8.65,-4997.3,625.0,4997.3,0.0,7.996,5406.25,2.44,-4998.96,5000.0,4998.96,0.0,1.0,12200.0,8.6,-4998.0,833.333,4998.0,0.0,5.998,7166.667,2.55,-4998.96,5000.0,4998.96,0.0,1.0,12750.0
2019-02-13,9.449,-4994.313,500.0,4994.313,0.0,9.989,4724.264,18.635,-4997.067,312.5,4997.067,0.0,15.991,5823.296,22.633,-4997.024,263.158,4997.024,0.0,18.989,5956.066,41.614,-4977.852,142.857,4977.852,0.0,34.845,5944.878,3.1,-4999.02,2500.0,4999.02,0.0,2.0,7750.0,6.139,-4998.036,1000.0,4998.036,0.0,4.998,6139.048,9.896,-4993.819,555.556,4993.819,0.0,8.989,5497.74,2.87,-4999.54,2500.0,4999.54,0.0,2.0,7175.0,7.091,-4998.737,1250.0,4998.737,0.0,3.999,8864.215,9.25,-4997.3,625.0,4997.3,0.0,7.996,5781.25,2.53,-4998.96,5000.0,4998.96,0.0,1.0,12650.0,8.68,-4998.0,833.333,4998.0,0.0,5.998,7233.334,2.65,-4998.96,5000.0,4998.96,0.0,1.0,13250.0
2019-02-14,9.588,-4994.313,500.0,4994.313,0.0,9.989,4793.885,18.712,-4997.067,312.5,4997.067,0.0,15.991,5847.595,22.588,-4997.024,263.158,4997.024,0.0,18.989,5944.236,41.985,-4977.852,142.857,4977.852,0.0,34.845,5997.827,3.1,-4999.02,2500.0,4999.02,0.0,2.0,7750.0,6.148,-4998.036,1000.0,4998.036,0.0,4.998,6147.68,9.927,-4993.819,555.556,4993.819,0.0,8.989,5514.744,2.84,-4999.54,2500.0,4999.54,0.0,2.0,7100.0,7.583,-4998.737,1250.0,4998.737,0.0,3.999,9478.141,9.2,-4997.3,625.0,4997.3,0.0,7.996,5750.0,2.46,-4998.96,5000.0,4998.96,0.0,1.0,12300.0,8.6,-4998.0,833.333,4998.0,0.0,5.998,7166.667,2.59,-4998.96,5000.0,4998.96,0.0,1.0,12950.0
2019-02-15,9.478,-4994.313,500.0,4994.313,0.0,9.989,4739.182,18.47,-4997.067,312.5,4997.067,0.0,15.991,5772.004,22.73,-4997.024,263.158,4997.024,0.0,18.989,5981.695,42.254,-4977.852,142.857,4977.852,0.0,34.845,6036.216,3.15,-4999.02,2500.0,4999.02,0.0,2.0,7875.0,6.208,-4998.036,1000.0,4998.036,0.0,4.998,6208.122,9.96,-4993.819,555.556,4993.819,0.0,8.989,5533.126,2.76,-4999.54,2500.0,4999.54,0.0,2.0,6900.0,7.462,-4998.737,1250.0,4998.737,0.0,3.999,9327.352,9.39,-4997.3,625.0,4997.3,0.0,7.996,5868.75,2.57,-4998.96,5000.0,4998.96,0.0,1.0,12850.0,8.6,-4998.0,833.333,4998.0,0.0,5.998,7166.667,2.71,-4998.96,5000.0,4998.96,0.0,1.0,13550.0
2019-02-19,9.558,-4994.313,500.0,4994.313,0.0,9.989,4778.966,18.419,-4997.067,312.5,4997.067,0.0,15.991,5755.804,22.678,-4997.024,263.158,4997.024,0.0,18.989,5967.894,41.901,-4977.852,142.857,4977.852,0.0,34.845,5985.914,3.17,-4999.02,2500.0,4999.02,0.0,2.0,7925.0,6.303,-4998.036,1000.0,4998.036,0.0,4.998,6303.101,10.018,-4993.819,555.556,4993.819,0.0,8.989,5565.296,2.76,-4999.54,2500.0,4999.54,0.0,2.0,6900.0,7.402,-4998.737,1250.0,4998.737,0.0,3.999,9251.958,9.45,-4997.3,625.0,4997.3,0.0,7.996,5906.25,2.61,-4998.96,5000.0,4998.96,0.0,1.0,13049.999,8.6,-4998.0,833.333,4998.0,0.0,5.998,7166.667,2.75,-4998.96,5000.0,4998.96,0.0,1.0,13750.0
2019-02-20,9.618,-4994.313,500.0,4994.313,0.0,9.989,4808.804,18.565,-4997.067,312.5,4997.067,0.0,15.991,5801.7,22.363,-4997.024,263.158,4997.024,0.0,18.989,5885.089,42.485,-4977.852,142.857,4977.852,0.0,34.845,6069.308,3.14,-4999.02,2500.0,4999.02,0.0,2.0,7850.0,6.277,-4998.036,1000.0,4998.036,0.0,4.998,6277.198,10.009,-4993.819,555.556,4993.819,0.0,8.989,5560.7,2.77,-4999.54,2500.0,4999.54,0.0,2.0,6925.0,7.358,-4998.737,1250.0,4998.737,0.0,3.999,9198.105,9.0,-4997.3,625.0,4997.3,0.0,7.996,5625.0,2.76,-4998.96,5000.0,4998.96,0.0,1.0,13800.0,8.7,-4998.0,833.333,4998.0,0.0,5.998,7250.0,2.85,-4998.96,5000.0,4998.96,0.0,1.0,14250.0
2019-02-21,9.767,-4994.313,500.0,4994.313,0.0,9.989,4883.397,18.712,-4997.067,312.5,4997.067,0.0,15.991,5847.595,22.094,-4997.024,263.158,4997.024,0.0,18.989,5814.113,42.67,-4977.852,142.857,4977.852,0.0,34.845,6095.783,3.1,-4999.02,2500.0,4999.02,0.0,2.0,7750.0,6.277,-4998.036,1000.0,4998.036,0.0,4.998,6277.198,10.034,-4993.819,555.556,4993.819,0.0,8.989,5574.485,2.84,-4999.54,2500.0,4999.54,0.0,2.0,7100.0,7.307,-4998.737,1250.0,4998.737,0.0,3.999,9133.481,8.72,-4997.3,625.0,4997.3,0.0,7.996,5450.0,2.77,-4998.96,5000.0,4998.96,0.0,1.0,13850.0,8.8,-4998.0,833.333,4998.0,0.0,5.998,7333.333,2.87,-4998.96,5000.0,4998.96,0.0,1.0,14349.999
2019-02-22,9.856,-4994.313,500.0,4994.313,0.0,9.989,4928.153,18.548,-4997.067,312.5,4997.067,0.0,15.991,5796.3,22.371,-4997.024,263.158,4997.024,0.0,18.989,5887.061,44.042,-4977.852,142.857,4977.852,0.0,34.845,6291.696,3.1,-4999.02,2500.0,4999.02,0.0,2.0,7750.0,6.372,-4998.036,1000.0,4998.036,0.0,4.998,6372.175,10.001,-4993.819,555.556,4993.819,0.0,8.989,5556.103,2.88,-4999.54,2500.0,4999.54,0.0,2.0,7200.0,7.333,-4998.737,1250.0,4998.737,0.0,3.999,9165.793,8.85,-4997.3,625.0,4997.3,0.0,7.996,5531.25,2.75,-4998.96,5000.0,4998.96,0.0,1.0,13750.0,9.0,-4998.0,833.333,4998.0,0.0,5.998,7500.0,2.82,-4998.96,5000.0,4998.96,0.0,1.0,14100.0
2019-02-25,9.916,-4994.313,500.0,4994.313,0.0,9.989,4957.991,18.453,-4997.067,312.5,4997.067,0.0,15.991,5766.604,22.715,-4997.024,263.158,4997.024,0.0,18.989,5977.753,44.663,-4977.852,142.857,4977.852,0.0,34.845,6380.386,3.06,-4999.02,2500.0,4999.02,0.0,2.0,7650.0,6.484,-4998.036,1000.0,4998.036,0.0,4.998,6484.422,10.018,-4993.819,555.556,4993.819,0.0,8.989,5565.296,2.83,-4999.54,2500.0,4999.54,0.0,2.0,7075.0,7.014,-4998.737,1250.0,4998.737,0.0,3.999,8767.281,8.9,-4997.3,625.0,4997.3,0.0,7.996,5562.5,2.71,-4998.96,5000.0,4998.96,0.0,1.0,13550.0,9.0,-4998.0,833.333,4998.0,0.0,5.998,7500.0,2.81,-4998.96,5000.0,4998.96,0.0,1.0,14050.0
2019-02-26,9.747,-4994.313,500.0,4994.313,0.0,9.989,4873.451,18.367,-4997.067,312.5,4997.067,0.0,15.991,5739.607,22.618,-4997.024,263.158,4997.024,0.0,18.989,5952.123,44.904,-4977.852,142.857,4977.852,0.0,34.845,6414.803,2.9,-4999.02,2500.0,4999.02,0.0,2.0,7250.0,6.605,-4998.036,1000.0,4998.036,0.0,4.998,6605.304,10.026,-4993.819,555.556,4993.819,0.0,8.989,5569.891,2.79,-4999.54,2500.0,4999.54,0.0,2.0,6975.0,7.143,-4998.737,1250.0,4998.737,0.0,3.999,8928.84,8.75,-4997.3,625.0,4997.3,0.0,7.996,5468.75,2.6,-4998.96,5000.0,4998.96,0.0,1.0,13000.0,9.0,-4998.0,833.333,4998.0,0.0,5.998,7500.0,2.73,-4998.96,5000.0,4998.96,0.0,1.0,13650.0
2019-02-27,9.628,-4994.313,500.0,4994.313,0.0,9.989,4813.776,18.341,-4997.067,312.5,4997.067,0.0,15.991,5731.507,22.551,-4997.024,263.158,4997.024,0.0,18.989,5934.378,44.941,-4977.852,142.857,4977.852,0.0,34.845,6420.096,2.96,-4999.02,2500.0,4999.02,0.0,2.0,7400.0,6.516,-4998.036,1000.0,4998.036,0.0,4.998,6516.054,9.976,-4993.819,555.556,4993.819,0.0,8.989,5542.316,2.73,-4999.54,2500.0,4999.54,0.0,2.0,6825.0,6.85,-4998.737,1250.0,4998.737,0.0,3.999,8562.638,8.77,-4997.3,625.0,4997.3,0.0,7.996,5481.25,2.57,-4998.96,5000.0,4998.96,0.0,1.0,12850.0,9.0,-4998.0,833.333,4998.0,0.0,5.998,7500.0,2.69,-4998.96,5000.0,4998.96,0.0,1.0,13450.0
