date,NVAX_adj_close,NVAX_cashflow,NVAX_cml_units,NVAX_cml_cost,NVAX_gain_loss,NVAX_avg_price,NVAX_mktvalue,KIRK_adj_close,KIRK_cashflow,KIRK_cml_units,KIRK_cml_cost,KIRK_gain_loss,KIRK_avg_price,KIRK_mktvalue,RIOT_adj_close,RIOT_cashflow,RIOT_cml_units,RIOT_cml_cost,RIOT_gain_loss,RIOT_avg_price,RIOT_mktvalue,BLNK_adj_close,BLNK_cashflow,BLNK_cml_units,BLNK_cml_cost,BLNK_gain_loss,BLNK_avg_price,BLNK_mktvalue,NIO_adj_close,NIO_cashflow,NIO_cml_units,NIO_cml_cost,NIO_gain_loss,NIO_avg_price,NIO_mktvalue,LUMO_adj_close,LUMO_cashflow,LUMO_cml_units,LUMO_cml_cost,LUMO_gain_loss,LUMO_avg_price,LUMO_mktvalue
2021-01-14,129.98,-4998.88,1666.667,4998.88,0.0,2.999,216633.326,20.58,-4999.68,5000.0,4999.68,0.0,1.0,102900.0,28.9,-4999.68,5000.0,4999.68,0.0,1.0,144499.998,52.62,-4999.68,5000.0,4999.68,0.0,1.0,263099.995,60.87,-4996.86,1250.0,4996.86,0.0,3.997,76087.499,22.13,-4999.28,2500.0,4999.28,0.0,2.0,55324.998
2021-01-15,127.43,-4998.88,1666.667,4998.88,0.0,2.999,212383.334,19.38,-4999.68,5000.0,4999.68,0.0,1.0,96899.996,25.78,-4999.68,5000.0,4999.68,0.0,1.0,128900.003,47.1,-4999.68,5000.0,4999.68,0.0,1.0,235499.992,56.27,-4996.86,1250.0,4996.86,0.0,3.997,70337.501,21.19,-4999.28,2500.0,4999.28,0.0,2.0,52975.001
2021-01-19,128.0,-4998.88,1666.667,4998.88,0.0,2.999,213333.333,20.01,-4999.68,5000.0,4999.68,0.0,1.0,100050.001,25.2,-4999.68,5000.0,4999.68,0.0,1.0,126000.004,46.67,-4999.68,5000.0,4999.68,0.0,1.0,233349.991,58.44,-4996.86,1250.0,4996.86,0.0,3.997,73049.998,21.75,-4999.28,2500.0,4999.28,0.0,2.0,54375.0
2021-01-20,125.05,-4998.88,1666.667,4998.88,0.0,2.999,208416.672,23.55,-4999.68,5000.0,4999.68,0.0,1.0,117749.996,22.28,-4999.68,5000.0,4999.68,0.0,1.0,111400.003,44.97,-4999.68,5000.0,4999.68,0.0,1.0,224850.006,57.71,-4996.86,1250.0,4996.86,0.0,3.997,72137.499,20.1,-4999.28,2500.0,4999.28,0.0,2.0,50250.001
2021-01-21,122.4,-4998.88,1666.667,4998.88,0.0,2.999,204000.003,24.89,-4999.68,5000.0,4999.68,0.0,1.0,124449.997,19.35,-4999.68,5000.0,4999.68,0.0,1.0,96750.002,46.1,-4999.68,5000.0,4999.68,0.0,1.0,230499.992,58.34,-4996.86,1250.0,4996.86,0.0,3.997,72925.0,19.16,-4999.28,2500.0,4999.28,0.0,2.0,47900.0
2021-01-22,126.98,-4998.88,1666.667,4998.88,0.0,2.999,211633.339,28.07,-4999.68,5000.0,4999.68,0.0,1.0,140349.998,20.97,-4999.68,5000.0,4999.68,0.0,1.0,104849.997,44.35,-4999.68,5000.0,4999.68,0.0,1.0,221749.992,61.95,-4996.86,1250.0,4996.86,0.0,3.997,77437.501,19.21,-4999.28,2500.0,4999.28,0.0,2.0,48024.998
2021-01-25,131.46,-4998.88,1666.667,4998.88,0.0,2.999,219100.011,26.19,-4999.68,5000.0,4999.68,0.0,1.0,130950.003,19.67,-4999.68,5000.0,4999.68,0.0,1.0,98350.0,45.84,-4999.68,5000.0,4999.68,0.0,1.0,229200.001,59.99,-4996.86,1250.0,4996.86,0.0,3.997,74987.502,19.26,-4999.28,2500.0,4999.28,0.0,2.0,48150.001
2021-01-26,127.16,-4998.88,1666.667,4998.88,0.0,2.999,211933.339,27.09,-4999.68,5000.0,4999.68,0.0,1.0,135450.001,19.32,-4999.68,5000.0,4999.68,0.0,1.0,96599.998,60.72,-4999.68,5000.0,4999.68,0.0,1.0,303600.006,60.31,-4996.86,1250.0,4996.86,0.0,3.997,75387.502,18.47,-4999.28,2500.0,4999.28,0.0,2.0,46174.998
2021-01-27,131.18,-4998.88,1666.667,4998.88,0.0,2.999,218633.321,26.98,-4999.68,5000.0,4999.68,0.0,1.0,134899.998,17.93,-4999.68,5000.0,4999.68,0.0,1.0,89650.002,56.17,-4999.68,5000.0,4999.68,0.0,1.0,280849.991,57.15,-4996.86,1250.0,4996.86,0.0,3.997,71437.502,18.0,-4999.28,2500.0,4999.28,0.0,2.0,45000.0
2021-01-28,134.01,-4998.88,1666.667,4998.88,0.0,2.999,223349.991,26.72,-4999.68,5000.0,4999.68,0.0,1.0,133599.997,19.93,-4999.68,5000.0,4999.68,0.0,1.0,99650.002,53.15,-4999.68,5000.0,4999.68,0.0,1.0,265750.008,58.37,-4996.86,1250.0,4996.86,0.0,3.997,72962.499,17.5,-4999.28,2500.0,4999.28,0.0,2.0,43750.0
2021-01-29,220.94,-4998.88,1666.667,4998.88,0.0,2.999,368233.337,25.46,-4999.68,5000.0,4999.68,0.0,1.0,127299.995,20.52,-4999.68,5000.0,4999.68,0.0,1.0,102600.002,49.43,-4999.68,5000.0,4999.68,0.0,1.0,247150.002,57.0,-4996.86,1250.0,4996.86,0.0,3.997,71250.0,17.2,-4999.28,2500.0,4999.28,0.0,2.0,43000.002
2021-02-01,268.3,-4998.88,1666.667,4998.88,0.0,2.999,447166.646,25.29,-4999.68,5000.0,4999.68,0.0,1.0,126450.005,19.98,-4999.68,5000.0,4999.68,0.0,1.0,99899.998,47.9,-4999.68,5000.0,4999.68,0.0,1.0,239500.008,56.99,-4996.86,1250.0,4996.86,0.0,3.997,71237.502,17.35,-4999.28,2500.0,4999.28,0.0,2.0,43375.001
2021-02-02,264.41,-4998.88,1666.667,4998.88,0.0,2.999,440683.339,25.63,-4999.68,5000.0,4999.68,0.0,1.0,128149.996,21.49,-4999.68,5000.0,4999.68,0.0,1.0,107449.999,47.97,-4999.68,5000.0,4999.68,0.0,1.0,239850.006,55.77,-4996.86,1250.0,4996.86,0.0,3.997,69712.501,17.14,-4999.28,2500.0,4999.28,0.0,2.0,42849.998
2021-02-03,284.21,-4998.88,1666.667,4998.88,0.0,2.999,473683.319,27.82,-4999.68,5000.0,4999.68,0.0,1.0,139099.998,22.85,-4999.68,5000.0,4999.68,0.0,1.0,114250.002,51.9,-4999.68,5000.0,4999.68,0.0,1.0,259500.008,57.98,-4996.86,1250.0,4996.86,0.0,3.997,72474.999,18.1,-4999.28,2500.0,4999.28,0.0,2.0,45250.001
2021-02-04,280.92,-4998.88,1666.667,4998.88,0.0,2.999,468200.022,28.45,-4999.68,5000.0,4999.68,0.0,1.0,142250.004,23.08,-4999.68,5000.0,4999.68,0.0,1.0,115400.0,51.0,-4999.68,5000.0,4999.68,0.0,1.0,255000.0,57.6,-4996.86,1250.0,4996.86,0.0,3.997,71999.998,18.43,-4999.28,2500.0,4999.28,0.0,2.0,46075.001
2021-02-05,290.18,-4998.88,1666.667,4998.88,0.0,2.999,483633.321,27.63,-4999.68,5000.0,4999.68,0.0,1.0,138149.996,23.38,-4999.68,5000.0,4999.68,0.0,1.0,116899.996,53.35,-4999.68,5000.0,4999.68,0.0,1.0,266749.992,56.67,-4996.86,1250.0,4996.86,0.0,3.997,70837.498,18.34,-4999.28,2500.0,4999.28,0.0,2.0,45850.0
2021-02-08,319.93,-4998.88,1666.667,4998.88,0.0,2.999,533216.654,26.73,-4999.68,5000.0,4999.68,0.0,1.0,133649.998,32.79,-4999.68,5000.0,4999.68,0.0,1.0,163950.005,52.1,-4999.68,5000.0,4999.68,0.0,1.0,260499.992,59.07,-4996.86,1250.0,4996.86,0.0,3.997,73837.5,18.62,-4999.28,2500.0,4999.28,0.0,2.0,46550.002
2021-02-09,315.87,-4998.88,1666.667,4998.88,0.0,2.999,526449.992,26.58,-4999.68,5000.0,4999.68,0.0,1.0,132900.0,39.86,-4999.68,5000.0,4999.68,0.0,1.0,199300.003,59.38,-4999.68,5000.0,4999.68,0.0,1.0,296900.005,62.84,-4996.86,1250.0,4996.86,0.0,3.997,78550.0,18.05,-4999.28,2500.0,4999.28,0.0,2.0,45124.998
2021-02-10,298.36,-4998.88,1666.667,4998.88,0.0,2.999,497266.642,25.91,-4999.68,5000.0,4999.68,0.0,1.0,129549.999,36.56,-4999.68,5000.0,4999.68,0.0,1.0,182800.007,53.84,-4999.68,5000.0,4999.68,0.0,1.0,269200.001,61.26,-4996.86,1250.0,4996.86,0.0,3.997,76574.998,17.89,-4999.28,2500.0,4999.28,0.0,2.0,44724.998
2021-02-11,298.26,-4998.88,1666.667,4998.88,0.0,2.999,497100.016,26.26,-4999.68,5000.0,4999.68,0.0,1.0,131300.001,43.09,-4999.68,5000.0,4999.68,0.0,1.0,215450.001,51.515,-4999.68,5000.0,4999.68,0.0,1.0,257574.997,60.27,-4996.86,1250.0,4996.86,0.0,3.997,75337.501,17.27,-4999.28,2500.0,4999.28,0.0,2.0,43175.001
2021-02-12,289.76,-4998.88,1666.667,4998.88,0.0,2.999,482933.35,25.89,-4999.68,5000.0,4999.68,0.0,1.0,129449.997,49.28,-4999.68,5000.0,4999.68,0.0,1.0,246399.994,51.43,-4999.68,5000.0,4999.68,0.0,1.0,257150.002,59.85,-4996.86,1250.0,4996.86,0.0,3.997,74812.498,18.0,-4999.28,2500.0,4999.28,0.0,2.0,45000.0
2021-02-16,262.7,-4998.88,1666.667,4998.88,0.0,2.999,437833.354,24.81,-4999.68,5000.0,4999.68,0.0,1.0,124049.997,59.5,-4999.68,5000.0,4999.68,0.0,1.0,297500.0,47.65,-4999.68,5000.0,4999.68,0.0,1.0,238250.008,59.23,-4996.86,1250.0,4996.86,0.0,3.997,74037.499,17.86,-4999.28,2500.0,4999.28,0.0,2.0,44650.002
2021-02-17,273.98,-4998.88,1666.667,4998.88,0.0,2.999,456633.352,24.45,-4999.68,5000.0,4999.68,0.0,1.0,122250.004,77.9,-4999.68,5000.0,4999.68,0.0,1.0,389500.008,47.72,-4999.68,5000.0,4999.68,0.0,1.0,238600.006,57.32,-4996.86,1250.0,4996.86,0.0,3.997,71650.0,17.51,-4999.28,2500.0,4999.28,0.0,2.0,43775.001
2021-02-18,265.29,-4998.88,1666.667,4998.88,0.0,2.999,442150.014,24.34,-4999.68,5000.0,4999.68,0.0,1.0,121700.001,62.03,-4999.68,5000.0,4999.68,0.0,1.0,310149.994,44.53,-4999.68,5000.0,4999.68,0.0,1.0,222649.994,54.43,-4996.86,1250.0,4996.86,0.0,3.997,68037.5,16.8,-4999.28,2500.0,4999.28,0.0,2.0,41999.998
2021-02-19,277.88,-4998.88,1666.667,4998.88,0.0,2.999,463133.341,26.2,-4999.68,5000.0,4999.68,0.0,1.0,131000.004,71.33,-4999.68,5000.0,4999.68,0.0,1.0,356650.009,46.01,-4999.68,5000.0,4999.68,0.0,1.0,230049.992,55.04,-4996.86,1250.0,4996.86,0.0,3.997,68800.001,16.9,-4999.28,2500.0,4999.28,0.0,2.0,42249.999
2021-02-22,245.09,-4998.88,1666.667,4998.88,0.0,2.999,408483.327,27.36,-4999.68,5000.0,4999.68,0.0,1.0,136800.003,64.76,-4999.68,5000.0,4999.68,0.0,1.0,323800.011,42.26,-4999.68,5000.0,4999.68,0.0,1.0,211299.992,50.68,-4996.86,1250.0,4996.86,0.0,3.997,63350.0,15.9,-4999.28,2500.0,4999.28,0.0,2.0,39749.999
2021-02-23,243.23,-4998.88,1666.667,4998.88,0.0,2.999,405383.326,26.49,-4999.68,5000.0,4999.68,0.0,1.0,132449.999,48.8,-4999.68,5000.0,4999.68,0.0,1.0,243999.996,38.79,-4999.68,5000.0,4999.68,0.0,1.0,193950.005,49.11,-4996.86,1250.0,4996.86,0.0,3.997,61387.501,14.97,-4999.28,2500.0,4999.28,0.0,2.0,37425.001
2021-02-24,239.94,-4998.88,1666.667,4998.88,0.0,2.999,399900.004,27.18,-4999.68,5000.0,4999.68,0.0,1.0,135900.002,52.27,-4999.68,5000.0,4999.68,0.0,1.0,261350.002,42.54,-4999.68,5000.0,4999.68,0.0,1.0,212700.005,51.86,-4996.86,1250.0,4996.86,0.0,3.997,64825.001,14.66,-4999.28,2500.0,4999.28,0.0,2.0,36650.0
2021-02-25,221.5,-4998.88,1666.667,4998.88,0.0,2.999,369166.667,25.12,-4999.68,5000.0,4999.68,0.0,1.0,125600.004,45.67,-4999.68,5000.0,4999.68,0.0,1.0,228349.991,38.39,-4999.68,5000.0,4999.68,0.0,1.0,191949.997,46.81,-4996.86,1250.0,4996.86,0.0,3.997,58512.502,14.35,-4999.28,2500.0,4999.28,0.0,2.0,35875.001
2021-02-26,231.23,-4998.88,1666.667,4998.88,0.0,2.999,385383.326,26.0,-4999.68,5000.0,4999.68,0.0,1.0,130000.0,43.74,-4999.68,5000.0,4999.68,0.0,1.0,218700.008,38.24,-4999.68,5000.0,4999.68,0.0,1.0,191200.008,45.78,-4996.86,1250.0,4996.86,0.0,3.997,57224.998,13.6,-4999.28,2500.0,4999.28,0.0,2.0,34000.001
2021-03-01,240.29,-4998.88,1666.667,4998.88,0.0,2.999,400483.322,29.2,-4999.68,5000.0,4999.68,0.0,1.0,146000.004,53.6,-4999.68,5000.0,4999.68,0.0,1.0,267999.992,40.56,-4999.68,5000.0,4999.68,0.0,1.0,202800.007,49.76,-4996.86,1250.0,4996.86,0.0,3.997,62199.998,14.97,-4999.28,2500.0,4999.28,0.0,2.0,37425.001
2021-03-02,205.99,-4998.88,1666.667,4998.88,0.0,2.999,343316.676,30.88,-4999.68,5000.0,4999.68,0.0,1.0,154399.996,49.1,-4999.68,5000.0,4999.68,0.0,1.0,245499.992,37.97,-4999.68,5000.0,4999.68,0.0,1.0,189850.006,43.29,-4996.86,1250.0,4996.86,0.0,3.997,54112.501,14.44,-4999.28,2500.0,4999.28,0.0,2.0,36099.999
2021-03-03,183.61,-4998.88,1666.667,4998.88,0.0,2.999,306016.668,28.61,-4999.68,5000.0,4999.68,0.0,1.0,143050.003,49.57,-4999.68,5000.0,4999.68,0.0,1.0,247849.998,34.11,-4999.68,5000.0,4999.68,0.0,1.0,170550.003,41.53,-4996.86,1250.0,4996.86,0.0,3.997,51912.498,14.27,-4999.28,2500.0,4999.28,0.0,2.0,35675.001
2021-03-04,158.1,-4998.88,1666.667,4998.88,0.0,2.999,263500.01,24.29,-4999.68,5000.0,4999.68,0.0,1.0,121450.005,44.29,-4999.68,5000.0,4999.68,0.0,1.0,221450.005,30.52,-4999.68,5000.0,4999.68,0.0,1.0,152600.002,39.28,-4996.86,1250.0,4996.86,0.0,3.997,49099.998,13.44,-4999.28,2500.0,4999.28,0.0,2.0,33599.999
2021-03-05,174.84,-4998.88,1666.667,4998.88,0.0,2.999,291399.994,23.81,-4999.68,5000.0,4999.68,0.0,1.0,119049.997,40.3,-4999.68,5000.0,4999.68,0.0,1.0,201499.996,30.13,-4999.68,5000.0,4999.68,0.0,1.0,150649.996,38.11,-4996.86,1250.0,4996.86,0.0,3.997,47637.501,13.09,-4999.28,2500.0,4999.28,0.0,2.0,32725.0
2021-03-08,157.87,-4998.88,1666.667,4998.88,0.0,2.999,263116.659,23.17,-4999.68,5000.0,4999.68,0.0,1.0,115850.0,38.98,-4999.68,5000.0,4999.68,0.0,1.0,194899.998,28.62,-4999.68,5000.0,4999.68,0.0,1.0,143100.004,35.21,-4996.86,1250.0,4996.86,0.0,3.997,44012.499,13.21,-4999.28,2500.0,4999.28,0.0,2.0,33025.0
2021-03-09,169.9,-4998.88,1666.667,4998.88,0.0,2.999,283166.656,24.08,-4999.68,5000.0,4999.68,0.0,1.0,120400.0,52.16,-4999.68,5000.0,4999.68,0.0,1.0,260799.999,34.33,-4999.68,5000.0,4999.68,0.0,1.0,171650.009,41.35,-4996.86,1250.0,4996.86,0.0,3.997,51687.498,12.93,-4999.28,2500.0,4999.28,0.0,2.0,32325.001
2021-03-10,172.5,-4998.88,1666.667,4998.88,0.0,2.999,287500.0,23.83,-4999.68,5000.0,4999.68,0.0,1.0,119150.0,56.5,-4999.68,5000.0,4999.68,0.0,1.0,282500.0,35.35,-4999.68,5000.0,4999.68,0.0,1.0,176749.992,41.32,-4996.86,1250.0,4996.86,0.0,3.997,51650.0,13.25,-4999.28,2500.0,4999.28,0.0,2.0,33125.0
2021-03-11,187.63,-4998.88,1666.667,4998.88,0.0,2.999,312716.675,24.2,-4999.68,5000.0,4999.68,0.0,1.0,121000.004,63.31,-4999.68,5000.0,4999.68,0.0,1.0,316550.007,41.4,-4999.68,5000.0,4999.68,0.0,1.0,207000.008,46.03,-4996.86,1250.0,4996.86,0.0,3.997,57537.498,13.5,-4999.28,2500.0,4999.28,0.0,2.0,33750.0
2021-03-12,202.77,-4998.88,1666.667,4998.88,0.0,2.999,337950.007,24.9,-4999.68,5000.0,4999.68,0.0,1.0,124499.998,62.81,-4999.68,5000.0,4999.68,0.0,1.0,314050.007,39.31,-4999.68,5000.0,4999.68,0.0,1.0,196550.007,45.5,-4996.86,1250.0,4996.86,0.0,3.997,56875.0,13.55,-4999.28,2500.0,4999.28,0.0,2.0,33875.0
2021-03-15,217.46,-4998.88,1666.667,4998.88,0.0,2.999,362433.345,29.93,-4999.68,5000.0,4999.68,0.0,1.0,149650.002,63.43,-4999.68,5000.0,4999.68,0.0,1.0,317150.002,40.56,-4999.68,5000.0,4999.68,0.0,1.0,202800.007,44.93,-4996.86,1250.0,4996.86,0.0,3.997,56162.5,13.74,-4999.28,2500.0,4999.28,0.0,2.0,34349.999
2021-03-16,222.23,-4998.88,1666.667,4998.88,0.0,2.999,370383.326,28.69,-4999.68,5000.0,4999.68,0.0,1.0,143450.003,56.98,-4999.68,5000.0,4999.68,0.0,1.0,284899.998,37.34,-4999.68,5000.0,4999.68,0.0,1.0,186700.001,43.68,-4996.86,1250.0,4996.86,0.0,3.997,54600.0,13.21,-4999.28,2500.0,4999.28,0.0,2.0,33025.0
2021-03-17,225.46,-4998.88,1666.667,4998.88,0.0,2.999,375766.678,29.25,-4999.68,5000.0,4999.68,0.0,1.0,146250.0,64.74,-4999.68,5000.0,4999.68,0.0,1.0,323699.989,39.38,-4999.68,5000.0,4999.68,0.0,1.0,196900.005,44.76,-4996.86,1250.0,4996.86,0.0,3.997,55949.998,13.31,-4999.28,2500.0,4999.28,0.0,2.0,33275.001
2021-03-18,217.26,-4998.88,1666.667,4998.88,0.0,2.999,362099.991,27.49,-4999.68,5000.0,4999.68,0.0,1.0,137449.999,60.19,-4999.68,5000.0,4999.68,0.0,1.0,300949.993,35.95,-4999.68,5000.0,4999.68,0.0,1.0,179750.004,41.63,-4996.86,1250.0,4996.86,0.0,3.997,52037.501,12.69,-4999.28,2500.0,4999.28,0.0,2.0,31724.999
2021-03-19,228.25,-4998.88,1666.667,4998.88,0.0,2.999,380416.667,29.98,-4999.68,5000.0,4999.68,0.0,1.0,149899.998,60.65,-4999.68,5000.0,4999.68,0.0,1.0,303250.008,38.24,-4999.68,5000.0,4999.68,0.0,1.0,191200.008,43.35,-4996.86,1250.0,4996.86,0.0,3.997,54187.498,13.05,-4999.28,2500.0,4999.28,0.0,2.0,32625.0
2021-03-22,237.2,-4998.88,1666.667,4998.88,0.0,2.999,395333.328,30.34,-4999.68,5000.0,4999.68,0.0,1.0,151700.001,56.01,-4999.68,5000.0,4999.68,0.0,1.0,280049.992,40.66,-4999.68,5000.0,4999.68,0.0,1.0,203299.999,42.94,-4996.86,1250.0,4996.86,0.0,3.997,53674.998,13.85,-4999.28,2500.0,4999.28,0.0,2.0,34625.001
2021-03-23,219.84,-4998.88,1666.667,4998.88,0.0,2.999,366399.994,26.81,-4999.68,5000.0,4999.68,0.0,1.0,134049.997,50.12,-4999.68,5000.0,4999.68,0.0,1.0,250599.995,38.3,-4999.68,5000.0,4999.68,0.0,1.0,191499.996,41.18,-4996.86,1250.0,4996.86,0.0,3.997,51475.0,12.6,-4999.28,2500.0,4999.28,0.0,2.0,31500.001
2021-03-24,200.24,-4998.88,1666.667,4998.88,0.0,2.999,333733.342,24.68,-4999.68,5000.0,4999.68,0.0,1.0,123400.002,45.71,-4999.68,5000.0,4999.68,0.0,1.0,228549.995,35.085,-4999.68,5000.0,4999.68,0.0,1.0,175424.995,36.96,-4996.86,1250.0,4996.86,0.0,3.997,46199.999,13.61,-4999.28,2500.0,4999.28,0.0,2.0,34024.999
2021-03-25,178.23,-4998.88,1666.667,4998.88,0.0,2.999,297049.993,25.29,-4999.68,5000.0,4999.68,0.0,1.0,126450.005,48.17,-4999.68,5000.0,4999.68,0.0,1.0,240849.991,35.22,-4999.68,5000.0,4999.68,0.0,1.0,176100.006,37.94,-4996.86,1250.0,4996.86,0.0,3.997,47424.998,13.06,-4999.28,2500.0,4999.28,0.0,2.0,32650.001
2021-03-26,182.12,-4998.88,1666.667,4998.88,0.0,2.999,303533.325,26.0,-4999.68,5000.0,4999.68,0.0,1.0,130000.0,48.22,-4999.68,5000.0,4999.68,0.0,1.0,241100.006,35.83,-4999.68,5000.0,4999.68,0.0,1.0,179150.009,36.13,-4996.86,1250.0,4996.86,0.0,3.997,45162.501,12.7,-4999.28,2500.0,4999.28,0.0,2.0,31750.0
2021-03-29,173.75,-4998.88,1666.667,4998.88,0.0,2.999,289583.333,24.87,-4999.68,5000.0,4999.68,0.0,1.0,124350.004,47.89,-4999.68,5000.0,4999.68,0.0,1.0,239449.997,34.95,-4999.68,5000.0,4999.68,0.0,1.0,174750.004,35.51,-4996.86,1250.0,4996.86,0.0,3.997,44387.498,11.78,-4999.28,2500.0,4999.28,0.0,2.0,29449.999
2021-03-30,173.32,-4998.88,1666.667,4998.88,0.0,2.999,288866.679,27.24,-4999.68,5000.0,4999.68,0.0,1.0,136199.999,51.51,-4999.68,5000.0,4999.68,0.0,1.0,257549.992,36.98,-4999.68,5000.0,4999.68,0.0,1.0,184899.998,37.55,-4996.86,1250.0,4996.86,0.0,3.997,46937.499,11.58,-4999.28,2500.0,4999.28,0.0,2.0,28950.0
2021-03-31,181.31,-4998.88,1666.667,4998.88,0.0,2.999,302183.329,28.1,-4999.68,5000.0,4999.68,0.0,1.0,140500.002,53.27,-4999.68,5000.0,4999.68,0.0,1.0,266350.002,41.1,-4999.68,5000.0,4999.68,0.0,1.0,205499.992,38.98,-4996.86,1250.0,4996.86,0.0,3.997,48724.999,11.7,-4999.28,2500.0,4999.28,0.0,2.0,29250.0
2021-04-01,185.82,-4998.88,1666.667,4998.88,0.0,2.999,309700.012,28.02,-4999.68,5000.0,4999.68,0.0,1.0,140100.002,52.03,-4999.68,5000.0,4999.68,0.0,1.0,260149.994,41.25,-4999.68,5000.0,4999.68,0.0,1.0,206250.0,39.66,-4996.86,1250.0,4996.86,0.0,3.997,49575.0,12.25,-4999.28,2500.0,4999.28,0.0,2.0,30625.0
2021-04-05,177.29,-4998.88,1666.667,4998.88,0.0,2.999,295483.322,27.64,-4999.68,5000.0,4999.68,0.0,1.0,138199.997,56.9,-4999.68,5000.0,4999.68,0.0,1.0,284500.008,40.38,-4999.68,5000.0,4999.68,0.0,1.0,201900.005,39.31,-4996.86,1250.0,4996.86,0.0,3.997,49137.502,12.38,-4999.28,2500.0,4999.28,0.0,2.0,30950.0
2021-04-06,178.76,-4998.88,1666.667,4998.88,0.0,2.999,297933.324,29.01,-4999.68,5000.0,4999.68,0.0,1.0,145050.001,54.1,-4999.68,5000.0,4999.68,0.0,1.0,270499.992,42.94,-4999.68,5000.0,4999.68,0.0,1.0,214699.993,40.0,-4996.86,1250.0,4996.86,0.0,3.997,50000.0,12.47,-4999.28,2500.0,4999.28,0.0,2.0,31175.001
2021-04-07,171.77,-4998.88,1666.667,4998.88,0.0,2.999,286283.34,28.18,-4999.68,5000.0,4999.68,0.0,1.0,140900.002,48.37,-4999.68,5000.0,4999.68,0.0,1.0,241849.995,40.64,-4999.68,5000.0,4999.68,0.0,1.0,203199.997,37.27,-4996.86,1250.0,4996.86,0.0,3.997,46587.501,12.29,-4999.28,2500.0,4999.28,0.0,2.0,30725.0
2021-04-08,176.27,-4998.88,1666.667,4998.88,0.0,2.999,293783.34,29.78,-4999.68,5000.0,4999.68,0.0,1.0,148900.003,49.55,-4999.68,5000.0,4999.68,0.0,1.0,247749.996,45.9,-4999.68,5000.0,4999.68,0.0,1.0,229500.008,38.7,-4996.86,1250.0,4996.86,0.0,3.997,48375.001,11.85,-4999.28,2500.0,4999.28,0.0,2.0,29625.001
2021-04-09,179.74,-4998.88,1666.667,4998.88,0.0,2.999,299566.676,30.95,-4999.68,5000.0,4999.68,0.0,1.0,154750.004,49.63,-4999.68,5000.0,4999.68,0.0,1.0,248150.005,44.08,-4999.68,5000.0,4999.68,0.0,1.0,220400.009,38.12,-4996.86,1250.0,4996.86,0.0,3.997,47649.999,11.27,-4999.28,2500.0,4999.28,0.0,2.0,28175.001
2021-04-12,175.65,-4998.88,1666.667,4998.88,0.0,2.999,292749.99,31.16,-4999.68,5000.0,4999.68,0.0,1.0,155799.999,51.53,-4999.68,5000.0,4999.68,0.0,1.0,257649.994,40.82,-4999.68,5000.0,4999.68,0.0,1.0,204099.998,37.14,-4996.86,1250.0,4996.86,0.0,3.997,46424.999,10.9,-4999.28,2500.0,4999.28,0.0,2.0,27249.999
2021-04-13,194.66,-4998.88,1666.667,4998.88,0.0,2.999,324433.339,30.23,-4999.68,5000.0,4999.68,0.0,1.0,151149.998,59.26,-4999.68,5000.0,4999.68,0.0,1.0,296299.992,39.98,-4999.68,5000.0,4999.68,0.0,1.0,199899.998,38.48,-4996.86,1250.0,4996.86,0.0,3.997,48099.999,11.24,-4999.28,2500.0,4999.28,0.0,2.0,28099.999
2021-04-14,201.34,-4998.88,1666.667,4998.88,0.0,2.999,335566.661,29.19,-4999.68,5000.0,4999.68,0.0,1.0,145950.003,50.16,-4999.68,5000.0,4999.68,0.0,1.0,250799.999,37.83,-4999.68,5000.0,4999.68,0.0,1.0,189150.009,37.02,-4996.86,1250.0,4996.86,0.0,3.997,46275.001,11.89,-4999.28,2500.0,4999.28,0.0,2.0,29725.001
2021-04-15,202.09,-4998.88,1666.667,4998.88,0.0,2.999,336816.661,28.19,-4999.68,5000.0,4999.68,0.0,1.0,140950.003,48.11,-4999.68,5000.0,4999.68,0.0,1.0,240550.003,35.16,-4999.68,5000.0,4999.68,0.0,1.0,175799.999,35.66,-4996.86,1250.0,4996.86,0.0,3.997,44575.0,11.93,-4999.28,2500.0,4999.28,0.0,2.0,29825.001
2021-04-16,227.35,-4998.88,1666.667,4998.88,0.0,2.999,378916.677,28.21,-4999.68,5000.0,4999.68,0.0,1.0,141049.995,44.64,-4999.68,5000.0,4999.68,0.0,1.0,223199.997,36.41,-4999.68,5000.0,4999.68,0.0,1.0,182049.999,36.09,-4996.86,1250.0,4996.86,0.0,3.997,45112.5,12.07,-4999.28,2500.0,4999.28,0.0,2.0,30174.999
2021-04-19,221.5,-4998.88,1666.667,4998.88,0.0,2.999,369166.667,27.55,-4999.68,5000.0,4999.68,0.0,1.0,137749.996,40.9,-4999.68,5000.0,4999.68,0.0,1.0,204500.008,33.75,-4999.68,5000.0,4999.68,0.0,1.0,168750.0,36.78,-4996.86,1250.0,4996.86,0.0,3.997,45974.998,11.63,-4999.28,2500.0,4999.28,0.0,2.0,29075.0
2021-04-20,208.15,-4998.88,1666.667,4998.88,0.0,2.999,346916.656,27.51,-4999.68,5000.0,4999.68,0.0,1.0,137550.001,38.56,-4999.68,5000.0,4999.68,0.0,1.0,192800.007,34.24,-4999.68,5000.0,4999.68,0.0,1.0,171200.008,36.93,-4996.86,1250.0,4996.86,0.0,3.997,46162.5,11.79,-4999.28,2500.0,4999.28,0.0,2.0,29475.0
