date,TAL_adj_close,TAL_cashflow,TAL_cml_units,TAL_cml_cost,TAL_gain_loss,TAL_avg_price,TAL_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue
2020-06-22,66.76,-4989.16,192.308,4989.16,0.0,25.944,12838.462,4.13,-4997.449,1000.0,4997.449,0.0,4.997,4130.23,15.04,-4999.54,2500.0,4999.54,0.0,2.0,37600.0,12.675,-4998.737,1250.0,4998.737,0.0,3.999,15843.574
2020-06-23,67.6,-4989.16,192.308,4989.16,0.0,25.944,13000.0,4.282,-4997.449,1000.0,4997.449,0.0,4.997,4281.799,15.02,-4999.54,2500.0,4999.54,0.0,2.0,37550.001,12.727,-4998.737,1250.0,4998.737,0.0,3.999,15908.198
2020-06-24,67.55,-4989.16,192.308,4989.16,0.0,25.944,12990.385,4.111,-4997.449,1000.0,4997.449,0.0,4.997,4111.285,16.78,-4999.54,2500.0,4999.54,0.0,2.0,41950.002,12.33,-4998.737,1250.0,4998.737,0.0,3.999,15412.75
2020-06-25,67.93,-4989.16,192.308,4989.16,0.0,25.944,13063.462,4.282,-4997.449,1000.0,4997.449,0.0,4.997,4281.799,15.89,-4999.54,2500.0,4999.54,0.0,2.0,39725.001,12.735,-4998.737,1250.0,4998.737,0.0,3.999,15918.968
2020-06-26,68.33,-4989.16,192.308,4989.16,0.0,25.944,13140.385,4.14,-4997.449,1000.0,4997.449,0.0,4.997,4139.704,15.24,-4999.54,2500.0,4999.54,0.0,2.0,38099.999,12.485,-4998.737,1250.0,4998.737,0.0,3.999,15606.62
2020-06-29,67.44,-4989.16,192.308,4989.16,0.0,25.944,12969.231,4.073,-4997.449,1000.0,4997.449,0.0,4.997,4073.392,15.73,-4999.54,2500.0,4999.54,0.0,2.0,39324.999,12.365,-4998.737,1250.0,4998.737,0.0,3.999,15455.832
2020-06-30,68.38,-4989.16,192.308,4989.16,0.0,25.944,13149.999,4.13,-4997.449,1000.0,4997.449,0.0,4.997,4130.23,14.92,-4999.54,2500.0,4999.54,0.0,2.0,37300.0,11.813,-4998.737,1250.0,4998.737,0.0,3.999,14766.512
2020-07-01,69.95,-4989.16,192.308,4989.16,0.0,25.944,13451.922,4.13,-4997.449,1000.0,4997.449,0.0,4.997,4130.23,14.36,-4999.54,2500.0,4999.54,0.0,2.0,35899.999,12.037,-4998.737,1250.0,4998.737,0.0,3.999,15046.549
2020-07-02,72.93,-4989.16,192.308,4989.16,0.0,25.944,14025.0,4.263,-4997.449,1000.0,4997.449,0.0,4.997,4262.853,13.53,-4999.54,2500.0,4999.54,0.0,2.0,33824.999,12.503,-4998.737,1250.0,4998.737,0.0,3.999,15628.161
2020-07-06,74.15,-4989.16,192.308,4989.16,0.0,25.944,14259.616,4.339,-4997.449,1000.0,4997.449,0.0,4.997,4338.636,14.13,-4999.54,2500.0,4999.54,0.0,2.0,35325.0,12.528,-4998.737,1250.0,4998.737,0.0,3.999,15660.473
2020-07-07,70.85,-4989.16,192.308,4989.16,0.0,25.944,13625.0,4.31,-4997.449,1000.0,4997.449,0.0,4.997,4310.218,13.78,-4999.54,2500.0,4999.54,0.0,2.0,34449.999,12.615,-4998.737,1250.0,4998.737,0.0,3.999,15768.18
2020-07-08,73.09,-4989.16,192.308,4989.16,0.0,25.944,14055.769,4.443,-4997.449,1000.0,4997.449,0.0,4.997,4442.839,14.0,-4999.54,2500.0,4999.54,0.0,2.0,35000.0,12.839,-4998.737,1250.0,4998.737,0.0,3.999,16048.216
2020-07-09,76.39,-4989.16,192.308,4989.16,0.0,25.944,14690.384,4.386,-4997.449,1000.0,4997.449,0.0,4.997,4386.002,14.54,-4999.54,2500.0,4999.54,0.0,2.0,36350.0,12.615,-4998.737,1250.0,4998.737,0.0,3.999,15768.18
2020-07-10,73.56,-4989.16,192.308,4989.16,0.0,25.944,14146.153,4.395,-4997.449,1000.0,4997.449,0.0,4.997,4395.475,14.3,-4999.54,2500.0,4999.54,0.0,2.0,35750.0,12.761,-4998.737,1250.0,4998.737,0.0,3.999,15951.281
2020-07-13,73.18,-4989.16,192.308,4989.16,0.0,25.944,14073.077,4.414,-4997.449,1000.0,4997.449,0.0,4.997,4414.421,13.86,-4999.54,2500.0,4999.54,0.0,2.0,34649.999,12.365,-4998.737,1250.0,4998.737,0.0,3.999,15455.832
2020-07-14,71.95,-4989.16,192.308,4989.16,0.0,25.944,13836.538,4.424,-4997.449,1000.0,4997.449,0.0,4.997,4423.893,13.86,-4999.54,2500.0,4999.54,0.0,2.0,34649.999,13.045,-4998.737,1250.0,4998.737,0.0,3.999,16306.71
2020-07-15,74.05,-4989.16,192.308,4989.16,0.0,25.944,14240.385,4.49,-4997.449,1000.0,4997.449,0.0,4.997,4490.205,13.83,-4999.54,2500.0,4999.54,0.0,2.0,34575.0,13.088,-4998.737,1250.0,4998.737,0.0,3.999,16360.563
2020-07-16,72.64,-4989.16,192.308,4989.16,0.0,25.944,13969.231,4.509,-4997.449,1000.0,4997.449,0.0,4.997,4509.151,14.4,-4999.54,2500.0,4999.54,0.0,2.0,35999.999,13.45,-4998.737,1250.0,4998.737,0.0,3.999,16812.929
2020-07-17,73.76,-4989.16,192.308,4989.16,0.0,25.944,14184.616,4.462,-4997.449,1000.0,4997.449,0.0,4.997,4461.786,14.46,-4999.54,2500.0,4999.54,0.0,2.0,36150.0,13.063,-4998.737,1250.0,4998.737,0.0,3.999,16328.251
2020-07-20,77.04,-4989.16,192.308,4989.16,0.0,25.944,14815.385,4.358,-4997.449,1000.0,4997.449,0.0,4.997,4357.583,13.4,-4999.54,2500.0,4999.54,0.0,2.0,33499.999,13.175,-4998.737,1250.0,4998.737,0.0,3.999,16468.27
2020-07-21,78.45,-4989.16,192.308,4989.16,0.0,25.944,15086.538,4.557,-4997.449,1000.0,4997.449,0.0,4.997,4556.515,13.25,-4999.54,2500.0,4999.54,0.0,2.0,33125.0,13.855,-4998.737,1250.0,4998.737,0.0,3.999,17319.148
2020-07-22,78.31,-4989.16,192.308,4989.16,0.0,25.944,15059.615,4.575,-4997.449,1000.0,4997.449,0.0,4.997,4575.462,13.13,-4999.54,2500.0,4999.54,0.0,2.0,32825.0,15.113,-4998.737,1250.0,4998.737,0.0,3.999,18891.659
2020-07-23,74.31,-4989.16,192.308,4989.16,0.0,25.944,14290.384,4.566,-4997.449,1000.0,4997.449,0.0,4.997,4565.989,13.02,-4999.54,2500.0,4999.54,0.0,2.0,32550.001,13.976,-4998.737,1250.0,4998.737,0.0,3.999,17469.935
2020-07-24,75.74,-4989.16,192.308,4989.16,0.0,25.944,14565.384,4.481,-4997.449,1000.0,4997.449,0.0,4.997,4480.731,13.29,-4999.54,2500.0,4999.54,0.0,2.0,33225.0,13.132,-4998.737,1250.0,4998.737,0.0,3.999,16414.416
2020-07-27,78.5,-4989.16,192.308,4989.16,0.0,25.944,15096.154,4.528,-4997.449,1000.0,4997.449,0.0,4.997,4528.097,13.26,-4999.54,2500.0,4999.54,0.0,2.0,33150.001,13.381,-4998.737,1250.0,4998.737,0.0,3.999,16726.764
2020-07-28,78.69,-4989.16,192.308,4989.16,0.0,25.944,15132.693,4.481,-4997.449,1000.0,4997.449,0.0,4.997,4480.731,12.84,-4999.54,2500.0,4999.54,0.0,2.0,32100.0,13.528,-4998.737,1250.0,4998.737,0.0,3.999,16909.864
2020-07-29,78.47,-4989.16,192.308,4989.16,0.0,25.944,15090.385,4.5,-4997.449,1000.0,4997.449,0.0,4.997,4499.677,12.19,-4999.54,2500.0,4999.54,0.0,2.0,30474.999,12.752,-4998.737,1250.0,4998.737,0.0,3.999,15940.51
2020-07-30,78.0,-4989.16,192.308,4989.16,0.0,25.944,15000.0,4.433,-4997.449,1000.0,4997.449,0.0,4.997,4433.367,12.5,-4999.54,2500.0,4999.54,0.0,2.0,31250.0,12.64,-4998.737,1250.0,4998.737,0.0,3.999,15800.492
2020-07-31,78.17,-4989.16,192.308,4989.16,0.0,25.944,15032.692,4.329,-4997.449,1000.0,4997.449,0.0,4.997,4329.163,12.51,-4999.54,2500.0,4999.54,0.0,2.0,31275.001,12.528,-4998.737,1250.0,4998.737,0.0,3.999,15660.473
2020-08-03,80.97,-4989.16,192.308,4989.16,0.0,25.944,15571.154,4.282,-4997.449,1000.0,4997.449,0.0,4.997,4281.799,12.71,-4999.54,2500.0,4999.54,0.0,2.0,31775.0,13.373,-4998.737,1250.0,4998.737,0.0,3.999,16715.994
2020-08-04,78.84,-4989.16,192.308,4989.16,0.0,25.944,15161.538,4.263,-4997.449,1000.0,4997.449,0.0,4.997,4262.853,12.04,-4999.54,2500.0,4999.54,0.0,2.0,30100.0,13.717,-4998.737,1250.0,4998.737,0.0,3.999,17146.819
2020-08-05,82.02,-4989.16,192.308,4989.16,0.0,25.944,15773.076,4.272,-4997.449,1000.0,4997.449,0.0,4.997,4272.325,12.27,-4999.54,2500.0,4999.54,0.0,2.0,30675.001,13.804,-4998.737,1250.0,4998.737,0.0,3.999,17254.525
2020-08-06,81.3,-4989.16,192.308,4989.16,0.0,25.944,15634.616,4.272,-4997.449,1000.0,4997.449,0.0,4.997,4272.325,12.21,-4999.54,2500.0,4999.54,0.0,2.0,30525.0,13.373,-4998.737,1250.0,4998.737,0.0,3.999,16715.994
2020-08-07,76.58,-4989.16,192.308,4989.16,0.0,25.944,14726.923,4.197,-4997.449,1000.0,4997.449,0.0,4.997,4196.542,12.19,-4999.54,2500.0,4999.54,0.0,2.0,30474.999,12.959,-4998.737,1250.0,4998.737,0.0,3.999,16199.005
2020-08-10,74.0,-4989.16,192.308,4989.16,0.0,25.944,14230.769,4.244,-4997.449,1000.0,4997.449,0.0,4.997,4243.907,12.03,-4999.54,2500.0,4999.54,0.0,2.0,30074.999,13.468,-4998.737,1250.0,4998.737,0.0,3.999,16834.47
2020-08-11,74.89,-4989.16,192.308,4989.16,0.0,25.944,14401.923,4.358,-4997.449,1000.0,4997.449,0.0,4.997,4357.583,11.69,-4999.54,2500.0,4999.54,0.0,2.0,29224.999,13.847,-4998.737,1250.0,4998.737,0.0,3.999,17308.377
2020-08-12,75.57,-4989.16,192.308,4989.16,0.0,25.944,14532.692,4.282,-4997.449,1000.0,4997.449,0.0,4.997,4281.799,12.44,-4999.54,2500.0,4999.54,0.0,2.0,31099.999,14.166,-4998.737,1250.0,4998.737,0.0,3.999,17706.891
2020-08-13,77.11,-4989.16,192.308,4989.16,0.0,25.944,14828.846,4.358,-4997.449,1000.0,4997.449,0.0,4.997,4357.583,13.05,-4999.54,2500.0,4999.54,0.0,2.0,32625.0,14.657,-4998.737,1250.0,4998.737,0.0,3.999,18320.816
2020-08-14,73.58,-4989.16,192.308,4989.16,0.0,25.944,14150.0,4.291,-4997.449,1000.0,4997.449,0.0,4.997,4291.272,12.71,-4999.54,2500.0,4999.54,0.0,2.0,31775.0,14.82,-4998.737,1250.0,4998.737,0.0,3.999,18525.457
2020-08-17,76.6,-4989.16,192.308,4989.16,0.0,25.944,14730.769,4.206,-4997.449,1000.0,4997.449,0.0,4.997,4206.014,12.53,-4999.54,2500.0,4999.54,0.0,2.0,31324.999,16.63,-4998.737,1250.0,4998.737,0.0,3.999,20787.284
2020-08-18,77.62,-4989.16,192.308,4989.16,0.0,25.944,14926.924,4.253,-4997.449,1000.0,4997.449,0.0,4.997,4253.38,12.29,-4999.54,2500.0,4999.54,0.0,2.0,30725.0,15.441,-4998.737,1250.0,4998.737,0.0,3.999,19300.941
2020-08-19,74.09,-4989.16,192.308,4989.16,0.0,25.944,14248.076,4.377,-4997.449,1000.0,4997.449,0.0,4.997,4376.529,12.45,-4999.54,2500.0,4999.54,0.0,2.0,31125.0,15.518,-4998.737,1250.0,4998.737,0.0,3.999,19397.877
2020-08-20,72.98,-4989.16,192.308,4989.16,0.0,25.944,14034.616,4.377,-4997.449,1000.0,4997.449,0.0,4.997,4376.529,12.5,-4999.54,2500.0,4999.54,0.0,2.0,31250.0,15.32,-4998.737,1250.0,4998.737,0.0,3.999,19150.153
2020-08-21,74.09,-4989.16,192.308,4989.16,0.0,25.944,14248.076,4.348,-4997.449,1000.0,4997.449,0.0,4.997,4348.11,12.75,-4999.54,2500.0,4999.54,0.0,2.0,31875.0,15.82,-4998.737,1250.0,4998.737,0.0,3.999,19774.848
2020-08-24,74.56,-4989.16,192.308,4989.16,0.0,25.944,14338.461,4.471,-4997.449,1000.0,4997.449,0.0,4.997,4471.259,13.16,-4999.54,2500.0,4999.54,0.0,2.0,32900.0,16.862,-4998.737,1250.0,4998.737,0.0,3.999,21078.093
2020-08-25,76.62,-4989.16,192.308,4989.16,0.0,25.944,14734.616,4.585,-4997.449,1000.0,4997.449,0.0,4.997,4584.935,12.97,-4999.54,2500.0,4999.54,0.0,2.0,32425.001,16.38,-4998.737,1250.0,4998.737,0.0,3.999,20474.939
2020-08-26,76.78,-4989.16,192.308,4989.16,0.0,25.944,14765.384,4.585,-4997.449,1000.0,4997.449,0.0,4.997,4584.935,13.02,-4999.54,2500.0,4999.54,0.0,2.0,32550.001,16.302,-4998.737,1250.0,4998.737,0.0,3.999,20378.003
2020-08-27,76.43,-4989.16,192.308,4989.16,0.0,25.944,14698.077,4.575,-4997.449,1000.0,4997.449,0.0,4.997,4575.462,13.67,-4999.54,2500.0,4999.54,0.0,2.0,34175.0,15.725,-4998.737,1250.0,4998.737,0.0,3.999,19656.371
2020-08-28,76.93,-4989.16,192.308,4989.16,0.0,25.944,14794.231,4.708,-4997.449,1000.0,4997.449,0.0,4.997,4708.084,13.48,-4999.54,2500.0,4999.54,0.0,2.0,33699.999,16.208,-4998.737,1250.0,4998.737,0.0,3.999,20259.526
2020-08-31,73.81,-4989.16,192.308,4989.16,0.0,25.944,14194.23,4.613,-4997.449,1000.0,4997.449,0.0,4.997,4613.354,12.93,-4999.54,2500.0,4999.54,0.0,2.0,32325.001,16.302,-4998.737,1250.0,4998.737,0.0,3.999,20378.003
2020-09-01,78.2,-4989.16,192.308,4989.16,0.0,25.944,15038.461,4.822,-4997.449,1000.0,4997.449,0.0,4.997,4821.76,14.16,-4999.54,2500.0,4999.54,0.0,2.0,35400.0,16.13,-4998.737,1250.0,4998.737,0.0,3.999,20162.59
2020-09-02,79.81,-4989.16,192.308,4989.16,0.0,25.944,15348.076,4.916,-4997.449,1000.0,4997.449,0.0,4.997,4916.49,13.88,-4999.54,2500.0,4999.54,0.0,2.0,34700.0,16.363,-4998.737,1250.0,4998.737,0.0,3.999,20453.396
2020-09-03,75.83,-4989.16,192.308,4989.16,0.0,25.944,14582.693,4.85,-4997.449,1000.0,4997.449,0.0,4.997,4850.179,13.55,-4999.54,2500.0,4999.54,0.0,2.0,33875.0,15.501,-4998.737,1250.0,4998.737,0.0,3.999,19376.335
2020-09-04,75.13,-4989.16,192.308,4989.16,0.0,25.944,14448.076,4.822,-4997.449,1000.0,4997.449,0.0,4.997,4821.76,13.56,-4999.54,2500.0,4999.54,0.0,2.0,33900.001,15.742,-4998.737,1250.0,4998.737,0.0,3.999,19677.913
2020-09-08,72.65,-4989.16,192.308,4989.16,0.0,25.944,13971.154,4.68,-4997.449,1000.0,4997.449,0.0,4.997,4679.665,14.09,-4999.54,2500.0,4999.54,0.0,2.0,35225.0,16.104,-4998.737,1250.0,4998.737,0.0,3.999,20130.279
2020-09-09,74.28,-4989.16,192.308,4989.16,0.0,25.944,14284.615,4.718,-4997.449,1000.0,4997.449,0.0,4.997,4717.556,13.8,-4999.54,2500.0,4999.54,0.0,2.0,34500.0,16.794,-4998.737,1250.0,4998.737,0.0,3.999,20991.926
2020-09-10,71.82,-4989.16,192.308,4989.16,0.0,25.944,13811.538,4.651,-4997.449,1000.0,4997.449,0.0,4.997,4651.246,13.74,-4999.54,2500.0,4999.54,0.0,2.0,34349.999,17.19,-4998.737,1250.0,4998.737,0.0,3.999,21487.377
2020-09-11,72.98,-4989.16,192.308,4989.16,0.0,25.944,14034.616,4.651,-4997.449,1000.0,4997.449,0.0,4.997,4651.246,13.25,-4999.54,2500.0,4999.54,0.0,2.0,33125.0,16.363,-4998.737,1250.0,4998.737,0.0,3.999,20453.396
2020-09-14,75.05,-4989.16,192.308,4989.16,0.0,25.944,14432.693,4.642,-4997.449,1000.0,4997.449,0.0,4.997,4641.772,12.99,-4999.54,2500.0,4999.54,0.0,2.0,32474.999,17.069,-4998.737,1250.0,4998.737,0.0,3.999,21336.586
2020-09-15,75.44,-4989.16,192.308,4989.16,0.0,25.944,14507.693,4.575,-4997.449,1000.0,4997.449,0.0,4.997,4575.462,12.8,-4999.54,2500.0,4999.54,0.0,2.0,32000.0,17.087,-4998.737,1250.0,4998.737,0.0,3.999,21358.128
2020-09-16,75.25,-4989.16,192.308,4989.16,0.0,25.944,14471.154,4.613,-4997.449,1000.0,4997.449,0.0,4.997,4613.354,12.78,-4999.54,2500.0,4999.54,0.0,2.0,31949.999,17.371,-4998.737,1250.0,4998.737,0.0,3.999,21713.56
2020-09-17,75.74,-4989.16,192.308,4989.16,0.0,25.944,14565.384,4.594,-4997.449,1000.0,4997.449,0.0,4.997,4594.408,12.73,-4999.54,2500.0,4999.54,0.0,2.0,31824.999,17.397,-4998.737,1250.0,4998.737,0.0,3.999,21745.87
2020-09-18,75.67,-4989.16,192.308,4989.16,0.0,25.944,14551.923,4.566,-4997.449,1000.0,4997.449,0.0,4.997,4565.989,14.34,-4999.54,2500.0,4999.54,0.0,2.0,35850.0,18.232,-4998.737,1250.0,4998.737,0.0,3.999,22790.62
2020-09-21,73.05,-4989.16,192.308,4989.16,0.0,25.944,14048.078,4.5,-4997.449,1000.0,4997.449,0.0,4.997,4499.677,13.47,-4999.54,2500.0,4999.54,0.0,2.0,33675.001,17.134,-4998.737,1250.0,4998.737,0.0,3.999,21417.367
2020-09-22,73.71,-4989.16,192.308,4989.16,0.0,25.944,14175.0,4.424,-4997.449,1000.0,4997.449,0.0,4.997,4423.893,13.42,-4999.54,2500.0,4999.54,0.0,2.0,33550.0,17.47,-4998.737,1250.0,4998.737,0.0,3.999,21837.42
2020-09-23,73.82,-4989.16,192.308,4989.16,0.0,25.944,14196.154,4.348,-4997.449,1000.0,4997.449,0.0,4.997,4348.11,12.8,-4999.54,2500.0,4999.54,0.0,2.0,32000.0,16.475,-4998.737,1250.0,4998.737,0.0,3.999,20593.417
2020-09-24,72.78,-4989.16,192.308,4989.16,0.0,25.944,13996.154,4.414,-4997.449,1000.0,4997.449,0.0,4.997,4414.421,12.47,-4999.54,2500.0,4999.54,0.0,2.0,31175.001,15.872,-4998.737,1250.0,4998.737,0.0,3.999,19839.472
2020-09-25,72.08,-4989.16,192.308,4989.16,0.0,25.944,13861.539,4.358,-4997.449,1000.0,4997.449,0.0,4.997,4357.583,12.72,-4999.54,2500.0,4999.54,0.0,2.0,31800.001,16.328,-4998.737,1250.0,4998.737,0.0,3.999,20410.316
2020-09-28,74.28,-4989.16,192.308,4989.16,0.0,25.944,14284.615,4.424,-4997.449,1000.0,4997.449,0.0,4.997,4423.893,12.0,-4999.54,2500.0,4999.54,0.0,2.0,30000.0,16.707,-4998.737,1250.0,4998.737,0.0,3.999,20884.221
2020-09-29,74.73,-4989.16,192.308,4989.16,0.0,25.944,14371.154,4.392,-4997.449,1000.0,4997.449,0.0,4.997,4392.451,12.32,-4999.54,2500.0,4999.54,0.0,2.0,30799.999,16.337,-4998.737,1250.0,4998.737,0.0,3.999,20421.083
2020-09-30,76.04,-4989.16,192.308,4989.16,0.0,25.944,14623.077,4.392,-4997.449,1000.0,4997.449,0.0,4.997,4392.451,12.75,-4999.54,2500.0,4999.54,0.0,2.0,31875.0,16.449,-4998.737,1250.0,4998.737,0.0,3.999,20561.104
2020-10-01,76.74,-4989.16,192.308,4989.16,0.0,25.944,14757.692,4.412,-4997.449,1000.0,4997.449,0.0,4.997,4411.508,13.41,-4999.54,2500.0,4999.54,0.0,2.0,33525.0,16.233,-4998.737,1250.0,4998.737,0.0,3.999,20291.839
2020-10-02,75.67,-4989.16,192.308,4989.16,0.0,25.944,14551.923,4.383,-4997.449,1000.0,4997.449,0.0,4.997,4382.923,13.57,-4999.54,2500.0,4999.54,0.0,2.0,33924.999,15.691,-4998.737,1250.0,4998.737,0.0,3.999,19613.287
2020-10-05,76.43,-4989.16,192.308,4989.16,0.0,25.944,14698.077,4.392,-4997.449,1000.0,4997.449,0.0,4.997,4392.451,13.95,-4999.54,2500.0,4999.54,0.0,2.0,34875.0,17.061,-4998.737,1250.0,4998.737,0.0,3.999,21325.815
2020-10-06,76.93,-4989.16,192.308,4989.16,0.0,25.944,14794.231,4.364,-4997.449,1000.0,4997.449,0.0,4.997,4363.866,14.12,-4999.54,2500.0,4999.54,0.0,2.0,35300.0,16.682,-4998.737,1250.0,4998.737,0.0,3.999,20851.91
2020-10-07,79.76,-4989.16,192.308,4989.16,0.0,25.944,15338.462,4.392,-4997.449,1000.0,4997.449,0.0,4.997,4392.451,14.51,-4999.54,2500.0,4999.54,0.0,2.0,36275.001,16.931,-4998.737,1250.0,4998.737,0.0,3.999,21164.258
2020-10-08,78.58,-4989.16,192.308,4989.16,0.0,25.944,15111.539,4.421,-4997.449,1000.0,4997.449,0.0,4.997,4421.036,14.86,-4999.54,2500.0,4999.54,0.0,2.0,37149.999,16.682,-4998.737,1250.0,4998.737,0.0,3.999,20851.91
2020-10-09,79.38,-4989.16,192.308,4989.16,0.0,25.944,15265.384,4.421,-4997.449,1000.0,4997.449,0.0,4.997,4421.036,14.87,-4999.54,2500.0,4999.54,0.0,2.0,37175.0,17.009,-4998.737,1250.0,4998.737,0.0,3.999,21261.194
2020-10-12,79.11,-4989.16,192.308,4989.16,0.0,25.944,15213.462,4.354,-4997.449,1000.0,4997.449,0.0,4.997,4354.339,14.8,-4999.54,2500.0,4999.54,0.0,2.0,37000.0,17.164,-4998.737,1250.0,4998.737,0.0,3.999,21455.064
2020-10-13,79.57,-4989.16,192.308,4989.16,0.0,25.944,15301.923,4.326,-4997.449,1000.0,4997.449,0.0,4.997,4325.755,15.2,-4999.54,2500.0,4999.54,0.0,2.0,38000.0,17.104,-4998.737,1250.0,4998.737,0.0,3.999,21379.671
2020-10-14,80.26,-4989.16,192.308,4989.16,0.0,25.944,15434.616,4.259,-4997.449,1000.0,4997.449,0.0,4.997,4259.058,15.51,-4999.54,2500.0,4999.54,0.0,2.0,38775.001,16.742,-4998.737,1250.0,4998.737,0.0,3.999,20927.305
2020-10-15,80.01,-4989.16,192.308,4989.16,0.0,25.944,15386.539,4.364,-4997.449,1000.0,4997.449,0.0,4.997,4363.866,16.62,-4999.54,2500.0,4999.54,0.0,2.0,41550.002,16.492,-4998.737,1250.0,4998.737,0.0,3.999,20614.955
2020-10-16,79.73,-4989.16,192.308,4989.16,0.0,25.944,15332.693,4.412,-4997.449,1000.0,4997.449,0.0,4.997,4411.508,16.02,-4999.54,2500.0,4999.54,0.0,2.0,40050.001,16.397,-4998.737,1250.0,4998.737,0.0,3.999,20496.48
2020-10-19,78.32,-4989.16,192.308,4989.16,0.0,25.944,15061.538,4.373,-4997.449,1000.0,4997.449,0.0,4.997,4373.395,15.0,-4999.54,2500.0,4999.54,0.0,2.0,37500.0,16.001,-4998.737,1250.0,4998.737,0.0,3.999,20001.03
2020-10-20,80.32,-4989.16,192.308,4989.16,0.0,25.944,15446.154,4.45,-4997.449,1000.0,4997.449,0.0,4.997,4449.619,13.77,-4999.54,2500.0,4999.54,0.0,2.0,34425.001,16.199,-4998.737,1250.0,4998.737,0.0,3.999,20248.754
2020-10-21,74.92,-4989.16,192.308,4989.16,0.0,25.944,14407.692,4.535,-4997.449,1000.0,4997.449,0.0,4.997,4535.373,12.79,-4999.54,2500.0,4999.54,0.0,2.0,31975.0,15.742,-4998.737,1250.0,4998.737,0.0,3.999,19677.913
2020-10-22,66.34,-4989.16,192.308,4989.16,0.0,25.944,12757.692,4.535,-4997.449,1000.0,4997.449,0.0,4.997,4535.373,13.76,-4999.54,2500.0,4999.54,0.0,2.0,34400.001,15.673,-4998.737,1250.0,4998.737,0.0,3.999,19591.749
2020-10-23,70.31,-4989.16,192.308,4989.16,0.0,25.944,13521.153,4.488,-4997.449,1000.0,4997.449,0.0,4.997,4487.732,13.11,-4999.54,2500.0,4999.54,0.0,2.0,32774.999,15.777,-4998.737,1250.0,4998.737,0.0,3.999,19720.994
2020-10-26,69.4,-4989.16,192.308,4989.16,0.0,25.944,13346.154,4.45,-4997.449,1000.0,4997.449,0.0,4.997,4449.619,12.93,-4999.54,2500.0,4999.54,0.0,2.0,32325.001,15.613,-4998.737,1250.0,4998.737,0.0,3.999,19516.355
2020-10-27,66.56,-4989.16,192.308,4989.16,0.0,25.944,12800.0,4.383,-4997.449,1000.0,4997.449,0.0,4.997,4382.923,13.35,-4999.54,2500.0,4999.54,0.0,2.0,33375.001,15.389,-4998.737,1250.0,4998.737,0.0,3.999,19236.318
2020-10-28,66.52,-4989.16,192.308,4989.16,0.0,25.944,12792.307,4.269,-4997.449,1000.0,4997.449,0.0,4.997,4268.586,12.33,-4999.54,2500.0,4999.54,0.0,2.0,30825.0,14.458,-4998.737,1250.0,4998.737,0.0,3.999,18073.092
2020-10-29,67.01,-4989.16,192.308,4989.16,0.0,25.944,12886.539,4.297,-4997.449,1000.0,4997.449,0.0,4.997,4297.17,12.55,-4999.54,2500.0,4999.54,0.0,2.0,31375.0,15.044,-4998.737,1250.0,4998.737,0.0,3.999,18805.492
2020-10-30,66.46,-4989.16,192.308,4989.16,0.0,25.944,12780.769,4.351,-4997.449,1000.0,4997.449,0.0,4.997,4350.837,12.03,-4999.54,2500.0,4999.54,0.0,2.0,30074.999,14.743,-4998.737,1250.0,4998.737,0.0,3.999,18428.522
2020-11-02,66.34,-4989.16,192.308,4989.16,0.0,25.944,12757.692,4.418,-4997.449,1000.0,4997.449,0.0,4.997,4417.92,11.56,-4999.54,2500.0,4999.54,0.0,2.0,28900.001,15.372,-4998.737,1250.0,4998.737,0.0,3.999,19214.777
2020-11-03,66.86,-4989.16,192.308,4989.16,0.0,25.944,12857.692,4.451,-4997.449,1000.0,4997.449,0.0,4.997,4451.463,11.05,-4999.54,2500.0,4999.54,0.0,2.0,27625.0,15.742,-4998.737,1250.0,4998.737,0.0,3.999,19677.913
2020-11-04,70.97,-4989.16,192.308,4989.16,0.0,25.944,13648.077,4.485,-4997.449,1000.0,4997.449,0.0,4.997,4485.003,11.58,-4999.54,2500.0,4999.54,0.0,2.0,28950.0,16.509,-4998.737,1250.0,4998.737,0.0,3.999,20636.497
2020-11-05,70.98,-4989.16,192.308,4989.16,0.0,25.944,13650.001,4.619,-4997.449,1000.0,4997.449,0.0,4.997,4619.171,11.97,-4999.54,2500.0,4999.54,0.0,2.0,29925.001,16.742,-4998.737,1250.0,4998.737,0.0,3.999,20927.305
2020-11-06,71.23,-4989.16,192.308,4989.16,0.0,25.944,13698.078,4.619,-4997.449,1000.0,4997.449,0.0,4.997,4619.171,11.57,-4999.54,2500.0,4999.54,0.0,2.0,28924.999,15.984,-4998.737,1250.0,4998.737,0.0,3.999,19979.489
2020-11-09,71.32,-4989.16,192.308,4989.16,0.0,25.944,13715.385,4.801,-4997.449,1000.0,4997.449,0.0,4.997,4801.254,11.47,-4999.54,2500.0,4999.54,0.0,2.0,28675.001,15.872,-4998.737,1250.0,4998.737,0.0,3.999,19839.472
