date,TAL_adj_close,TAL_cashflow,TAL_cml_units,TAL_cml_cost,TAL_gain_loss,TAL_avg_price,TAL_mktvalue,VICI_adj_close,VICI_cashflow,VICI_cml_units,VICI_cml_cost,VICI_gain_loss,VICI_avg_price,VICI_mktvalue,CLMT_adj_close,CLMT_cashflow,CLMT_cml_units,CLMT_cml_cost,CLMT_gain_loss,CLMT_avg_price,CLMT_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,FRHC_adj_close,FRHC_cashflow,FRHC_cml_units,FRHC_cml_cost,FRHC_gain_loss,FRHC_avg_price,FRHC_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue
2019-03-14,32.99,-4989.16,192.308,4989.16,0.0,25.944,6344.231,18.504,-4996.941,312.5,4996.941,0.0,15.99,5782.655,4.01,-4999.02,2500.0,4999.02,0.0,2.0,10025.001,6.818,-4997.449,1000.0,4997.449,0.0,4.997,6818.255,3.06,-4999.54,2500.0,4999.54,0.0,2.0,7650.0,7.832,-4998.737,1250.0,4998.737,0.0,3.999,9790.488,8.8,-4997.3,625.0,4997.3,0.0,7.996,5500.0,8.2,-4998.0,833.333,4998.0,0.0,5.998,6833.333
2019-03-15,34.03,-4989.16,192.308,4989.16,0.0,25.944,6544.231,18.608,-4996.941,312.5,4996.941,0.0,15.99,5815.051,4.05,-4999.02,2500.0,4999.02,0.0,2.0,10125.0,6.845,-4997.449,1000.0,4997.449,0.0,4.997,6845.065,2.9,-4999.54,2500.0,4999.54,0.0,2.0,7250.0,7.901,-4998.737,1250.0,4998.737,0.0,3.999,9876.654,8.83,-4997.3,625.0,4997.3,0.0,7.996,5518.75,8.95,-4998.0,833.333,4998.0,0.0,5.998,7458.333
2019-03-18,34.5,-4989.16,192.308,4989.16,0.0,25.944,6634.615,18.556,-4996.941,312.5,4996.941,0.0,15.99,5798.852,3.92,-4999.02,2500.0,4999.02,0.0,2.0,9800.0,6.97,-4997.449,1000.0,4997.449,0.0,4.997,6970.17,3.02,-4999.54,2500.0,4999.54,0.0,2.0,7550.0,8.479,-4998.737,1250.0,4998.737,0.0,3.999,10598.285,8.85,-4997.3,625.0,4997.3,0.0,7.996,5531.25,8.95,-4998.0,833.333,4998.0,0.0,5.998,7458.333
2019-03-19,35.51,-4989.16,192.308,4989.16,0.0,25.944,6828.846,18.479,-4996.941,312.5,4996.941,0.0,15.99,5774.556,3.9,-4999.02,2500.0,4999.02,0.0,2.0,9750.0,7.042,-4997.449,1000.0,4997.449,0.0,4.997,7041.658,3.11,-4999.54,2500.0,4999.54,0.0,2.0,7775.0,9.133,-4998.737,1250.0,4998.737,0.0,3.999,11416.851,8.6,-4997.3,625.0,4997.3,0.0,7.996,5375.0,8.1,-4998.0,833.333,4998.0,0.0,5.998,6750.0
2019-03-20,36.21,-4989.16,192.308,4989.16,0.0,25.944,6963.461,18.53,-4996.941,312.5,4996.941,0.0,15.99,5790.754,3.92,-4999.02,2500.0,4999.02,0.0,2.0,9800.0,7.042,-4997.449,1000.0,4997.449,0.0,4.997,7041.658,3.21,-4999.54,2500.0,4999.54,0.0,2.0,8025.0,9.478,-4998.737,1250.0,4998.737,0.0,3.999,11847.676,8.65,-4997.3,625.0,4997.3,0.0,7.996,5406.25,8.8,-4998.0,833.333,4998.0,0.0,5.998,7333.333
2019-03-21,35.66,-4989.16,192.308,4989.16,0.0,25.944,6857.692,18.798,-4996.941,312.5,4996.941,0.0,15.99,5874.443,3.92,-4999.02,2500.0,4999.02,0.0,2.0,9800.0,6.979,-4997.449,1000.0,4997.449,0.0,4.997,6979.105,3.16,-4999.54,2500.0,4999.54,0.0,2.0,7900.0,10.012,-4998.737,1250.0,4998.737,0.0,3.999,12515.454,8.78,-4997.3,625.0,4997.3,0.0,7.996,5487.5,8.8,-4998.0,833.333,4998.0,0.0,5.998,7333.333
2019-03-22,34.82,-4989.16,192.308,4989.16,0.0,25.944,6696.154,18.919,-4996.941,312.5,4996.941,0.0,15.99,5912.239,3.84,-4999.02,2500.0,4999.02,0.0,2.0,9600.0,6.925,-4997.449,1000.0,4997.449,0.0,4.997,6925.488,3.04,-4999.54,2500.0,4999.54,0.0,2.0,7600.0,9.426,-4998.737,1250.0,4998.737,0.0,3.999,11783.051,8.5,-4997.3,625.0,4997.3,0.0,7.996,5312.5,8.88,-4998.0,833.333,4998.0,0.0,5.998,7400.0
2019-03-25,35.82,-4989.16,192.308,4989.16,0.0,25.944,6888.461,18.928,-4996.941,312.5,4996.941,0.0,15.99,5914.938,3.68,-4999.02,2500.0,4999.02,0.0,2.0,9200.0,6.836,-4997.449,1000.0,4997.449,0.0,4.997,6836.129,3.02,-4999.54,2500.0,4999.54,0.0,2.0,7550.0,9.065,-4998.737,1250.0,4998.737,0.0,3.999,11330.687,8.67,-4997.3,625.0,4997.3,0.0,7.996,5418.75,8.9,-4998.0,833.333,4998.0,0.0,5.998,7416.666
2019-03-26,35.99,-4989.16,192.308,4989.16,0.0,25.944,6921.154,19.083,-4996.941,312.5,4996.941,0.0,15.99,5963.532,3.65,-4999.02,2500.0,4999.02,0.0,2.0,9125.0,6.872,-4997.449,1000.0,4997.449,0.0,4.997,6871.872,3.06,-4999.54,2500.0,4999.54,0.0,2.0,7650.0,9.392,-4998.737,1250.0,4998.737,0.0,3.999,11739.969,8.74,-4997.3,625.0,4997.3,0.0,7.996,5462.5,8.9,-4998.0,833.333,4998.0,0.0,5.998,7416.666
2019-03-27,35.53,-4989.16,192.308,4989.16,0.0,25.944,6832.692,18.971,-4996.941,312.5,4996.941,0.0,15.99,5928.437,3.69,-4999.02,2500.0,4999.02,0.0,2.0,9225.0,6.845,-4997.449,1000.0,4997.449,0.0,4.997,6845.065,2.99,-4999.54,2500.0,4999.54,0.0,2.0,7475.0,9.616,-4998.737,1250.0,4998.737,0.0,3.999,12020.005,8.64,-4997.3,625.0,4997.3,0.0,7.996,5400.0,8.9,-4998.0,833.333,4998.0,0.0,5.998,7416.666
2019-03-28,35.72,-4989.16,192.308,4989.16,0.0,25.944,6869.231,19.083,-4996.941,312.5,4996.941,0.0,15.99,5963.451,3.6,-4999.02,2500.0,4999.02,0.0,2.0,9000.0,6.845,-4997.449,1000.0,4997.449,0.0,4.997,6845.065,3.2,-4999.54,2500.0,4999.54,0.0,2.0,8000.0,9.289,-4998.737,1250.0,4998.737,0.0,3.999,11610.723,8.64,-4997.3,625.0,4997.3,0.0,7.996,5400.0,8.9,-4998.0,833.333,4998.0,0.0,5.998,7416.666
2019-03-29,36.08,-4989.16,192.308,4989.16,0.0,25.944,6938.462,19.153,-4996.941,312.5,4996.941,0.0,15.99,5985.335,3.56,-4999.02,2500.0,4999.02,0.0,2.0,8900.0,6.961,-4997.449,1000.0,4997.449,0.0,4.997,6961.232,3.54,-4999.54,2500.0,4999.54,0.0,2.0,8850.0,9.495,-4998.737,1250.0,4998.737,0.0,3.999,11869.217,8.67,-4997.3,625.0,4997.3,0.0,7.996,5418.75,8.9,-4998.0,833.333,4998.0,0.0,5.998,7416.666
2019-04-01,36.03,-4989.16,192.308,4989.16,0.0,25.944,6928.846,19.074,-4996.941,312.5,4996.941,0.0,15.99,5960.715,3.77,-4999.02,2500.0,4999.02,0.0,2.0,9425.0,6.988,-4997.449,1000.0,4997.449,0.0,4.997,6988.041,4.06,-4999.54,2500.0,4999.54,0.0,2.0,10150.0,9.711,-4998.737,1250.0,4998.737,0.0,3.999,12138.484,8.8,-4997.3,625.0,4997.3,0.0,7.996,5500.0,8.95,-4998.0,833.333,4998.0,0.0,5.998,7458.333
2019-04-02,36.37,-4989.16,192.308,4989.16,0.0,25.944,6994.231,19.074,-4996.941,312.5,4996.941,0.0,15.99,5960.715,3.69,-4999.02,2500.0,4999.02,0.0,2.0,9225.0,6.981,-4997.449,1000.0,4997.449,0.0,4.997,6980.864,4.35,-4999.54,2500.0,4999.54,0.0,2.0,10875.0,9.383,-4998.737,1250.0,4998.737,0.0,3.999,11729.2,8.4,-4997.3,625.0,4997.3,0.0,7.996,5250.0,7.9,-4998.0,833.333,4998.0,0.0,5.998,6583.333
2019-04-03,36.71,-4989.16,192.308,4989.16,0.0,25.944,7059.615,19.188,-4996.941,312.5,4996.941,0.0,15.99,5996.277,3.66,-4999.02,2500.0,4999.02,0.0,2.0,9150.0,6.999,-4997.449,1000.0,4997.449,0.0,4.997,6998.81,4.62,-4999.54,2500.0,4999.54,0.0,2.0,11550.0,9.444,-4998.737,1250.0,4998.737,0.0,3.999,11804.594,8.09,-4997.3,625.0,4997.3,0.0,7.996,5056.25,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667
2019-04-04,37.2,-4989.16,192.308,4989.16,0.0,25.944,7153.846,19.197,-4996.941,312.5,4996.941,0.0,15.99,5999.013,3.6,-4999.02,2500.0,4999.02,0.0,2.0,9000.0,7.089,-4997.449,1000.0,4997.449,0.0,4.997,7088.538,4.53,-4999.54,2500.0,4999.54,0.0,2.0,11325.001,8.866,-4998.737,1250.0,4998.737,0.0,3.999,11082.963,7.9,-4997.3,625.0,4997.3,0.0,7.996,4937.5,8.1,-4998.0,833.333,4998.0,0.0,5.998,6750.0
2019-04-05,36.97,-4989.16,192.308,4989.16,0.0,25.944,7109.616,19.363,-4996.941,312.5,4996.941,0.0,15.99,6050.988,3.69,-4999.02,2500.0,4999.02,0.0,2.0,9225.0,7.16,-4997.449,1000.0,4997.449,0.0,4.997,7160.32,5.5,-4999.54,2500.0,4999.54,0.0,2.0,13750.0,8.634,-4998.737,1250.0,4998.737,0.0,3.999,10792.156,8.1,-4997.3,625.0,4997.3,0.0,7.996,5062.5,8.16,-4998.0,833.333,4998.0,0.0,5.998,6800.0
2019-04-08,36.66,-4989.16,192.308,4989.16,0.0,25.944,7050.0,19.328,-4996.941,312.5,4996.941,0.0,15.99,6040.046,3.56,-4999.02,2500.0,4999.02,0.0,2.0,8900.0,7.322,-4997.449,1000.0,4997.449,0.0,4.997,7321.832,6.15,-4999.54,2500.0,4999.54,0.0,2.0,15375.0,8.427,-4998.737,1250.0,4998.737,0.0,3.999,10533.661,8.1,-4997.3,625.0,4997.3,0.0,7.996,5062.5,8.3,-4998.0,833.333,4998.0,0.0,5.998,6916.667
2019-04-09,36.92,-4989.16,192.308,4989.16,0.0,25.944,7100.0,19.284,-4996.941,312.5,4996.941,0.0,15.99,6026.368,3.77,-4999.02,2500.0,4999.02,0.0,2.0,9425.0,7.582,-4997.449,1000.0,4997.449,0.0,4.997,7582.041,6.27,-4999.54,2500.0,4999.54,0.0,2.0,15675.0,8.143,-4998.737,1250.0,4998.737,0.0,3.999,10178.231,8.13,-4997.3,625.0,4997.3,0.0,7.996,5081.25,8.08,-4998.0,833.333,4998.0,0.0,5.998,6733.333
2019-04-10,36.84,-4989.16,192.308,4989.16,0.0,25.944,7084.615,19.468,-4996.941,312.5,4996.941,0.0,15.99,6083.815,3.82,-4999.02,2500.0,4999.02,0.0,2.0,9550.0,7.555,-4997.449,1000.0,4997.449,0.0,4.997,7555.123,5.88,-4999.54,2500.0,4999.54,0.0,2.0,14700.0,8.255,-4998.737,1250.0,4998.737,0.0,3.999,10318.248,8.0,-4997.3,625.0,4997.3,0.0,7.996,5000.0,7.9,-4998.0,833.333,4998.0,0.0,5.998,6583.333
2019-04-11,36.86,-4989.16,192.308,4989.16,0.0,25.944,7088.462,19.416,-4996.941,312.5,4996.941,0.0,15.99,6067.402,3.84,-4999.02,2500.0,4999.02,0.0,2.0,9600.0,7.537,-4997.449,1000.0,4997.449,0.0,4.997,7537.179,5.65,-4999.54,2500.0,4999.54,0.0,2.0,14125.0,8.151,-4998.737,1250.0,4998.737,0.0,3.999,10189.002,8.2,-4997.3,625.0,4997.3,0.0,7.996,5125.0,8.7,-4998.0,833.333,4998.0,0.0,5.998,7250.0
2019-04-12,37.14,-4989.16,192.308,4989.16,0.0,25.944,7142.308,19.389,-4996.941,312.5,4996.941,0.0,15.99,6059.194,3.8,-4999.02,2500.0,4999.02,0.0,2.0,9500.0,7.483,-4997.449,1000.0,4997.449,0.0,4.997,7483.344,5.74,-4999.54,2500.0,4999.54,0.0,2.0,14349.999,7.867,-4998.737,1250.0,4998.737,0.0,3.999,9833.571,8.19,-4997.3,625.0,4997.3,0.0,7.996,5118.75,8.5,-4998.0,833.333,4998.0,0.0,5.998,7083.333
2019-04-15,35.3,-4989.16,192.308,4989.16,0.0,25.944,6788.461,19.477,-4996.941,312.5,4996.941,0.0,15.99,6086.549,3.71,-4999.02,2500.0,4999.02,0.0,2.0,9275.0,7.412,-4997.449,1000.0,4997.449,0.0,4.997,7411.561,5.35,-4999.54,2500.0,4999.54,0.0,2.0,13375.0,7.746,-4998.737,1250.0,4998.737,0.0,3.999,9682.782,8.2,-4997.3,625.0,4997.3,0.0,7.996,5125.0,8.65,-4998.0,833.333,4998.0,0.0,5.998,7208.333
2019-04-16,34.86,-4989.16,192.308,4989.16,0.0,25.944,6703.846,19.258,-4996.941,312.5,4996.941,0.0,15.99,6018.161,3.65,-4999.02,2500.0,4999.02,0.0,2.0,9125.0,7.376,-4997.449,1000.0,4997.449,0.0,4.997,7375.669,5.95,-4999.54,2500.0,4999.54,0.0,2.0,14875.0,7.591,-4998.737,1250.0,4998.737,0.0,3.999,9488.912,8.44,-4997.3,625.0,4997.3,0.0,7.996,5275.0,8.55,-4998.0,833.333,4998.0,0.0,5.998,7125.0
2019-04-17,34.64,-4989.16,192.308,4989.16,0.0,25.944,6661.538,19.136,-4996.941,312.5,4996.941,0.0,15.99,5979.864,3.6,-4999.02,2500.0,4999.02,0.0,2.0,9000.0,7.474,-4997.449,1000.0,4997.449,0.0,4.997,7474.37,5.78,-4999.54,2500.0,4999.54,0.0,2.0,14450.001,7.462,-4998.737,1250.0,4998.737,0.0,3.999,9327.352,8.63,-4997.3,625.0,4997.3,0.0,7.996,5393.75,8.5,-4998.0,833.333,4998.0,0.0,5.998,7083.333
2019-04-18,34.08,-4989.16,192.308,4989.16,0.0,25.944,6553.847,19.171,-4996.941,312.5,4996.941,0.0,15.99,5990.806,3.63,-4999.02,2500.0,4999.02,0.0,2.0,9075.0,7.394,-4997.449,1000.0,4997.449,0.0,4.997,7393.613,5.95,-4999.54,2500.0,4999.54,0.0,2.0,14875.0,7.496,-4998.737,1250.0,4998.737,0.0,3.999,9370.434,8.84,-4997.3,625.0,4997.3,0.0,7.996,5525.0,8.7,-4998.0,833.333,4998.0,0.0,5.998,7250.0
2019-04-22,34.24,-4989.16,192.308,4989.16,0.0,25.944,6584.616,19.039,-4996.941,312.5,4996.941,0.0,15.99,5949.774,3.71,-4999.02,2500.0,4999.02,0.0,2.0,9275.0,7.376,-4997.449,1000.0,4997.449,0.0,4.997,7375.669,6.15,-4999.54,2500.0,4999.54,0.0,2.0,15375.0,7.858,-4998.737,1250.0,4998.737,0.0,3.999,9822.8,8.8,-4997.3,625.0,4997.3,0.0,7.996,5500.0,8.62,-4998.0,833.333,4998.0,0.0,5.998,7183.333
2019-04-23,34.98,-4989.16,192.308,4989.16,0.0,25.944,6726.923,19.372,-4996.941,312.5,4996.941,0.0,15.99,6053.723,3.8,-4999.02,2500.0,4999.02,0.0,2.0,9500.0,7.394,-4997.449,1000.0,4997.449,0.0,4.997,7393.613,6.6,-4999.54,2500.0,4999.54,0.0,2.0,16500.0,8.108,-4998.737,1250.0,4998.737,0.0,3.999,10135.148,8.9,-4997.3,625.0,4997.3,0.0,7.996,5562.5,9.1,-4998.0,833.333,4998.0,0.0,5.998,7583.334
2019-04-24,34.42,-4989.16,192.308,4989.16,0.0,25.944,6619.23,19.678,-4996.941,312.5,4996.941,0.0,15.99,6149.467,3.68,-4999.02,2500.0,4999.02,0.0,2.0,9200.0,7.232,-4997.449,1000.0,4997.449,0.0,4.997,7232.103,6.7,-4999.54,2500.0,4999.54,0.0,2.0,16750.0,7.919,-4998.737,1250.0,4998.737,0.0,3.999,9898.194,9.0,-4997.3,625.0,4997.3,0.0,7.996,5625.0,9.29,-4998.0,833.333,4998.0,0.0,5.998,7741.667
2019-04-25,36.17,-4989.16,192.308,4989.16,0.0,25.944,6955.769,19.775,-4996.941,312.5,4996.941,0.0,15.99,6179.557,3.67,-4999.02,2500.0,4999.02,0.0,2.0,9175.0,7.196,-4997.449,1000.0,4997.449,0.0,4.997,7196.212,6.96,-4999.54,2500.0,4999.54,0.0,2.0,17400.0,8.186,-4998.737,1250.0,4998.737,0.0,3.999,10232.084,8.9,-4997.3,625.0,4997.3,0.0,7.996,5562.5,9.26,-4998.0,833.333,4998.0,0.0,5.998,7716.667
2019-04-26,38.6,-4989.16,192.308,4989.16,0.0,25.944,7423.077,19.915,-4996.941,312.5,4996.941,0.0,15.99,6223.326,3.58,-4999.02,2500.0,4999.02,0.0,2.0,8950.0,7.187,-4997.449,1000.0,4997.449,0.0,4.997,7187.238,6.68,-4999.54,2500.0,4999.54,0.0,2.0,16700.0,8.186,-4998.737,1250.0,4998.737,0.0,3.999,10232.084,9.1,-4997.3,625.0,4997.3,0.0,7.996,5687.5,9.29,-4998.0,833.333,4998.0,0.0,5.998,7741.667
2019-04-29,38.67,-4989.16,192.308,4989.16,0.0,25.944,7436.538,19.783,-4996.941,312.5,4996.941,0.0,15.99,6182.293,3.52,-4999.02,2500.0,4999.02,0.0,2.0,8800.0,7.187,-4997.449,1000.0,4997.449,0.0,4.997,7187.238,6.8,-4999.54,2500.0,4999.54,0.0,2.0,17000.0,8.125,-4998.737,1250.0,4998.737,0.0,3.999,10156.69,8.99,-4997.3,625.0,4997.3,0.0,7.996,5618.75,9.3,-4998.0,833.333,4998.0,0.0,5.998,7750.0
2019-04-30,38.47,-4989.16,192.308,4989.16,0.0,25.944,7398.077,19.958,-4996.941,312.5,4996.941,0.0,15.99,6237.004,3.46,-4999.02,2500.0,4999.02,0.0,2.0,8650.0,7.081,-4997.449,1000.0,4997.449,0.0,4.997,7080.935,6.38,-4999.54,2500.0,4999.54,0.0,2.0,15950.0,7.677,-4998.737,1250.0,4998.737,0.0,3.999,9596.617,8.86,-4997.3,625.0,4997.3,0.0,7.996,5537.5,9.28,-4998.0,833.333,4998.0,0.0,5.998,7733.333
2019-05-01,38.18,-4989.16,192.308,4989.16,0.0,25.944,7342.308,19.985,-4996.941,312.5,4996.941,0.0,15.99,6245.211,3.35,-4999.02,2500.0,4999.02,0.0,2.0,8375.0,7.09,-4997.449,1000.0,4997.449,0.0,4.997,7089.943,6.71,-4999.54,2500.0,4999.54,0.0,2.0,16775.0,7.539,-4998.737,1250.0,4998.737,0.0,3.999,9424.288,9.14,-4997.3,625.0,4997.3,0.0,7.996,5712.5,9.29,-4998.0,833.333,4998.0,0.0,5.998,7741.667
2019-05-02,39.05,-4989.16,192.308,4989.16,0.0,25.944,7509.615,19.985,-4996.941,312.5,4996.941,0.0,15.99,6245.211,3.35,-4999.02,2500.0,4999.02,0.0,2.0,8375.0,7.054,-4997.449,1000.0,4997.449,0.0,4.997,7053.909,6.63,-4999.54,2500.0,4999.54,0.0,2.0,16575.0,7.936,-4998.737,1250.0,4998.737,0.0,3.999,9919.736,9.19,-4997.3,625.0,4997.3,0.0,7.996,5743.75,9.29,-4998.0,833.333,4998.0,0.0,5.998,7741.667
2019-05-03,38.97,-4989.16,192.308,4989.16,0.0,25.944,7494.231,20.011,-4996.941,312.5,4996.941,0.0,15.99,6253.417,3.5,-4999.02,2500.0,4999.02,0.0,2.0,8750.0,7.072,-4997.449,1000.0,4997.449,0.0,4.997,7071.926,6.71,-4999.54,2500.0,4999.54,0.0,2.0,16775.0,7.927,-4998.737,1250.0,4998.737,0.0,3.999,9908.965,9.39,-4997.3,625.0,4997.3,0.0,7.996,5868.75,9.32,-4998.0,833.333,4998.0,0.0,5.998,7766.666
2019-05-06,37.58,-4989.16,192.308,4989.16,0.0,25.944,7226.923,19.915,-4996.941,312.5,4996.941,0.0,15.99,6223.326,3.65,-4999.02,2500.0,4999.02,0.0,2.0,9125.0,7.0,-4997.449,1000.0,4997.449,0.0,4.997,6999.855,6.86,-4999.54,2500.0,4999.54,0.0,2.0,17150.0,7.919,-4998.737,1250.0,4998.737,0.0,3.999,9898.194,9.39,-4997.3,625.0,4997.3,0.0,7.996,5868.75,9.33,-4998.0,833.333,4998.0,0.0,5.998,7775.0
2019-05-07,36.51,-4989.16,192.308,4989.16,0.0,25.944,7021.154,19.608,-4996.941,312.5,4996.941,0.0,15.99,6127.583,3.61,-4999.02,2500.0,4999.02,0.0,2.0,9025.0,6.955,-4997.449,1000.0,4997.449,0.0,4.997,6954.81,7.15,-4999.54,2500.0,4999.54,0.0,2.0,17875.0,7.884,-4998.737,1250.0,4998.737,0.0,3.999,9855.112,9.26,-4997.3,625.0,4997.3,0.0,7.996,5787.5,9.5,-4998.0,833.333,4998.0,0.0,5.998,7916.667
2019-05-08,36.65,-4989.16,192.308,4989.16,0.0,25.944,7048.077,19.451,-4996.941,312.5,4996.941,0.0,15.99,6078.343,3.64,-4999.02,2500.0,4999.02,0.0,2.0,9100.0,6.955,-4997.449,1000.0,4997.449,0.0,4.997,6954.81,7.93,-4999.54,2500.0,4999.54,0.0,2.0,19825.0,8.186,-4998.737,1250.0,4998.737,0.0,3.999,10232.084,9.23,-4997.3,625.0,4997.3,0.0,7.996,5768.75,9.48,-4998.0,833.333,4998.0,0.0,5.998,7900.0
2019-05-09,36.2,-4989.16,192.308,4989.16,0.0,25.944,6961.539,19.319,-4996.941,312.5,4996.941,0.0,15.99,6037.311,3.61,-4999.02,2500.0,4999.02,0.0,2.0,9025.0,6.892,-4997.449,1000.0,4997.449,0.0,4.997,6891.75,7.93,-4999.54,2500.0,4999.54,0.0,2.0,19825.0,8.039,-4998.737,1250.0,4998.737,0.0,3.999,10048.983,9.5,-4997.3,625.0,4997.3,0.0,7.996,5937.5,9.43,-4998.0,833.333,4998.0,0.0,5.998,7858.334
2019-05-10,35.58,-4989.16,192.308,4989.16,0.0,25.944,6842.308,19.626,-4996.941,312.5,4996.941,0.0,15.99,6133.053,3.96,-4999.02,2500.0,4999.02,0.0,2.0,9900.0,6.838,-4997.449,1000.0,4997.449,0.0,4.997,6837.697,8.09,-4999.54,2500.0,4999.54,0.0,2.0,20225.0,8.453,-4998.737,1250.0,4998.737,0.0,3.999,10565.974,9.55,-4997.3,625.0,4997.3,0.0,7.996,5968.75,9.41,-4998.0,833.333,4998.0,0.0,5.998,7841.667
2019-05-13,33.56,-4989.16,192.308,4989.16,0.0,25.944,6453.846,19.652,-4996.941,312.5,4996.941,0.0,15.99,6141.26,3.95,-4999.02,2500.0,4999.02,0.0,2.0,9875.0,6.676,-4997.449,1000.0,4997.449,0.0,4.997,6675.538,7.61,-4999.54,2500.0,4999.54,0.0,2.0,19025.0,8.082,-4998.737,1250.0,4998.737,0.0,3.999,10102.836,9.27,-4997.3,625.0,4997.3,0.0,7.996,5793.75,9.34,-4998.0,833.333,4998.0,0.0,5.998,7783.333
2019-05-14,34.98,-4989.16,192.308,4989.16,0.0,25.944,6726.923,19.486,-4996.941,312.5,4996.941,0.0,15.99,6089.286,4.0,-4999.02,2500.0,4999.02,0.0,2.0,10000.0,6.603,-4997.449,1000.0,4997.449,0.0,4.997,6603.467,7.49,-4999.54,2500.0,4999.54,0.0,2.0,18724.999,7.97,-4998.737,1250.0,4998.737,0.0,3.999,9962.819,9.53,-4997.3,625.0,4997.3,0.0,7.996,5956.25,9.35,-4998.0,833.333,4998.0,0.0,5.998,7791.667
2019-05-15,35.54,-4989.16,192.308,4989.16,0.0,25.944,6834.616,19.521,-4996.941,312.5,4996.941,0.0,15.99,6100.227,4.23,-4999.02,2500.0,4999.02,0.0,2.0,10575.0,6.495,-4997.449,1000.0,4997.449,0.0,4.997,6495.362,7.31,-4999.54,2500.0,4999.54,0.0,2.0,18275.0,8.1,-4998.737,1250.0,4998.737,0.0,3.999,10124.377,9.55,-4997.3,625.0,4997.3,0.0,7.996,5968.75,9.3,-4998.0,833.333,4998.0,0.0,5.998,7750.0
2019-05-16,35.9,-4989.16,192.308,4989.16,0.0,25.944,6903.846,19.818,-4996.941,312.5,4996.941,0.0,15.99,6193.236,4.31,-4999.02,2500.0,4999.02,0.0,2.0,10775.0,6.396,-4997.449,1000.0,4997.449,0.0,4.997,6396.263,5.94,-4999.54,2500.0,4999.54,0.0,2.0,14850.0,7.962,-4998.737,1250.0,4998.737,0.0,3.999,9952.047,9.58,-4997.3,625.0,4997.3,0.0,7.996,5987.5,9.33,-4998.0,833.333,4998.0,0.0,5.998,7775.0
2019-05-17,35.25,-4989.16,192.308,4989.16,0.0,25.944,6778.846,19.81,-4996.941,312.5,4996.941,0.0,15.99,6190.499,4.39,-4999.02,2500.0,4999.02,0.0,2.0,10975.0,6.324,-4997.449,1000.0,4997.449,0.0,4.997,6324.193,5.46,-4999.54,2500.0,4999.54,0.0,2.0,13650.0,7.824,-4998.737,1250.0,4998.737,0.0,3.999,9779.718,9.6,-4997.3,625.0,4997.3,0.0,7.996,6000.0,9.3,-4998.0,833.333,4998.0,0.0,5.998,7750.0
2019-05-20,34.56,-4989.16,192.308,4989.16,0.0,25.944,6646.154,19.521,-4996.941,312.5,4996.941,0.0,15.99,6100.227,4.53,-4999.02,2500.0,4999.02,0.0,2.0,11325.001,6.315,-4997.449,1000.0,4997.449,0.0,4.997,6315.185,5.25,-4999.54,2500.0,4999.54,0.0,2.0,13125.0,7.712,-4998.737,1250.0,4998.737,0.0,3.999,9639.699,9.51,-4997.3,625.0,4997.3,0.0,7.996,5943.75,9.3,-4998.0,833.333,4998.0,0.0,5.998,7750.0
2019-05-21,34.87,-4989.16,192.308,4989.16,0.0,25.944,6705.769,19.582,-4996.941,312.5,4996.941,0.0,15.99,6119.376,4.7,-4999.02,2500.0,4999.02,0.0,2.0,11750.0,6.414,-4997.449,1000.0,4997.449,0.0,4.997,6414.282,5.02,-4999.54,2500.0,4999.54,0.0,2.0,12550.0,7.919,-4998.737,1250.0,4998.737,0.0,3.999,9898.194,9.6,-4997.3,625.0,4997.3,0.0,7.996,6000.0,9.3,-4998.0,833.333,4998.0,0.0,5.998,7750.0
2019-05-22,34.1,-4989.16,192.308,4989.16,0.0,25.944,6557.692,19.678,-4996.941,312.5,4996.941,0.0,15.99,6149.467,4.7,-4999.02,2500.0,4999.02,0.0,2.0,11750.0,6.459,-4997.449,1000.0,4997.449,0.0,4.997,6459.325,4.9,-4999.54,2500.0,4999.54,0.0,2.0,12250.0,7.807,-4998.737,1250.0,4998.737,0.0,3.999,9758.177,9.58,-4997.3,625.0,4997.3,0.0,7.996,5987.5,9.32,-4998.0,833.333,4998.0,0.0,5.998,7766.666
2019-05-23,33.75,-4989.16,192.308,4989.16,0.0,25.944,6490.385,19.783,-4996.941,312.5,4996.941,0.0,15.99,6182.293,4.35,-4999.02,2500.0,4999.02,0.0,2.0,10875.0,6.252,-4997.449,1000.0,4997.449,0.0,4.997,6252.123,4.59,-4999.54,2500.0,4999.54,0.0,2.0,11475.0,7.686,-4998.737,1250.0,4998.737,0.0,3.999,9607.388,9.45,-4997.3,625.0,4997.3,0.0,7.996,5906.25,9.3,-4998.0,833.333,4998.0,0.0,5.998,7750.0
