date,IBN_adj_close,IBN_cashflow,IBN_cml_units,IBN_cml_cost,IBN_gain_loss,IBN_avg_price,IBN_mktvalue,VICI_adj_close,VICI_cashflow,VICI_cml_units,VICI_cml_cost,VICI_gain_loss,VICI_avg_price,VICI_mktvalue,MAA_adj_close,MAA_cashflow,MAA_cml_units,MAA_cml_cost,MAA_gain_loss,MAA_avg_price,MAA_mktvalue,TGTX_adj_close,TGTX_cashflow,TGTX_cml_units,TGTX_cml_cost,TGTX_gain_loss,TGTX_avg_price,TGTX_mktvalue,AYX_adj_close,AYX_cashflow,AYX_cml_units,AYX_cml_cost,AYX_gain_loss,AYX_avg_price,AYX_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,CLSD_adj_close,CLSD_cashflow,CLSD_cml_units,CLSD_cml_cost,CLSD_gain_loss,CLSD_avg_price,CLSD_mktvalue,HASI_adj_close,HASI_cashflow,HASI_cml_units,HASI_cml_cost,HASI_gain_loss,HASI_avg_price,HASI_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,SKY_adj_close,SKY_cashflow,SKY_cml_units,SKY_cml_cost,SKY_gain_loss,SKY_avg_price,SKY_mktvalue,NYMX_adj_close,NYMX_cashflow,NYMX_cml_units,NYMX_cml_cost,NYMX_gain_loss,NYMX_avg_price,NYMX_mktvalue
2019-01-31,10.155,-4989.6,240.0,4989.6,1152.0,20.79,2437.123,18.6,-4994.055,171.0,4994.055,1157.67,29.205,3180.519,93.177,-4848.084,24.0,4848.084,867.84,202.004,2236.243,4.1,-4992.12,147.0,4992.12,1029.0,33.96,602.7,71.15,-4936.48,64.0,4936.48,2598.4,77.132,4553.6,41.847,-4969.84,148.0,4969.84,2470.12,33.58,6193.345,1.18,-4997.558,975.0,4997.558,1784.25,5.126,1150.5,20.274,-4939.888,80.0,4939.888,1050.4,61.749,1621.887,6.171,-4999.54,871.0,4999.54,2456.22,5.74,5374.829,18.06,-4973.8,65.0,4973.8,1105.65,76.52,1173.9,2.21,-4998.92,2659.0,4998.92,2366.51,1.88,5876.39
2019-02-01,9.826,-4989.6,240.0,4989.6,1152.0,20.79,2358.352,18.695,-4994.055,171.0,4994.055,1157.67,29.205,3196.769,92.698,-4848.084,24.0,4848.084,867.84,202.004,2224.762,4.02,-4992.12,147.0,4992.12,1029.0,33.96,590.94,70.48,-4936.48,64.0,4936.48,2598.4,77.132,4510.72,42.222,-4969.84,148.0,4969.84,2470.12,33.58,6248.89,1.19,-4997.558,975.0,4997.558,1784.25,5.126,1160.25,20.148,-4939.888,80.0,4939.888,1050.4,61.749,1611.835,6.126,-4999.54,871.0,4999.54,2456.22,5.74,5336.048,17.79,-4973.8,65.0,4973.8,1105.65,76.52,1156.35,2.29,-4998.92,2659.0,4998.92,2366.51,1.88,6089.11
2019-02-04,9.846,-4989.6,240.0,4989.6,1152.0,20.79,2363.126,18.591,-4994.055,171.0,4994.055,1157.67,29.205,3179.041,94.428,-4848.084,24.0,4848.084,867.84,202.004,2266.272,4.02,-4992.12,147.0,4992.12,1029.0,33.96,590.94,69.56,-4936.48,64.0,4936.48,2598.4,77.132,4451.84,43.63,-4969.84,148.0,4969.84,2470.12,33.58,6457.187,1.22,-4997.558,975.0,4997.558,1784.25,5.126,1189.5,20.274,-4939.888,80.0,4939.888,1050.4,61.749,1621.887,6.322,-4999.54,871.0,4999.54,2456.22,5.74,5506.678,17.69,-4973.8,65.0,4973.8,1105.65,76.52,1149.85,2.22,-4998.92,2659.0,4998.92,2366.51,1.88,5902.98
2019-02-05,9.777,-4989.6,240.0,4989.6,1152.0,20.79,2346.418,18.591,-4994.055,171.0,4994.055,1157.67,29.205,3179.041,94.483,-4848.084,24.0,4848.084,867.84,202.004,2267.597,4.04,-4992.12,147.0,4992.12,1029.0,33.96,593.88,70.07,-4936.48,64.0,4936.48,2598.4,77.132,4484.48,43.93,-4969.84,148.0,4969.84,2470.12,33.58,6501.623,1.24,-4997.558,975.0,4997.558,1784.25,5.126,1209.0,20.354,-4939.888,80.0,4939.888,1050.4,61.749,1628.348,6.385,-4999.54,871.0,4999.54,2456.22,5.74,5560.969,16.85,-4973.8,65.0,4973.8,1105.65,76.52,1095.25,2.15,-4998.92,2659.0,4998.92,2366.51,1.88,5716.85
2019-02-06,9.946,-4989.6,240.0,4989.6,1152.0,20.79,2386.997,18.539,-4994.055,171.0,4994.055,1157.67,29.205,3170.178,94.465,-4848.084,24.0,4848.084,867.84,202.004,2267.156,4.14,-4992.12,147.0,4992.12,1029.0,33.96,608.58,68.24,-4936.48,64.0,4936.48,2598.4,77.132,4367.36,43.883,-4969.84,148.0,4969.84,2470.12,33.58,6494.681,1.27,-4997.558,975.0,4997.558,1784.25,5.126,1238.25,20.471,-4939.888,80.0,4939.888,1050.4,61.749,1637.682,6.349,-4999.54,871.0,4999.54,2456.22,5.74,5529.946,19.62,-4973.8,65.0,4973.8,1105.65,76.52,1275.3,2.2,-4998.92,2659.0,4998.92,2366.51,1.88,5849.8
2019-02-07,9.886,-4989.6,240.0,4989.6,1152.0,20.79,2372.674,18.539,-4994.055,171.0,4994.055,1157.67,29.205,3170.178,95.21,-4848.084,24.0,4848.084,867.84,202.004,2285.04,4.08,-4992.12,147.0,4992.12,1029.0,33.96,599.76,67.68,-4936.48,64.0,4936.48,2598.4,77.132,4331.52,43.536,-4969.84,148.0,4969.84,2470.12,33.58,6443.301,1.23,-4997.558,975.0,4997.558,1784.25,5.126,1199.25,20.651,-4939.888,80.0,4939.888,1050.4,61.749,1652.041,6.313,-4999.54,871.0,4999.54,2456.22,5.74,5498.923,19.22,-4973.8,65.0,4973.8,1105.65,76.52,1249.3,2.32,-4998.92,2659.0,4998.92,2366.51,1.88,6168.88
2019-02-08,9.737,-4989.6,240.0,4989.6,1152.0,20.79,2336.87,18.738,-4994.055,171.0,4994.055,1157.67,29.205,3204.155,95.523,-4848.084,24.0,4848.084,867.84,202.004,2292.547,4.22,-4992.12,147.0,4992.12,1029.0,33.96,620.34,69.89,-4936.48,64.0,4936.48,2598.4,77.132,4472.96,43.311,-4969.84,148.0,4969.84,2470.12,33.58,6409.974,1.36,-4997.558,975.0,4997.558,1784.25,5.126,1326.0,20.651,-4939.888,80.0,4939.888,1050.4,61.749,1652.041,6.287,-4999.54,871.0,4999.54,2456.22,5.74,5475.655,19.26,-4973.8,65.0,4973.8,1105.65,76.52,1251.9,2.3,-4998.92,2659.0,4998.92,2366.51,1.88,6115.7
2019-02-11,9.628,-4989.6,240.0,4989.6,1152.0,20.79,2310.613,18.755,-4994.055,171.0,4994.055,1157.67,29.205,3207.109,95.587,-4848.084,24.0,4848.084,867.84,202.004,2294.093,4.52,-4992.12,147.0,4992.12,1029.0,33.96,664.44,68.3,-4936.48,64.0,4936.48,2598.4,77.132,4371.2,42.748,-4969.84,148.0,4969.84,2470.12,33.58,6326.654,1.41,-4997.558,975.0,4997.558,1784.25,5.126,1374.75,20.633,-4939.888,80.0,4939.888,1050.4,61.749,1650.605,6.287,-4999.54,871.0,4999.54,2456.22,5.74,5475.655,19.2,-4973.8,65.0,4973.8,1105.65,76.52,1248.0,2.29,-4998.92,2659.0,4998.92,2366.51,1.88,6089.11
2019-02-12,9.618,-4989.6,240.0,4989.6,1152.0,20.79,2308.226,18.625,-4994.055,171.0,4994.055,1157.67,29.205,3184.95,94.833,-4848.084,24.0,4848.084,867.84,202.004,2275.988,4.53,-4992.12,147.0,4992.12,1029.0,33.96,665.91,70.56,-4936.48,64.0,4936.48,2598.4,77.132,4515.84,42.588,-4969.84,148.0,4969.84,2470.12,33.58,6303.047,1.36,-4997.558,975.0,4997.558,1784.25,5.126,1326.0,20.722,-4939.888,80.0,4939.888,1050.4,61.749,1657.785,6.358,-4999.54,871.0,4999.54,2456.22,5.74,5537.702,19.7,-4973.8,65.0,4973.8,1105.65,76.52,1280.5,2.32,-4998.92,2659.0,4998.92,2366.51,1.88,6168.88
2019-02-13,9.449,-4989.6,240.0,4989.6,1152.0,20.79,2267.647,18.634,-4994.055,171.0,4994.055,1157.67,29.205,3186.427,95.716,-4848.084,24.0,4848.084,867.84,202.004,2297.184,4.6,-4992.12,147.0,4992.12,1029.0,33.96,676.2,70.21,-4936.48,64.0,4936.48,2598.4,77.132,4493.44,42.138,-4969.84,148.0,4969.84,2470.12,33.58,6236.393,1.44,-4997.558,975.0,4997.558,1784.25,5.126,1404.0,20.758,-4939.888,80.0,4939.888,1050.4,61.749,1660.657,6.331,-4999.54,871.0,4999.54,2456.22,5.74,5514.435,19.42,-4973.8,65.0,4973.8,1105.65,76.52,1262.3,2.48,-4998.92,2659.0,4998.92,2366.51,1.88,6594.32
2019-02-14,9.588,-4989.6,240.0,4989.6,1152.0,20.79,2301.065,18.712,-4994.055,171.0,4994.055,1157.67,29.205,3199.723,95.339,-4848.084,24.0,4848.084,867.84,202.004,2288.131,4.7,-4992.12,147.0,4992.12,1029.0,33.96,690.9,70.96,-4936.48,64.0,4936.48,2598.4,77.132,4541.44,42.513,-4969.84,148.0,4969.84,2470.12,33.58,6291.939,1.55,-4997.558,975.0,4997.558,1784.25,5.126,1511.25,20.911,-4939.888,80.0,4939.888,1050.4,61.749,1672.862,6.34,-4999.54,871.0,4999.54,2456.22,5.74,5522.192,19.3,-4973.8,65.0,4973.8,1105.65,76.52,1254.5,2.47,-4998.92,2659.0,4998.92,2366.51,1.88,6567.73
2019-02-15,9.478,-4989.6,240.0,4989.6,1152.0,20.79,2274.808,18.47,-4994.055,171.0,4994.055,1157.67,29.205,3158.36,95.845,-4848.084,24.0,4848.084,867.84,202.004,2300.275,4.76,-4992.12,147.0,4992.12,1029.0,33.96,699.72,71.91,-4936.48,64.0,4936.48,2598.4,77.132,4602.24,42.785,-4969.84,148.0,4969.84,2470.12,33.58,6332.21,1.58,-4997.558,975.0,4997.558,1784.25,5.126,1540.5,21.045,-4939.888,80.0,4939.888,1050.4,61.749,1683.631,6.402,-4999.54,871.0,4999.54,2456.22,5.74,5576.482,19.73,-4973.8,65.0,4973.8,1105.65,76.52,1282.45,2.71,-4998.92,2659.0,4998.92,2366.51,1.88,7205.89
2019-02-19,9.558,-4989.6,240.0,4989.6,1152.0,20.79,2293.904,18.418,-4994.055,171.0,4994.055,1157.67,29.205,3149.495,95.679,-4848.084,24.0,4848.084,867.84,202.004,2296.301,4.8,-4992.12,147.0,4992.12,1029.0,33.96,705.6,71.34,-4936.48,64.0,4936.48,2598.4,77.132,4565.76,42.429,-4969.84,148.0,4969.84,2470.12,33.58,6279.441,1.45,-4997.558,975.0,4997.558,1784.25,5.126,1413.75,21.045,-4939.888,80.0,4939.888,1050.4,61.749,1683.631,6.5,-4999.54,871.0,4999.54,2456.22,5.74,5661.796,20.22,-4973.8,65.0,4973.8,1105.65,76.52,1314.3,2.6,-4998.92,2659.0,4998.92,2366.51,1.88,6913.4
2019-02-20,9.618,-4989.6,240.0,4989.6,1152.0,20.79,2308.226,18.565,-4994.055,171.0,4994.055,1157.67,29.205,3174.609,94.952,-4848.084,24.0,4848.084,867.84,202.004,2278.858,4.8,-4992.12,147.0,4992.12,1029.0,33.96,705.6,72.7,-4936.48,64.0,4936.48,2598.4,77.132,4652.8,43.02,-4969.84,148.0,4969.84,2470.12,33.58,6366.925,1.74,-4997.558,975.0,4997.558,1784.25,5.126,1696.5,21.126,-4939.888,80.0,4939.888,1050.4,61.749,1690.093,6.474,-4999.54,871.0,4999.54,2456.22,5.74,5638.528,20.31,-4973.8,65.0,4973.8,1105.65,76.52,1320.15,2.59,-4998.92,2659.0,4998.92,2366.51,1.88,6886.81
2019-02-21,9.767,-4989.6,240.0,4989.6,1152.0,20.79,2344.031,18.712,-4994.055,171.0,4994.055,1157.67,29.205,3199.723,95.937,-4848.084,24.0,4848.084,867.84,202.004,2302.483,4.65,-4992.12,147.0,4992.12,1029.0,33.96,683.55,71.94,-4936.48,64.0,4936.48,2598.4,77.132,4604.16,43.207,-4969.84,148.0,4969.84,2470.12,33.58,6394.697,1.51,-4997.558,975.0,4997.558,1784.25,5.126,1472.25,21.234,-4939.888,80.0,4939.888,1050.4,61.749,1698.709,6.474,-4999.54,871.0,4999.54,2456.22,5.74,5638.528,20.66,-4973.8,65.0,4973.8,1105.65,76.52,1342.9,2.41,-4998.92,2659.0,4998.92,2366.51,1.88,6408.19
2019-02-22,9.856,-4989.6,240.0,4989.6,1152.0,20.79,2365.513,18.548,-4994.055,171.0,4994.055,1157.67,29.205,3171.655,96.139,-4848.084,24.0,4848.084,867.84,202.004,2307.341,4.77,-4992.12,147.0,4992.12,1029.0,33.96,701.19,73.64,-4936.48,64.0,4936.48,2598.4,77.132,4712.96,44.596,-4969.84,148.0,4969.84,2470.12,33.58,6600.218,1.49,-4997.558,975.0,4997.558,1784.25,5.126,1452.75,21.512,-4939.888,80.0,4939.888,1050.4,61.749,1720.966,6.572,-4999.54,871.0,4999.54,2456.22,5.74,5723.843,21.39,-4973.8,65.0,4973.8,1105.65,76.52,1390.35,2.25,-4998.92,2659.0,4998.92,2366.51,1.88,5982.75
2019-02-25,9.916,-4989.6,240.0,4989.6,1152.0,20.79,2379.836,18.453,-4994.055,171.0,4994.055,1157.67,29.205,3155.405,95.412,-4848.084,24.0,4848.084,867.84,202.004,2289.897,4.96,-4992.12,147.0,4992.12,1029.0,33.96,729.12,74.12,-4936.48,64.0,4936.48,2598.4,77.132,4743.68,45.225,-4969.84,148.0,4969.84,2470.12,33.58,6693.256,1.54,-4997.558,975.0,4997.558,1784.25,5.126,1501.5,22.006,-4939.888,80.0,4939.888,1050.4,61.749,1760.454,6.687,-4999.54,871.0,4999.54,2456.22,5.74,5824.67,21.71,-4973.8,65.0,4973.8,1105.65,76.52,1411.15,2.12,-4998.92,2659.0,4998.92,2366.51,1.88,5637.08
2019-02-26,9.747,-4989.6,240.0,4989.6,1152.0,20.79,2339.257,18.366,-4994.055,171.0,4994.055,1157.67,29.205,3140.633,95.679,-4848.084,24.0,4848.084,867.84,202.004,2296.301,4.96,-4992.12,147.0,4992.12,1029.0,33.96,729.12,77.0,-4936.48,64.0,4936.48,2598.4,77.132,4928.0,45.469,-4969.84,148.0,4969.84,2470.12,33.58,6729.361,1.51,-4997.558,975.0,4997.558,1784.25,5.126,1472.25,22.365,-4939.888,80.0,4939.888,1050.4,61.749,1789.173,6.812,-4999.54,871.0,4999.54,2456.22,5.74,5933.252,21.99,-4973.8,65.0,4973.8,1105.65,76.52,1429.35,2.12,-4998.92,2659.0,4998.92,2366.51,1.88,5637.08
2019-02-27,9.628,-4989.6,240.0,4989.6,1152.0,20.79,2310.613,18.34,-4994.055,171.0,4994.055,1157.67,29.205,3136.201,94.943,-4848.084,24.0,4848.084,867.84,202.004,2278.637,5.19,-4992.12,147.0,4992.12,1029.0,33.96,762.93,79.36,-4936.48,64.0,4936.48,2598.4,77.132,5079.04,45.506,-4969.84,148.0,4969.84,2470.12,33.58,6734.916,1.51,-4997.558,975.0,4997.558,1784.25,5.126,1472.25,22.176,-4939.888,80.0,4939.888,1050.4,61.749,1774.095,6.72,-4999.54,871.0,4999.54,2456.22,5.74,5853.084,22.0,-4973.8,65.0,4973.8,1105.65,76.52,1430.0,2.12,-4998.92,2659.0,4998.92,2366.51,1.88,5637.08
2019-02-28,9.807,-4989.6,240.0,4989.6,1152.0,20.79,2353.579,18.409,-4994.055,171.0,4994.055,1157.67,29.205,3148.019,95.293,-4848.084,24.0,4848.084,867.84,202.004,2287.027,6.8,-4992.12,147.0,4992.12,1029.0,33.96,999.6,76.31,-4936.48,64.0,4936.48,2598.4,77.132,4883.84,45.356,-4969.84,148.0,4969.84,2470.12,33.58,6712.697,1.45,-4997.558,975.0,4997.558,1784.25,5.126,1413.75,22.095,-4939.888,80.0,4939.888,1050.4,61.749,1767.634,6.908,-4999.54,871.0,4999.54,2456.22,5.74,6016.535,19.86,-4973.8,65.0,4973.8,1105.65,76.52,1290.9,2.17,-4998.92,2659.0,4998.92,2366.51,1.88,5770.03
2019-03-01,9.876,-4989.6,240.0,4989.6,1152.0,20.79,2370.288,18.193,-4994.055,171.0,4994.055,1157.67,29.205,3111.088,94.851,-4848.084,24.0,4848.084,867.84,202.004,2276.429,7.21,-4992.12,147.0,4992.12,1029.0,33.96,1059.87,74.0,-4936.48,64.0,4936.48,2598.4,77.132,4736.0,44.99,-4969.84,148.0,4969.84,2470.12,33.58,6658.539,1.43,-4997.558,975.0,4997.558,1784.25,5.126,1394.25,22.149,-4939.888,80.0,4939.888,1050.4,61.749,1771.942,6.791,-4999.54,871.0,4999.54,2456.22,5.74,5915.351,21.09,-4973.8,65.0,4973.8,1105.65,76.52,1370.85,2.13,-4998.92,2659.0,4998.92,2366.51,1.88,5663.67
2019-03-04,9.856,-4989.6,240.0,4989.6,1152.0,20.79,2365.513,18.409,-4994.055,171.0,4994.055,1157.67,29.205,3148.019,95.753,-4848.084,24.0,4848.084,867.84,202.004,2298.067,6.83,-4992.12,147.0,4992.12,1029.0,33.96,1004.01,68.26,-4936.48,64.0,4936.48,2598.4,77.132,4368.64,45.29,-4969.84,148.0,4969.84,2470.12,33.58,6702.976,1.4,-4997.558,975.0,4997.558,1784.25,5.126,1365.0,22.32,-4939.888,80.0,4939.888,1050.4,61.749,1785.583,6.747,-4999.54,871.0,4999.54,2456.22,5.74,5876.435,20.78,-4973.8,65.0,4973.8,1105.65,76.52,1350.7,2.07,-4998.92,2659.0,4998.92,2366.51,1.88,5504.13
2019-03-05,10.294,-4989.6,240.0,4989.6,1152.0,20.79,2470.541,18.228,-4994.055,171.0,4994.055,1157.67,29.205,3116.997,96.029,-4848.084,24.0,4848.084,867.84,202.004,2304.691,6.51,-4992.12,147.0,4992.12,1029.0,33.96,956.97,67.02,-4936.48,64.0,4936.48,2598.4,77.132,4289.28,45.694,-4969.84,148.0,4969.84,2470.12,33.58,6762.689,1.39,-4997.558,975.0,4997.558,1784.25,5.126,1355.25,22.715,-4939.888,80.0,4939.888,1050.4,61.749,1817.173,6.729,-4999.54,871.0,4999.54,2456.22,5.74,5860.867,20.12,-4973.8,65.0,4973.8,1105.65,76.52,1307.8,2.05,-4998.92,2659.0,4998.92,2366.51,1.88,5450.95
2019-03-06,10.443,-4989.6,240.0,4989.6,1152.0,20.79,2506.346,18.168,-4994.055,171.0,4994.055,1157.67,29.205,3106.656,96.112,-4848.084,24.0,4848.084,867.84,202.004,2306.678,6.25,-4992.12,147.0,4992.12,1029.0,33.96,918.75,67.6,-4936.48,64.0,4936.48,2598.4,77.132,4326.4,45.947,-4969.84,148.0,4969.84,2470.12,33.58,6800.182,1.38,-4997.558,975.0,4997.558,1784.25,5.126,1345.5,22.131,-4939.888,80.0,4939.888,1050.4,61.749,1770.506,6.863,-4999.54,871.0,4999.54,2456.22,5.74,5977.616,19.49,-4973.8,65.0,4973.8,1105.65,76.52,1266.85,1.97,-4998.92,2659.0,4998.92,2366.51,1.88,5238.23
2019-03-07,10.364,-4989.6,240.0,4989.6,1152.0,20.79,2487.25,18.09,-4994.055,171.0,4994.055,1157.67,29.205,3093.362,96.581,-4848.084,24.0,4848.084,867.84,202.004,2317.939,6.08,-4992.12,147.0,4992.12,1029.0,33.96,893.76,71.79,-4936.48,64.0,4936.48,2598.4,77.132,4594.56,45.562,-4969.84,148.0,4969.84,2470.12,33.58,6743.247,1.34,-4997.558,975.0,4997.558,1784.25,5.126,1306.5,22.499,-4939.888,80.0,4939.888,1050.4,61.749,1799.942,6.765,-4999.54,871.0,4999.54,2456.22,5.74,5892.001,19.99,-4973.8,65.0,4973.8,1105.65,76.52,1299.35,1.88,-4998.92,2659.0,4998.92,2366.51,1.88,4998.92
2019-03-08,10.433,-4989.6,240.0,4989.6,1152.0,20.79,2503.959,18.28,-4994.055,171.0,4994.055,1157.67,29.205,3125.86,96.986,-4848.084,24.0,4848.084,867.84,202.004,2327.654,6.38,-4992.12,147.0,4992.12,1029.0,33.96,937.86,72.0,-4936.48,64.0,4936.48,2598.4,77.132,4608.0,44.455,-4969.84,148.0,4969.84,2470.12,33.58,6579.388,1.3,-4997.558,975.0,4997.558,1784.25,5.126,1267.5,22.724,-4939.888,80.0,4939.888,1050.4,61.749,1817.891,6.738,-4999.54,871.0,4999.54,2456.22,5.74,5868.651,19.94,-4973.8,65.0,4973.8,1105.65,76.52,1296.1,1.93,-4998.92,2659.0,4998.92,2366.51,1.88,5131.87
2019-03-11,10.751,-4989.6,240.0,4989.6,1152.0,20.79,2580.343,18.548,-4994.055,171.0,4994.055,1157.67,29.205,3171.655,98.246,-4848.084,24.0,4848.084,867.84,202.004,2357.903,6.76,-4992.12,147.0,4992.12,1029.0,33.96,993.72,75.17,-4936.48,64.0,4936.48,2598.4,77.132,4810.88,45.337,-4969.84,148.0,4969.84,2470.12,33.58,6709.92,1.28,-4997.558,975.0,4997.558,1784.25,5.126,1248.0,22.813,-4939.888,80.0,4939.888,1050.4,61.749,1825.071,6.729,-4999.54,871.0,4999.54,2456.22,5.74,5860.867,20.53,-4973.8,65.0,4973.8,1105.65,76.52,1334.45,2.06,-4998.92,2659.0,4998.92,2366.51,1.88,5477.54
2019-03-12,11.04,-4989.6,240.0,4989.6,1152.0,20.79,2649.566,18.539,-4994.055,171.0,4994.055,1157.67,29.205,3170.178,98.798,-4848.084,24.0,4848.084,867.84,202.004,2371.152,6.86,-4992.12,147.0,4992.12,1029.0,33.96,1008.42,76.06,-4936.48,64.0,4936.48,2598.4,77.132,4867.84,45.694,-4969.84,148.0,4969.84,2470.12,33.58,6762.689,1.4,-4997.558,975.0,4997.558,1784.25,5.126,1365.0,22.831,-4939.888,80.0,4939.888,1050.4,61.749,1826.507,6.827,-4999.54,871.0,4999.54,2456.22,5.74,5946.483,20.52,-4973.8,65.0,4973.8,1105.65,76.52,1333.8,2.05,-4998.92,2659.0,4998.92,2366.51,1.88,5450.95
2019-03-13,11.09,-4989.6,240.0,4989.6,1152.0,20.79,2661.501,18.556,-4994.055,171.0,4994.055,1157.67,29.205,3173.133,98.862,-4848.084,24.0,4848.084,867.84,202.004,2372.697,6.8,-4992.12,147.0,4992.12,1029.0,33.96,999.6,75.5,-4936.48,64.0,4936.48,2598.4,77.132,4832.0,46.961,-4969.84,148.0,4969.84,2470.12,33.58,6950.156,1.37,-4997.558,975.0,4997.558,1784.25,5.126,1335.75,22.383,-4939.888,80.0,4939.888,1050.4,61.749,1790.609,6.747,-4999.54,871.0,4999.54,2456.22,5.74,5876.435,19.95,-4973.8,65.0,4973.8,1105.65,76.52,1296.75,2.23,-4998.92,2659.0,4998.92,2366.51,1.88,5929.57
2019-03-14,11.04,-4989.6,240.0,4989.6,1152.0,20.79,2649.566,18.504,-4994.055,171.0,4994.055,1157.67,29.205,3164.269,99.589,-4848.084,24.0,4848.084,867.84,202.004,2390.14,6.95,-4992.12,147.0,4992.12,1029.0,33.96,1021.65,75.37,-4936.48,64.0,4936.48,2598.4,77.132,4823.68,47.655,-4969.84,148.0,4969.84,2470.12,33.58,7052.914,1.33,-4997.558,975.0,4997.558,1784.25,5.126,1296.75,22.67,-4939.888,80.0,4939.888,1050.4,61.749,1813.584,6.818,-4999.54,871.0,4999.54,2456.22,5.74,5938.702,19.37,-4973.8,65.0,4973.8,1105.65,76.52,1259.05,2.1,-4998.92,2659.0,4998.92,2366.51,1.88,5583.9
2019-03-15,11.249,-4989.6,240.0,4989.6,1152.0,20.79,2699.693,18.608,-4994.055,171.0,4994.055,1157.67,29.205,3181.996,99.056,-4848.084,24.0,4848.084,867.84,202.004,2377.334,6.9,-4992.12,147.0,4992.12,1029.0,33.96,1014.3,74.37,-4936.48,64.0,4936.48,2598.4,77.132,4759.68,47.946,-4969.84,148.0,4969.84,2470.12,33.58,7095.963,1.42,-4997.558,975.0,4997.558,1784.25,5.126,1384.5,22.338,-4939.888,80.0,4939.888,1050.4,61.749,1787.019,6.845,-4999.54,871.0,4999.54,2456.22,5.74,5962.05,19.46,-4973.8,65.0,4973.8,1105.65,76.52,1264.9,2.18,-4998.92,2659.0,4998.92,2366.51,1.88,5796.62
2019-03-18,11.398,-4989.6,240.0,4989.6,1152.0,20.79,2735.498,18.556,-4994.055,171.0,4994.055,1157.67,29.205,3173.133,98.062,-4848.084,24.0,4848.084,867.84,202.004,2353.487,7.41,-4992.12,147.0,4992.12,1029.0,33.96,1089.27,76.02,-4936.48,64.0,4936.48,2598.4,77.132,4865.28,48.8,-4969.84,148.0,4969.84,2470.12,33.58,7222.328,1.41,-4997.558,975.0,4997.558,1784.25,5.126,1374.75,22.311,-4939.888,80.0,4939.888,1050.4,61.749,1784.865,6.97,-4999.54,871.0,4999.54,2456.22,5.74,6071.018,19.69,-4973.8,65.0,4973.8,1105.65,76.52,1279.85,2.17,-4998.92,2659.0,4998.92,2366.51,1.88,5770.03
2019-03-19,11.398,-4989.6,240.0,4989.6,1152.0,20.79,2735.498,18.479,-4994.055,171.0,4994.055,1157.67,29.205,3159.837,97.685,-4848.084,24.0,4848.084,867.84,202.004,2344.434,7.42,-4992.12,147.0,4992.12,1029.0,33.96,1090.74,77.87,-4936.48,64.0,4936.48,2598.4,77.132,4983.68,49.503,-4969.84,148.0,4969.84,2470.12,33.58,7326.477,1.42,-4997.558,975.0,4997.558,1784.25,5.126,1384.5,21.997,-4939.888,80.0,4939.888,1050.4,61.749,1759.736,7.042,-4999.54,871.0,4999.54,2456.22,5.74,6133.285,19.08,-4973.8,65.0,4973.8,1105.65,76.52,1240.2,2.24,-4998.92,2659.0,4998.92,2366.51,1.88,5956.16
2019-03-20,11.348,-4989.6,240.0,4989.6,1152.0,20.79,2723.563,18.53,-4994.055,171.0,4994.055,1157.67,29.205,3168.701,97.878,-4848.084,24.0,4848.084,867.84,202.004,2349.071,7.45,-4992.12,147.0,4992.12,1029.0,33.96,1095.15,81.0,-4936.48,64.0,4936.48,2598.4,77.132,5184.0,49.888,-4969.84,148.0,4969.84,2470.12,33.58,7383.411,1.46,-4997.558,975.0,4997.558,1784.25,5.126,1423.5,22.221,-4939.888,80.0,4939.888,1050.4,61.749,1777.685,7.042,-4999.54,871.0,4999.54,2456.22,5.74,6133.285,19.05,-4973.8,65.0,4973.8,1105.65,76.52,1238.25,2.24,-4998.92,2659.0,4998.92,2366.51,1.88,5956.16
2019-03-21,11.308,-4989.6,240.0,4989.6,1152.0,20.79,2714.015,18.798,-4994.055,171.0,4994.055,1157.67,29.205,3214.495,99.184,-4848.084,24.0,4848.084,867.84,202.004,2380.425,7.39,-4992.12,147.0,4992.12,1029.0,33.96,1086.33,85.67,-4936.48,64.0,4936.48,2598.4,77.132,5482.88,51.211,-4969.84,148.0,4969.84,2470.12,33.58,7579.211,1.54,-4997.558,975.0,4997.558,1784.25,5.126,1501.5,22.517,-4939.888,80.0,4939.888,1050.4,61.749,1801.378,6.979,-4999.54,871.0,4999.54,2456.22,5.74,6078.802,19.55,-4973.8,65.0,4973.8,1105.65,76.52,1270.75,2.3,-4998.92,2659.0,4998.92,2366.51,1.88,6115.7
