date,USO_adj_close,USO_cashflow,USO_cml_units,USO_cml_cost,USO_gain_loss,USO_avg_price,USO_mktvalue,ADAP_adj_close,ADAP_cashflow,ADAP_cml_units,ADAP_cml_cost,ADAP_gain_loss,ADAP_avg_price,ADAP_mktvalue,WINR_adj_close,WINR_cashflow,WINR_cml_units,WINR_cml_cost,WINR_gain_loss,WINR_avg_price,WINR_mktvalue,PETV_adj_close,PETV_cashflow,PETV_cml_units,PETV_cml_cost,PETV_gain_loss,PETV_avg_price,PETV_mktvalue
2021-02-01,36.12,-4919.04,49.02,4919.04,0.0,100.348,1770.588,5.61,-4999.2,5000.0,4999.2,0.0,1.0,28050.001,13.0,-4993.92,625.0,4993.92,0.0,7.99,8125.0,8.29,-4999.072,5000.0,4999.072,0.0,1.0,41450.0
2021-02-02,36.82,-4919.04,49.02,4919.04,0.0,100.348,1804.902,6.03,-4999.2,5000.0,4999.2,0.0,1.0,30150.001,13.75,-4993.92,625.0,4993.92,0.0,7.99,8593.75,12.0,-4999.072,5000.0,4999.072,0.0,1.0,60000.0
2021-02-03,37.44,-4919.04,49.02,4919.04,0.0,100.348,1835.294,5.77,-4999.2,5000.0,4999.2,0.0,1.0,28850.0,13.525,-4993.92,625.0,4993.92,0.0,7.99,8453.125,10.6,-4999.072,5000.0,4999.072,0.0,1.0,53000.002
2021-02-04,37.81,-4919.04,49.02,4919.04,0.0,100.348,1853.431,5.84,-4999.2,5000.0,4999.2,0.0,1.0,29200.001,13.285,-4993.92,625.0,4993.92,0.0,7.99,8303.125,11.5,-4999.072,5000.0,4999.072,0.0,1.0,57500.0
2021-02-05,38.19,-4919.04,49.02,4919.04,0.0,100.348,1872.059,6.21,-4999.2,5000.0,4999.2,0.0,1.0,31050.0,12.75,-4993.92,625.0,4993.92,0.0,7.99,7968.75,9.5,-4999.072,5000.0,4999.072,0.0,1.0,47500.0
2021-02-08,38.94,-4919.04,49.02,4919.04,0.0,100.348,1908.823,6.83,-4999.2,5000.0,4999.2,0.0,1.0,34150.0,12.75,-4993.92,625.0,4993.92,0.0,7.99,7968.75,11.25,-4999.072,5000.0,4999.072,0.0,1.0,56250.0
2021-02-09,39.17,-4919.04,49.02,4919.04,0.0,100.348,1920.098,6.75,-4999.2,5000.0,4999.2,0.0,1.0,33750.0,12.45,-4993.92,625.0,4993.92,0.0,7.99,7781.25,11.0,-4999.072,5000.0,4999.072,0.0,1.0,55000.0
2021-02-10,39.28,-4919.04,49.02,4919.04,0.0,100.348,1925.49,6.77,-4999.2,5000.0,4999.2,0.0,1.0,33850.0,15.2,-4993.92,625.0,4993.92,0.0,7.99,9500.0,10.5,-4999.072,5000.0,4999.072,0.0,1.0,52500.0
2021-02-11,38.97,-4919.04,49.02,4919.04,0.0,100.348,1910.294,6.63,-4999.2,5000.0,4999.2,0.0,1.0,33150.001,14.32,-4993.92,625.0,4993.92,0.0,7.99,8950.0,10.5,-4999.072,5000.0,4999.072,0.0,1.0,52500.0
2021-02-12,39.94,-4919.04,49.02,4919.04,0.0,100.348,1957.843,6.52,-4999.2,5000.0,4999.2,0.0,1.0,32600.0,14.5,-4993.92,625.0,4993.92,0.0,7.99,9062.5,10.5,-4999.072,5000.0,4999.072,0.0,1.0,52500.0
2021-02-16,40.45,-4919.04,49.02,4919.04,0.0,100.348,1982.843,6.77,-4999.2,5000.0,4999.2,0.0,1.0,33850.0,14.75,-4993.92,625.0,4993.92,0.0,7.99,9218.75,10.545,-4999.072,5000.0,4999.072,0.0,1.0,52725.0
2021-02-17,40.89,-4919.04,49.02,4919.04,0.0,100.348,2004.412,6.62,-4999.2,5000.0,4999.2,0.0,1.0,33099.999,15.0,-4993.92,625.0,4993.92,0.0,7.99,9375.0,11.0,-4999.072,5000.0,4999.072,0.0,1.0,55000.0
2021-02-18,40.27,-4919.04,49.02,4919.04,0.0,100.348,1974.02,5.98,-4999.2,5000.0,4999.2,0.0,1.0,29900.0,15.485,-4993.92,625.0,4993.92,0.0,7.99,9678.125,11.85,-4999.072,5000.0,4999.072,0.0,1.0,59250.002
2021-02-19,39.68,-4919.04,49.02,4919.04,0.0,100.348,1945.098,6.29,-4999.2,5000.0,4999.2,0.0,1.0,31450.0,15.485,-4993.92,625.0,4993.92,0.0,7.99,9678.125,10.5,-4999.072,5000.0,4999.072,0.0,1.0,52500.0
2021-02-22,41.28,-4919.04,49.02,4919.04,0.0,100.348,2023.529,6.12,-4999.2,5000.0,4999.2,0.0,1.0,30599.999,13.6,-4993.92,625.0,4993.92,0.0,7.99,8500.0,10.75,-4999.072,5000.0,4999.072,0.0,1.0,53750.0
2021-02-23,41.62,-4919.04,49.02,4919.04,0.0,100.348,2040.196,5.95,-4999.2,5000.0,4999.2,0.0,1.0,29749.999,11.7,-4993.92,625.0,4993.92,0.0,7.99,7312.5,11.5,-4999.072,5000.0,4999.072,0.0,1.0,57500.0
2021-02-24,42.5,-4919.04,49.02,4919.04,0.0,100.348,2083.333,5.99,-4999.2,5000.0,4999.2,0.0,1.0,29949.999,11.7,-4993.92,625.0,4993.92,0.0,7.99,7312.5,11.25,-4999.072,5000.0,4999.072,0.0,1.0,56250.0
2021-02-25,42.46,-4919.04,49.02,4919.04,0.0,100.348,2081.373,5.94,-4999.2,5000.0,4999.2,0.0,1.0,29700.0,12.55,-4993.92,625.0,4993.92,0.0,7.99,7843.75,9.9,-4999.072,5000.0,4999.072,0.0,1.0,49499.998
2021-02-26,41.31,-4919.04,49.02,4919.04,0.0,100.348,2025.0,5.54,-4999.2,5000.0,4999.2,0.0,1.0,27700.0,13.25,-4993.92,625.0,4993.92,0.0,7.99,8281.25,10.5,-4999.072,5000.0,4999.072,0.0,1.0,52500.0
2021-03-01,40.6,-4919.04,49.02,4919.04,0.0,100.348,1990.196,5.73,-4999.2,5000.0,4999.2,0.0,1.0,28650.0,13.25,-4993.92,625.0,4993.92,0.0,7.99,8281.25,10.8,-4999.072,5000.0,4999.072,0.0,1.0,54000.001
2021-03-02,40.07,-4919.04,49.02,4919.04,0.0,100.348,1964.216,5.43,-4999.2,5000.0,4999.2,0.0,1.0,27149.999,13.95,-4993.92,625.0,4993.92,0.0,7.99,8718.75,10.725,-4999.072,5000.0,4999.072,0.0,1.0,53625.002
2021-03-03,41.14,-4919.04,49.02,4919.04,0.0,100.348,2016.667,5.25,-4999.2,5000.0,4999.2,0.0,1.0,26250.0,13.5,-4993.92,625.0,4993.92,0.0,7.99,8437.5,10.375,-4999.072,5000.0,4999.072,0.0,1.0,51875.0
2021-03-04,43.07,-4919.04,49.02,4919.04,0.0,100.348,2111.274,5.01,-4999.2,5000.0,4999.2,0.0,1.0,25050.001,13.0,-4993.92,625.0,4993.92,0.0,7.99,8125.0,9.842,-4999.072,5000.0,4999.072,0.0,1.0,49210.0
2021-03-05,44.44,-4919.04,49.02,4919.04,0.0,100.348,2178.431,5.13,-4999.2,5000.0,4999.2,0.0,1.0,25650.001,13.2,-4993.92,625.0,4993.92,0.0,7.99,8250.0,10.0,-4999.072,5000.0,4999.072,0.0,1.0,50000.0
2021-03-08,43.5,-4919.04,49.02,4919.04,0.0,100.348,2132.353,4.9,-4999.2,5000.0,4999.2,0.0,1.0,24500.0,13.4,-4993.92,625.0,4993.92,0.0,7.99,8375.0,10.0,-4999.072,5000.0,4999.072,0.0,1.0,50000.0
2021-03-09,43.11,-4919.04,49.02,4919.04,0.0,100.348,2113.235,5.32,-4999.2,5000.0,4999.2,0.0,1.0,26600.001,13.27,-4993.92,625.0,4993.92,0.0,7.99,8293.75,10.0,-4999.072,5000.0,4999.072,0.0,1.0,50000.0
2021-03-10,43.74,-4919.04,49.02,4919.04,0.0,100.348,2144.118,5.3,-4999.2,5000.0,4999.2,0.0,1.0,26500.001,13.21,-4993.92,625.0,4993.92,0.0,7.99,8256.25,9.918,-4999.072,5000.0,4999.072,0.0,1.0,49590.001
2021-03-11,44.6,-4919.04,49.02,4919.04,0.0,100.348,2186.274,5.53,-4999.2,5000.0,4999.2,0.0,1.0,27650.001,13.0,-4993.92,625.0,4993.92,0.0,7.99,8125.0,9.918,-4999.072,5000.0,4999.072,0.0,1.0,49590.001
2021-03-12,44.35,-4919.04,49.02,4919.04,0.0,100.348,2174.02,5.48,-4999.2,5000.0,4999.2,0.0,1.0,27400.0,13.15,-4993.92,625.0,4993.92,0.0,7.99,8218.75,10.113,-4999.072,5000.0,4999.072,0.0,1.0,50565.0
2021-03-15,44.26,-4919.04,49.02,4919.04,0.0,100.348,2169.608,5.36,-4999.2,5000.0,4999.2,0.0,1.0,26800.001,14.01,-4993.92,625.0,4993.92,0.0,7.99,8756.25,10.73,-4999.072,5000.0,4999.072,0.0,1.0,53649.998
2021-03-16,43.83,-4919.04,49.02,4919.04,0.0,100.348,2148.53,5.34,-4999.2,5000.0,4999.2,0.0,1.0,26700.001,14.24,-4993.92,625.0,4993.92,0.0,7.99,8900.0,10.9,-4999.072,5000.0,4999.072,0.0,1.0,54499.998
2021-03-17,43.82,-4919.04,49.02,4919.04,0.0,100.348,2148.039,5.41,-4999.2,5000.0,4999.2,0.0,1.0,27049.999,14.24,-4993.92,625.0,4993.92,0.0,7.99,8900.0,10.9,-4999.072,5000.0,4999.072,0.0,1.0,54499.998
2021-03-18,40.47,-4919.04,49.02,4919.04,0.0,100.348,1983.824,5.2,-4999.2,5000.0,4999.2,0.0,1.0,25999.999,14.4,-4993.92,625.0,4993.92,0.0,7.99,9000.0,10.9,-4999.072,5000.0,4999.072,0.0,1.0,54499.998
2021-03-19,41.77,-4919.04,49.02,4919.04,0.0,100.348,2047.549,5.17,-4999.2,5000.0,4999.2,0.0,1.0,25850.0,16.0,-4993.92,625.0,4993.92,0.0,7.99,10000.0,10.9,-4999.072,5000.0,4999.072,0.0,1.0,54499.998
2021-03-22,41.71,-4919.04,49.02,4919.04,0.0,100.348,2044.608,5.72,-4999.2,5000.0,4999.2,0.0,1.0,28599.999,18.0,-4993.92,625.0,4993.92,0.0,7.99,11250.0,10.5,-4999.072,5000.0,4999.072,0.0,1.0,52500.0
2021-03-23,39.37,-4919.04,49.02,4919.04,0.0,100.348,1929.902,5.38,-4999.2,5000.0,4999.2,0.0,1.0,26900.001,17.0,-4993.92,625.0,4993.92,0.0,7.99,10625.0,10.75,-4999.072,5000.0,4999.072,0.0,1.0,53750.0
2021-03-24,41.45,-4919.04,49.02,4919.04,0.0,100.348,2031.863,5.07,-4999.2,5000.0,4999.2,0.0,1.0,25350.001,17.0,-4993.92,625.0,4993.92,0.0,7.99,10625.0,10.45,-4999.072,5000.0,4999.072,0.0,1.0,52249.999
2021-03-25,39.89,-4919.04,49.02,4919.04,0.0,100.348,1955.392,5.25,-4999.2,5000.0,4999.2,0.0,1.0,26250.0,17.0,-4993.92,625.0,4993.92,0.0,7.99,10625.0,10.575,-4999.072,5000.0,4999.072,0.0,1.0,52874.999
2021-03-26,41.53,-4919.04,49.02,4919.04,0.0,100.348,2035.784,5.13,-4999.2,5000.0,4999.2,0.0,1.0,25650.001,16.5,-4993.92,625.0,4993.92,0.0,7.99,10312.5,10.575,-4999.072,5000.0,4999.072,0.0,1.0,52874.999
2021-03-29,41.92,-4919.04,49.02,4919.04,0.0,100.348,2054.902,4.94,-4999.2,5000.0,4999.2,0.0,1.0,24700.0,15.0,-4993.92,625.0,4993.92,0.0,7.99,9375.0,10.525,-4999.072,5000.0,4999.072,0.0,1.0,52624.998
2021-03-30,41.17,-4919.04,49.02,4919.04,0.0,100.348,2018.137,5.05,-4999.2,5000.0,4999.2,0.0,1.0,25250.001,13.75,-4993.92,625.0,4993.92,0.0,7.99,8593.813,10.45,-4999.072,5000.0,4999.072,0.0,1.0,52249.999
2021-03-31,40.53,-4919.04,49.02,4919.04,0.0,100.348,1986.765,5.31,-4999.2,5000.0,4999.2,0.0,1.0,26550.0,13.15,-4993.92,625.0,4993.92,0.0,7.99,8218.75,10.5,-4999.072,5000.0,4999.072,0.0,1.0,52500.0
2021-04-01,41.84,-4919.04,49.02,4919.04,0.0,100.348,2050.98,5.5,-4999.2,5000.0,4999.2,0.0,1.0,27500.0,14.49,-4993.92,625.0,4993.92,0.0,7.99,9056.25,10.5,-4999.072,5000.0,4999.072,0.0,1.0,52500.0
2021-04-05,40.28,-4919.04,49.02,4919.04,0.0,100.348,1974.51,5.61,-4999.2,5000.0,4999.2,0.0,1.0,28050.001,13.5,-4993.92,625.0,4993.92,0.0,7.99,8437.5,10.5,-4999.072,5000.0,4999.072,0.0,1.0,52500.0
2021-04-06,40.7,-4919.04,49.02,4919.04,0.0,100.348,1995.098,5.27,-4999.2,5000.0,4999.2,0.0,1.0,26350.0,12.98,-4993.92,625.0,4993.92,0.0,7.99,8112.5,10.74,-4999.072,5000.0,4999.072,0.0,1.0,53699.999
2021-04-07,40.86,-4919.04,49.02,4919.04,0.0,100.348,2002.941,4.97,-4999.2,5000.0,4999.2,0.0,1.0,24849.999,12.49,-4993.92,625.0,4993.92,0.0,7.99,7806.25,10.74,-4999.072,5000.0,4999.072,0.0,1.0,53699.999
2021-04-08,40.82,-4919.04,49.02,4919.04,0.0,100.348,2000.98,5.13,-4999.2,5000.0,4999.2,0.0,1.0,25650.001,12.6,-4993.92,625.0,4993.92,0.0,7.99,7875.0,10.6,-4999.072,5000.0,4999.072,0.0,1.0,53000.002
2021-04-09,40.64,-4919.04,49.02,4919.04,0.0,100.348,1992.157,5.05,-4999.2,5000.0,4999.2,0.0,1.0,25250.001,12.5,-4993.92,625.0,4993.92,0.0,7.99,7812.5,10.0,-4999.072,5000.0,4999.072,0.0,1.0,50000.0
2021-04-12,40.9,-4919.04,49.02,4919.04,0.0,100.348,2004.902,4.97,-4999.2,5000.0,4999.2,0.0,1.0,24849.999,12.55,-4993.92,625.0,4993.92,0.0,7.99,7843.75,10.0,-4999.072,5000.0,4999.072,0.0,1.0,50000.0
2021-04-13,41.4,-4919.04,49.02,4919.04,0.0,100.348,2029.412,5.07,-4999.2,5000.0,4999.2,0.0,1.0,25350.001,12.14,-4993.92,625.0,4993.92,0.0,7.99,7587.5,10.25,-4999.072,5000.0,4999.072,0.0,1.0,51250.0
2021-04-14,43.04,-4919.04,49.02,4919.04,0.0,100.348,2109.804,5.04,-4999.2,5000.0,4999.2,0.0,1.0,25200.0,14.1,-4993.92,625.0,4993.92,0.0,7.99,8812.5,10.25,-4999.072,5000.0,4999.072,0.0,1.0,51250.0
2021-04-15,43.27,-4919.04,49.02,4919.04,0.0,100.348,2121.078,5.04,-4999.2,5000.0,4999.2,0.0,1.0,25200.0,13.5,-4993.92,625.0,4993.92,0.0,7.99,8437.5,10.0,-4999.072,5000.0,4999.072,0.0,1.0,50000.0
2021-04-16,43.18,-4919.04,49.02,4919.04,0.0,100.348,2116.667,4.93,-4999.2,5000.0,4999.2,0.0,1.0,24649.999,13.74,-4993.92,625.0,4993.92,0.0,7.99,8587.5,10.0,-4999.072,5000.0,4999.072,0.0,1.0,50000.0
2021-04-19,43.32,-4919.04,49.02,4919.04,0.0,100.348,2123.529,4.68,-4999.2,5000.0,4999.2,0.0,1.0,23399.999,12.51,-4993.92,625.0,4993.92,0.0,7.99,7818.75,10.25,-4999.072,5000.0,4999.072,0.0,1.0,51250.0
2021-04-20,42.74,-4919.04,49.02,4919.04,0.0,100.348,2095.098,4.72,-4999.2,5000.0,4999.2,0.0,1.0,23599.999,12.95,-4993.92,625.0,4993.92,0.0,7.99,8093.75,10.1,-4999.072,5000.0,4999.072,0.0,1.0,50500.002
2021-04-21,41.77,-4919.04,49.02,4919.04,0.0,100.348,2047.549,4.88,-4999.2,5000.0,4999.2,0.0,1.0,24400.001,12.7,-4993.92,625.0,4993.92,0.0,7.99,7937.5,10.19,-4999.072,5000.0,4999.072,0.0,1.0,50949.998
2021-04-22,42.09,-4919.04,49.02,4919.04,0.0,100.348,2063.235,5.08,-4999.2,5000.0,4999.2,0.0,1.0,25400.0,12.35,-4993.92,625.0,4993.92,0.0,7.99,7718.75,10.24,-4999.072,5000.0,4999.072,0.0,1.0,51199.999
2021-04-23,42.46,-4919.04,49.02,4919.04,0.0,100.348,2081.373,5.43,-4999.2,5000.0,4999.2,0.0,1.0,27149.999,13.0,-4993.92,625.0,4993.92,0.0,7.99,8125.0,10.25,-4999.072,5000.0,4999.072,0.0,1.0,51250.0
2021-04-26,42.33,-4919.04,49.02,4919.04,0.0,100.348,2075.0,5.63,-4999.2,5000.0,4999.2,0.0,1.0,28150.001,13.0,-4993.92,625.0,4993.92,0.0,7.99,8125.0,9.0,-4999.072,5000.0,4999.072,0.0,1.0,45000.0
2021-04-27,43.11,-4919.04,49.02,4919.04,0.0,100.348,2113.235,5.64,-4999.2,5000.0,4999.2,0.0,1.0,28199.999,12.9,-4993.92,625.0,4993.92,0.0,7.99,8062.5,9.0,-4999.072,5000.0,4999.072,0.0,1.0,45000.0
2021-04-28,43.53,-4919.04,49.02,4919.04,0.0,100.348,2133.823,5.74,-4999.2,5000.0,4999.2,0.0,1.0,28699.999,12.96,-4993.92,625.0,4993.92,0.0,7.99,8100.0,9.0,-4999.072,5000.0,4999.072,0.0,1.0,45000.0
2021-04-29,44.26,-4919.04,49.02,4919.04,0.0,100.348,2169.608,5.78,-4999.2,5000.0,4999.2,0.0,1.0,28900.001,13.0,-4993.92,625.0,4993.92,0.0,7.99,8125.0,9.0,-4999.072,5000.0,4999.072,0.0,1.0,45000.0
2021-04-30,43.27,-4919.04,49.02,4919.04,0.0,100.348,2121.078,5.66,-4999.2,5000.0,4999.2,0.0,1.0,28299.999,12.8,-4993.92,625.0,4993.92,0.0,7.99,8000.0,8.94,-4999.072,5000.0,4999.072,0.0,1.0,44699.998
2021-05-03,43.98,-4919.04,49.02,4919.04,0.0,100.348,2155.882,5.68,-4999.2,5000.0,4999.2,0.0,1.0,28399.999,12.71,-4993.92,625.0,4993.92,0.0,7.99,7943.75,8.92,-4999.072,5000.0,4999.072,0.0,1.0,44600.0
2021-05-04,44.87,-4919.04,49.02,4919.04,0.0,100.348,2199.51,5.35,-4999.2,5000.0,4999.2,0.0,1.0,26750.0,12.31,-4993.92,625.0,4993.92,0.0,7.99,7693.75,8.75,-4999.072,5000.0,4999.072,0.0,1.0,43750.0
2021-05-05,44.66,-4919.04,49.02,4919.04,0.0,100.348,2189.216,5.12,-4999.2,5000.0,4999.2,0.0,1.0,25599.999,12.5,-4993.92,625.0,4993.92,0.0,7.99,7812.5,7.97,-4999.072,5000.0,4999.072,0.0,1.0,39849.999
2021-05-06,44.41,-4919.04,49.02,4919.04,0.0,100.348,2176.961,4.9,-4999.2,5000.0,4999.2,0.0,1.0,24500.0,12.4,-4993.92,625.0,4993.92,0.0,7.99,7750.0,9.0,-4999.072,5000.0,4999.072,0.0,1.0,45000.0
2021-05-07,44.43,-4919.04,49.02,4919.04,0.0,100.348,2177.941,4.78,-4999.2,5000.0,4999.2,0.0,1.0,23900.001,12.25,-4993.92,625.0,4993.92,0.0,7.99,7656.25,8.5,-4999.072,5000.0,4999.072,0.0,1.0,42500.0
2021-05-10,44.48,-4919.04,49.02,4919.04,0.0,100.348,2180.392,4.72,-4999.2,5000.0,4999.2,0.0,1.0,23599.999,12.3,-4993.92,625.0,4993.92,0.0,7.99,7687.5,8.23,-4999.072,5000.0,4999.072,0.0,1.0,41149.998
2021-05-11,44.87,-4919.04,49.02,4919.04,0.0,100.348,2199.51,4.78,-4999.2,5000.0,4999.2,0.0,1.0,23900.001,12.98,-4993.92,625.0,4993.92,0.0,7.99,8112.5,10.0,-4999.072,5000.0,4999.072,0.0,1.0,50000.0
2021-05-12,45.22,-4919.04,49.02,4919.04,0.0,100.348,2216.667,4.84,-4999.2,5000.0,4999.2,0.0,1.0,24200.001,12.0,-4993.92,625.0,4993.92,0.0,7.99,7500.0,11.0,-4999.072,5000.0,4999.072,0.0,1.0,55000.0
2021-05-13,43.81,-4919.04,49.02,4919.04,0.0,100.348,2147.549,4.56,-4999.2,5000.0,4999.2,0.0,1.0,22800.0,12.82,-4993.92,625.0,4993.92,0.0,7.99,8012.5,13.99,-4999.072,5000.0,4999.072,0.0,1.0,69949.999
2021-05-14,44.71,-4919.04,49.02,4919.04,0.0,100.348,2191.667,4.82,-4999.2,5000.0,4999.2,0.0,1.0,24100.001,12.82,-4993.92,625.0,4993.92,0.0,7.99,8012.5,13.99,-4999.072,5000.0,4999.072,0.0,1.0,69949.999
2021-05-17,45.39,-4919.04,49.02,4919.04,0.0,100.348,2225.0,4.93,-4999.2,5000.0,4999.2,0.0,1.0,24649.999,12.82,-4993.92,625.0,4993.92,0.0,7.99,8012.5,13.99,-4999.072,5000.0,4999.072,0.0,1.0,69949.999
2021-05-18,44.84,-4919.04,49.02,4919.04,0.0,100.348,2198.039,5.12,-4999.2,5000.0,4999.2,0.0,1.0,25599.999,12.82,-4993.92,625.0,4993.92,0.0,7.99,8012.5,11.0,-4999.072,5000.0,4999.072,0.0,1.0,55000.0
2021-05-19,43.43,-4919.04,49.02,4919.04,0.0,100.348,2128.922,4.9,-4999.2,5000.0,4999.2,0.0,1.0,24500.0,12.0,-4993.92,625.0,4993.92,0.0,7.99,7500.0,9.25,-4999.072,5000.0,4999.072,0.0,1.0,46250.0
2021-05-20,42.48,-4919.04,49.02,4919.04,0.0,100.348,2082.353,5.12,-4999.2,5000.0,4999.2,0.0,1.0,25599.999,12.51,-4993.92,625.0,4993.92,0.0,7.99,7818.75,11.0,-4999.072,5000.0,4999.072,0.0,1.0,55000.0
2021-05-21,43.7,-4919.04,49.02,4919.04,0.0,100.348,2142.157,5.09,-4999.2,5000.0,4999.2,0.0,1.0,25450.001,12.51,-4993.92,625.0,4993.92,0.0,7.99,7818.75,11.0,-4999.072,5000.0,4999.072,0.0,1.0,55000.0
2021-05-24,45.02,-4919.04,49.02,4919.04,0.0,100.348,2206.863,4.92,-4999.2,5000.0,4999.2,0.0,1.0,24600.0,12.75,-4993.92,625.0,4993.92,0.0,7.99,7968.75,10.1,-4999.072,5000.0,4999.072,0.0,1.0,50500.002
2021-05-25,44.92,-4919.04,49.02,4919.04,0.0,100.348,2201.961,4.83,-4999.2,5000.0,4999.2,0.0,1.0,24150.0,11.99,-4993.92,625.0,4993.92,0.0,7.99,7493.687,10.1,-4999.072,5000.0,4999.072,0.0,1.0,50500.002
2021-05-26,45.2,-4919.04,49.02,4919.04,0.0,100.348,2215.686,4.98,-4999.2,5000.0,4999.2,0.0,1.0,24900.0,11.99,-4993.92,625.0,4993.92,0.0,7.99,7493.687,10.1,-4999.072,5000.0,4999.072,0.0,1.0,50500.002
2021-05-27,45.55,-4919.04,49.02,4919.04,0.0,100.348,2232.843,5.05,-4999.2,5000.0,4999.2,0.0,1.0,25250.001,11.51,-4993.92,625.0,4993.92,0.0,7.99,7193.75,10.0,-4999.072,5000.0,4999.072,0.0,1.0,50000.0
2021-05-28,45.42,-4919.04,49.02,4919.04,0.0,100.348,2226.47,5.03,-4999.2,5000.0,4999.2,0.0,1.0,25150.001,10.9,-4993.92,625.0,4993.92,0.0,7.99,6812.5,10.0,-4999.072,5000.0,4999.072,0.0,1.0,50000.0
2021-06-01,46.33,-4919.04,49.02,4919.04,0.0,100.348,2271.079,4.82,-4999.2,5000.0,4999.2,0.0,1.0,24100.001,10.35,-4993.92,625.0,4993.92,0.0,7.99,6468.75,10.0,-4999.072,5000.0,4999.072,0.0,1.0,50000.0
2021-06-02,46.9,-4919.04,49.02,4919.04,0.0,100.348,2299.02,4.79,-4999.2,5000.0,4999.2,0.0,1.0,23950.0,10.35,-4993.92,625.0,4993.92,0.0,7.99,6468.75,10.0,-4999.072,5000.0,4999.072,0.0,1.0,50000.0
2021-06-03,46.97,-4919.04,49.02,4919.04,0.0,100.348,2302.451,4.68,-4999.2,5000.0,4999.2,0.0,1.0,23399.999,10.25,-4993.92,625.0,4993.92,0.0,7.99,6406.25,10.0,-4999.072,5000.0,4999.072,0.0,1.0,50000.0
2021-06-04,47.26,-4919.04,49.02,4919.04,0.0,100.348,2316.667,4.72,-4999.2,5000.0,4999.2,0.0,1.0,23599.999,10.2,-4993.92,625.0,4993.92,0.0,7.99,6375.0,10.48,-4999.072,5000.0,4999.072,0.0,1.0,52399.998
2021-06-07,47.27,-4919.04,49.02,4919.04,0.0,100.348,2317.157,4.61,-4999.2,5000.0,4999.2,0.0,1.0,23050.001,10.2,-4993.92,625.0,4993.92,0.0,7.99,6375.0,7.0,-4999.072,5000.0,4999.072,0.0,1.0,35000.0
2021-06-08,47.88,-4919.04,49.02,4919.04,0.0,100.348,2347.059,4.69,-4999.2,5000.0,4999.2,0.0,1.0,23450.0,10.1,-4993.92,625.0,4993.92,0.0,7.99,6312.5,10.0,-4999.072,5000.0,4999.072,0.0,1.0,50000.0
2021-06-09,47.58,-4919.04,49.02,4919.04,0.0,100.348,2332.353,4.62,-4999.2,5000.0,4999.2,0.0,1.0,23099.999,10.73,-4993.92,625.0,4993.92,0.0,7.99,6706.25,10.45,-4999.072,5000.0,4999.072,0.0,1.0,52249.999
2021-06-10,47.83,-4919.04,49.02,4919.04,0.0,100.348,2344.608,4.65,-4999.2,5000.0,4999.2,0.0,1.0,23250.0,12.0,-4993.92,625.0,4993.92,0.0,7.99,7500.0,10.45,-4999.072,5000.0,4999.072,0.0,1.0,52249.999
2021-06-11,48.07,-4919.04,49.02,4919.04,0.0,100.348,2356.373,4.46,-4999.2,5000.0,4999.2,0.0,1.0,22300.0,14.0,-4993.92,625.0,4993.92,0.0,7.99,8750.0,10.45,-4999.072,5000.0,4999.072,0.0,1.0,52249.999
2021-06-14,48.32,-4919.04,49.02,4919.04,0.0,100.348,2368.627,4.49,-4999.2,5000.0,4999.2,0.0,1.0,22449.999,14.3,-4993.92,625.0,4993.92,0.0,7.99,8937.5,10.99,-4999.072,5000.0,4999.072,0.0,1.0,54949.999
2021-06-15,48.98,-4919.04,49.02,4919.04,0.0,100.348,2400.98,4.14,-4999.2,5000.0,4999.2,0.0,1.0,20699.999,12.75,-4993.92,625.0,4993.92,0.0,7.99,7968.75,9.88,-4999.072,5000.0,4999.072,0.0,1.0,49400.001
2021-06-16,48.75,-4919.04,49.02,4919.04,0.0,100.348,2389.706,4.03,-4999.2,5000.0,4999.2,0.0,1.0,20150.001,11.8,-4993.92,625.0,4993.92,0.0,7.99,7375.0,9.88,-4999.072,5000.0,4999.072,0.0,1.0,49400.001
2021-06-17,48.04,-4919.04,49.02,4919.04,0.0,100.348,2354.902,4.18,-4999.2,5000.0,4999.2,0.0,1.0,20899.999,12.0,-4993.92,625.0,4993.92,0.0,7.99,7500.0,9.88,-4999.072,5000.0,4999.072,0.0,1.0,49400.001
2021-06-18,48.36,-4919.04,49.02,4919.04,0.0,100.348,2370.588,3.95,-4999.2,5000.0,4999.2,0.0,1.0,19750.0,11.8,-4993.92,625.0,4993.92,0.0,7.99,7375.0,9.88,-4999.072,5000.0,4999.072,0.0,1.0,49400.001
2021-06-21,49.36,-4919.04,49.02,4919.04,0.0,100.348,2419.608,3.9,-4999.2,5000.0,4999.2,0.0,1.0,19500.0,11.79,-4993.92,625.0,4993.92,0.0,7.99,7368.75,9.88,-4999.072,5000.0,4999.072,0.0,1.0,49400.001
2021-06-22,49.42,-4919.04,49.02,4919.04,0.0,100.348,2422.549,3.86,-4999.2,5000.0,4999.2,0.0,1.0,19299.999,10.915,-4993.92,625.0,4993.92,0.0,7.99,6821.875,10.5,-4999.072,5000.0,4999.072,0.0,1.0,52500.0
2021-06-23,49.72,-4919.04,49.02,4919.04,0.0,100.348,2437.255,4.16,-4999.2,5000.0,4999.2,0.0,1.0,20799.999,10.7,-4993.92,625.0,4993.92,0.0,7.99,6687.5,10.5,-4999.072,5000.0,4999.072,0.0,1.0,52500.0
