date,GLBD_adj_close,GLBD_cashflow,GLBD_cml_units,GLBD_cml_cost,GLBD_gain_loss,GLBD_avg_price,GLBD_mktvalue,MMNT_adj_close,MMNT_cashflow,MMNT_cml_units,MMNT_cml_cost,MMNT_gain_loss,MMNT_avg_price,MMNT_mktvalue,IMOS_adj_close,IMOS_cashflow,IMOS_cml_units,IMOS_cml_cost,IMOS_gain_loss,IMOS_avg_price,IMOS_mktvalue,AIHS_adj_close,AIHS_cashflow,AIHS_cml_units,AIHS_cml_cost,AIHS_gain_loss,AIHS_avg_price,AIHS_mktvalue,VERB_adj_close,VERB_cashflow,VERB_cml_units,VERB_cml_cost,VERB_gain_loss,VERB_avg_price,VERB_mktvalue,CHUC_adj_close,CHUC_cashflow,CHUC_cml_units,CHUC_cml_cost,CHUC_gain_loss,CHUC_avg_price,CHUC_mktvalue,MLFB_adj_close,MLFB_cashflow,MLFB_cml_units,MLFB_cml_cost,MLFB_gain_loss,MLFB_avg_price,MLFB_mktvalue,LOMA_adj_close,LOMA_cashflow,LOMA_cml_units,LOMA_cml_cost,LOMA_gain_loss,LOMA_avg_price,LOMA_mktvalue,GURE_adj_close,GURE_cashflow,GURE_cml_units,GURE_cml_cost,GURE_gain_loss,GURE_avg_price,GURE_mktvalue,UAVS_adj_close,UAVS_cashflow,UAVS_cml_units,UAVS_cml_cost,UAVS_gain_loss,UAVS_avg_price,UAVS_mktvalue,AREB_adj_close,AREB_cashflow,AREB_cml_units,AREB_cml_cost,AREB_gain_loss,AREB_avg_price,AREB_mktvalue,LCHD_adj_close,LCHD_cashflow,LCHD_cml_units,LCHD_cml_cost,LCHD_gain_loss,LCHD_avg_price,LCHD_mktvalue,PGTK_adj_close,PGTK_cashflow,PGTK_cml_units,PGTK_cml_cost,PGTK_gain_loss,PGTK_avg_price,PGTK_mktvalue,BOXS_adj_close,BOXS_cashflow,BOXS_cml_units,BOXS_cml_cost,BOXS_gain_loss,BOXS_avg_price,BOXS_mktvalue
2020-01-08,1.7,-761.9,2273.029,3864.15,-1134.315,1.7,3864.15,0.32,-1666.8,11874.525,4749.81,-833.3,0.4,3799.848,20.875,2277.4,215.839,5050.64,1169.36,23.4,4505.716,0.743,-3686.24,6717.804,6852.16,-3954.16,1.02,4991.328,1.51,-3537.35,1346.973,1980.05,-388.05,1.47,2033.929,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,46666.669,0.01,1943.739,1389511.739,15437.476,-556.249,0.011,13895.117,7.28,-2394.04,900.091,5166.52,-118.04,5.74,6552.66,3.7,-1830.6,1711.289,4449.35,-426.65,2.6,6331.768,0.53,-648.27,5713.0,2685.11,185.18,0.47,3027.89,0.283,-1437.785,41444.053,11811.555,-1249.9,0.285,11741.101,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,3.25,1193.05,2203.498,6279.97,-1325.53,2.85,7161.37,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-01-09,1.7,-761.9,2273.029,3864.15,-1134.315,1.7,3864.15,0.5,-1666.8,11874.525,4749.81,-833.3,0.4,5937.262,20.857,2277.4,215.839,5050.64,1169.36,23.4,4501.78,0.715,-3686.24,6717.804,6852.16,-3954.16,1.02,4803.23,1.52,-3537.35,1346.973,1980.05,-388.05,1.47,2047.399,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,48999.998,0.01,1943.739,1389511.739,15437.476,-556.249,0.011,13895.117,7.24,-2394.04,900.091,5166.52,-118.04,5.74,6516.656,3.35,-1830.6,1711.289,4449.35,-426.65,2.6,5732.817,0.55,-648.27,5713.0,2685.11,185.18,0.47,3142.15,0.283,-1437.785,41444.053,11811.555,-1249.9,0.285,11741.101,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,3.15,1193.05,2203.498,6279.97,-1325.53,2.85,6941.02,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-01-10,1.75,-761.9,2273.029,3864.15,-1134.315,1.7,3977.801,0.53,-1666.8,11874.525,4749.81,-833.3,0.4,6293.498,20.52,2277.4,215.839,5050.64,1169.36,23.4,4428.981,0.75,-3686.24,6717.804,6852.16,-3954.16,1.02,5038.353,1.5,-3537.35,1346.973,1980.05,-388.05,1.47,2020.459,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,53666.668,0.01,1943.739,1389511.739,15437.476,-556.249,0.011,13895.117,7.16,-2394.04,900.091,5166.52,-118.04,5.74,6444.649,3.45,-1830.6,1711.289,4449.35,-426.65,2.6,5903.946,0.54,-648.27,5713.0,2685.11,185.18,0.47,3085.02,0.283,-1437.785,41444.053,11811.555,-1249.9,0.285,11741.101,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,3.15,1193.05,2203.498,6279.97,-1325.53,2.85,6941.02,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-01-13,1.75,-761.9,2273.029,3864.15,-1134.315,1.7,3977.801,0.53,-1666.8,11874.525,4749.81,-833.3,0.4,6293.498,20.766,2277.4,215.839,5050.64,1169.36,23.4,4482.105,0.705,-3686.24,6717.804,6852.16,-3954.16,1.02,4736.052,1.39,-3537.35,1346.973,1980.05,-388.05,1.47,1872.292,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,56000.003,0.008,1943.739,1389511.739,15437.476,-556.249,0.011,11393.996,6.9,-2394.04,900.091,5166.52,-118.04,5.74,6210.625,3.65,-1830.6,1711.289,4449.35,-426.65,2.6,6246.203,0.56,-648.27,5713.0,2685.11,185.18,0.47,3199.28,0.2,-1437.785,41444.053,11811.555,-1249.9,0.285,8288.811,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,3.15,1193.05,2203.498,6279.97,-1325.53,2.85,6941.02,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-01-14,1.5,-761.9,2273.029,3864.15,-1134.315,1.7,3409.544,0.52,-1666.8,11874.525,4749.81,-833.3,0.4,6174.753,20.748,2277.4,215.839,5050.64,1169.36,23.4,4478.17,0.67,-3686.24,6717.804,6852.16,-3954.16,1.02,4500.929,1.52,-3537.35,1346.973,1980.05,-388.05,1.47,2047.399,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,58333.332,0.014,1943.739,1389511.739,15437.476,-556.249,0.011,19453.165,7.04,-2394.04,900.091,5166.52,-118.04,5.74,6336.638,3.4,-1830.6,1711.289,4449.35,-426.65,2.6,5818.381,0.55,-648.27,5713.0,2685.11,185.18,0.47,3142.15,0.22,-1437.785,41444.053,11811.555,-1249.9,0.285,9117.692,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,2.8,1193.05,2203.498,6279.97,-1325.53,2.85,6169.795,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-01-15,0.28,-761.9,2273.029,3864.15,-1134.315,1.7,636.675,0.52,-1666.8,11874.525,4749.81,-833.3,0.4,6174.753,20.629,2277.4,215.839,5050.64,1169.36,23.4,4452.591,0.674,-3686.24,6717.804,6852.16,-3954.16,1.02,4527.8,1.46,-3537.35,1346.973,1980.05,-388.05,1.47,1966.58,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,58333.332,0.008,1943.739,1389511.739,15437.476,-556.249,0.011,11116.094,7.01,-2394.04,900.091,5166.52,-118.04,5.74,6309.636,3.35,-1830.6,1711.289,4449.35,-426.65,2.6,5732.817,0.55,-648.27,5713.0,2685.11,185.18,0.47,3142.15,0.22,-1437.785,41444.053,11811.555,-1249.9,0.285,9117.692,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,3.25,1193.05,2203.498,6279.97,-1325.53,2.85,7161.37,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-01-16,0.35,-761.9,2273.029,3864.15,-1134.315,1.7,795.56,0.52,-1666.8,11874.525,4749.81,-833.3,0.4,6174.753,20.465,2277.4,215.839,5050.64,1169.36,23.4,4417.176,0.67,-3686.24,6717.804,6852.16,-3954.16,1.02,4500.929,1.51,-3537.35,1346.973,1980.05,-388.05,1.47,2033.929,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,51333.333,0.012,1943.739,1389511.739,15437.476,-556.249,0.011,16674.141,7.15,-2394.04,900.091,5166.52,-118.04,5.74,6435.648,3.3,-1830.6,1711.289,4449.35,-426.65,2.6,5647.252,0.57,-648.27,5713.0,2685.11,185.18,0.47,3256.41,0.22,-1437.785,41444.053,11811.555,-1249.9,0.285,9117.692,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,3.25,1193.05,2203.498,6279.97,-1325.53,2.85,7161.37,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-01-17,0.45,-761.9,2273.029,3864.15,-1134.315,1.7,1022.863,0.52,-1666.8,11874.525,4749.81,-833.3,0.4,6174.753,20.62,2277.4,215.839,5050.64,1169.36,23.4,4450.624,0.69,-3686.24,6717.804,6852.16,-3954.16,1.02,4635.285,1.44,-3537.35,1346.973,1980.05,-388.05,1.47,1939.641,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,56000.003,0.011,1943.739,1389511.739,15437.476,-556.249,0.011,15284.629,7.33,-2394.04,900.091,5166.52,-118.04,5.74,6597.664,3.35,-1830.6,1711.289,4449.35,-426.65,2.6,5732.817,0.59,-648.27,5713.0,2685.11,185.18,0.47,3370.67,0.22,-1437.785,41444.053,11811.555,-1249.9,0.285,9117.692,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,3.0,1193.05,2203.498,6279.97,-1325.53,2.85,6610.495,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-01-21,0.5,-761.9,2273.029,3864.15,-1134.315,1.7,1136.515,0.52,-1666.8,11874.525,4749.81,-833.3,0.4,6174.753,20.055,2277.4,215.839,5050.64,1169.36,23.4,4328.635,0.67,-3686.24,6717.804,6852.16,-3954.16,1.02,4500.929,1.48,-3537.35,1346.973,1980.05,-388.05,1.47,1993.52,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,51333.333,0.013,1943.739,1389511.739,15437.476,-556.249,0.011,18063.653,7.29,-2394.04,900.091,5166.52,-118.04,5.74,6561.661,3.3,-1830.6,1711.289,4449.35,-426.65,2.6,5647.252,0.6,-648.27,5713.0,2685.11,185.18,0.47,3427.8,0.22,-1437.785,41444.053,11811.555,-1249.9,0.285,9117.692,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,2.76,1193.05,2203.498,6279.97,-1325.53,2.85,6081.656,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-01-22,0.51,-761.9,2273.029,3864.15,-1134.315,1.7,1159.245,0.52,-1666.8,11874.525,4749.81,-833.3,0.4,6174.753,20.155,2277.4,215.839,5050.64,1169.36,23.4,4350.279,0.635,-3686.24,6717.804,6852.16,-3954.16,1.02,4265.806,1.5,-3537.35,1346.973,1980.05,-388.05,1.47,2020.459,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,51333.333,0.009,1943.739,1389511.739,15437.476,-556.249,0.011,12144.333,7.27,-2394.04,900.091,5166.52,-118.04,5.74,6543.659,3.35,-1830.6,1711.289,4449.35,-426.65,2.6,5732.817,0.72,-648.27,5713.0,2685.11,185.18,0.47,4113.36,0.25,-1437.785,41444.053,11811.555,-1249.9,0.285,10356.869,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,2.8,1193.05,2203.498,6279.97,-1325.53,2.85,6169.795,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-01-23,0.51,-761.9,2273.029,3864.15,-1134.315,1.7,1159.245,0.52,-1666.8,11874.525,4749.81,-833.3,0.4,6174.753,19.946,2277.4,215.839,5050.64,1169.36,23.4,4305.025,0.638,-3686.24,6717.804,6852.16,-3954.16,1.02,4285.959,1.52,-3537.35,1346.973,1980.05,-388.05,1.47,2047.399,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,56000.003,0.009,1943.739,1389511.739,15437.476,-556.249,0.011,12144.333,7.11,-2394.04,900.091,5166.52,-118.04,5.74,6399.645,3.4,-1830.6,1711.289,4449.35,-426.65,2.6,5818.381,0.66,-648.27,5713.0,2685.11,185.18,0.47,3770.58,0.25,-1437.785,41444.053,11811.555,-1249.9,0.285,10356.869,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,2.89,1193.05,2203.498,6279.97,-1325.53,2.85,6368.111,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-01-24,0.51,-761.9,2273.029,3864.15,-1134.315,1.7,1159.245,0.52,-1666.8,11874.525,4749.81,-833.3,0.4,6174.753,19.809,2277.4,215.839,5050.64,1169.36,23.4,4275.511,0.54,-3686.24,6717.804,6852.16,-3954.16,1.02,3627.614,1.484,-3537.35,1346.973,1980.05,-388.05,1.47,1998.908,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,56000.003,0.008,1943.739,1389511.739,15437.476,-556.249,0.011,11116.094,7.1,-2394.04,900.091,5166.52,-118.04,5.74,6390.643,3.55,-1830.6,1711.289,4449.35,-426.65,2.6,6075.074,0.59,-648.27,5713.0,2685.11,185.18,0.47,3370.67,0.2,-1437.785,41444.053,11811.555,-1249.9,0.285,8288.811,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,2.85,1193.05,2203.498,6279.97,-1325.53,2.85,6279.97,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-01-27,0.51,-761.9,2273.029,3864.15,-1134.315,1.7,1159.245,0.52,-1666.8,11874.525,4749.81,-833.3,0.4,6174.753,19.307,2277.4,215.839,5050.64,1169.36,23.4,4167.296,0.548,-3686.24,6717.804,6852.16,-3954.16,1.02,3681.357,1.45,-3537.35,1346.973,1980.05,-388.05,1.47,1953.111,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,51333.333,0.013,1943.739,1389511.739,15437.476,-556.249,0.011,17785.75,7.01,-2394.04,900.091,5166.52,-118.04,5.74,6309.636,3.4,-1830.6,1711.289,4449.35,-426.65,2.6,5818.381,0.56,-648.27,5713.0,2685.11,185.18,0.47,3199.28,0.234,-1437.785,41444.053,11811.555,-1249.9,0.285,9708.269,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,2.85,1193.05,2203.498,6279.97,-1325.53,2.85,6279.97,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-01-28,0.511,-761.9,2273.029,3864.15,-1134.315,1.7,1161.518,0.5,-1666.8,11874.525,4749.81,-833.3,0.4,5937.262,19.572,2277.4,215.839,5050.64,1169.36,23.4,4224.355,0.59,-3686.24,6717.804,6852.16,-3954.16,1.02,3963.504,1.41,-3537.35,1346.973,1980.05,-388.05,1.47,1899.232,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,56000.003,0.012,1943.739,1389511.739,15437.476,-556.249,0.011,16535.19,7.22,-2394.04,900.091,5166.52,-118.04,5.74,6498.654,2.9,-1830.6,1711.289,4449.35,-426.65,2.6,4962.737,0.56,-648.27,5713.0,2685.11,185.18,0.47,3199.28,0.246,-1437.785,41444.053,11811.555,-1249.9,0.285,10195.237,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,3.0,1193.05,2203.498,6279.97,-1325.53,2.85,6610.495,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-01-29,0.511,-761.9,2273.029,3864.15,-1134.315,1.7,1161.518,0.52,-1666.8,11874.525,4749.81,-833.3,0.4,6174.753,19.754,2277.4,215.839,5050.64,1169.36,23.4,4263.706,0.592,-3686.24,6717.804,6852.16,-3954.16,1.02,3976.94,1.35,-3537.35,1346.973,1980.05,-388.05,1.47,1818.413,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,56000.003,0.01,1943.739,1389511.739,15437.476,-556.249,0.011,14589.873,6.93,-2394.04,900.091,5166.52,-118.04,5.74,6237.628,3.15,-1830.6,1711.289,4449.35,-426.65,2.6,5390.559,0.54,-648.27,5713.0,2685.11,185.18,0.47,3085.02,0.246,-1437.785,41444.053,11811.555,-1249.9,0.285,10195.237,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,2.51,1193.05,2203.498,6279.97,-1325.53,2.85,5530.781,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-01-30,0.511,-761.9,2273.029,3864.15,-1134.315,1.7,1161.518,0.52,-1666.8,11874.525,4749.81,-833.3,0.4,6174.753,18.141,2277.4,215.839,5050.64,1169.36,23.4,3915.447,0.59,-3686.24,6717.804,6852.16,-3954.16,1.02,3963.504,1.37,-3537.35,1346.973,1980.05,-388.05,1.47,1845.353,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,53666.668,0.009,1943.739,1389511.739,15437.476,-556.249,0.011,11810.85,7.1,-2394.04,900.091,5166.52,-118.04,5.74,6390.643,2.91,-1830.6,1711.289,4449.35,-426.65,2.6,4979.85,0.53,-648.27,5713.0,2685.11,185.18,0.47,3027.89,0.2,-1437.785,41444.053,11811.555,-1249.9,0.285,8288.811,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,3.3,1193.05,2203.498,6279.97,-1325.53,2.85,7271.545,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-01-31,0.52,-761.9,2273.029,3864.15,-1134.315,1.7,1181.975,0.41,-1666.8,11874.525,4749.81,-833.3,0.4,4868.555,17.73,2277.4,215.839,5050.64,1169.36,23.4,3826.907,0.591,-3686.24,6717.804,6852.16,-3954.16,1.02,3970.222,1.37,-3537.35,1346.973,1980.05,-388.05,1.47,1845.353,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,53666.668,0.009,1943.739,1389511.739,15437.476,-556.249,0.011,11810.85,6.9,-2394.04,900.091,5166.52,-118.04,5.74,6210.625,2.85,-1830.6,1711.289,4449.35,-426.65,2.6,4877.172,0.53,-648.27,5713.0,2685.11,185.18,0.47,3027.89,0.273,-1437.785,41444.053,11811.555,-1249.9,0.285,11314.227,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,2.95,1193.05,2203.498,6279.97,-1325.53,2.85,6500.32,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-02-03,0.52,-761.9,2273.029,3864.15,-1134.315,1.7,1181.975,0.41,-1666.8,11874.525,4749.81,-833.3,0.4,4868.555,17.284,2277.4,215.839,5050.64,1169.36,23.4,3730.496,0.53,-3686.24,6717.804,6852.16,-3954.16,1.02,3560.436,1.35,-3537.35,1346.973,1980.05,-388.05,1.47,1818.413,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,56000.003,0.013,1943.739,1389511.739,15437.476,-556.249,0.011,18063.653,7.11,-2394.04,900.091,5166.52,-118.04,5.74,6399.645,4.25,-1830.6,1711.289,4449.35,-426.65,2.6,7272.976,0.5,-648.27,5713.0,2685.11,185.18,0.47,2856.5,0.273,-1437.785,41444.053,11811.555,-1249.9,0.285,11314.227,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,3.0,1193.05,2203.498,6279.97,-1325.53,2.85,6610.495,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-02-04,0.52,-761.9,2273.029,3864.15,-1134.315,1.7,1181.975,0.49,-1666.8,11874.525,4749.81,-833.3,0.4,5818.517,17.986,2277.4,215.839,5050.64,1169.36,23.4,3881.999,0.5,-3686.24,6717.804,6852.16,-3954.16,1.02,3358.902,1.46,-3537.35,1346.973,1980.05,-388.05,1.47,1966.58,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,53666.668,0.017,1943.739,1389511.739,15437.476,-556.249,0.011,24302.56,7.2,-2394.04,900.091,5166.52,-118.04,5.74,6480.652,4.16,-1830.6,1711.289,4449.35,-426.65,2.6,7118.96,0.51,-648.27,5713.0,2685.11,185.18,0.47,2913.63,0.273,-1437.785,41444.053,11811.555,-1249.9,0.285,11314.227,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,3.03,1193.05,2203.498,6279.97,-1325.53,2.85,6676.6,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-02-05,0.796,-761.9,2273.029,3864.15,-1134.315,1.7,1809.331,0.5,-1666.8,11874.525,4749.81,-833.3,0.4,5937.262,18.004,2277.4,215.839,5050.64,1169.36,23.4,3885.934,0.6,-3686.24,6717.804,6852.16,-3954.16,1.02,4030.683,1.5,-3537.35,1346.973,1980.05,-388.05,1.47,2020.459,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,53666.668,0.014,1943.739,1389511.739,15437.476,-556.249,0.011,19203.052,7.19,-2394.04,900.091,5166.52,-118.04,5.74,6471.652,3.98,-1830.6,1711.289,4449.35,-426.65,2.6,6810.929,0.49,-648.27,5713.0,2685.11,185.18,0.47,2799.37,0.273,-1437.785,41444.053,11811.555,-1249.9,0.285,11314.227,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,3.0,1193.05,2203.498,6279.97,-1325.53,2.85,6610.495,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-02-06,1.0,-761.9,2273.029,3864.15,-1134.315,1.7,2273.029,0.4,-1666.8,11874.525,4749.81,-833.3,0.4,4749.81,18.359,2277.4,215.839,5050.64,1169.36,23.4,3962.669,0.63,-3686.24,6717.804,6852.16,-3954.16,1.02,4232.217,1.56,-3537.35,1346.973,1980.05,-388.05,1.47,2101.277,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,56000.003,0.012,1943.739,1389511.739,15437.476,-556.249,0.011,16507.4,7.22,-2394.04,900.091,5166.52,-118.04,5.74,6498.654,3.74,-1830.6,1711.289,4449.35,-426.65,2.6,6400.219,0.5,-648.27,5713.0,2685.11,185.18,0.47,2856.5,0.273,-1437.785,41444.053,11811.555,-1249.9,0.285,11314.227,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,2.97,1193.05,2203.498,6279.97,-1325.53,2.85,6544.39,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-02-07,0.595,-761.9,2273.029,3864.15,-1134.315,1.7,1352.452,0.5,-1666.8,11874.525,4749.81,-833.3,0.4,5936.075,17.94,2277.4,215.839,5050.64,1169.36,23.4,3872.161,0.58,-3686.24,6717.804,6852.16,-3954.16,1.02,3896.326,1.53,-3537.35,1346.973,1980.05,-388.05,1.47,2060.868,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,56000.003,0.012,1943.739,1389511.739,15437.476,-556.249,0.011,16396.239,7.01,-2394.04,900.091,5166.52,-118.04,5.74,6309.636,3.87,-1830.6,1711.289,4449.35,-426.65,2.6,6622.687,0.51,-648.27,5713.0,2685.11,185.18,0.47,2913.63,0.25,-1437.785,41444.053,11811.555,-1249.9,0.285,10361.013,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,2.97,1193.05,2203.498,6279.97,-1325.53,2.85,6544.39,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-02-10,0.595,-761.9,2273.029,3864.15,-1134.315,1.7,1352.452,0.5,-1666.8,11874.525,4749.81,-833.3,0.4,5936.075,18.159,2277.4,215.839,5050.64,1169.36,23.4,3919.382,0.575,-3686.24,6717.804,6852.16,-3954.16,1.02,3862.737,1.54,-3537.35,1346.973,1980.05,-388.05,1.47,2074.338,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,58333.332,0.011,1943.739,1389511.739,15437.476,-556.249,0.011,15284.629,7.01,-2394.04,900.091,5166.52,-118.04,5.74,6309.636,4.23,-1830.6,1711.289,4449.35,-426.65,2.6,7238.751,0.51,-648.27,5713.0,2685.11,185.18,0.47,2913.63,0.193,-1437.785,41444.053,11811.555,-1249.9,0.285,8009.063,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,2.97,1193.05,2203.498,6279.97,-1325.53,2.85,6544.39,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-02-11,0.595,-761.9,2273.029,3864.15,-1134.315,1.7,1352.452,0.49,-1666.8,11874.525,4749.81,-833.3,0.4,5818.517,18.624,2277.4,215.839,5050.64,1169.36,23.4,4019.728,0.577,-3686.24,6717.804,6852.16,-3954.16,1.02,3876.173,1.485,-3537.35,1346.973,1980.05,-388.05,1.47,2000.255,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,58333.332,0.012,1943.739,1389511.739,15437.476,-556.249,0.011,16048.86,6.81,-2394.04,900.091,5166.52,-118.04,5.74,6129.617,4.15,-1830.6,1711.289,4449.35,-426.65,2.6,7101.848,0.51,-648.27,5713.0,2685.11,185.18,0.47,2913.63,0.193,-1437.785,41444.053,11811.555,-1249.9,0.285,8009.063,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,2.85,1193.05,2203.498,6279.97,-1325.53,2.85,6279.97,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-02-12,0.595,-761.9,2273.029,3864.15,-1134.315,1.7,1352.452,0.5,-1666.8,11874.525,4749.81,-833.3,0.4,5937.262,18.906,2277.4,215.839,5050.64,1169.36,23.4,4080.722,0.6,-3686.24,6717.804,6852.16,-3954.16,1.02,4030.683,1.5,-3537.35,1346.973,1980.05,-388.05,1.47,2020.459,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,58333.332,0.01,1943.739,1389511.739,15437.476,-556.249,0.011,13895.117,6.77,-2394.04,900.091,5166.52,-118.04,5.74,6093.614,4.07,-1830.6,1711.289,4449.35,-426.65,2.6,6964.945,0.51,-648.27,5713.0,2685.11,185.18,0.47,2913.63,0.193,-1437.785,41444.053,11811.555,-1249.9,0.285,8009.063,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,2.85,1193.05,2203.498,6279.97,-1325.53,2.85,6279.97,0.004,-1923.08,192307.5,1538.46,1923.075,0.008,769.23
2020-02-13,0.595,-761.9,2273.029,3864.15,-1134.315,1.7,1352.452,0.5,-1666.8,11874.525,4749.81,-833.3,0.4,5937.262,18.724,2277.4,215.839,5050.64,1169.36,23.4,4041.371,0.591,-3686.24,6717.804,6852.16,-3954.16,1.02,3970.222,1.49,-3537.35,1346.973,1980.05,-388.05,1.47,2006.989,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,58333.332,0.008,1943.739,1389511.739,15437.476,-556.249,0.011,11255.045,6.61,-2394.04,900.091,5166.52,-118.04,5.74,5949.599,4.16,-1830.6,1711.289,4449.35,-426.65,2.6,7118.96,0.55,-648.27,5713.0,2685.11,185.18,0.47,3142.15,0.2,-1437.785,41444.053,11811.555,-1249.9,0.285,8288.811,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,2.89,1193.05,2203.498,6279.97,-1325.53,2.85,6368.111,0.001,-1923.08,192307.5,1538.46,1923.075,0.008,192.308
2020-02-14,0.595,-761.9,2273.029,3864.15,-1134.315,1.7,1352.452,0.5,-1666.8,11874.525,4749.81,-833.3,0.4,5937.262,18.751,2277.4,215.839,5050.64,1169.36,23.4,4047.274,0.585,-3686.24,6717.804,6852.16,-3954.16,1.02,3929.915,1.54,-3537.35,1346.973,1980.05,-388.05,1.47,2074.338,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,58333.332,0.008,1943.739,1389511.739,15437.476,-556.249,0.011,11255.045,6.45,-2394.04,900.091,5166.52,-118.04,5.74,5805.584,4.17,-1830.6,1711.289,4449.35,-426.65,2.6,7136.073,0.57,-648.27,5713.0,2685.11,185.18,0.47,3256.41,0.2,-1437.785,41444.053,11811.555,-1249.9,0.285,8288.811,1.0,0.0,5000.0,5000.0,0.0,1.0,5000.0,3.0,1193.05,2203.498,6279.97,-1325.53,2.85,6610.495,0.003,-1923.08,192307.5,1538.46,1923.075,0.008,576.923
