date,AAPL_adj_close,AAPL_cashflow,AAPL_cml_units,AAPL_cml_cost,AAPL_gain_loss,AAPL_avg_price,AAPL_mktvalue,MSFT_adj_close,MSFT_cashflow,MSFT_cml_units,MSFT_cml_cost,MSFT_gain_loss,MSFT_avg_price,MSFT_mktvalue,TSM_adj_close,TSM_cashflow,TSM_cml_units,TSM_cml_cost,TSM_gain_loss,TSM_avg_price,TSM_mktvalue
2020-09-22,110.934,-4992.24,33.0,4992.24,1121.257,151.28,3660.807,205.534,-4704.84,14.0,4704.84,785.82,336.06,2877.476,79.211,-4947.6,42.0,4947.6,889.98,117.8,3326.845
2020-09-23,106.28,-4992.24,33.0,4992.24,1121.257,151.28,3507.251,198.766,-4704.84,14.0,4704.84,785.82,336.06,2782.726,76.691,-4947.6,42.0,4947.6,889.98,117.8,3221.02
2020-09-24,107.372,-4992.24,33.0,4992.24,1121.257,151.28,3543.266,201.342,-4704.84,14.0,4704.84,785.82,336.06,2818.795,77.144,-4947.6,42.0,4947.6,889.98,117.8,3240.036
2020-09-25,111.4,-4992.24,33.0,4992.24,1121.257,151.28,3676.196,205.93,-4704.84,14.0,4704.84,785.82,336.06,2883.025,77.636,-4947.6,42.0,4947.6,889.98,117.8,3260.705
2020-09-28,114.059,-4992.24,33.0,4992.24,1121.257,151.28,3763.942,207.536,-4704.84,14.0,4704.84,785.82,336.06,2905.499,78.512,-4947.6,42.0,4947.6,889.98,117.8,3297.495
2020-09-29,113.196,-4992.24,33.0,4992.24,1121.257,151.28,3735.457,205.375,-4704.84,14.0,4704.84,785.82,336.06,2875.257,79.24,-4947.6,42.0,4947.6,889.98,117.8,3328.085
2020-09-30,114.902,-4992.24,33.0,4992.24,1121.257,151.28,3791.772,208.418,-4704.84,14.0,4704.84,785.82,336.06,2917.846,79.791,-4947.6,42.0,4947.6,889.98,117.8,3351.234
2020-10-01,115.875,-4992.24,33.0,4992.24,1121.257,151.28,3823.859,210.528,-4704.84,14.0,4704.84,785.82,336.06,2947.395,81.317,-4947.6,42.0,4947.6,889.98,117.8,3415.307
2020-10-02,112.134,-4992.24,33.0,4992.24,1121.257,151.28,3700.424,204.315,-4704.84,14.0,4704.84,785.82,336.06,2860.413,79.526,-4947.6,42.0,4947.6,889.98,117.8,3340.073
2020-10-05,115.587,-4992.24,33.0,4992.24,1121.257,151.28,3814.364,208.467,-4704.84,14.0,4704.84,785.82,336.06,2918.539,83.207,-4947.6,42.0,4947.6,889.98,117.8,3494.675
2020-10-06,112.273,-4992.24,33.0,4992.24,1121.257,151.28,3705.008,204.038,-4704.84,14.0,4704.84,785.82,336.06,2856.529,81.809,-4947.6,42.0,4947.6,889.98,117.8,3435.976
2020-10-07,114.178,-4992.24,33.0,4992.24,1121.257,151.28,3767.871,207.922,-4704.84,14.0,4704.84,785.82,336.06,2910.91,85.549,-4947.6,42.0,4947.6,889.98,117.8,3593.058
2020-10-08,114.069,-4992.24,33.0,4992.24,1121.257,151.28,3764.27,208.665,-4704.84,14.0,4704.84,785.82,336.06,2921.314,86.415,-4947.6,42.0,4947.6,889.98,117.8,3629.435
2020-10-09,116.053,-4992.24,33.0,4992.24,1121.257,151.28,3829.753,213.848,-4704.84,14.0,4704.84,785.82,336.06,2993.868,87.38,-4947.6,42.0,4947.6,889.98,117.8,3669.946
2020-10-12,123.425,-4992.24,33.0,4992.24,1121.257,151.28,4073.02,219.387,-4704.84,14.0,4704.84,785.82,336.06,3071.416,89.476,-4947.6,42.0,4947.6,889.98,117.8,3757.995
2020-10-13,120.151,-4992.24,33.0,4992.24,1121.257,151.28,3964.974,220.834,-4704.84,14.0,4704.84,785.82,336.06,3091.671,88.226,-4947.6,42.0,4947.6,889.98,117.8,3705.496
2020-10-14,120.24,-4992.24,33.0,4992.24,1121.257,151.28,3967.921,218.852,-4704.84,14.0,4704.84,785.82,336.06,3063.925,87.203,-4947.6,42.0,4947.6,889.98,117.8,3662.506
2020-10-15,119.764,-4992.24,33.0,4992.24,1121.257,151.28,3952.205,217.663,-4704.84,14.0,4704.84,785.82,336.06,3047.279,86.76,-4947.6,42.0,4947.6,889.98,117.8,3643.903
2020-10-16,118.087,-4992.24,33.0,4992.24,1121.257,151.28,3896.872,217.663,-4704.84,14.0,4704.84,785.82,336.06,3047.279,85.332,-4947.6,42.0,4947.6,889.98,117.8,3583.964
2020-10-19,115.071,-4992.24,33.0,4992.24,1121.257,151.28,3797.339,212.272,-4704.84,14.0,4704.84,785.82,336.06,2971.811,86.179,-4947.6,42.0,4947.6,889.98,117.8,3619.514
2020-10-20,116.589,-4992.24,33.0,4992.24,1121.257,151.28,3847.433,212.698,-4704.84,14.0,4704.84,785.82,336.06,2977.776,86.868,-4947.6,42.0,4947.6,889.98,117.8,3648.451
2020-10-21,115.954,-4992.24,33.0,4992.24,1121.257,151.28,3826.479,212.847,-4704.84,14.0,4704.84,785.82,336.06,2979.857,86.258,-4947.6,42.0,4947.6,889.98,117.8,3622.821
2020-10-22,114.843,-4992.24,33.0,4992.24,1121.257,151.28,3789.808,212.936,-4704.84,14.0,4704.84,785.82,336.06,2981.105,86.819,-4947.6,42.0,4947.6,889.98,117.8,3646.384
2020-10-23,114.138,-4992.24,33.0,4992.24,1121.257,151.28,3766.562,214.264,-4704.84,14.0,4704.84,785.82,336.06,2999.695,86.917,-4947.6,42.0,4947.6,889.98,117.8,3650.518
2020-10-26,114.148,-4992.24,33.0,4992.24,1121.257,151.28,3766.889,208.17,-4704.84,14.0,4704.84,785.82,336.06,2914.378,85.362,-4947.6,42.0,4947.6,889.98,117.8,3585.205
2020-10-27,115.686,-4992.24,33.0,4992.24,1121.257,151.28,3817.638,211.311,-4704.84,14.0,4704.84,785.82,336.06,2958.354,85.342,-4947.6,42.0,4947.6,889.98,117.8,3584.378
2020-10-28,110.328,-4992.24,33.0,4992.24,1121.257,151.28,3640.835,200.837,-4704.84,14.0,4704.84,785.82,336.06,2811.719,82.527,-4947.6,42.0,4947.6,889.98,117.8,3466.152
2020-10-29,114.416,-4992.24,33.0,4992.24,1121.257,151.28,3775.729,202.859,-4704.84,14.0,4704.84,785.82,336.06,2840.02,83.551,-4947.6,42.0,4947.6,889.98,117.8,3509.143
2020-10-30,108.007,-4992.24,33.0,4992.24,1121.257,151.28,3564.22,200.629,-4704.84,14.0,4704.84,785.82,336.06,2808.807,82.547,-4947.6,42.0,4947.6,889.98,117.8,3466.979
2020-11-02,107.917,-4992.24,33.0,4992.24,1121.257,151.28,3561.273,200.49,-4704.84,14.0,4704.84,785.82,336.06,2806.864,84.358,-4947.6,42.0,4947.6,889.98,117.8,3543.04
2020-11-03,109.574,-4992.24,33.0,4992.24,1121.257,151.28,3615.951,204.553,-4704.84,14.0,4704.84,785.82,336.06,2863.742,86.307,-4947.6,42.0,4947.6,889.98,117.8,3624.888
2020-11-04,114.049,-4992.24,33.0,4992.24,1121.257,151.28,3763.615,214.422,-4704.84,14.0,4704.84,785.82,336.06,3001.914,88.039,-4947.6,42.0,4947.6,889.98,117.8,3697.643
2020-11-05,118.097,-4992.24,33.0,4992.24,1121.257,151.28,3897.199,221.26,-4704.84,14.0,4704.84,785.82,336.06,3097.636,89.004,-4947.6,42.0,4947.6,889.98,117.8,3738.153
2020-11-06,117.963,-4992.24,33.0,4992.24,1121.257,151.28,3892.772,221.686,-4704.84,14.0,4704.84,785.82,336.06,3103.602,89.968,-4947.6,42.0,4947.6,889.98,117.8,3778.664
2020-11-09,115.607,-4992.24,33.0,4992.24,1121.257,151.28,3815.041,216.404,-4704.84,14.0,4704.84,785.82,336.06,3029.66,87.626,-4947.6,42.0,4947.6,889.98,117.8,3680.281
2020-11-10,115.259,-4992.24,33.0,4992.24,1121.257,151.28,3803.562,209.091,-4704.84,14.0,4704.84,785.82,336.06,2927.279,86.277,-4947.6,42.0,4947.6,889.98,117.8,3623.649
2020-11-11,118.758,-4992.24,33.0,4992.24,1121.257,151.28,3919.01,214.581,-4704.84,14.0,4704.84,785.82,336.06,3004.134,89.447,-4947.6,42.0,4947.6,889.98,117.8,3756.755
2020-11-12,118.48,-4992.24,33.0,4992.24,1121.257,151.28,3909.827,213.481,-4704.84,14.0,4704.84,785.82,336.06,2988.735,88.403,-4947.6,42.0,4947.6,889.98,117.8,3712.937
2020-11-13,118.529,-4992.24,33.0,4992.24,1121.257,151.28,3911.467,214.541,-4704.84,14.0,4704.84,785.82,336.06,3003.579,91.75,-4947.6,42.0,4947.6,889.98,117.8,3853.485
2020-11-16,119.563,-4992.24,33.0,4992.24,1121.257,151.28,3945.576,215.255,-4704.84,14.0,4704.84,785.82,336.06,3013.568,97.704,-4947.6,42.0,4947.6,889.98,117.8,4103.577
2020-11-17,118.658,-4992.24,33.0,4992.24,1121.257,151.28,3915.73,212.51,-4704.84,14.0,4704.84,785.82,336.06,2975.14,94.2,-4947.6,42.0,4947.6,889.98,117.8,3956.415
2020-11-18,117.307,-4992.24,33.0,4992.24,1121.257,151.28,3871.125,209.708,-4704.84,14.0,4704.84,785.82,336.06,2935.917,95.401,-4947.6,42.0,4947.6,889.98,117.8,4006.847
2020-11-19,117.913,-4992.24,33.0,4992.24,1121.257,151.28,3891.132,211.04,-4704.84,14.0,4704.84,785.82,336.06,2954.555,95.086,-4947.6,42.0,4947.6,889.98,117.8,3993.619
2020-11-20,116.621,-4992.24,33.0,4992.24,1121.257,151.28,3848.495,209.023,-4704.84,14.0,4704.84,785.82,336.06,2926.319,93.826,-4947.6,42.0,4947.6,889.98,117.8,3940.707
2020-11-23,113.152,-4992.24,33.0,4992.24,1121.257,151.28,3734.031,208.745,-4704.84,14.0,4704.84,785.82,336.06,2922.425,96.582,-4947.6,42.0,4947.6,889.98,117.8,4056.452
2020-11-24,114.464,-4992.24,33.0,4992.24,1121.257,151.28,3777.324,212.47,-4704.84,14.0,4704.84,785.82,336.06,2974.584,95.116,-4947.6,42.0,4947.6,889.98,117.8,3994.859
2020-11-25,115.319,-4992.24,33.0,4992.24,1121.257,151.28,3805.53,212.48,-4704.84,14.0,4704.84,785.82,336.06,2974.723,95.952,-4947.6,42.0,4947.6,889.98,117.8,4029.996
2020-11-27,115.876,-4992.24,33.0,4992.24,1121.257,151.28,3823.896,213.831,-4704.84,14.0,4704.84,785.82,336.06,2993.639,97.183,-4947.6,42.0,4947.6,889.98,117.8,4081.668
2020-11-30,118.321,-4992.24,33.0,4992.24,1121.257,151.28,3904.579,212.679,-4704.84,14.0,4704.84,785.82,336.06,2977.505,95.49,-4947.6,42.0,4947.6,889.98,117.8,4010.567
2020-12-01,121.968,-4992.24,33.0,4992.24,1121.257,151.28,4024.947,214.805,-4704.84,14.0,4704.84,785.82,336.06,3007.27,99.269,-4947.6,42.0,4947.6,889.98,117.8,4169.304
2020-12-02,122.326,-4992.24,33.0,4992.24,1121.257,151.28,4036.755,213.97,-4704.84,14.0,4704.84,785.82,336.06,2995.586,97.97,-4947.6,42.0,4947.6,889.98,117.8,4114.738
2020-12-03,122.187,-4992.24,33.0,4992.24,1121.257,151.28,4032.163,212.848,-4704.84,14.0,4704.84,785.82,336.06,2979.869,97.931,-4947.6,42.0,4947.6,889.98,117.8,4113.085
2020-12-04,121.501,-4992.24,33.0,4992.24,1121.257,151.28,4009.532,212.967,-4704.84,14.0,4704.84,785.82,336.06,2981.538,102.094,-4947.6,42.0,4947.6,889.98,117.8,4287.943
2020-12-07,122.992,-4992.24,33.0,4992.24,1121.257,151.28,4058.729,212.897,-4704.84,14.0,4704.84,785.82,336.06,2980.564,104.712,-4947.6,42.0,4947.6,889.98,117.8,4397.9
2020-12-08,123.618,-4992.24,33.0,4992.24,1121.257,151.28,4079.392,214.606,-4704.84,14.0,4704.84,785.82,336.06,3004.488,103.974,-4947.6,42.0,4947.6,889.98,117.8,4366.897
2020-12-09,121.034,-4992.24,33.0,4992.24,1121.257,151.28,3994.117,210.424,-4704.84,14.0,4704.84,785.82,336.06,2945.931,102.773,-4947.6,42.0,4947.6,889.98,117.8,4316.465
2020-12-10,122.485,-4992.24,33.0,4992.24,1121.257,151.28,4042.002,209.152,-4704.84,14.0,4704.84,785.82,336.06,2928.128,102.586,-4947.6,42.0,4947.6,889.98,117.8,4308.611
2020-12-11,121.66,-4992.24,33.0,4992.24,1121.257,151.28,4014.78,211.874,-4704.84,14.0,4704.84,785.82,336.06,2966.238,102.389,-4947.6,42.0,4947.6,889.98,117.8,4300.344
2020-12-14,121.034,-4992.24,33.0,4992.24,1121.257,151.28,3994.117,212.808,-4704.84,14.0,4704.84,785.82,336.06,2979.313,101.927,-4947.6,42.0,4947.6,889.98,117.8,4280.915
2020-12-15,127.096,-4992.24,33.0,4992.24,1121.257,151.28,4194.184,212.739,-4704.84,14.0,4704.84,785.82,336.06,2978.339,103.432,-4947.6,42.0,4947.6,889.98,117.8,4344.161
2020-12-16,127.027,-4992.24,33.0,4992.24,1121.257,151.28,4191.888,217.855,-4704.84,14.0,4704.84,785.82,336.06,3049.971,103.541,-4947.6,42.0,4947.6,889.98,117.8,4348.708
2020-12-17,127.911,-4992.24,33.0,4992.24,1121.257,151.28,4221.078,217.994,-4704.84,14.0,4704.84,785.82,336.06,3051.918,102.693,-4947.6,42.0,4947.6,889.98,117.8,4313.091
2020-12-18,125.884,-4992.24,33.0,4992.24,1121.257,151.28,4154.171,217.17,-4704.84,14.0,4704.84,785.82,336.06,3040.373,103.068,-4947.6,42.0,4947.6,889.98,117.8,4328.866
2020-12-21,127.444,-4992.24,33.0,4992.24,1121.257,151.28,4205.663,221.144,-4704.84,14.0,4704.84,785.82,336.06,3096.01,103.612,-4947.6,42.0,4947.6,889.98,117.8,4351.698
2020-12-22,131.072,-4992.24,33.0,4992.24,1121.257,151.28,4325.375,222.485,-4704.84,14.0,4704.84,785.82,336.06,3114.787,102.732,-4947.6,42.0,4947.6,889.98,117.8,4314.752
2020-12-23,130.158,-4992.24,33.0,4992.24,1121.257,151.28,4295.202,219.584,-4704.84,14.0,4704.84,785.82,336.06,3074.172,102.554,-4947.6,42.0,4947.6,889.98,117.8,4307.28
2020-12-24,131.161,-4992.24,33.0,4992.24,1121.257,151.28,4328.326,221.303,-4704.84,14.0,4704.84,785.82,336.06,3098.235,104.739,-4947.6,42.0,4947.6,889.98,117.8,4399.021
2020-12-28,135.852,-4992.24,33.0,4992.24,1121.257,151.28,4483.132,223.498,-4704.84,14.0,4704.84,785.82,336.06,3128.974,104.917,-4947.6,42.0,4947.6,889.98,117.8,4406.493
2020-12-29,134.044,-4992.24,33.0,4992.24,1121.257,151.28,4423.44,222.693,-4704.84,14.0,4704.84,785.82,336.06,3117.707,104.333,-4947.6,42.0,4947.6,889.98,117.8,4382.001
2020-12-30,132.901,-4992.24,33.0,4992.24,1121.257,151.28,4385.722,220.239,-4704.84,14.0,4704.84,785.82,336.06,3083.352,107.635,-4947.6,42.0,4947.6,889.98,117.8,4520.651
2020-12-31,131.877,-4992.24,33.0,4992.24,1121.257,151.28,4351.941,220.975,-4704.84,14.0,4704.84,785.82,336.06,3093.645,107.773,-4947.6,42.0,4947.6,889.98,117.8,4526.463
2021-01-04,128.617,-4992.24,33.0,4992.24,1121.257,151.28,4244.365,216.275,-4704.84,14.0,4704.84,785.82,336.06,3027.855,110.402,-4947.6,42.0,4947.6,889.98,117.8,4636.884
2021-01-05,130.207,-4992.24,33.0,4992.24,1121.257,151.28,4296.841,216.484,-4704.84,14.0,4704.84,785.82,336.06,3030.776,111.46,-4947.6,42.0,4947.6,889.98,117.8,4681.302
2021-01-06,125.824,-4992.24,33.0,4992.24,1121.257,151.28,4152.203,210.871,-4704.84,14.0,4704.84,785.82,336.06,2952.19,114.267,-4947.6,42.0,4947.6,889.98,117.8,4799.196
2021-01-07,130.118,-4992.24,33.0,4992.24,1121.257,151.28,4293.889,216.871,-4704.84,14.0,4704.84,785.82,336.06,3036.201,120.019,-4947.6,42.0,4947.6,889.98,117.8,5040.796
2021-01-08,131.241,-4992.24,33.0,4992.24,1121.257,151.28,4330.95,218.193,-4704.84,14.0,4704.84,785.82,336.06,3054.7,117.311,-4947.6,42.0,4947.6,889.98,117.8,4927.053
2021-01-11,128.19,-4992.24,33.0,4992.24,1121.257,151.28,4230.262,216.077,-4704.84,14.0,4704.84,785.82,336.06,3025.074,121.175,-4947.6,42.0,4947.6,889.98,117.8,5089.365
2021-01-12,128.011,-4992.24,33.0,4992.24,1121.257,151.28,4224.358,213.533,-4704.84,14.0,4704.84,785.82,336.06,2989.466,121.571,-4947.6,42.0,4947.6,889.98,117.8,5105.969
2021-01-13,130.088,-4992.24,33.0,4992.24,1121.257,151.28,4292.905,214.934,-4704.84,14.0,4704.84,785.82,336.06,3009.078,117.845,-4947.6,42.0,4947.6,889.98,117.8,4949.47
2021-01-14,128.12,-4992.24,33.0,4992.24,1121.257,151.28,4227.966,211.636,-4704.84,14.0,4704.84,785.82,336.06,2962.9,124.981,-4947.6,42.0,4947.6,889.98,117.8,5249.185
2021-01-15,126.361,-4992.24,33.0,4992.24,1121.257,151.28,4169.913,211.268,-4704.84,14.0,4704.84,785.82,336.06,2957.754,123.775,-4947.6,42.0,4947.6,889.98,117.8,5198.541
2021-01-19,127.047,-4992.24,33.0,4992.24,1121.257,151.28,4192.544,215.034,-4704.84,14.0,4704.84,785.82,336.06,3010.469,129.774,-4947.6,42.0,4947.6,889.98,117.8,5450.518
2021-01-20,131.221,-4992.24,33.0,4992.24,1121.257,151.28,4330.295,222.882,-4704.84,14.0,4704.84,785.82,336.06,3120.35,129.122,-4947.6,42.0,4947.6,889.98,117.8,5423.121
2021-01-21,136.031,-4992.24,33.0,4992.24,1121.257,151.28,4489.036,223.508,-4704.84,14.0,4704.84,785.82,336.06,3129.113,132.601,-4947.6,42.0,4947.6,889.98,117.8,5569.243
2021-01-22,138.218,-4992.24,33.0,4992.24,1121.257,151.28,4561.192,224.482,-4704.84,14.0,4704.84,785.82,336.06,3142.744,127.639,-4947.6,42.0,4947.6,889.98,117.8,5360.853
2021-01-25,142.044,-4992.24,33.0,4992.24,1121.257,151.28,4687.462,228.038,-4704.84,14.0,4704.84,785.82,336.06,3192.538,129.003,-4947.6,42.0,4947.6,889.98,117.8,5418.14
2021-01-26,142.283,-4992.24,33.0,4992.24,1121.257,151.28,4695.335,230.82,-4704.84,14.0,4704.84,785.82,336.06,3231.484,125.178,-4947.6,42.0,4947.6,889.98,117.8,5257.488
2021-01-27,141.19,-4992.24,33.0,4992.24,1121.257,151.28,4659.256,231.387,-4704.84,14.0,4704.84,785.82,336.06,3239.412,120.325,-4947.6,42.0,4947.6,889.98,117.8,5053.664
2021-01-28,136.25,-4992.24,33.0,4992.24,1121.257,151.28,4496.251,237.377,-4704.84,14.0,4704.84,785.82,336.06,3323.283,124.368,-4947.6,42.0,4947.6,889.98,117.8,5223.448
2021-01-29,131.151,-4992.24,33.0,4992.24,1121.257,151.28,4327.999,230.453,-4704.84,14.0,4704.84,785.82,336.06,3226.337,120.108,-4947.6,42.0,4947.6,889.98,117.8,5044.532
2021-02-01,133.318,-4992.24,33.0,4992.24,1121.257,151.28,4399.497,238.093,-4704.84,14.0,4704.84,785.82,336.06,3333.297,125.188,-4947.6,42.0,4947.6,889.98,117.8,5257.903
2021-02-02,134.163,-4992.24,33.0,4992.24,1121.257,151.28,4427.376,237.954,-4704.84,14.0,4704.84,785.82,336.06,3331.35,126.947,-4947.6,42.0,4947.6,889.98,117.8,5331.795
2021-02-03,133.119,-4992.24,33.0,4992.24,1121.257,151.28,4392.939,241.421,-4704.84,14.0,4704.84,785.82,336.06,3379.893,126.018,-4947.6,42.0,4947.6,889.98,117.8,5292.773
2021-02-04,136.548,-4992.24,33.0,4992.24,1121.257,151.28,4506.091,240.437,-4704.84,14.0,4704.84,785.82,336.06,3366.123,126.661,-4947.6,42.0,4947.6,889.98,117.8,5319.756
2021-02-05,136.125,-4992.24,33.0,4992.24,1121.257,151.28,4492.131,240.626,-4704.84,14.0,4704.84,785.82,336.06,3368.765,126.295,-4947.6,42.0,4947.6,889.98,117.8,5304.397
2021-02-08,136.274,-4992.24,33.0,4992.24,1121.257,151.28,4497.058,240.894,-4704.84,14.0,4704.84,785.82,336.06,3372.521,131.01,-4947.6,42.0,4947.6,889.98,117.8,5502.408
2021-02-09,135.379,-4992.24,33.0,4992.24,1121.257,151.28,4467.495,242.186,-4704.84,14.0,4704.84,785.82,336.06,3390.603,131.138,-4947.6,42.0,4947.6,889.98,117.8,5507.804
2021-02-10,134.762,-4992.24,33.0,4992.24,1121.257,151.28,4447.13,241.242,-4704.84,14.0,4704.84,785.82,336.06,3377.389,132.136,-4947.6,42.0,4947.6,889.98,117.8,5549.733
2021-02-11,134.503,-4992.24,33.0,4992.24,1121.257,151.28,4438.591,242.901,-4704.84,14.0,4704.84,785.82,336.06,3400.617,137.543,-4947.6,42.0,4947.6,889.98,117.8,5776.803
2021-02-12,134.742,-4992.24,33.0,4992.24,1121.257,151.28,4446.473,243.398,-4704.84,14.0,4704.84,785.82,336.06,3407.572,136.456,-4947.6,42.0,4947.6,889.98,117.8,5731.139
2021-02-16,132.572,-4992.24,33.0,4992.24,1121.257,151.28,4374.868,242.116,-4704.84,14.0,4704.84,785.82,336.06,3389.629,138.423,-4947.6,42.0,4947.6,889.98,117.8,5813.749
2021-02-17,130.233,-4992.24,33.0,4992.24,1121.257,151.28,4297.678,243.172,-4704.84,14.0,4704.84,785.82,336.06,3404.406,134.686,-4947.6,42.0,4947.6,889.98,117.8,5656.833
2021-02-18,129.108,-4992.24,33.0,4992.24,1121.257,151.28,4260.561,242.764,-4704.84,14.0,4704.84,785.82,336.06,3398.69,133.066,-4947.6,42.0,4947.6,889.98,117.8,5588.754
2021-02-19,129.267,-4992.24,33.0,4992.24,1121.257,151.28,4265.816,239.955,-4704.84,14.0,4704.84,785.82,336.06,3359.377,135.072,-4947.6,42.0,4947.6,889.98,117.8,5673.022
2021-02-22,125.415,-4992.24,33.0,4992.24,1121.257,151.28,4138.699,233.523,-4704.84,14.0,4704.84,785.82,336.06,3269.318,132.018,-4947.6,42.0,4947.6,889.98,117.8,5544.751
2021-02-23,125.276,-4992.24,33.0,4992.24,1121.257,151.28,4134.1,232.288,-4704.84,14.0,4704.84,785.82,336.06,3252.031,127.6,-4947.6,42.0,4947.6,889.98,117.8,5359.193
2021-02-24,124.768,-4992.24,33.0,4992.24,1121.257,151.28,4117.349,233.563,-4704.84,14.0,4704.84,785.82,336.06,3269.875,130.763,-4947.6,42.0,4947.6,889.98,117.8,5492.031
2021-02-25,120.428,-4992.24,33.0,4992.24,1121.257,151.28,3974.137,228.026,-4704.84,14.0,4704.84,785.82,336.06,3192.363,124.536,-4947.6,42.0,4947.6,889.98,117.8,5230.505
2021-02-26,120.697,-4992.24,33.0,4992.24,1121.257,151.28,3983.005,231.402,-4704.84,14.0,4704.84,785.82,336.06,3239.623,124.477,-4947.6,42.0,4947.6,889.98,117.8,5228.015
2021-03-01,127.197,-4992.24,33.0,4992.24,1121.257,151.28,4197.495,235.942,-4704.84,14.0,4704.84,785.82,336.06,3303.194,127.629,-4947.6,42.0,4947.6,889.98,117.8,5360.438
2021-03-02,124.539,-4992.24,33.0,4992.24,1121.257,151.28,4109.794,232.885,-4704.84,14.0,4704.84,785.82,336.06,3260.395,124.536,-4947.6,42.0,4947.6,889.98,117.8,5230.505
2021-03-03,121.493,-4992.24,33.0,4992.24,1121.257,151.28,4009.282,226.602,-4704.84,14.0,4704.84,785.82,336.06,3172.427,121.462,-4947.6,42.0,4947.6,889.98,117.8,5101.403
2021-03-04,119.572,-4992.24,33.0,4992.24,1121.257,151.28,3945.888,225.775,-4704.84,14.0,4704.84,785.82,336.06,3160.856,114.247,-4947.6,42.0,4947.6,889.98,117.8,4798.366
2021-03-05,120.856,-4992.24,33.0,4992.24,1121.257,151.28,3988.261,230.625,-4704.84,14.0,4704.84,785.82,336.06,3228.749,119.396,-4947.6,42.0,4947.6,889.98,117.8,5014.643
2021-03-08,115.82,-4992.24,33.0,4992.24,1121.257,151.28,3822.056,226.433,-4704.84,14.0,4704.84,785.82,336.06,3170.057,112.606,-4947.6,42.0,4947.6,889.98,117.8,4729.456
2021-03-09,120.528,-4992.24,33.0,4992.24,1121.257,151.28,3977.421,232.796,-4704.84,14.0,4704.84,785.82,336.06,3259.141,115.028,-4947.6,42.0,4947.6,889.98,117.8,4831.16
2021-03-10,119.423,-4992.24,33.0,4992.24,1121.257,151.28,3940.962,231.441,-4704.84,14.0,4704.84,785.82,336.06,3240.181,112.507,-4947.6,42.0,4947.6,889.98,117.8,4725.305
2021-03-11,121.394,-4992.24,33.0,4992.24,1121.257,151.28,4005.998,236.132,-4704.84,14.0,4704.84,785.82,336.06,3305.843,119.179,-4947.6,42.0,4947.6,889.98,117.8,5005.511
2021-03-12,120.468,-4992.24,33.0,4992.24,1121.257,151.28,3975.45,234.757,-4704.84,14.0,4704.84,785.82,336.06,3286.604,116.925,-4947.6,42.0,4947.6,889.98,117.8,4910.864
2021-03-15,123.414,-4992.24,33.0,4992.24,1121.257,151.28,4072.677,233.821,-4704.84,14.0,4704.84,785.82,336.06,3273.5,117.696,-4947.6,42.0,4947.6,889.98,117.8,4943.243
2021-03-16,124.987,-4992.24,33.0,4992.24,1121.257,151.28,4124.575,236.709,-4704.84,14.0,4704.84,785.82,336.06,3313.929,117.963,-4947.6,42.0,4947.6,889.98,117.8,4954.451
2021-03-17,124.181,-4992.24,33.0,4992.24,1121.257,151.28,4097.969,236.042,-4704.84,14.0,4704.84,785.82,336.06,3304.589,117.822,-4947.6,42.0,4947.6,889.98,117.8,4948.534
2021-03-18,119.971,-4992.24,33.0,4992.24,1121.257,151.28,3959.027,229.749,-4704.84,14.0,4704.84,785.82,336.06,3216.481,113.596,-4947.6,42.0,4947.6,889.98,117.8,4771.027
2021-03-19,119.433,-4992.24,33.0,4992.24,1121.257,151.28,3941.29,229.38,-4704.84,14.0,4704.84,785.82,336.06,3211.323,112.733,-4947.6,42.0,4947.6,889.98,117.8,4734.775
2021-03-22,122.817,-4992.24,33.0,4992.24,1121.257,151.28,4052.969,234.996,-4704.84,14.0,4704.84,785.82,336.06,3289.95,116.255,-4947.6,42.0,4947.6,889.98,117.8,4882.698
2021-03-23,121.971,-4992.24,33.0,4992.24,1121.257,151.28,4025.049,236.58,-4704.84,14.0,4704.84,785.82,336.06,3312.117,113.983,-4947.6,42.0,4947.6,889.98,117.8,4787.277
2021-03-24,119.533,-4992.24,33.0,4992.24,1121.257,151.28,3944.574,234.469,-4704.84,14.0,4704.84,785.82,336.06,3282.562,108.1,-4947.6,42.0,4947.6,889.98,117.8,4540.184
2021-03-25,120.03,-4992.24,33.0,4992.24,1121.257,151.28,3960.998,231.362,-4704.84,14.0,4704.84,785.82,336.06,3239.065,109.578,-4947.6,42.0,4947.6,889.98,117.8,4602.27
2021-03-26,120.647,-4992.24,33.0,4992.24,1121.257,151.28,3981.363,235.484,-4704.84,14.0,4704.84,785.82,336.06,3296.781,115.64,-4947.6,42.0,4947.6,889.98,117.8,4856.864
2021-03-29,120.827,-4992.24,33.0,4992.24,1121.257,151.28,3987.275,234.25,-4704.84,14.0,4704.84,785.82,336.06,3279.494,113.487,-4947.6,42.0,4947.6,889.98,117.8,4766.443
2021-03-30,119.343,-4992.24,33.0,4992.24,1121.257,151.28,3938.333,230.874,-4704.84,14.0,4704.84,785.82,336.06,3232.234,114.161,-4947.6,42.0,4947.6,889.98,117.8,4794.778
2021-03-31,121.583,-4992.24,33.0,4992.24,1121.257,151.28,4012.239,234.777,-4704.84,14.0,4704.84,785.82,336.06,3286.883,117.346,-4947.6,42.0,4947.6,889.98,117.8,4928.533
