date,GWRE_adj_close,GWRE_cashflow,GWRE_cml_units,GWRE_cml_cost,GWRE_gain_loss,GWRE_avg_price,GWRE_mktvalue,VIV_adj_close,VIV_cashflow,VIV_cml_units,VIV_cml_cost,VIV_gain_loss,VIV_avg_price,VIV_mktvalue,PAM_adj_close,PAM_cashflow,PAM_cml_units,PAM_cml_cost,PAM_gain_loss,PAM_avg_price,PAM_mktvalue,NYMX_adj_close,NYMX_cashflow,NYMX_cml_units,NYMX_cml_cost,NYMX_gain_loss,NYMX_avg_price,NYMX_mktvalue
2020-04-23,86.87,-4915.56,39.0,4915.56,1152.06,126.04,3387.93,8.356,-4992.225,555.0,4992.225,1326.45,8.995,4637.532,9.76,-4987.71,261.0,4987.71,-4014.18,19.11,2547.36,2.77,-4999.54,2747.0,4999.54,2444.83,1.82,7609.19
2020-04-24,87.17,-4915.56,39.0,4915.56,1152.06,126.04,3399.63,7.757,-4992.225,555.0,4992.225,1326.45,8.995,4305.149,9.6,-4987.71,261.0,4987.71,-4014.18,19.11,2505.6,2.9,-4999.54,2747.0,4999.54,2444.83,1.82,7966.3
2020-04-27,90.04,-4915.56,39.0,4915.56,1152.06,126.04,3511.56,7.957,-4992.225,555.0,4992.225,1326.45,8.995,4415.944,9.34,-4987.71,261.0,4987.71,-4014.18,19.11,2437.74,3.05,-4999.54,2747.0,4999.54,2444.83,1.82,8378.35
2020-04-28,87.97,-4915.56,39.0,4915.56,1152.06,126.04,3430.83,8.014,-4992.225,555.0,4992.225,1326.45,8.995,4447.6,9.89,-4987.71,261.0,4987.71,-4014.18,19.11,2581.29,3.01,-4999.54,2747.0,4999.54,2444.83,1.82,8268.47
2020-04-29,90.72,-4915.56,39.0,4915.56,1152.06,126.04,3538.08,8.375,-4992.225,555.0,4992.225,1326.45,8.995,4648.085,10.22,-4987.71,261.0,4987.71,-4014.18,19.11,2667.42,2.99,-4999.54,2747.0,4999.54,2444.83,1.82,8213.53
2020-04-30,90.84,-4915.56,39.0,4915.56,1152.06,126.04,3542.76,7.985,-4992.225,555.0,4992.225,1326.45,8.995,4431.771,10.32,-4987.71,261.0,4987.71,-4014.18,19.11,2693.52,2.93,-4999.54,2747.0,4999.54,2444.83,1.82,8048.71
2020-05-01,86.61,-4915.56,39.0,4915.56,1152.06,126.04,3377.79,7.995,-4992.225,555.0,4992.225,1326.45,8.995,4437.047,9.38,-4987.71,261.0,4987.71,-4014.18,19.11,2448.18,2.9,-4999.54,2747.0,4999.54,2444.83,1.82,7966.3
2020-05-04,88.77,-4915.56,39.0,4915.56,1152.06,126.04,3462.03,8.422,-4992.225,555.0,4992.225,1326.45,8.995,4674.463,9.89,-4987.71,261.0,4987.71,-4014.18,19.11,2581.29,3.07,-4999.54,2747.0,4999.54,2444.83,1.82,8433.29
2020-05-05,91.68,-4915.56,39.0,4915.56,1152.06,126.04,3575.52,8.441,-4992.225,555.0,4992.225,1326.45,8.995,4685.016,9.99,-4987.71,261.0,4987.71,-4014.18,19.11,2607.39,3.21,-4999.54,2747.0,4999.54,2444.83,1.82,8817.87
2020-05-06,92.98,-4915.56,39.0,4915.56,1152.06,126.04,3626.22,8.232,-4992.225,555.0,4992.225,1326.45,8.995,4568.945,10.17,-4987.71,261.0,4987.71,-4014.18,19.11,2654.37,3.16,-4999.54,2747.0,4999.54,2444.83,1.82,8680.52
2020-05-07,95.7,-4915.56,39.0,4915.56,1152.06,126.04,3732.3,7.786,-4992.225,555.0,4992.225,1326.45,8.995,4320.977,10.42,-4987.71,261.0,4987.71,-4014.18,19.11,2719.62,3.11,-4999.54,2747.0,4999.54,2444.83,1.82,8543.17
2020-05-08,97.24,-4915.56,39.0,4915.56,1152.06,126.04,3792.36,8.042,-4992.225,555.0,4992.225,1326.45,8.995,4463.427,10.75,-4987.71,261.0,4987.71,-4014.18,19.11,2805.75,3.05,-4999.54,2747.0,4999.54,2444.83,1.82,8378.35
2020-05-11,96.99,-4915.56,39.0,4915.56,1152.06,126.04,3782.61,7.671,-4992.225,555.0,4992.225,1326.45,8.995,4257.666,11.41,-4987.71,261.0,4987.71,-4014.18,19.11,2978.01,3.15,-4999.54,2747.0,4999.54,2444.83,1.82,8653.05
2020-05-12,93.61,-4915.56,39.0,4915.56,1152.06,126.04,3650.79,7.624,-4992.225,555.0,4992.225,1326.45,8.995,4231.287,11.2,-4987.71,261.0,4987.71,-4014.18,19.11,2923.2,3.25,-4999.54,2747.0,4999.54,2444.83,1.82,8927.75
2020-05-13,91.03,-4915.56,39.0,4915.56,1152.06,126.04,3550.17,7.595,-4992.225,555.0,4992.225,1326.45,8.995,4215.459,10.41,-4987.71,261.0,4987.71,-4014.18,19.11,2717.01,3.1,-4999.54,2747.0,4999.54,2444.83,1.82,8515.7
2020-05-14,92.17,-4915.56,39.0,4915.56,1152.06,126.04,3594.63,7.643,-4992.225,555.0,4992.225,1326.45,8.995,4241.838,11.21,-4987.71,261.0,4987.71,-4014.18,19.11,2925.81,3.01,-4999.54,2747.0,4999.54,2444.83,1.82,8268.47
2020-05-15,93.42,-4915.56,39.0,4915.56,1152.06,126.04,3643.38,7.472,-4992.225,555.0,4992.225,1326.45,8.995,4146.872,10.93,-4987.71,261.0,4987.71,-4014.18,19.11,2852.73,3.06,-4999.54,2747.0,4999.54,2444.83,1.82,8405.82
2020-05-18,94.87,-4915.56,39.0,4915.56,1152.06,126.04,3699.93,7.919,-4992.225,555.0,4992.225,1326.45,8.995,4394.84,11.69,-4987.71,261.0,4987.71,-4014.18,19.11,3051.09,3.2,-4999.54,2747.0,4999.54,2444.83,1.82,8790.4
2020-05-19,96.19,-4915.56,39.0,4915.56,1152.06,126.04,3751.41,7.709,-4992.225,555.0,4992.225,1326.45,8.995,4278.77,11.35,-4987.71,261.0,4987.71,-4014.18,19.11,2962.35,3.26,-4999.54,2747.0,4999.54,2444.83,1.82,8955.22
2020-05-20,98.52,-4915.56,39.0,4915.56,1152.06,126.04,3842.28,7.833,-4992.225,555.0,4992.225,1326.45,8.995,4347.357,11.03,-4987.71,261.0,4987.71,-4014.18,19.11,2878.83,3.4,-4999.54,2747.0,4999.54,2444.83,1.82,9339.8
2020-05-21,98.87,-4915.56,39.0,4915.56,1152.06,126.04,3855.93,8.09,-4992.225,555.0,4992.225,1326.45,8.995,4489.807,12.04,-4987.71,261.0,4987.71,-4014.18,19.11,3142.44,3.44,-4999.54,2747.0,4999.54,2444.83,1.82,9449.68
2020-05-22,100.88,-4915.56,39.0,4915.56,1152.06,126.04,3934.32,7.985,-4992.225,555.0,4992.225,1326.45,8.995,4431.771,11.82,-4987.71,261.0,4987.71,-4014.18,19.11,3085.02,3.45,-4999.54,2747.0,4999.54,2444.83,1.82,9477.15
2020-05-26,99.54,-4915.56,39.0,4915.56,1152.06,126.04,3882.06,8.717,-4992.225,555.0,4992.225,1326.45,8.995,4838.018,11.42,-4987.71,261.0,4987.71,-4014.18,19.11,2980.62,3.42,-4999.54,2747.0,4999.54,2444.83,1.82,9394.74
2020-05-27,99.14,-4915.56,39.0,4915.56,1152.06,126.04,3866.46,8.708,-4992.225,555.0,4992.225,1326.45,8.995,4832.742,11.07,-4987.71,261.0,4987.71,-4014.18,19.11,2889.27,3.36,-4999.54,2747.0,4999.54,2444.83,1.82,9229.92
2020-05-28,100.9,-4915.56,39.0,4915.56,1152.06,126.04,3935.1,8.556,-4992.225,555.0,4992.225,1326.45,8.995,4748.327,10.73,-4987.71,261.0,4987.71,-4014.18,19.11,2800.53,3.4,-4999.54,2747.0,4999.54,2444.83,1.82,9339.8
2020-05-29,102.58,-4915.56,39.0,4915.56,1152.06,126.04,4000.62,8.337,-4992.225,555.0,4992.225,1326.45,8.995,4626.98,10.36,-4987.71,261.0,4987.71,-4014.18,19.11,2703.96,3.46,-4999.54,2747.0,4999.54,2444.83,1.82,9504.62
2020-06-01,106.43,-4915.56,39.0,4915.56,1152.06,126.04,4150.77,8.365,-4992.225,555.0,4992.225,1326.45,8.995,4642.808,10.73,-4987.71,261.0,4987.71,-4014.18,19.11,2800.53,3.46,-4999.54,2747.0,4999.54,2444.83,1.82,9504.62
2020-06-02,106.78,-4915.56,39.0,4915.56,1152.06,126.04,4164.42,8.727,-4992.225,555.0,4992.225,1326.45,8.995,4843.294,11.27,-4987.71,261.0,4987.71,-4014.18,19.11,2941.47,3.71,-4999.54,2747.0,4999.54,2444.83,1.82,10191.37
2020-06-03,110.17,-4915.56,39.0,4915.56,1152.06,126.04,4296.63,8.841,-4992.225,555.0,4992.225,1326.45,8.995,4906.604,11.35,-4987.71,261.0,4987.71,-4014.18,19.11,2962.35,3.95,-4999.54,2747.0,4999.54,2444.83,1.82,10850.65
2020-06-04,105.54,-4915.56,39.0,4915.56,1152.06,126.04,4116.06,8.803,-4992.225,555.0,4992.225,1326.45,8.995,4885.501,11.17,-4987.71,261.0,4987.71,-4014.18,19.11,2915.37,3.84,-4999.54,2747.0,4999.54,2444.83,1.82,10548.48
2020-06-05,107.07,-4915.56,39.0,4915.56,1152.06,126.04,4175.73,9.078,-4992.225,555.0,4992.225,1326.45,8.995,5038.502,11.41,-4987.71,261.0,4987.71,-4014.18,19.11,2978.01,3.89,-4999.54,2747.0,4999.54,2444.83,1.82,10685.83
2020-06-08,109.04,-4915.56,39.0,4915.56,1152.06,126.04,4252.56,9.506,-4992.225,555.0,4992.225,1326.45,8.995,5275.919,12.08,-4987.71,261.0,4987.71,-4014.18,19.11,3152.88,3.85,-4999.54,2747.0,4999.54,2444.83,1.82,10575.95
2020-06-09,107.44,-4915.56,39.0,4915.56,1152.06,126.04,4190.16,9.44,-4992.225,555.0,4992.225,1326.45,8.995,5238.987,11.7,-4987.71,261.0,4987.71,-4014.18,19.11,3053.7,3.87,-4999.54,2747.0,4999.54,2444.83,1.82,10630.89
2020-06-10,107.42,-4915.56,39.0,4915.56,1152.06,126.04,4189.38,9.554,-4992.225,555.0,4992.225,1326.45,8.995,5302.298,11.32,-4987.71,261.0,4987.71,-4014.18,19.11,2954.52,3.96,-4999.54,2747.0,4999.54,2444.83,1.82,10878.12
2020-06-11,101.78,-4915.56,39.0,4915.56,1152.06,126.04,3969.42,8.945,-4992.225,555.0,4992.225,1326.45,8.995,4964.639,10.52,-4987.71,261.0,4987.71,-4014.18,19.11,2745.72,3.73,-4999.54,2747.0,4999.54,2444.83,1.82,10246.31
2020-06-12,103.65,-4915.56,39.0,4915.56,1152.06,126.04,4042.35,9.354,-4992.225,555.0,4992.225,1326.45,8.995,5191.503,10.86,-4987.71,261.0,4987.71,-4014.18,19.11,2834.46,4.1,-4999.54,2747.0,4999.54,2444.83,1.82,11262.7
2020-06-15,104.33,-4915.56,39.0,4915.56,1152.06,126.04,4068.87,9.002,-4992.225,555.0,4992.225,1326.45,8.995,4996.295,10.54,-4987.71,261.0,4987.71,-4014.18,19.11,2750.94,4.6,-4999.54,2747.0,4999.54,2444.83,1.82,12636.2
2020-06-16,106.52,-4915.56,39.0,4915.56,1152.06,126.04,4154.28,9.012,-4992.225,555.0,4992.225,1326.45,8.995,5001.57,10.61,-4987.71,261.0,4987.71,-4014.18,19.11,2769.21,4.15,-4999.54,2747.0,4999.54,2444.83,1.82,11400.05
2020-06-17,106.84,-4915.56,39.0,4915.56,1152.06,126.04,4166.76,8.945,-4992.225,555.0,4992.225,1326.45,8.995,4964.639,10.41,-4987.71,261.0,4987.71,-4014.18,19.11,2717.01,3.76,-4999.54,2747.0,4999.54,2444.83,1.82,10328.72
2020-06-18,107.06,-4915.56,39.0,4915.56,1152.06,126.04,4175.34,8.917,-4992.225,555.0,4992.225,1326.45,8.995,4948.811,9.72,-4987.71,261.0,4987.71,-4014.18,19.11,2536.92,3.14,-4999.54,2747.0,4999.54,2444.83,1.82,8625.58
2020-06-19,106.82,-4915.56,39.0,4915.56,1152.06,126.04,4165.98,8.955,-4992.225,555.0,4992.225,1326.45,8.995,4969.916,10.14,-4987.71,261.0,4987.71,-4014.18,19.11,2646.54,3.55,-4999.54,2747.0,4999.54,2444.83,1.82,9751.85
2020-06-22,108.64,-4915.56,39.0,4915.56,1152.06,126.04,4236.96,9.021,-4992.225,555.0,4992.225,1326.45,8.995,5006.847,9.86,-4987.71,261.0,4987.71,-4014.18,19.11,2573.46,3.55,-4999.54,2747.0,4999.54,2444.83,1.82,9751.85
2020-06-23,108.69,-4915.56,39.0,4915.56,1152.06,126.04,4238.91,9.05,-4992.225,555.0,4992.225,1326.45,8.995,5022.674,10.22,-4987.71,261.0,4987.71,-4014.18,19.11,2667.42,3.6,-4999.54,2747.0,4999.54,2444.83,1.82,9889.2
2020-06-24,106.81,-4915.56,39.0,4915.56,1152.06,126.04,4165.59,8.708,-4992.225,555.0,4992.225,1326.45,8.995,4832.742,10.18,-4987.71,261.0,4987.71,-4014.18,19.11,2656.98,3.33,-4999.54,2747.0,4999.54,2444.83,1.82,9147.51
2020-06-25,108.21,-4915.56,39.0,4915.56,1152.06,126.04,4220.19,8.879,-4992.225,555.0,4992.225,1326.45,8.995,4927.708,10.94,-4987.71,261.0,4987.71,-4014.18,19.11,2855.34,3.96,-4999.54,2747.0,4999.54,2444.83,1.82,10878.12
2020-06-26,110.64,-4915.56,39.0,4915.56,1152.06,126.04,4314.96,8.413,-4992.225,555.0,4992.225,1326.45,8.995,4669.189,10.51,-4987.71,261.0,4987.71,-4014.18,19.11,2743.11,3.94,-4999.54,2747.0,4999.54,2444.83,1.82,10823.18
2020-06-29,109.15,-4915.56,39.0,4915.56,1152.06,126.04,4256.85,8.441,-4992.225,555.0,4992.225,1326.45,8.995,4685.016,10.65,-4987.71,261.0,4987.71,-4014.18,19.11,2779.65,3.52,-4999.54,2747.0,4999.54,2444.83,1.82,9669.44
2020-06-30,110.85,-4915.56,39.0,4915.56,1152.06,126.04,4323.15,8.422,-4992.225,555.0,4992.225,1326.45,8.995,4674.463,10.49,-4987.71,261.0,4987.71,-4014.18,19.11,2737.89,3.55,-4999.54,2747.0,4999.54,2444.83,1.82,9751.85
2020-07-01,112.6,-4915.56,39.0,4915.56,1152.06,126.04,4391.4,8.565,-4992.225,555.0,4992.225,1326.45,8.995,4753.602,10.78,-4987.71,261.0,4987.71,-4014.18,19.11,2813.58,3.61,-4999.54,2747.0,4999.54,2444.83,1.82,9916.67
2020-07-02,112.58,-4915.56,39.0,4915.56,1152.06,126.04,4390.62,8.489,-4992.225,555.0,4992.225,1326.45,8.995,4711.395,10.39,-4987.71,261.0,4987.71,-4014.18,19.11,2711.79,3.66,-4999.54,2747.0,4999.54,2444.83,1.82,10054.02
2020-07-06,112.4,-4915.56,39.0,4915.56,1152.06,126.04,4383.6,8.622,-4992.225,555.0,4992.225,1326.45,8.995,4785.258,11.65,-4987.71,261.0,4987.71,-4014.18,19.11,3040.65,3.65,-4999.54,2747.0,4999.54,2444.83,1.82,10026.55
2020-07-07,112.28,-4915.56,39.0,4915.56,1152.06,126.04,4378.92,8.527,-4992.225,555.0,4992.225,1326.45,8.995,4732.499,11.22,-4987.71,261.0,4987.71,-4014.18,19.11,2928.42,3.49,-4999.54,2747.0,4999.54,2444.83,1.82,9587.03
2020-07-08,115.62,-4915.56,39.0,4915.56,1152.06,126.04,4509.18,8.67,-4992.225,555.0,4992.225,1326.45,8.995,4811.638,11.46,-4987.71,261.0,4987.71,-4014.18,19.11,2991.06,3.47,-4999.54,2747.0,4999.54,2444.83,1.82,9532.09
2020-07-09,117.44,-4915.56,39.0,4915.56,1152.06,126.04,4580.16,8.803,-4992.225,555.0,4992.225,1326.45,8.995,4885.501,10.98,-4987.71,261.0,4987.71,-4014.18,19.11,2865.78,3.31,-4999.54,2747.0,4999.54,2444.83,1.82,9092.57
2020-07-10,117.15,-4915.56,39.0,4915.56,1152.06,126.04,4568.85,8.67,-4992.225,555.0,4992.225,1326.45,8.995,4811.638,11.36,-4987.71,261.0,4987.71,-4014.18,19.11,2964.96,3.22,-4999.54,2747.0,4999.54,2444.83,1.82,8845.34
2020-07-13,113.5,-4915.56,39.0,4915.56,1152.06,126.04,4426.5,8.489,-4992.225,555.0,4992.225,1326.45,8.995,4711.395,11.5,-4987.71,261.0,4987.71,-4014.18,19.11,3001.5,3.1,-4999.54,2747.0,4999.54,2444.83,1.82,8515.7
2020-07-14,113.42,-4915.56,39.0,4915.56,1152.06,126.04,4423.38,8.575,-4992.225,555.0,4992.225,1326.45,8.995,4758.878,11.48,-4987.71,261.0,4987.71,-4014.18,19.11,2996.28,3.27,-4999.54,2747.0,4999.54,2444.83,1.82,8982.69
2020-07-15,114.64,-4915.56,39.0,4915.56,1152.06,126.04,4470.96,8.537,-4992.225,555.0,4992.225,1326.45,8.995,4737.775,11.69,-4987.71,261.0,4987.71,-4014.18,19.11,3051.09,3.45,-4999.54,2747.0,4999.54,2444.83,1.82,9477.15
2020-07-16,114.17,-4915.56,39.0,4915.56,1152.06,126.04,4452.63,8.812,-4992.225,555.0,4992.225,1326.45,8.995,4890.776,11.46,-4987.71,261.0,4987.71,-4014.18,19.11,2991.06,3.41,-4999.54,2747.0,4999.54,2444.83,1.82,9367.27
2020-07-17,115.98,-4915.56,39.0,4915.56,1152.06,126.04,4523.22,8.85,-4992.225,555.0,4992.225,1326.45,8.995,4911.881,11.05,-4987.71,261.0,4987.71,-4014.18,19.11,2884.05,3.46,-4999.54,2747.0,4999.54,2444.83,1.82,9504.62
2020-07-20,121.68,-4915.56,39.0,4915.56,1152.06,126.04,4745.52,9.449,-4992.225,555.0,4992.225,1326.45,8.995,5244.263,11.02,-4987.71,261.0,4987.71,-4014.18,19.11,2876.22,3.4,-4999.54,2747.0,4999.54,2444.83,1.82,9339.8
2020-07-21,121.44,-4915.56,39.0,4915.56,1152.06,126.04,4736.16,9.611,-4992.225,555.0,4992.225,1326.45,8.995,5333.954,11.58,-4987.71,261.0,4987.71,-4014.18,19.11,3022.38,3.4,-4999.54,2747.0,4999.54,2444.83,1.82,9339.8
2020-07-22,121.84,-4915.56,39.0,4915.56,1152.06,126.04,4751.76,9.516,-4992.225,555.0,4992.225,1326.45,8.995,5281.195,12.3,-4987.71,261.0,4987.71,-4014.18,19.11,3210.3,3.42,-4999.54,2747.0,4999.54,2444.83,1.82,9394.74
2020-07-23,118.74,-4915.56,39.0,4915.56,1152.06,126.04,4630.86,8.974,-4992.225,555.0,4992.225,1326.45,8.995,4980.467,12.29,-4987.71,261.0,4987.71,-4014.18,19.11,3207.69,3.47,-4999.54,2747.0,4999.54,2444.83,1.82,9532.09
2020-07-24,116.64,-4915.56,39.0,4915.56,1152.06,126.04,4548.96,8.974,-4992.225,555.0,4992.225,1326.45,8.995,4980.467,12.28,-4987.71,261.0,4987.71,-4014.18,19.11,3205.08,3.36,-4999.54,2747.0,4999.54,2444.83,1.82,9229.92
2020-07-27,118.62,-4915.56,39.0,4915.56,1152.06,126.04,4626.18,9.126,-4992.225,555.0,4992.225,1326.45,8.995,5064.882,12.04,-4987.71,261.0,4987.71,-4014.18,19.11,3142.44,3.39,-4999.54,2747.0,4999.54,2444.83,1.82,9312.33
2020-07-28,117.22,-4915.56,39.0,4915.56,1152.06,126.04,4571.58,9.297,-4992.225,555.0,4992.225,1326.45,8.995,5159.849,11.52,-4987.71,261.0,4987.71,-4014.18,19.11,3006.72,3.28,-4999.54,2747.0,4999.54,2444.83,1.82,9010.16
2020-07-29,119.62,-4915.56,39.0,4915.56,1152.06,126.04,4665.18,9.211,-4992.225,555.0,4992.225,1326.45,8.995,5112.365,11.42,-4987.71,261.0,4987.71,-4014.18,19.11,2980.62,3.22,-4999.54,2747.0,4999.54,2444.83,1.82,8845.34
2020-07-30,118.13,-4915.56,39.0,4915.56,1152.06,126.04,4607.07,9.44,-4992.225,555.0,4992.225,1326.45,8.995,5238.987,11.16,-4987.71,261.0,4987.71,-4014.18,19.11,2912.76,3.18,-4999.54,2747.0,4999.54,2444.83,1.82,8735.46
2020-07-31,117.66,-4915.56,39.0,4915.56,1152.06,126.04,4588.74,9.592,-4992.225,555.0,4992.225,1326.45,8.995,5323.402,10.94,-4987.71,261.0,4987.71,-4014.18,19.11,2855.34,3.22,-4999.54,2747.0,4999.54,2444.83,1.82,8845.34
2020-08-03,118.72,-4915.56,39.0,4915.56,1152.06,126.04,4630.08,9.097,-4992.225,555.0,4992.225,1326.45,8.995,5049.054,12.14,-4987.71,261.0,4987.71,-4014.18,19.11,3168.54,3.27,-4999.54,2747.0,4999.54,2444.83,1.82,8982.69
2020-08-04,118.07,-4915.56,39.0,4915.56,1152.06,126.04,4604.73,9.021,-4992.225,555.0,4992.225,1326.45,8.995,5006.847,12.23,-4987.71,261.0,4987.71,-4014.18,19.11,3192.03,3.28,-4999.54,2747.0,4999.54,2444.83,1.82,9010.16
2020-08-05,119.24,-4915.56,39.0,4915.56,1152.06,126.04,4650.36,8.964,-4992.225,555.0,4992.225,1326.45,8.995,4975.191,11.62,-4987.71,261.0,4987.71,-4014.18,19.11,3032.82,3.3,-4999.54,2747.0,4999.54,2444.83,1.82,9065.1
2020-08-06,119.07,-4915.56,39.0,4915.56,1152.06,126.04,4643.73,9.069,-4992.225,555.0,4992.225,1326.45,8.995,5033.226,11.59,-4987.71,261.0,4987.71,-4014.18,19.11,3024.99,3.29,-4999.54,2747.0,4999.54,2444.83,1.82,9037.63
2020-08-07,114.42,-4915.56,39.0,4915.56,1152.06,126.04,4462.38,8.898,-4992.225,555.0,4992.225,1326.45,8.995,4938.26,11.53,-4987.71,261.0,4987.71,-4014.18,19.11,3009.33,3.19,-4999.54,2747.0,4999.54,2444.83,1.82,8762.93
2020-08-10,107.78,-4915.56,39.0,4915.56,1152.06,126.04,4203.42,8.974,-4992.225,555.0,4992.225,1326.45,8.995,4980.467,11.23,-4987.71,261.0,4987.71,-4014.18,19.11,2931.03,3.15,-4999.54,2747.0,4999.54,2444.83,1.82,8653.05
2020-08-11,106.64,-4915.56,39.0,4915.56,1152.06,126.04,4158.96,8.907,-4992.225,555.0,4992.225,1326.45,8.995,4943.535,11.02,-4987.71,261.0,4987.71,-4014.18,19.11,2876.22,3.02,-4999.54,2747.0,4999.54,2444.83,1.82,8295.94
2020-08-12,106.05,-4915.56,39.0,4915.56,1152.06,126.04,4135.95,8.584,-4992.225,555.0,4992.225,1326.45,8.995,4764.154,10.55,-4987.71,261.0,4987.71,-4014.18,19.11,2753.55,2.75,-4999.54,2747.0,4999.54,2444.83,1.82,7554.25
2020-08-13,108.7,-4915.56,39.0,4915.56,1152.06,126.04,4239.3,8.727,-4992.225,555.0,4992.225,1326.45,8.995,4843.294,11.0,-4987.71,261.0,4987.71,-4014.18,19.11,2871.0,2.56,-4999.54,2747.0,4999.54,2444.83,1.82,7032.32
2020-08-14,110.63,-4915.56,39.0,4915.56,1152.06,126.04,4314.57,8.717,-4992.225,555.0,4992.225,1326.45,8.995,4838.018,11.15,-4987.71,261.0,4987.71,-4014.18,19.11,2910.15,2.69,-4999.54,2747.0,4999.54,2444.83,1.82,7389.43
2020-08-17,112.89,-4915.56,39.0,4915.56,1152.06,126.04,4402.71,8.46,-4992.225,555.0,4992.225,1326.45,8.995,4695.567,10.78,-4987.71,261.0,4987.71,-4014.18,19.11,2813.58,2.76,-4999.54,2747.0,4999.54,2444.83,1.82,7581.72
2020-08-18,113.0,-4915.56,39.0,4915.56,1152.06,126.04,4407.0,8.651,-4992.225,555.0,4992.225,1326.45,8.995,4801.086,10.88,-4987.71,261.0,4987.71,-4014.18,19.11,2839.68,2.67,-4999.54,2747.0,4999.54,2444.83,1.82,7334.49
2020-08-19,110.09,-4915.56,39.0,4915.56,1152.06,126.04,4293.51,8.499,-4992.225,555.0,4992.225,1326.45,8.995,4716.671,10.89,-4987.71,261.0,4987.71,-4014.18,19.11,2842.29,2.78,-4999.54,2747.0,4999.54,2444.83,1.82,7636.66
2020-08-20,110.97,-4915.56,39.0,4915.56,1152.06,126.04,4327.83,8.413,-4992.225,555.0,4992.225,1326.45,8.995,4669.189,10.91,-4987.71,261.0,4987.71,-4014.18,19.11,2847.51,2.77,-4999.54,2747.0,4999.54,2444.83,1.82,7609.19
2020-08-21,109.99,-4915.56,39.0,4915.56,1152.06,126.04,4289.61,8.327,-4992.225,555.0,4992.225,1326.45,8.995,4621.705,10.99,-4987.71,261.0,4987.71,-4014.18,19.11,2868.39,2.79,-4999.54,2747.0,4999.54,2444.83,1.82,7664.13
2020-08-24,109.3,-4915.56,39.0,4915.56,1152.06,126.04,4262.7,8.451,-4992.225,555.0,4992.225,1326.45,8.995,4690.292,11.03,-4987.71,261.0,4987.71,-4014.18,19.11,2878.83,2.74,-4999.54,2747.0,4999.54,2444.83,1.82,7526.78
2020-08-25,110.32,-4915.56,39.0,4915.56,1152.06,126.04,4302.48,8.508,-4992.225,555.0,4992.225,1326.45,8.995,4721.947,11.19,-4987.71,261.0,4987.71,-4014.18,19.11,2920.59,2.68,-4999.54,2747.0,4999.54,2444.83,1.82,7361.96
2020-08-26,111.29,-4915.56,39.0,4915.56,1152.06,126.04,4340.31,8.299,-4992.225,555.0,4992.225,1326.45,8.995,4605.876,11.44,-4987.71,261.0,4987.71,-4014.18,19.11,2985.84,2.68,-4999.54,2747.0,4999.54,2444.83,1.82,7361.96
2020-08-27,109.33,-4915.56,39.0,4915.56,1152.06,126.04,4263.87,8.299,-4992.225,555.0,4992.225,1326.45,8.995,4605.876,11.51,-4987.71,261.0,4987.71,-4014.18,19.11,3004.11,2.65,-4999.54,2747.0,4999.54,2444.83,1.82,7279.55
2020-08-28,112.09,-4915.56,39.0,4915.56,1152.06,126.04,4371.51,8.622,-4992.225,555.0,4992.225,1326.45,8.995,4785.258,11.99,-4987.71,261.0,4987.71,-4014.18,19.11,3129.39,2.55,-4999.54,2747.0,4999.54,2444.83,1.82,7004.85
2020-08-31,112.31,-4915.56,39.0,4915.56,1152.06,126.04,4380.09,8.299,-4992.225,555.0,4992.225,1326.45,8.995,4605.876,11.49,-4987.71,261.0,4987.71,-4014.18,19.11,2998.89,2.52,-4999.54,2747.0,4999.54,2444.83,1.82,6922.44
2020-09-01,117.52,-4915.56,39.0,4915.56,1152.06,126.04,4583.28,8.603,-4992.225,555.0,4992.225,1326.45,8.995,4774.706,11.78,-4987.71,261.0,4987.71,-4014.18,19.11,3074.58,2.51,-4999.54,2747.0,4999.54,2444.83,1.82,6894.97
2020-09-02,118.38,-4915.56,39.0,4915.56,1152.06,126.04,4616.82,8.489,-4992.225,555.0,4992.225,1326.45,8.995,4711.395,11.76,-4987.71,261.0,4987.71,-4014.18,19.11,3069.36,2.46,-4999.54,2747.0,4999.54,2444.83,1.82,6757.62
2020-09-03,117.64,-4915.56,39.0,4915.56,1152.06,126.04,4587.96,8.736,-4992.225,555.0,4992.225,1326.45,8.995,4848.569,11.91,-4987.71,261.0,4987.71,-4014.18,19.11,3108.51,2.39,-4999.54,2747.0,4999.54,2444.83,1.82,6565.33
2020-09-04,115.61,-4915.56,39.0,4915.56,1152.06,126.04,4508.79,8.708,-4992.225,555.0,4992.225,1326.45,8.995,4832.742,11.96,-4987.71,261.0,4987.71,-4014.18,19.11,3121.56,2.56,-4999.54,2747.0,4999.54,2444.83,1.82,7032.32
2020-09-08,110.33,-4915.56,39.0,4915.56,1152.06,126.04,4302.87,8.632,-4992.225,555.0,4992.225,1326.45,8.995,4790.534,11.93,-4987.71,261.0,4987.71,-4014.18,19.11,3113.73,2.51,-4999.54,2747.0,4999.54,2444.83,1.82,6894.97
2020-09-09,111.76,-4915.56,39.0,4915.56,1152.06,126.04,4358.64,8.955,-4992.225,555.0,4992.225,1326.45,8.995,4969.916,11.96,-4987.71,261.0,4987.71,-4014.18,19.11,3121.56,2.46,-4999.54,2747.0,4999.54,2444.83,1.82,6757.62
