date,BABA_adj_close,BABA_cashflow,BABA_cml_units,BABA_cml_cost,BABA_gain_loss,BABA_avg_price,BABA_mktvalue,AMZN_adj_close,AMZN_cashflow,AMZN_cml_units,AMZN_cml_cost,AMZN_gain_loss,AMZN_avg_price,AMZN_mktvalue,KMB_adj_close,KMB_cashflow,KMB_cml_units,KMB_cml_cost,KMB_gain_loss,KMB_avg_price,KMB_mktvalue,YNDX_adj_close,YNDX_cashflow,YNDX_cml_units,YNDX_cml_cost,YNDX_gain_loss,YNDX_avg_price,YNDX_mktvalue,GOOGL_adj_close,GOOGL_cashflow,GOOGL_cml_units,GOOGL_cml_cost,GOOGL_gain_loss,GOOGL_avg_price,GOOGL_mktvalue,GOOG_adj_close,GOOG_cashflow,GOOG_cml_units,GOOG_cml_cost,GOOG_gain_loss,GOOG_avg_price,GOOG_mktvalue,FEDU_adj_close,FEDU_cashflow,FEDU_cml_units,FEDU_cml_cost,FEDU_gain_loss,FEDU_avg_price,FEDU_mktvalue,SMFG_adj_close,SMFG_cashflow,SMFG_cml_units,SMFG_cml_cost,SMFG_gain_loss,SMFG_avg_price,SMFG_mktvalue,HDB_adj_close,HDB_cashflow,HDB_cml_units,HDB_cml_cost,HDB_gain_loss,HDB_avg_price,HDB_mktvalue,SKM_adj_close,SKM_cashflow,SKM_cml_units,SKM_cml_cost,SKM_gain_loss,SKM_avg_price,SKM_mktvalue,KB_adj_close,KB_cashflow,KB_cml_units,KB_cml_cost,KB_gain_loss,KB_avg_price,KB_mktvalue,SPWR_adj_close,SPWR_cashflow,SPWR_cml_units,SPWR_cml_cost,SPWR_gain_loss,SPWR_avg_price,SPWR_mktvalue,ENR_adj_close,ENR_cashflow,ENR_cml_units,ENR_cml_cost,ENR_gain_loss,ENR_avg_price,ENR_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,MFG_adj_close,MFG_cashflow,MFG_cml_units,MFG_cml_cost,MFG_gain_loss,MFG_avg_price,MFG_mktvalue,QTNT_adj_close,QTNT_cashflow,QTNT_cml_units,QTNT_cml_cost,QTNT_gain_loss,QTNT_avg_price,QTNT_mktvalue,NMR_adj_close,NMR_cashflow,NMR_cml_units,NMR_cml_cost,NMR_gain_loss,NMR_avg_price,NMR_mktvalue,BSAC_adj_close,BSAC_cashflow,BSAC_cml_units,BSAC_cml_cost,BSAC_gain_loss,BSAC_avg_price,BSAC_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,NSP_adj_close,NSP_cashflow,NSP_cml_units,NSP_cml_cost,NSP_gain_loss,NSP_avg_price,NSP_mktvalue,JAKK_adj_close,JAKK_cashflow,JAKK_cml_units,JAKK_cml_cost,JAKK_gain_loss,JAKK_avg_price,JAKK_mktvalue,HZN_adj_close,HZN_cashflow,HZN_cml_units,HZN_cml_cost,HZN_gain_loss,HZN_avg_price,HZN_mktvalue,SHG_adj_close,SHG_cashflow,SHG_cml_units,SHG_cml_cost,SHG_gain_loss,SHG_avg_price,SHG_mktvalue,WF_adj_close,WF_cashflow,WF_cml_units,WF_cml_cost,WF_gain_loss,WF_avg_price,WF_mktvalue,BCH_adj_close,BCH_cashflow,BCH_cml_units,BCH_cml_cost,BCH_gain_loss,BCH_avg_price,BCH_mktvalue,COHN_adj_close,COHN_cashflow,COHN_cml_units,COHN_cml_cost,COHN_gain_loss,COHN_avg_price,COHN_mktvalue,ITCB_adj_close,ITCB_cashflow,ITCB_cml_units,ITCB_cml_cost,ITCB_gain_loss,ITCB_avg_price,ITCB_mktvalue,LXFR_adj_close,LXFR_cashflow,LXFR_cml_units,LXFR_cml_cost,LXFR_gain_loss,LXFR_avg_price,LXFR_mktvalue,HNGR_adj_close,HNGR_cashflow,HNGR_cml_units,HNGR_cml_cost,HNGR_gain_loss,HNGR_avg_price,HNGR_mktvalue,MUFG_adj_close,MUFG_cashflow,MUFG_cml_units,MUFG_cml_cost,MUFG_gain_loss,MUFG_avg_price,MUFG_mktvalue,TAK_adj_close,TAK_cashflow,TAK_cml_units,TAK_cml_cost,TAK_gain_loss,TAK_avg_price,TAK_mktvalue,DMTK_adj_close,DMTK_cashflow,DMTK_cml_units,DMTK_cml_cost,DMTK_gain_loss,DMTK_avg_price,DMTK_mktvalue,HOTH_adj_close,HOTH_cashflow,HOTH_cml_units,HOTH_cml_cost,HOTH_gain_loss,HOTH_avg_price,HOTH_mktvalue,FMCC_adj_close,FMCC_cashflow,FMCC_cml_units,FMCC_cml_cost,FMCC_gain_loss,FMCC_avg_price,FMCC_mktvalue,GBCS_adj_close,GBCS_cashflow,GBCS_cml_units,GBCS_cml_cost,GBCS_gain_loss,GBCS_avg_price,GBCS_mktvalue
2020-05-13,199.46,-4878.3,23.585,4878.3,0.0,206.84,4704.245,2367.92,-3695.68,2.707,3695.68,0.0,1365.184,6410.178,130.612,-4946.837,38.462,4946.837,0.0,128.618,5023.52,38.71,-4957.86,116.279,4957.86,0.0,42.638,4501.163,1348.33,-4018.17,3.734,4018.17,0.0,1076.066,5034.839,1349.33,-4011.06,3.74,4011.06,0.0,1072.557,5046.111,1.3,-4999.376,5000.0,4999.376,0.0,1.0,6500.0,4.841,-4994.34,714.286,4994.34,0.0,6.992,3457.528,37.847,-4988.651,79.365,4988.651,0.0,62.857,3003.701,29.738,-4987.496,131.579,4987.496,0.0,37.905,3912.85,24.416,-4964.4,121.951,4964.4,0.0,40.708,2977.615,4.46,-4995.678,1000.0,4995.678,0.0,4.996,4459.725,37.943,-4992.51,106.383,4992.51,0.0,46.93,4036.469,21.774,-4954.851,96.154,4954.851,0.0,51.53,2093.667,2.151,-4999.62,1666.667,4999.62,0.0,3.0,3584.61,7.23,-4992.75,555.556,4992.75,0.0,8.987,4016.667,3.582,-4994.88,1000.0,4994.88,0.0,4.995,3581.52,14.25,-4988.032,238.095,4988.032,0.0,20.95,3392.954,3.548,-4998.685,625.0,4998.685,0.0,7.998,2217.337,44.528,-4973.362,60.976,4973.362,0.0,81.563,2715.122,5.9,-4995.5,500.0,4995.5,0.0,9.991,2950.0,1.56,-4997.68,1666.667,4997.68,0.0,2.999,2600.0,23.65,-4987.17,131.579,4987.17,0.0,37.902,3111.842,19.42,-4992.9,166.667,4992.9,0.0,29.957,3236.667,15.96,-4989.552,250.0,4989.552,0.0,19.958,3989.948,2.99,-4996.814,1666.667,4996.814,0.0,2.998,4982.806,3.76,-4999.152,714.286,4999.152,0.0,6.999,2685.714,11.736,-4986.314,294.118,4986.314,0.0,16.953,3451.626,15.15,-4997.41,185.185,4997.41,0.0,26.986,2805.555,3.742,-4995.6,1000.0,4995.6,0.0,4.996,3742.399,18.335,-4991.69,263.158,4991.69,0.0,18.968,4824.916,13.46,-4997.2,416.667,4997.2,0.0,11.993,5608.333,3.9,-4995.33,833.333,4995.33,0.0,5.994,3250.0,1.51,-4998.0,1666.667,4998.0,0.0,2.999,2516.667,1.7,-4997.9,2500.0,4997.9,0.0,1.999,4250.0
2020-05-14,201.3,-4878.3,23.585,4878.3,0.0,206.84,4747.642,2388.85,-3695.68,2.707,3695.68,0.0,1365.184,6466.838,130.211,-4946.837,38.462,4946.837,0.0,128.618,5008.121,38.83,-4957.86,116.279,4957.86,0.0,42.638,4515.116,1356.86,-4018.17,3.734,4018.17,0.0,1076.066,5066.692,1356.13,-4011.06,3.74,4011.06,0.0,1072.557,5071.541,1.215,-4999.376,5000.0,4999.376,0.0,1.0,6075.0,4.803,-4994.34,714.286,4994.34,0.0,6.992,3430.463,37.458,-4988.651,79.365,4988.651,0.0,62.857,2972.858,29.657,-4987.496,131.579,4987.496,0.0,37.905,3902.281,24.359,-4964.4,121.951,4964.4,0.0,40.708,2970.578,4.237,-4995.678,1000.0,4995.678,0.0,4.996,4237.066,37.829,-4992.51,106.383,4992.51,0.0,46.93,4024.31,21.697,-4954.851,96.154,4954.851,0.0,51.53,2086.243,2.132,-4999.62,1666.667,4999.62,0.0,3.0,3552.888,7.55,-4992.75,555.556,4992.75,0.0,8.987,4194.445,3.563,-4994.88,1000.0,4994.88,0.0,4.995,3562.768,14.626,-4988.032,238.095,4988.032,0.0,20.95,3482.418,3.465,-4998.685,625.0,4998.685,0.0,7.998,2165.904,42.425,-4973.362,60.976,4973.362,0.0,81.563,2586.872,5.7,-4995.5,500.0,4995.5,0.0,9.991,2850.0,1.45,-4997.68,1666.667,4997.68,0.0,2.999,2416.667,23.69,-4987.17,131.579,4987.17,0.0,37.902,3117.105,19.52,-4992.9,166.667,4992.9,0.0,29.957,3253.333,16.096,-4989.552,250.0,4989.552,0.0,19.958,4024.07,2.931,-4996.814,1666.667,4996.814,0.0,2.998,4885.423,3.59,-4999.152,714.286,4999.152,0.0,6.999,2564.286,11.496,-4986.314,294.118,4986.314,0.0,16.953,3381.242,15.06,-4997.41,185.185,4997.41,0.0,26.986,2788.889,3.704,-4995.6,1000.0,4995.6,0.0,4.996,3703.517,18.247,-4991.69,263.158,4991.69,0.0,18.968,4801.769,12.5,-4997.2,416.667,4997.2,0.0,11.993,5208.333,3.8,-4995.33,833.333,4995.33,0.0,5.994,3166.667,1.5,-4998.0,1666.667,4998.0,0.0,2.999,2500.0,1.7,-4997.9,2500.0,4997.9,0.0,1.999,4250.0
2020-05-15,203.68,-4878.3,23.585,4878.3,0.0,206.84,4803.773,2409.78,-3695.68,2.707,3695.68,0.0,1365.184,6523.498,132.165,-4946.837,38.462,4946.837,0.0,128.618,5083.285,38.99,-4957.86,116.279,4957.86,0.0,42.638,4533.721,1373.06,-4018.17,3.734,4018.17,0.0,1076.066,5127.185,1373.19,-4011.06,3.74,4011.06,0.0,1072.557,5135.34,1.215,-4999.376,5000.0,4999.376,0.0,1.0,6075.0,4.822,-4994.34,714.286,4994.34,0.0,6.992,3443.995,36.312,-4988.651,79.365,4988.651,0.0,62.857,2881.908,29.577,-4987.496,131.579,4987.496,0.0,37.905,3891.711,24.532,-4964.4,121.951,4964.4,0.0,40.708,2991.688,4.152,-4995.678,1000.0,4995.678,0.0,4.996,4151.932,39.371,-4992.51,106.383,4992.51,0.0,46.93,4188.444,22.015,-4954.851,96.154,4954.851,0.0,51.53,2116.869,2.141,-4999.62,1666.667,4999.62,0.0,3.0,3568.749,7.41,-4992.75,555.556,4992.75,0.0,8.987,4116.667,3.497,-4994.88,1000.0,4994.88,0.0,4.995,3497.139,14.26,-4988.032,238.095,4988.032,0.0,20.95,3395.19,3.511,-4998.685,625.0,4998.685,0.0,7.998,2194.479,43.423,-4973.362,60.976,4973.362,0.0,81.563,2647.746,5.7,-4995.5,500.0,4995.5,0.0,9.991,2850.0,1.46,-4997.68,1666.667,4997.68,0.0,2.999,2433.333,23.46,-4987.17,131.579,4987.17,0.0,37.902,3086.842,18.98,-4992.9,166.667,4992.9,0.0,29.957,3163.333,15.677,-4989.552,250.0,4989.552,0.0,19.958,3919.264,2.883,-4996.814,1666.667,4996.814,0.0,2.998,4804.27,3.5,-4999.152,714.286,4999.152,0.0,6.999,2500.0,11.697,-4986.314,294.118,4986.314,0.0,16.953,3440.364,15.25,-4997.41,185.185,4997.41,0.0,26.986,2824.074,3.704,-4995.6,1000.0,4995.6,0.0,4.996,3703.517,18.169,-4991.69,263.158,4991.69,0.0,18.968,4781.193,11.57,-4997.2,416.667,4997.2,0.0,11.993,4820.833,3.92,-4995.33,833.333,4995.33,0.0,5.994,3266.667,1.58,-4998.0,1666.667,4998.0,0.0,2.999,2633.333,1.7,-4997.9,2500.0,4997.9,0.0,1.999,4250.0
2020-05-18,215.28,-4878.3,23.585,4878.3,0.0,206.84,5077.358,2426.26,-3695.68,2.707,3695.68,0.0,1365.184,6568.11,131.298,-4946.837,38.462,4946.837,0.0,128.618,5049.919,40.92,-4957.86,116.279,4957.86,0.0,42.638,4758.139,1385.18,-4018.17,3.734,4018.17,0.0,1076.066,5172.442,1383.94,-4011.06,3.74,4011.06,0.0,1072.557,5175.542,1.31,-4999.376,5000.0,4999.376,0.0,1.0,6550.0,5.087,-4994.34,714.286,4994.34,0.0,6.992,3633.448,36.402,-4988.651,79.365,4988.651,0.0,62.857,2889.026,30.171,-4987.496,131.579,4987.496,0.0,37.905,3969.926,25.465,-4964.4,121.951,4964.4,0.0,40.708,3105.445,4.695,-4995.678,1000.0,4995.678,0.0,4.996,4695.481,41.552,-4992.51,106.383,4992.51,0.0,46.93,4420.46,23.174,-4954.851,96.154,4954.851,0.0,51.53,2228.234,2.189,-4999.62,1666.667,4999.62,0.0,3.0,3648.055,7.32,-4992.75,555.556,4992.75,0.0,8.987,4066.667,3.628,-4994.88,1000.0,4994.88,0.0,4.995,3628.398,15.049,-4988.032,238.095,4988.032,0.0,20.95,3583.067,3.685,-4998.685,625.0,4998.685,0.0,7.998,2303.059,47.639,-4973.362,60.976,4973.362,0.0,81.563,2904.838,6.0,-4995.5,500.0,4995.5,0.0,9.991,3000.0,1.43,-4997.68,1666.667,4997.68,0.0,2.999,2383.333,24.33,-4987.17,131.579,4987.17,0.0,37.902,3201.316,20.21,-4992.9,166.667,4992.9,0.0,29.957,3368.333,16.321,-4989.552,250.0,4989.552,0.0,19.958,4080.129,2.902,-4996.814,1666.667,4996.814,0.0,2.998,4836.731,3.64,-4999.152,714.286,4999.152,0.0,6.999,2600.0,12.779,-4986.314,294.118,4986.314,0.0,16.953,3758.499,17.7,-4997.41,185.185,4997.41,0.0,26.986,3277.778,3.791,-4995.6,1000.0,4995.6,0.0,4.996,3791.002,18.54,-4991.69,263.158,4991.69,0.0,18.968,4878.926,11.8,-4997.2,416.667,4997.2,0.0,11.993,4916.667,3.86,-4995.33,833.333,4995.33,0.0,5.994,3216.667,1.61,-4998.0,1666.667,4998.0,0.0,2.999,2683.333,1.7,-4997.9,2500.0,4997.9,0.0,1.999,4250.0
2020-05-19,217.2,-4878.3,23.585,4878.3,0.0,206.84,5122.641,2449.33,-3695.68,2.707,3695.68,0.0,1365.184,6630.563,128.953,-4946.837,38.462,4946.837,0.0,128.618,4959.724,40.69,-4957.86,116.279,4957.86,0.0,42.638,4731.395,1374.4,-4018.17,3.734,4018.17,0.0,1076.066,5132.188,1373.485,-4011.06,3.74,4011.06,0.0,1072.557,5136.443,1.29,-4999.376,5000.0,4999.376,0.0,1.0,6450.0,5.068,-4994.34,714.286,4994.34,0.0,6.992,3619.916,35.744,-4988.651,79.365,4988.651,0.0,62.857,2836.829,30.075,-4987.496,131.579,4987.496,0.0,37.905,3957.243,24.955,-4964.4,121.951,4964.4,0.0,40.708,3043.289,4.892,-4995.678,1000.0,4995.678,0.0,4.996,4891.945,41.37,-4992.51,106.383,4992.51,0.0,46.93,4401.076,22.122,-4954.851,96.154,4954.851,0.0,51.53,2127.077,2.122,-4999.62,1666.667,4999.62,0.0,3.0,3537.027,7.57,-4992.75,555.556,4992.75,0.0,8.987,4205.556,3.6,-4994.88,1000.0,4994.88,0.0,4.995,3600.271,14.692,-4988.032,238.095,4988.032,0.0,20.95,3498.075,3.612,-4998.685,625.0,4998.685,0.0,7.998,2257.341,44.964,-4973.362,60.976,4973.362,0.0,81.563,2741.717,5.7,-4995.5,500.0,4995.5,0.0,9.991,2850.0,1.44,-4997.68,1666.667,4997.68,0.0,2.999,2400.0,24.29,-4987.17,131.579,4987.17,0.0,37.902,3196.053,19.69,-4992.9,166.667,4992.9,0.0,29.957,3281.667,16.048,-4989.552,250.0,4989.552,0.0,19.958,4011.883,3.107,-4996.814,1666.667,4996.814,0.0,2.998,5177.575,3.72,-4999.152,714.286,4999.152,0.0,6.999,2657.143,12.319,-4986.314,294.118,4986.314,0.0,16.953,3623.362,17.12,-4997.41,185.185,4997.41,0.0,26.986,3170.371,3.81,-4995.6,1000.0,4995.6,0.0,4.996,3810.443,18.403,-4991.69,263.158,4991.69,0.0,18.968,4842.919,12.59,-4997.2,416.667,4997.2,0.0,11.993,5245.833,3.35,-4995.33,833.333,4995.33,0.0,5.994,2791.667,1.75,-4998.0,1666.667,4998.0,0.0,2.999,2916.667,1.7,-4997.9,2500.0,4997.9,0.0,1.999,4250.0
2020-05-20,216.79,-4878.3,23.585,4878.3,0.0,206.84,5112.972,2497.94,-3695.68,2.707,3695.68,0.0,1365.184,6762.155,130.459,-4946.837,38.462,4946.837,0.0,128.618,5017.655,41.31,-4957.86,116.279,4957.86,0.0,42.638,4803.489,1409.16,-4018.17,3.734,4018.17,0.0,1076.066,5261.987,1406.72,-4011.06,3.74,4011.06,0.0,1072.557,5260.733,1.13,-4999.376,5000.0,4999.376,0.0,1.0,5650.0,5.125,-4994.34,714.286,4994.34,0.0,6.992,3660.513,37.637,-4988.651,79.365,4988.651,0.0,62.857,2987.093,30.653,-4987.496,131.579,4987.496,0.0,37.905,4033.343,25.311,-4964.4,121.951,4964.4,0.0,40.708,3086.681,4.676,-4995.678,1000.0,4995.678,0.0,4.996,4675.835,41.428,-4992.51,106.383,4992.51,0.0,46.93,4407.198,22.652,-4954.851,96.154,4954.851,0.0,51.53,2178.12,2.17,-4999.62,1666.667,4999.62,0.0,3.0,3616.332,8.02,-4992.75,555.556,4992.75,0.0,8.987,4455.556,3.647,-4994.88,1000.0,4994.88,0.0,4.995,3647.15,14.983,-4988.032,238.095,4988.032,0.0,20.95,3567.41,3.703,-4998.685,625.0,4998.685,0.0,7.998,2314.489,46.496,-4973.362,60.976,4973.362,0.0,81.563,2835.098,5.7,-4995.5,500.0,4995.5,0.0,9.991,2850.0,1.48,-4997.68,1666.667,4997.68,0.0,2.999,2466.667,24.59,-4987.17,131.579,4987.17,0.0,37.902,3235.526,19.93,-4992.9,166.667,4992.9,0.0,29.957,3321.667,16.496,-4989.552,250.0,4989.552,0.0,19.958,4124.002,3.35,-4996.814,1666.667,4996.814,0.0,2.998,5583.34,3.7,-4999.152,714.286,4999.152,0.0,6.999,2642.857,12.501,-4986.314,294.118,4986.314,0.0,16.953,3676.854,17.7,-4997.41,185.185,4997.41,0.0,26.986,3277.778,3.859,-4995.6,1000.0,4995.6,0.0,4.996,3859.046,18.657,-4991.69,263.158,4991.69,0.0,18.968,4909.789,12.0,-4997.2,416.667,4997.2,0.0,11.993,5000.0,3.4,-4995.33,833.333,4995.33,0.0,5.994,2833.333,1.88,-4998.0,1666.667,4998.0,0.0,2.999,3133.333,1.7,-4997.9,2500.0,4997.9,0.0,1.999,4250.0
2020-05-21,212.16,-4878.3,23.585,4878.3,0.0,206.84,5003.774,2446.74,-3695.68,2.707,3695.68,0.0,1365.184,6623.552,131.041,-4946.837,38.462,4946.837,0.0,128.618,5040.02,40.63,-4957.86,116.279,4957.86,0.0,42.638,4724.419,1406.75,-4018.17,3.734,4018.17,0.0,1076.066,5252.987,1402.8,-4011.06,3.74,4011.06,0.0,1072.557,5246.073,1.26,-4999.376,5000.0,4999.376,0.0,1.0,6300.0,5.077,-4994.34,714.286,4994.34,0.0,6.992,3626.682,37.069,-4988.651,79.365,4988.651,0.0,62.857,2942.014,30.573,-4987.496,131.579,4987.496,0.0,37.905,4022.774,24.878,-4964.4,121.951,4964.4,0.0,40.708,3033.907,4.499,-4995.678,1000.0,4995.678,0.0,4.996,4499.018,42.252,-4992.51,106.383,4992.51,0.0,46.93,4494.933,22.73,-4954.851,96.154,4954.851,0.0,51.53,2185.544,2.16,-4999.62,1666.667,4999.62,0.0,3.0,3600.471,7.64,-4992.75,555.556,4992.75,0.0,8.987,4244.444,3.638,-4994.88,1000.0,4994.88,0.0,4.995,3637.774,15.227,-4988.032,238.095,4988.032,0.0,20.95,3625.562,3.74,-4998.685,625.0,4998.685,0.0,7.998,2337.348,46.971,-4973.362,60.976,4973.362,0.0,81.563,2864.057,5.5,-4995.5,500.0,4995.5,0.0,9.991,2750.0,1.51,-4997.68,1666.667,4997.68,0.0,2.999,2516.667,23.71,-4987.17,131.579,4987.17,0.0,37.902,3119.737,19.43,-4992.9,166.667,4992.9,0.0,29.957,3238.333,16.74,-4989.552,250.0,4989.552,0.0,19.958,4184.936,3.418,-4996.814,1666.667,4996.814,0.0,2.998,5696.955,3.7,-4999.152,714.286,4999.152,0.0,6.999,2642.857,13.277,-4986.314,294.118,4986.314,0.0,16.953,3904.897,17.61,-4997.41,185.185,4997.41,0.0,26.986,3261.111,3.82,-4995.6,1000.0,4995.6,0.0,4.996,3820.163,18.735,-4991.69,263.158,4991.69,0.0,18.968,4930.365,13.74,-4997.2,416.667,4997.2,0.0,11.993,5725.0,3.17,-4995.33,833.333,4995.33,0.0,5.994,2641.667,2.21,-4998.0,1666.667,4998.0,0.0,2.999,3683.333,1.7,-4997.9,2500.0,4997.9,0.0,1.999,4250.0
2020-05-22,199.7,-4878.3,23.585,4878.3,0.0,206.84,4709.906,2436.88,-3695.68,2.707,3695.68,0.0,1365.184,6596.859,133.214,-4946.837,38.462,4946.837,0.0,128.618,5123.617,40.26,-4957.86,116.279,4957.86,0.0,42.638,4681.395,1413.24,-4018.17,3.734,4018.17,0.0,1076.066,5277.222,1410.42,-4011.06,3.74,4011.06,0.0,1072.557,5274.57,1.27,-4999.376,5000.0,4999.376,0.0,1.0,6350.0,5.002,-4994.34,714.286,4994.34,0.0,6.992,3572.553,36.591,-4988.651,79.365,4988.651,0.0,62.857,2904.053,30.043,-4987.496,131.579,4987.496,0.0,37.905,3953.015,24.013,-4964.4,121.951,4964.4,0.0,40.708,2928.359,4.401,-4995.678,1000.0,4995.678,0.0,4.996,4400.786,42.233,-4992.51,106.383,4992.51,0.0,46.93,4492.892,22.257,-4954.851,96.154,4954.851,0.0,51.53,2140.07,2.122,-4999.62,1666.667,4999.62,0.0,3.0,3537.027,7.69,-4992.75,555.556,4992.75,0.0,8.987,4272.222,3.591,-4994.88,1000.0,4994.88,0.0,4.995,3590.896,14.936,-4988.032,238.095,4988.032,0.0,20.95,3556.227,3.721,-4998.685,625.0,4998.685,0.0,7.998,2325.918,48.066,-4973.362,60.976,4973.362,0.0,81.563,2930.842,5.3,-4995.5,500.0,4995.5,0.0,9.991,2650.0,1.51,-4997.68,1666.667,4997.68,0.0,2.999,2516.667,23.08,-4987.17,131.579,4987.17,0.0,37.902,3036.842,19.09,-4992.9,166.667,4992.9,0.0,29.957,3181.667,16.145,-4989.552,250.0,4989.552,0.0,19.958,4036.257,3.379,-4996.814,1666.667,4996.814,0.0,2.998,5632.032,3.44,-4999.152,714.286,4999.152,0.0,6.999,2457.143,13.593,-4986.314,294.118,4986.314,0.0,16.953,3997.804,17.75,-4997.41,185.185,4997.41,0.0,26.986,3287.037,3.752,-4995.6,1000.0,4995.6,0.0,4.996,3752.12,18.501,-4991.69,263.158,4991.69,0.0,18.968,4868.639,13.48,-4997.2,416.667,4997.2,0.0,11.993,5616.666,2.8,-4995.33,833.333,4995.33,0.0,5.994,2333.333,2.12,-4998.0,1666.667,4998.0,0.0,2.999,3533.333,1.7,-4997.9,2500.0,4997.9,0.0,1.999,4250.0
2020-05-26,201.72,-4878.3,23.585,4878.3,0.0,206.84,4757.547,2421.86,-3695.68,2.707,3695.68,0.0,1365.184,6556.2,129.649,-4946.837,38.462,4946.837,0.0,128.618,4986.49,40.43,-4957.86,116.279,4957.86,0.0,42.638,4701.163,1421.37,-4018.17,3.734,4018.17,0.0,1076.066,5307.58,1417.02,-4011.06,3.74,4011.06,0.0,1072.557,5299.252,1.27,-4999.376,5000.0,4999.376,0.0,1.0,6350.0,5.286,-4994.34,714.286,4994.34,0.0,6.992,3775.539,37.468,-4988.651,79.365,4988.651,0.0,62.857,2973.649,30.348,-4987.496,131.579,4987.496,0.0,37.905,3993.179,25.561,-4964.4,121.951,4964.4,0.0,40.708,3117.172,4.768,-4995.678,1000.0,4995.678,0.0,4.996,4767.518,42.636,-4992.51,106.383,4992.51,0.0,46.93,4535.74,23.425,-4954.851,96.154,4954.851,0.0,51.53,2252.363,2.246,-4999.62,1666.667,4999.62,0.0,3.0,3743.221,7.9,-4992.75,555.556,4992.75,0.0,8.987,4388.889,3.788,-4994.88,1000.0,4994.88,0.0,4.995,3787.785,15.387,-4988.032,238.095,4988.032,0.0,20.95,3663.585,3.868,-4998.685,625.0,4998.685,0.0,7.998,2417.355,50.266,-4973.362,60.976,4973.362,0.0,81.563,3065.003,5.4,-4995.5,500.0,4995.5,0.0,9.991,2700.0,1.54,-4997.68,1666.667,4997.68,0.0,2.999,2566.667,24.3,-4987.17,131.579,4987.17,0.0,37.902,3197.368,20.44,-4992.9,166.667,4992.9,0.0,29.957,3406.667,16.457,-4989.552,250.0,4989.552,0.0,19.958,4114.252,3.496,-4996.814,1666.667,4996.814,0.0,2.998,5826.8,3.51,-4999.152,714.286,4999.152,0.0,6.999,2507.143,13.707,-4986.314,294.118,4986.314,0.0,16.953,4031.588,18.36,-4997.41,185.185,4997.41,0.0,26.986,3400.0,3.927,-4995.6,1000.0,4995.6,0.0,4.996,3927.089,18.96,-4991.69,263.158,4991.69,0.0,18.968,4989.519,13.24,-4997.2,416.667,4997.2,0.0,11.993,5516.667,2.87,-4995.33,833.333,4995.33,0.0,5.994,2391.667,2.23,-4998.0,1666.667,4998.0,0.0,2.999,3716.667,1.7,-4997.9,2500.0,4997.9,0.0,1.999,4250.0
2020-05-27,201.18,-4878.3,23.585,4878.3,0.0,206.84,4744.811,2410.39,-3695.68,2.707,3695.68,0.0,1365.184,6525.149,131.956,-4946.837,38.462,4946.837,0.0,128.618,5075.219,40.67,-4957.86,116.279,4957.86,0.0,42.638,4729.07,1420.28,-4018.17,3.734,4018.17,0.0,1076.066,5303.51,1417.84,-4011.06,3.74,4011.06,0.0,1072.557,5302.318,1.27,-4999.376,5000.0,4999.376,0.0,1.0,6350.0,5.485,-4994.34,714.286,4994.34,0.0,6.992,3917.629,40.677,-4988.651,79.365,4988.651,0.0,62.857,3228.307,30.236,-4987.496,131.579,4987.496,0.0,37.905,3978.382,26.186,-4964.4,121.951,4964.4,0.0,40.708,3193.401,4.774,-4995.678,1000.0,4995.678,0.0,4.996,4774.067,43.374,-4992.51,106.383,4992.51,0.0,46.93,4614.295,24.737,-4954.851,96.154,4954.851,0.0,51.53,2378.577,2.332,-4999.62,1666.667,4999.62,0.0,3.0,3885.971,7.53,-4992.75,555.556,4992.75,0.0,8.987,4183.333,4.013,-4994.88,1000.0,4994.88,0.0,4.995,4012.803,15.481,-4988.032,238.095,4988.032,0.0,20.95,3685.951,3.941,-4998.685,625.0,4998.685,0.0,7.998,2463.073,53.125,-4973.362,60.976,4973.362,0.0,81.563,3239.352,6.6,-4995.5,500.0,4995.5,0.0,9.991,3300.0,1.75,-4997.68,1666.667,4997.68,0.0,2.999,2916.667,24.3,-4987.17,131.579,4987.17,0.0,37.902,3197.368,20.68,-4992.9,166.667,4992.9,0.0,29.957,3446.667,16.886,-4989.552,250.0,4989.552,0.0,19.958,4221.496,3.408,-4996.814,1666.667,4996.814,0.0,2.998,5680.724,3.62,-4999.152,714.286,4999.152,0.0,6.999,2585.714,14.148,-4986.314,294.118,4986.314,0.0,16.953,4161.095,19.47,-4997.41,185.185,4997.41,0.0,26.986,3605.555,4.073,-4995.6,1000.0,4995.6,0.0,4.996,4072.897,18.833,-4991.69,263.158,4991.69,0.0,18.968,4956.084,12.5,-4997.2,416.667,4997.2,0.0,11.993,5208.333,2.94,-4995.33,833.333,4995.33,0.0,5.994,2450.0,2.16,-4998.0,1666.667,4998.0,0.0,2.999,3600.0,1.7,-4997.9,2500.0,4997.9,0.0,1.999,4250.0
