date,HSBC_adj_close,HSBC_cashflow,HSBC_cml_units,HSBC_cml_cost,HSBC_gain_loss,HSBC_avg_price,HSBC_mktvalue,ENIA_adj_close,ENIA_cashflow,ENIA_cml_units,ENIA_cml_cost,ENIA_gain_loss,ENIA_avg_price,ENIA_mktvalue,BIT_adj_close,BIT_cashflow,BIT_cml_units,BIT_cml_cost,BIT_gain_loss,BIT_avg_price,BIT_mktvalue,DSL_adj_close,DSL_cashflow,DSL_cml_units,DSL_cml_cost,DSL_gain_loss,DSL_avg_price,DSL_mktvalue,PCI_adj_close,PCI_cashflow,PCI_cml_units,PCI_cml_cost,PCI_gain_loss,PCI_avg_price,PCI_mktvalue,BHK_adj_close,BHK_cashflow,BHK_cml_units,BHK_cml_cost,BHK_gain_loss,BHK_avg_price,BHK_mktvalue,TENX_adj_close,TENX_cashflow,TENX_cml_units,TENX_cml_cost,TENX_gain_loss,TENX_avg_price,TENX_mktvalue,CHNR_adj_close,CHNR_cashflow,CHNR_cml_units,CHNR_cml_cost,CHNR_gain_loss,CHNR_avg_price,CHNR_mktvalue,CTHR_adj_close,CTHR_cashflow,CTHR_cml_units,CTHR_cml_cost,CTHR_gain_loss,CTHR_avg_price,CTHR_mktvalue,SEEL_adj_close,SEEL_cashflow,SEEL_cml_units,SEEL_cml_cost,SEEL_gain_loss,SEEL_avg_price,SEEL_mktvalue,ARMP_adj_close,ARMP_cashflow,ARMP_cml_units,ARMP_cml_cost,ARMP_gain_loss,ARMP_avg_price,ARMP_mktvalue,ACUR_adj_close,ACUR_cashflow,ACUR_cml_units,ACUR_cml_cost,ACUR_gain_loss,ACUR_avg_price,ACUR_mktvalue,CHGI_adj_close,CHGI_cashflow,CHGI_cml_units,CHGI_cml_cost,CHGI_gain_loss,CHGI_avg_price,CHGI_mktvalue,CICN_adj_close,CICN_cashflow,CICN_cml_units,CICN_cml_cost,CICN_gain_loss,CICN_avg_price,CICN_mktvalue,DLYT_adj_close,DLYT_cashflow,DLYT_cml_units,DLYT_cml_cost,DLYT_gain_loss,DLYT_avg_price,DLYT_mktvalue,GLAE_adj_close,GLAE_cashflow,GLAE_cml_units,GLAE_cml_cost,GLAE_gain_loss,GLAE_avg_price,GLAE_mktvalue,IMUN_adj_close,IMUN_cashflow,IMUN_cml_units,IMUN_cml_cost,IMUN_gain_loss,IMUN_avg_price,IMUN_mktvalue,KALO_adj_close,KALO_cashflow,KALO_cml_units,KALO_cml_cost,KALO_gain_loss,KALO_avg_price,KALO_mktvalue,QTXB_adj_close,QTXB_cashflow,QTXB_cml_units,QTXB_cml_cost,QTXB_gain_loss,QTXB_avg_price,QTXB_mktvalue
2020-01-09,36.006,-196.86,133.93,5272.84,-218.38,39.37,4822.24,10.008,101.6,548.847,5000.0,106.4,9.11,5493.099,13.849,190.4,332.824,5398.4,-208.0,16.22,4609.176,16.914,580.66,278.878,5538.51,126.45,19.86,4717.031,20.814,496.65,213.767,5000.0,502.9,23.39,4449.362,13.236,225.22,388.5,5000.0,231.42,12.87,5142.269,1.358,705.28,3533.569,5000.0,705.6,1.415,4799.293,1.77,424.87,4002.449,7484.58,464.16,1.87,7084.335,1.43,3226.088,4041.043,5851.43,670.357,1.448,5778.691,1.45,-4069.85,3703.704,5000.0,-4067.906,1.35,5370.37,2.92,1937.26,1426.247,6517.949,2686.86,4.57,4164.641,0.32,3960.5,38565.991,9641.498,3888.857,0.25,12341.117,0.016,-3395.016,109033.18,1749.983,-264.997,0.016,1799.047,0.009,3048.779,1718403.288,11341.462,6341.462,0.007,15981.151,0.215,-4973.125,23255.814,5000.0,-4973.125,0.215,5000.0,250.0,37000.0,64.512,16128.0,33180.0,250.0,16128.0,4.9,2221.5,1111.0,7221.5,222.2,6.5,5443.9,0.012,-1556.031,449930.59,7468.848,-394.189,0.017,5174.202,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,11128.308
2020-01-10,35.669,-196.86,133.93,5272.84,-218.38,39.37,4777.149,10.099,101.6,548.847,5000.0,106.4,9.11,5542.99,13.866,190.4,332.824,5398.4,-208.0,16.22,4614.824,16.906,580.66,278.878,5538.51,126.45,19.86,4714.677,20.809,496.65,213.767,5000.0,502.9,23.39,4448.301,13.236,225.22,388.5,5000.0,231.42,12.87,5142.269,1.39,705.28,3533.569,5000.0,705.6,1.415,4911.661,1.76,424.87,4002.449,7484.58,464.16,1.87,7044.31,1.435,3226.088,4041.043,5851.43,670.357,1.448,5798.896,1.52,-4069.85,3703.704,5000.0,-4067.906,1.35,5629.629,3.05,1937.26,1426.247,6517.949,2686.86,4.57,4350.053,0.32,3960.5,38565.991,9641.498,3888.857,0.25,12341.117,0.021,-3395.016,109033.18,1749.983,-264.997,0.016,2235.18,0.008,3048.779,1718403.288,11341.462,6341.462,0.007,14434.587,0.21,-4973.125,23255.814,5000.0,-4973.125,0.215,4883.721,250.0,37000.0,64.512,16128.0,33180.0,250.0,16128.0,5.2,2221.5,1111.0,7221.5,222.2,6.5,5777.2,0.012,-1556.031,449930.59,7468.848,-394.189,0.017,5174.202,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,10116.644
2020-01-13,36.024,-196.86,133.93,5272.84,-218.38,39.37,4824.745,9.999,101.6,548.847,5000.0,106.4,9.11,5488.109,13.73,190.4,332.824,5398.4,-208.0,16.22,4569.637,16.957,580.66,278.878,5538.51,126.45,19.86,4728.8,20.884,496.65,213.767,5000.0,502.9,23.39,4464.201,13.245,225.22,388.5,5000.0,231.42,12.87,5145.784,1.28,705.28,3533.569,5000.0,705.6,1.415,4522.968,1.71,424.87,4002.449,7484.58,464.16,1.87,6844.188,1.42,3226.088,4041.043,5851.43,670.357,1.448,5738.281,1.41,-4069.85,3703.704,5000.0,-4067.906,1.35,5222.222,3.01,1937.26,1426.247,6517.949,2686.86,4.57,4293.004,0.32,3960.5,38565.991,9641.498,3888.857,0.25,12341.117,0.016,-3395.016,109033.18,1749.983,-264.997,0.016,1744.531,0.008,3048.779,1718403.288,11341.462,6341.462,0.007,14434.587,0.21,-4973.125,23255.814,5000.0,-4973.125,0.215,4883.721,250.0,37000.0,64.512,16128.0,33180.0,250.0,16128.0,5.7,2221.5,1111.0,7221.5,222.2,6.5,6332.7,0.012,-1556.031,449930.59,7468.848,-394.189,0.017,5174.202,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,10116.644
2020-01-14,35.893,-196.86,133.93,5272.84,-218.38,39.37,4807.21,9.954,101.6,548.847,5000.0,106.4,9.11,5463.163,13.772,190.4,332.824,5398.4,-208.0,16.22,4583.757,17.075,580.66,278.878,5538.51,126.45,19.86,4761.752,20.784,496.65,213.767,5000.0,502.9,23.39,4443.001,13.245,225.22,388.5,5000.0,231.42,12.87,5145.784,1.26,705.28,3533.569,5000.0,705.6,1.415,4452.297,1.612,424.87,4002.449,7484.58,464.16,1.87,6451.948,1.43,3226.088,4041.043,5851.43,670.357,1.448,5778.691,1.45,-4069.85,3703.704,5000.0,-4067.906,1.35,5370.37,3.0,1937.26,1426.247,6517.949,2686.86,4.57,4278.741,0.35,3960.5,38565.991,9641.498,3888.857,0.25,13498.097,0.016,-3395.016,109033.18,1749.983,-264.997,0.016,1744.531,0.013,3048.779,1718403.288,11341.462,6341.462,0.007,22339.243,0.21,-4973.125,23255.814,5000.0,-4973.125,0.215,4883.721,250.0,37000.0,64.512,16128.0,33180.0,250.0,16128.0,6.5,2221.5,1111.0,7221.5,222.2,6.5,7221.5,0.012,-1556.031,449930.59,7468.848,-394.189,0.017,5174.202,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,10116.644
2020-01-15,35.865,-196.86,133.93,5272.84,-218.38,39.37,4803.452,9.908,101.6,548.847,5000.0,106.4,9.11,5438.217,13.747,190.4,332.824,5398.4,-208.0,16.22,4575.286,17.177,580.66,278.878,5538.51,126.45,19.86,4790.21,20.76,496.65,213.767,5000.0,502.9,23.39,4437.703,13.263,225.22,388.5,5000.0,231.42,12.87,5152.813,1.3,705.28,3533.569,5000.0,705.6,1.415,4593.64,1.515,424.87,4002.449,7484.58,464.16,1.87,6063.31,1.45,3226.088,4041.043,5851.43,670.357,1.448,5859.512,1.43,-4069.85,3703.704,5000.0,-4067.906,1.35,5296.296,2.9,1937.26,1426.247,6517.949,2686.86,4.57,4136.116,0.35,3960.5,38565.991,9641.498,3888.857,0.25,13498.097,0.021,-3395.016,109033.18,1749.983,-264.997,0.016,2284.245,0.013,3048.779,1718403.288,11341.462,6341.462,0.007,22339.243,0.21,-4973.125,23255.814,5000.0,-4973.125,0.215,4883.721,250.0,37000.0,64.512,16128.0,33180.0,250.0,16128.0,5.7,2221.5,1111.0,7221.5,222.2,6.5,6332.7,0.012,-1556.031,449930.59,7468.848,-394.189,0.017,5174.202,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,10116.644
2020-01-16,36.118,-196.86,133.93,5272.84,-218.38,39.37,4837.27,9.925,101.6,548.847,5000.0,106.4,9.11,5447.44,13.832,190.4,332.824,5398.4,-208.0,16.22,4603.528,16.998,580.66,278.878,5538.51,126.45,19.86,4740.41,20.727,496.65,213.767,5000.0,502.9,23.39,4430.636,13.29,225.22,388.5,5000.0,231.42,12.87,5163.357,1.3,705.28,3533.569,5000.0,705.6,1.415,4593.64,1.45,424.87,4002.449,7484.58,464.16,1.87,5804.752,1.505,3226.088,4041.043,5851.43,670.357,1.448,6081.769,1.44,-4069.85,3703.704,5000.0,-4067.906,1.35,5333.333,2.89,1937.26,1426.247,6517.949,2686.86,4.57,4121.854,0.35,3960.5,38565.991,9641.498,3888.857,0.25,13498.097,0.021,-3395.016,109033.18,1749.983,-264.997,0.016,2284.245,0.013,3048.779,1718403.288,11341.462,6341.462,0.007,22339.243,0.36,-4973.125,23255.814,5000.0,-4973.125,0.215,8370.93,250.0,37000.0,64.512,16128.0,33180.0,250.0,16128.0,6.9,2221.5,1111.0,7221.5,222.2,6.5,7665.9,0.012,-1556.031,449930.59,7468.848,-394.189,0.017,5174.202,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,10116.644
2020-01-17,36.258,-196.86,133.93,5272.84,-218.38,39.37,4856.058,9.944,101.6,548.847,5000.0,106.4,9.11,5457.49,13.917,190.4,332.824,5398.4,-208.0,16.22,4631.77,17.092,580.66,278.878,5538.51,126.45,19.86,4766.496,20.76,496.65,213.767,5000.0,502.9,23.39,4437.703,13.29,225.22,388.5,5000.0,231.42,12.87,5163.357,1.28,705.28,3533.569,5000.0,705.6,1.415,4522.968,1.53,424.87,4002.449,7484.58,464.16,1.87,6123.747,1.55,3226.088,4041.043,5851.43,670.357,1.448,6263.616,1.52,-4069.85,3703.704,5000.0,-4067.906,1.35,5629.629,2.81,1937.26,1426.247,6517.949,2686.86,4.57,4007.754,0.43,3960.5,38565.991,9641.498,3888.857,0.25,16583.376,0.021,-3395.016,109033.18,1749.983,-264.997,0.016,2284.245,0.013,3048.779,1718403.288,11341.462,6341.462,0.007,22339.243,0.36,-4973.125,23255.814,5000.0,-4973.125,0.215,8370.93,250.0,37000.0,64.512,16128.0,33180.0,250.0,16128.0,7.4,2221.5,1111.0,7221.5,222.2,6.5,8221.4,0.012,-1556.031,449930.59,7468.848,-394.189,0.017,5174.202,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,10116.644
2020-01-21,35.472,-196.86,133.93,5272.84,-218.38,39.37,4750.846,9.596,101.6,548.847,5000.0,106.4,9.11,5266.528,13.874,190.4,332.824,5398.4,-208.0,16.22,4617.65,17.168,580.66,278.878,5538.51,126.45,19.86,4787.837,20.801,496.65,213.767,5000.0,502.9,23.39,4446.536,13.327,225.22,388.5,5000.0,231.42,12.87,5177.418,1.39,705.28,3533.569,5000.0,705.6,1.415,4911.307,1.538,424.87,4002.449,7484.58,464.16,1.87,6154.566,1.57,3226.088,4041.043,5851.43,670.357,1.448,6344.437,1.51,-4069.85,3703.704,5000.0,-4067.906,1.35,5592.592,3.07,1937.26,1426.247,6517.949,2686.86,4.57,4378.578,0.41,3960.5,38565.991,9641.498,3888.857,0.25,15812.056,0.02,-3395.016,109033.18,1749.983,-264.997,0.016,2180.664,0.008,3048.779,1718403.288,11341.462,6341.462,0.007,13403.545,0.22,-4973.125,23255.814,5000.0,-4973.125,0.215,5116.279,250.0,37000.0,64.512,16128.0,33180.0,250.0,16128.0,7.4,2221.5,1111.0,7221.5,222.2,6.5,8221.4,0.012,-1556.031,449930.59,7468.848,-394.189,0.017,5399.167,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,10116.644
2020-01-22,35.603,-196.86,133.93,5272.84,-218.38,39.37,4768.381,9.458,101.6,548.847,5000.0,106.4,9.11,5191.149,13.942,190.4,332.824,5398.4,-208.0,16.22,4640.244,17.245,580.66,278.878,5538.51,126.45,19.86,4809.179,20.784,496.65,213.767,5000.0,502.9,23.39,4443.001,13.462,225.22,388.5,5000.0,231.42,12.87,5230.141,1.45,705.28,3533.569,5000.0,705.6,1.415,5123.675,1.508,424.87,4002.449,7484.58,464.16,1.87,6033.692,1.51,3226.088,4041.043,5851.43,670.357,1.448,6101.975,1.345,-4069.85,3703.704,5000.0,-4067.906,1.35,4981.481,2.764,1937.26,1426.247,6517.949,2686.86,4.57,3942.147,0.26,3960.5,38565.991,9641.498,3888.857,0.25,10027.157,0.021,-3395.016,109033.18,1749.983,-264.997,0.016,2251.535,0.008,3048.779,1718403.288,11341.462,6341.462,0.007,13403.545,0.22,-4973.125,23255.814,5000.0,-4973.125,0.215,5116.279,250.0,37000.0,64.512,16128.0,33180.0,250.0,16128.0,5.9,2221.5,1111.0,7221.5,222.2,6.5,6554.9,0.012,-1556.031,449930.59,7468.848,-394.189,0.017,5399.167,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,10116.644
2020-01-23,35.276,-196.86,133.93,5272.84,-218.38,39.37,4724.543,9.303,101.6,548.847,5000.0,106.4,9.11,5105.719,13.984,190.4,332.824,5398.4,-208.0,16.22,4654.365,17.33,580.66,278.878,5538.51,126.45,19.86,4832.894,20.809,496.65,213.767,5000.0,502.9,23.39,4448.301,13.553,225.22,388.5,5000.0,231.42,12.87,5265.289,1.407,705.28,3533.569,5000.0,705.6,1.415,4972.085,1.47,424.87,4002.449,7484.58,464.16,1.87,5883.6,1.52,3226.088,4041.043,5851.43,670.357,1.448,6142.385,1.24,-4069.85,3703.704,5000.0,-4067.906,1.35,4592.593,2.9,1937.26,1426.247,6517.949,2686.86,4.57,4136.116,0.326,3960.5,38565.991,9641.498,3888.857,0.25,12553.231,0.021,-3395.016,109033.18,1749.983,-264.997,0.016,2251.535,0.008,3048.779,1718403.288,11341.462,6341.462,0.007,13403.545,0.22,-4973.125,23255.814,5000.0,-4973.125,0.215,5116.279,250.0,37000.0,64.512,16128.0,33180.0,250.0,16128.0,6.4,2221.5,1111.0,7221.5,222.2,6.5,7110.4,0.012,-1556.031,449930.59,7468.848,-394.189,0.017,5399.167,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,10116.644
2020-01-24,35.089,-196.86,133.93,5272.84,-218.38,39.37,4699.492,9.229,101.6,548.847,5000.0,106.4,9.11,5065.516,13.832,190.4,332.824,5398.4,-208.0,16.22,4603.528,17.415,580.66,278.878,5538.51,126.45,19.86,4856.61,20.826,496.65,213.767,5000.0,502.9,23.39,4451.835,13.571,225.22,388.5,5000.0,231.42,12.87,5272.319,1.369,705.28,3533.569,5000.0,705.6,1.415,4837.456,1.426,424.87,4002.449,7484.58,464.16,1.87,5707.893,1.53,3226.088,4041.043,5851.43,670.357,1.448,6182.795,1.22,-4069.85,3703.704,5000.0,-4067.906,1.35,4518.519,2.65,1937.26,1426.247,6517.949,2686.86,4.57,3779.555,0.4,3960.5,38565.991,9641.498,3888.857,0.25,15426.397,0.021,-3395.016,109033.18,1749.983,-264.997,0.016,2251.535,0.008,3048.779,1718403.288,11341.462,6341.462,0.007,13403.545,0.22,-4973.125,23255.814,5000.0,-4973.125,0.215,5116.279,250.0,37000.0,64.512,16128.0,33180.0,250.0,16128.0,6.23,2221.5,1111.0,7221.5,222.2,6.5,6921.53,0.012,-1556.031,449930.59,7468.848,-394.189,0.017,5399.167,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,10116.644
2020-01-27,34.144,-196.86,133.93,5272.84,-218.38,39.37,4572.986,9.055,101.6,548.847,5000.0,106.4,9.11,4970.035,13.687,190.4,332.824,5398.4,-208.0,16.22,4555.515,17.27,580.66,278.878,5538.51,126.45,19.86,4816.296,20.801,496.65,213.767,5000.0,502.9,23.39,4446.536,13.58,225.22,388.5,5000.0,231.42,12.87,5275.833,1.34,705.28,3533.569,5000.0,705.6,1.415,4734.983,1.3,424.87,4002.449,7484.58,464.16,1.87,5203.184,1.54,3226.088,4041.043,5851.43,670.357,1.448,6223.206,1.13,-4069.85,3703.704,5000.0,-4067.906,1.35,4185.185,2.79,1937.26,1426.247,6517.949,2686.86,4.57,3979.229,0.27,3960.5,38565.991,9641.498,3888.857,0.25,10412.818,0.016,-3395.016,109033.18,1749.983,-264.997,0.016,1788.144,0.008,3048.779,1718403.288,11341.462,6341.462,0.007,13403.545,0.22,-4973.125,23255.814,5000.0,-4973.125,0.215,5116.279,250.0,37000.0,64.512,16128.0,33180.0,250.0,16128.0,7.2,2221.5,1111.0,7221.5,222.2,6.5,7999.2,0.012,-1556.031,449930.59,7468.848,-394.189,0.017,5399.167,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,10116.644
2020-01-28,34.35,-196.86,133.93,5272.84,-218.38,39.37,4600.542,8.991,101.6,548.847,5000.0,106.4,9.11,4934.858,13.747,190.4,332.824,5398.4,-208.0,16.22,4575.286,17.33,580.66,278.878,5538.51,126.45,19.86,4832.894,20.908,496.65,213.767,5000.0,502.9,23.39,4469.501,13.698,225.22,388.5,5000.0,231.42,12.87,5321.528,1.35,705.28,3533.569,5000.0,705.6,1.415,4769.965,1.35,424.87,4002.449,7484.58,464.16,1.87,5403.306,1.54,3226.088,4041.043,5851.43,670.357,1.448,6223.206,1.19,-4069.85,3703.704,5000.0,-4067.906,1.35,4407.778,4.85,1937.26,1426.247,6517.949,2686.86,4.57,6917.298,0.283,3960.5,38565.991,9641.498,3888.857,0.25,10914.175,0.03,-3395.016,109033.18,1749.983,-264.997,0.016,3216.479,0.008,3048.779,1718403.288,11341.462,6341.462,0.007,13489.465,0.22,-4973.125,23255.814,5000.0,-4973.125,0.215,5116.279,250.0,37000.0,64.512,16128.0,33180.0,250.0,16128.0,7.0,2221.5,1111.0,7221.5,222.2,6.5,7777.0,0.012,-1556.031,449930.59,7468.848,-394.189,0.017,5399.167,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,10116.644
2020-01-29,34.322,-196.86,133.93,5272.84,-218.38,39.37,4596.784,9.01,101.6,548.847,5000.0,106.4,9.11,4944.908,13.832,190.4,332.824,5398.4,-208.0,16.22,4603.528,17.364,580.66,278.878,5538.51,126.45,19.86,4842.381,20.991,496.65,213.767,5000.0,502.9,23.39,4487.168,13.68,225.22,388.5,5000.0,231.42,12.87,5314.498,1.362,705.28,3533.569,5000.0,705.6,1.415,4811.661,1.3,424.87,4002.449,7484.58,464.16,1.87,5203.184,1.51,3226.088,4041.043,5851.43,670.357,1.448,6101.975,1.16,-4069.85,3703.704,5000.0,-4067.906,1.35,4296.296,3.55,1937.26,1426.247,6517.949,2686.86,4.57,5063.177,0.34,3960.5,38565.991,9641.498,3888.857,0.25,13112.437,0.027,-3395.016,109033.18,1749.983,-264.997,0.016,2938.444,0.008,3048.779,1718403.288,11341.462,6341.462,0.007,13403.545,0.22,-4973.125,23255.814,5000.0,-4973.125,0.215,5116.279,250.0,37000.0,64.512,16128.0,33180.0,250.0,16128.0,6.9,2221.5,1111.0,7221.5,222.2,6.5,7665.9,0.012,-1556.031,449930.59,7468.848,-394.189,0.017,5399.167,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,10116.644
2020-01-30,34.64,-196.86,133.93,5272.84,-218.38,39.37,4639.371,9.019,101.6,548.847,5000.0,106.4,9.11,4949.934,13.866,190.4,332.824,5398.4,-208.0,16.22,4614.824,17.432,580.66,278.878,5538.51,126.45,19.86,4861.352,20.892,496.65,213.767,5000.0,502.9,23.39,4465.968,13.716,225.22,388.5,5000.0,231.42,12.87,5328.556,1.36,705.28,3533.569,5000.0,705.6,1.415,4805.654,1.316,424.87,4002.449,7484.58,464.16,1.87,5269.224,1.51,3226.088,4041.043,5851.43,670.357,1.448,6101.975,1.07,-4069.85,3703.704,5000.0,-4067.906,1.35,3962.963,3.711,1937.26,1426.247,6517.949,2686.86,4.57,5292.803,0.34,3960.5,38565.991,9641.498,3888.857,0.25,13112.437,0.031,-3395.016,109033.18,1749.983,-264.997,0.016,3380.029,0.008,3048.779,1718403.288,11341.462,6341.462,0.007,13403.545,0.22,-4973.125,23255.814,5000.0,-4973.125,0.215,5116.279,250.0,37000.0,64.512,16128.0,33180.0,250.0,16128.0,7.0,2221.5,1111.0,7221.5,222.2,6.5,7777.0,0.012,-1556.031,449930.59,7468.848,-394.189,0.017,5399.167,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,10959.697
2020-01-31,33.939,-196.86,133.93,5272.84,-218.38,39.37,4545.431,8.973,101.6,548.847,5000.0,106.4,9.11,4924.807,13.738,190.4,332.824,5398.4,-208.0,16.22,4572.461,17.347,580.66,278.878,5538.51,126.45,19.86,4837.637,20.867,496.65,213.767,5000.0,502.9,23.39,4460.668,13.67,225.22,388.5,5000.0,231.42,12.87,5310.983,1.34,705.28,3533.569,5000.0,705.6,1.415,4734.983,1.276,424.87,4002.449,7484.58,464.16,1.87,5107.125,1.51,3226.088,4041.043,5851.43,670.357,1.448,6101.975,1.04,-4069.85,3703.704,5000.0,-4067.906,1.35,3851.852,3.98,1937.26,1426.247,6517.949,2686.86,4.57,5676.463,0.34,3960.5,38565.991,9641.498,3888.857,0.25,13112.437,0.03,-3395.016,109033.18,1749.983,-264.997,0.016,3270.995,0.007,3048.779,1718403.288,11341.462,6341.462,0.007,12888.024,0.22,-4973.125,23255.814,5000.0,-4973.125,0.215,5116.279,250.0,37000.0,64.512,16128.0,33180.0,250.0,16128.0,6.2,2221.5,1111.0,7221.5,222.2,6.5,6888.2,0.012,-1556.031,449930.59,7468.848,-394.189,0.017,5399.167,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,10959.697
2020-02-03,33.724,-196.86,133.93,5272.84,-218.38,39.37,4516.623,9.138,101.6,548.847,5000.0,106.4,9.11,5015.262,13.908,190.4,332.824,5398.4,-208.0,16.22,4628.946,17.432,580.66,278.878,5538.51,126.45,19.86,4861.352,20.966,496.65,213.767,5000.0,502.9,23.39,4481.867,13.625,225.22,388.5,5000.0,231.42,12.87,5293.408,1.34,705.28,3533.569,5000.0,705.6,1.415,4734.983,1.29,424.87,4002.449,7484.58,464.16,1.87,5163.159,1.55,3226.088,4041.043,5851.43,670.357,1.448,6263.616,0.98,-4069.85,3703.704,5000.0,-4067.906,1.35,3629.63,3.7,1937.26,1426.247,6517.949,2686.86,4.57,5277.114,0.285,3960.5,38565.991,9641.498,3888.857,0.25,10991.307,0.025,-3395.016,109033.18,1749.983,-264.997,0.016,2725.83,0.007,3048.779,1718403.288,11341.462,6341.462,0.007,12888.024,0.22,-4973.125,23255.814,5000.0,-4973.125,0.215,5116.279,250.0,37000.0,64.512,16128.0,33180.0,250.0,16128.0,7.0,2221.5,1111.0,7221.5,222.2,6.5,7777.0,0.012,-1556.031,449930.59,7468.848,-394.189,0.017,5399.167,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,10959.697
2020-02-04,34.173,-196.86,133.93,5272.84,-218.38,39.37,4576.745,9.239,101.6,548.847,5000.0,106.4,9.11,5070.542,13.968,190.4,332.824,5398.4,-208.0,16.22,4648.716,17.559,580.66,278.878,5538.51,126.45,19.86,4896.924,20.983,496.65,213.767,5000.0,502.9,23.39,4485.4,13.67,225.22,388.5,5000.0,231.42,12.87,5310.983,1.35,705.28,3533.569,5000.0,705.6,1.415,4770.318,1.345,424.87,4002.449,7484.58,464.16,1.87,5383.294,1.54,3226.088,4041.043,5851.43,670.357,1.448,6223.206,0.951,-4069.85,3703.704,5000.0,-4067.906,1.35,3524.074,3.71,1937.26,1426.247,6517.949,2686.86,4.57,5291.376,0.28,3960.5,38565.991,9641.498,3888.857,0.25,10798.478,0.02,-3395.016,109033.18,1749.983,-264.997,0.016,2180.664,0.007,3048.779,1718403.288,11341.462,6341.462,0.007,12888.024,0.22,-4973.125,23255.814,5000.0,-4973.125,0.215,5116.279,250.0,37000.0,64.512,16128.0,33180.0,250.0,16128.0,7.0,2221.5,1111.0,7221.5,222.2,6.5,7777.0,0.012,-1556.031,449930.59,7468.848,-394.189,0.017,5399.167,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,10959.697
2020-02-05,34.584,-196.86,133.93,5272.84,-218.38,39.37,4631.855,9.184,101.6,548.847,5000.0,106.4,9.11,5040.389,14.044,190.4,332.824,5398.4,-208.0,16.22,4674.134,17.704,580.66,278.878,5538.51,126.45,19.86,4937.236,21.007,496.65,213.767,5000.0,502.9,23.39,4490.7,13.652,225.22,388.5,5000.0,231.42,12.87,5303.952,1.28,705.28,3533.569,5000.0,705.6,1.415,4522.968,1.46,424.87,4002.449,7484.58,464.16,1.87,5843.576,1.53,3226.088,4041.043,5851.43,670.357,1.448,6182.795,0.967,-4069.85,3703.704,5000.0,-4067.906,1.35,3580.0,3.71,1937.26,1426.247,6517.949,2686.86,4.57,5291.376,0.28,3960.5,38565.991,9641.498,3888.857,0.25,10798.478,0.021,-3395.016,109033.18,1749.983,-264.997,0.016,2289.697,0.007,3048.779,1718403.288,11341.462,6341.462,0.007,12888.024,0.22,-4973.125,23255.814,5000.0,-4973.125,0.215,5116.279,250.0,37000.0,64.512,16128.0,33180.0,250.0,16128.0,7.1,2221.5,1111.0,7221.5,222.2,6.5,7888.1,0.012,-1556.031,449930.59,7468.848,-394.189,0.017,5399.167,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,10959.697
2020-02-06,34.696,-196.86,133.93,5272.84,-218.38,39.37,4646.886,9.101,101.6,548.847,5000.0,106.4,9.11,4995.161,14.095,190.4,332.824,5398.4,-208.0,16.22,4691.079,17.797,580.66,278.878,5538.51,126.45,19.86,4963.323,21.041,496.65,213.767,5000.0,502.9,23.39,4497.766,13.689,225.22,388.5,5000.0,231.42,12.87,5318.011,1.26,705.28,3533.569,5000.0,705.6,1.415,4452.297,1.5,424.87,4002.449,7484.58,464.16,1.87,6003.674,1.525,3226.088,4041.043,5851.43,670.357,1.448,6162.59,0.9,-4069.85,3703.704,5000.0,-4067.906,1.35,3333.333,3.61,1937.26,1426.247,6517.949,2686.86,4.57,5148.752,0.33,3960.5,38565.991,9641.498,3888.857,0.25,12726.778,0.021,-3395.016,109033.18,1749.983,-264.997,0.016,2289.697,0.007,3048.779,1718403.288,11341.462,6341.462,0.007,12888.024,0.35,-4973.125,23255.814,5000.0,-4973.125,0.215,8138.372,250.0,37000.0,64.512,16128.0,33180.0,250.0,16128.0,7.0,2221.5,1111.0,7221.5,222.2,6.5,7777.0,0.011,-1556.031,449930.59,7468.848,-394.189,0.017,4769.264,0.004,3913.039,2810178.83,11521.733,-217.391,0.004,10959.697
